teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;Cincinnati II;FC Cincinnati 2;CIN;home;USA;dkc1csnv26f0w6yf6bn8gzod0;1;2
4gymgvqmve0m2vh89v84tt3x0;Huntsville City;Huntsville;Huntsville City FC;HNT;away;USA;dkc1csnv26f0w6yf6bn8gzod0;0;1
