id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_JerseyNumber;value_Captain;value_TeamFormation;value_Resume;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Cross;value_Chipped;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_IntendedTackleTarget;value_Overrun;value_NextEventGoalKick;value_Low;value_GoalKick;value_PullBack;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_ShirtPull/Holding;value_LayOff;value_OutOfPlay;value_Head;value_IncorrectOutOfPlayDecision;value_Assist;value_BlockedX;value_GoalmouthY;value_Assisted;value_RegularPlay;value_LowCentre;value_BlockedY;value_RightFooted;value_GoalmouthZ;value_RelatedEventId;value_BoxRight;value_Stooping;value_Hands;value_ParriedSafe;value_KeeperThrow;value_Left;value_CornerTaken;value_InSwinger;value_IntentionalAssist;value_GkX;value_GkY;value_BigChance;value_LeftFooted;value_CloseRight;value_FirstTouch;value_SmallBoxRight;value_FromCorner;value_BoxLeft;value_IndividualPlay;value_FlickOn;value_GoalShotGameClock;value_OutOfBoxCentre;value_LowRight;value_GoalShotTimestamp;value_KeeperTouched;value_Shove/Push;value_Right;value_LowLeft;value_OutSwinger;value_PlayersCaughtOffside;value_Indirect;value_Blocked;value_DefBlock;value_Penalty;value_PenaltyTakerId;value_Scored;value_Diving;value_FantasyAssistType;value_NotAssisted;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_CausingPlayer;value_BoxCentre;value_FantasyAssistId;value_FantasyAssistTeam;value_LeadingToGoal;value_HighRight;value_RelatedError1Id;value_FastBreak;value_High;value_Collected;value_Handball;value_Volley;value_Minutes;value_YellowCard;value_RecklessOffence;value_EndType;value_CloseLeft;value_GkKickFromHands;value_NotVisible;value_BoxDeepLeft;value_SetPiece;value_LeadingToAttempt;value_MisHit;value_ThroughBall;value_1On1;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Standing;value_InjuredPlayerId;value_Injury;value_OtherObstacle;value_OtherReason;value_RefereeStop;value_BallHitsReferee;value_Straight;value_TimeWasting;value_BlockedCross;value_TacticalFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706273395;1;34;16;0;0;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-08-04T22:13:36.229Z;2024-08-05T00:03:59Z;[{'id': 5133686845, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5133686843, 'qualifierId': 30, 'value': 'bvtvko74cyeqe297mp6shrf2s, 6rgdv71lxh4cpz487ygvy5nv8, 92np3jwhxchmtfeov82ehe13o, 8q2wozyqz4nveabn71hc614dm, 59kitnlge8bjsxmhy850bsutw, e2tuar1frliervcr2mnmvfspg, es0bxxdxf6bco25evmg19ic4, 80p7shawtxjiydizsg5fo5a1g, 8y7kqet5swj9dmqama0z5ngus, 65g50zt5gbo1lnrbc7uvwsbo4, afqry84j23xgkhqryrontj190, e23u0x31okggroh6dkoqx5fdg, gz9dek1oxgman9jslfku0zmy, o3gftw0hatp1r62ynjmlaaui, 4gp2d7oltfq4uwzj78gr6q9sk, 76xo0u2yd2cqf8xdyh8rteqdw, 35eyloaqnyzxecdatlfdqfbis, ov4fk38lrcculu6tdbnrto2c, 5u3ohty1lsm0fn2ltez4g7o5w, 4akvdujqbywk628gok9xbh2j8'}, {'id': 5133686847, 'qualifierId': 59, 'value': '21, 45, 42, 65, 34, 23, 37, 77, 16, 66, 82, 27, 35, 46, 50, 57, 76, 90, 91, 97'}, {'id': 5133858675, 'qualifierId': 194, 'value': 'e2tuar1frliervcr2mnmvfspg'}, {'id': 5133686849, 'qualifierId': 130, 'value': '2'}, {'id': 5133686855, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5133686853, 'qualifierId': 197, 'value': '23373'}, {'id': 5133686851, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;eh0tlbbhgwf3p4yblm4kxbvo4;Team set up;;;;;2,0;;23373,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;0;Chicago Fire II;0;;
2706274155;1;34;16;0;0;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-08-04T22:15:00.050Z;2024-08-04T23:51:27Z;[{'id': 5133690287, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5133690295, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5133690293, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5133851069, 'qualifierId': 194, 'value': 'b1p6qcv8wjzoxoax3nt13n5gq'}, {'id': 5133690291, 'qualifierId': 130, 'value': '8'}, {'id': 5133690285, 'qualifierId': 30, 'value': '12wcwqu2liyd0zv8ramcevh1w, 710y645hepag4if4rm3gggjdg, 79knhnp7bvpjomzz14k715wtm, 4ycsifqidpgttuanylwsyts7o, 38p90lsdc5iv1jvjbhiinv6ne, b3xoqrbmua9uzr0tw8kmnw9as, 1x9uiwhoqu3qumt0urv5trlec, b1p6qcv8wjzoxoax3nt13n5gq, 9ii1zrimesdnqccy8dki8knx0, 4agnpztnedb7ql14bo477vspg, 2atsox1bassuexlgta8h3us4p, 5d341k1dxhlbetyh965z3q784, 6n0x8t513vmsmgfasovvoj7u2, 6n55m4ykhmk5eqx0ymc2ufz84, eb1bh0esx3nfsaxq4xx9zj7ys, 18y9ch962ahgw8smond94mdjo, cmwt0ezk7xwvni92pnkhgi0b8, 4uybjezp5gdqpvkwp8qsdxrf8'}, {'id': 5133770413, 'qualifierId': 197, 'value': '24041'}, {'id': 5133690289, 'qualifierId': 59, 'value': '70, 56, 55, 66, 37, 64, 67, 48, 68, 53, 50, 43, 44, 52, 61, 72, 73, 80'}];;;;;eh0tlbbhgwf3p4yblm4kxbvo4;Team set up;;;;;8,0;;24041,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;0;New York RB II;0;;
2706287605;2;32;1;0;0;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-08-04T23:03:10.084Z;2024-08-04T23:03:11Z;[{'id': 5133770733, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;eh0tlbbhgwf3p4yblm4kxbvo4;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;0;Chicago Fire II;0;;
2706287599;2;32;1;0;0;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-08-04T23:03:10.084Z;2024-08-04T23:03:10Z;[{'id': 5133770707, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;eh0tlbbhgwf3p4yblm4kxbvo4;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;0;New York RB II;0;;
2706287617;3;1;1;0;0;4g68p0t2f5jzhzfr67i2rj1ex;1;50,0;50,0;2024-08-04T23:03:10.085Z;2024-08-04T23:03:14Z;[{'id': 5133770795, 'qualifierId': 140, 'value': '32.6'}, {'id': 5133770799, 'qualifierId': 212, 'value': '20.9'}, {'id': 5133770797, 'qualifierId': 141, 'value': '35.1'}, {'id': 5133770803, 'qualifierId': 279, 'value': 'S'}, {'id': 5133770801, 'qualifierId': 213, 'value': '3.65'}, {'id': 5133770793, 'qualifierId': 56, 'value': 'Back'}];afqry84j23xgkhqryrontj190;I. Kasule;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;32,6;20,9;35,1;;3,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;32,6;35,1;;;;;;;;0;0;0;Chicago Fire II;0;ML;1,0
2706287621;4;1;1;0;4;4g68p0t2f5jzhzfr67i2rj1ex;0;34,0;35,1;2024-08-04T23:03:14.539Z;2024-08-04T23:03:15Z;[{'id': 5133770835, 'qualifierId': 1}, {'id': 5133770829, 'qualifierId': 141, 'value': '60.9'}, {'id': 5133770831, 'qualifierId': 212, 'value': '36.8'}, {'id': 5133770833, 'qualifierId': 213, 'value': '0.50'}, {'id': 5133770825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133770827, 'qualifierId': 140, 'value': '64.8'}, {'id': 5133770823, 'qualifierId': 157}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;64,8;36,8;60,9;;0,5;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;64,8;60,9;;;;;;;;0;0;4;Chicago Fire II;4;DL;1,0
2706287655;3;1;1;0;6;8o8m08he36u0j4w08aj2iodn8;0;27,3;54,5;2024-08-04T23:03:16.495Z;2024-08-04T23:52:53Z;[{'id': 5133771015, 'qualifierId': 3}, {'id': 5133771017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133771023, 'qualifierId': 212, 'value': '6.5'}, {'id': 5133771021, 'qualifierId': 141, 'value': '55.2'}, {'id': 5133771019, 'qualifierId': 140, 'value': '33.5'}, {'id': 5133771025, 'qualifierId': 213, 'value': '0.07'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;33,5;6,5;55,2;;0,07;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;33,5;55,2;;;;;;;;0;0;6;New York RB II;6;DC;1,0
2706287675;5;44;1;0;8;4g68p0t2f5jzhzfr67i2rj1ex;1;63,4;49,6;2024-08-04T23:03:18.860Z;2024-08-04T23:03:22Z;[{'id': 5133771141, 'qualifierId': 286}, {'id': 5133771185, 'qualifierId': 233, 'value': '4'}, {'id': 5133771137, 'qualifierId': 56, 'value': 'Center'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;eh0tlbbhgwf3p4yblm4kxbvo4;Aerial;;;;;;;;;;;;;;;;;;;1,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;8;Chicago Fire II;8;MC;1,0
2706287659;4;44;1;0;8;8o8m08he36u0j4w08aj2iodn8;0;36,6;50,4;2024-08-04T23:03:18.861Z;2024-08-04T23:03:22Z;[{'id': 5133771059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133771203, 'qualifierId': 233, 'value': '5'}, {'id': 5133771061, 'qualifierId': 285}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;eh0tlbbhgwf3p4yblm4kxbvo4;Aerial;;;;;;;;;;;;;;;;;;;;5,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;8;New York RB II;8;AMC;1,0
2706287685;5;1;1;0;10;8o8m08he36u0j4w08aj2iodn8;0;37,8;41,9;2024-08-04T23:03:20.636Z;2024-08-04T23:53:24Z;[{'id': 5133771199, 'qualifierId': 213, 'value': '0.53'}, {'id': 5133771189, 'qualifierId': 3}, {'id': 5133771195, 'qualifierId': 141, 'value': '52.4'}, {'id': 5133771193, 'qualifierId': 140, 'value': '49.3'}, {'id': 5133771197, 'qualifierId': 212, 'value': '14.0'}, {'id': 5133771191, 'qualifierId': 56, 'value': 'Back'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;49,3;14,0;52,4;;0,53;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;49,3;52,4;;;;;;;;0;0;10;New York RB II;10;MC;1,0
2706287679;6;1;1;0;11;4g68p0t2f5jzhzfr67i2rj1ex;0;55,3;63,4;2024-08-04T23:03:21.394Z;2024-08-04T23:24:18Z;[{'id': 5133771165, 'qualifierId': 212, 'value': '3.4'}, {'id': 5133771159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133771161, 'qualifierId': 140, 'value': '58.5'}, {'id': 5133771167, 'qualifierId': 213, 'value': '6.24'}, {'id': 5133771163, 'qualifierId': 141, 'value': '63.2'}, {'id': 5133771157, 'qualifierId': 3}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;58,5;3,4;63,2;;6,24;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;58,5;63,2;;;;;;;;0;0;11;Chicago Fire II;11;MC;1,0
2706295899;215;1;1;0;14;4g68p0t2f5jzhzfr67i2rj1ex;1;53,5;57,3;2024-08-04T23:03:24.283Z;2024-08-04T23:25:45Z;[{'id': 5133818271, 'qualifierId': 213, 'value': '4.08'}, {'id': 5133818269, 'qualifierId': 212, 'value': '9.3'}, {'id': 5133818265, 'qualifierId': 140, 'value': '48.3'}, {'id': 5133818267, 'qualifierId': 141, 'value': '46.3'}, {'id': 5133818261, 'qualifierId': 3}, {'id': 5133818263, 'qualifierId': 56, 'value': 'Back'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;48,3;9,3;46,3;;4,08;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;48,3;46,3;;;;;;;;0;0;14;Chicago Fire II;14;MC;1,0
2706287743;7;1;1;0;16;4g68p0t2f5jzhzfr67i2rj1ex;1;44,3;44,3;2024-08-04T23:03:26.425Z;2024-08-04T23:03:29Z;[{'id': 5133771419, 'qualifierId': 213, 'value': '3.14'}, {'id': 5133771415, 'qualifierId': 141, 'value': '44.2'}, {'id': 5133771413, 'qualifierId': 140, 'value': '16.6'}, {'id': 5133771417, 'qualifierId': 212, 'value': '29.1'}, {'id': 5133771411, 'qualifierId': 56, 'value': 'Back'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;16,6;29,1;44,2;;3,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;16,6;44,2;;;;;;;;0;0;16;Chicago Fire II;16;DR;1,0
2706287753;8;1;1;0;19;4g68p0t2f5jzhzfr67i2rj1ex;0;19,0;42,2;2024-08-04T23:03:29.146Z;2024-08-04T23:25:53Z;[{'id': 5133771467, 'qualifierId': 157}, {'id': 5133771475, 'qualifierId': 212, 'value': '9.0'}, {'id': 5133771477, 'qualifierId': 213, 'value': '0.55'}, {'id': 5133771471, 'qualifierId': 140, 'value': '26.3'}, {'id': 5133771473, 'qualifierId': 141, 'value': '49.1'}, {'id': 5133771479, 'qualifierId': 1}, {'id': 5133771469, 'qualifierId': 56, 'value': 'Back'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;26,3;9,0;49,1;;0,55;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;26,3;49,1;;;;;;;;0;0;19;Chicago Fire II;19;GK;1,0
2706287759;6;61;1;0;20;8o8m08he36u0j4w08aj2iodn8;0;74,4;49,8;2024-08-04T23:03:30.854Z;2024-08-04T23:03:30Z;[{'id': 5133771497, 'qualifierId': 56, 'value': 'Center'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;eh0tlbbhgwf3p4yblm4kxbvo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;20;New York RB II;20;AMC;1,0
2706287781;9;1;1;0;23;4g68p0t2f5jzhzfr67i2rj1ex;1;25,9;57,0;2024-08-04T23:03:33.682Z;2024-08-04T23:26:28Z;[{'id': 5133771607, 'qualifierId': 140, 'value': '41.2'}, {'id': 5133771605, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133771613, 'qualifierId': 213, 'value': '5.52'}, {'id': 5133771609, 'qualifierId': 141, 'value': '34.2'}, {'id': 5133771611, 'qualifierId': 212, 'value': '22.3'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;41,2;22,3;34,2;;5,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;41,2;34,2;;;;;;;;0;0;23;Chicago Fire II;23;DC;1,0
2706287797;10;1;1;0;25;4g68p0t2f5jzhzfr67i2rj1ex;1;38,1;28,2;2024-08-04T23:03:35.865Z;2024-08-04T23:03:39Z;[{'id': 5133771683, 'qualifierId': 212, 'value': '2.7'}, {'id': 5133771681, 'qualifierId': 141, 'value': '25.0'}, {'id': 5133771685, 'qualifierId': 213, 'value': '4.09'}, {'id': 5133771679, 'qualifierId': 140, 'value': '36.6'}, {'id': 5133771677, 'qualifierId': 56, 'value': 'Back'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;36,6;2,7;25,0;;4,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;36,6;25,0;;;;;;;;0;0;25;Chicago Fire II;25;MR;1,0
2706287833;11;1;1;0;28;4g68p0t2f5jzhzfr67i2rj1ex;1;38,7;27,7;2024-08-04T23:03:39.025Z;2024-08-04T23:03:42Z;[{'id': 5133771799, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133771805, 'qualifierId': 212, 'value': '30.3'}, {'id': 5133771803, 'qualifierId': 141, 'value': '59.6'}, {'id': 5133771807, 'qualifierId': 213, 'value': '0.80'}, {'id': 5133771801, 'qualifierId': 140, 'value': '58.8'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;58,8;30,3;59,6;;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;58,8;59,6;;;;;;;;0;0;28;Chicago Fire II;28;MC;1,0
2706287847;12;1;1;0;31;4g68p0t2f5jzhzfr67i2rj1ex;1;64,0;62,0;2024-08-04T23:03:42.033Z;2024-08-04T23:03:44Z;[{'id': 5133771889, 'qualifierId': 56, 'value': 'Left'}, {'id': 5133771895, 'qualifierId': 212, 'value': '19.1'}, {'id': 5133771897, 'qualifierId': 213, 'value': '1.00'}, {'id': 5133771891, 'qualifierId': 140, 'value': '73.8'}, {'id': 5133771893, 'qualifierId': 141, 'value': '85.7'}];afqry84j23xgkhqryrontj190;I. Kasule;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;73,8;19,1;85,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;73,8;85,7;;;;;;;;0;0;31;Chicago Fire II;31;ML;1,0
2706287857;13;1;1;0;34;4g68p0t2f5jzhzfr67i2rj1ex;0;74,0;83,8;2024-08-04T23:03:44.850Z;2024-08-04T23:03:45Z;[{'id': 5133771957, 'qualifierId': 140, 'value': '85.8'}, {'id': 5133771951, 'qualifierId': 2}, {'id': 5133771953, 'qualifierId': 155}, {'id': 5133771961, 'qualifierId': 212, 'value': '22.8'}, {'id': 5133771959, 'qualifierId': 141, 'value': '55.7'}, {'id': 5133771955, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133771963, 'qualifierId': 213, 'value': '5.29'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;85,8;22,8;55,7;;5,29;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;85,8;55,7;;;;;;;;0;0;34;Chicago Fire II;34;DC;1,0
2706287879;7;12;1;0;36;8o8m08he36u0j4w08aj2iodn8;1;13,3;56,4;2024-08-04T23:03:46.663Z;2024-08-04T23:03:49Z;[{'id': 5133772053, 'qualifierId': 140, 'value': '24.8'}, {'id': 5133772057, 'qualifierId': 212, 'value': '12.2'}, {'id': 5133772051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133772059, 'qualifierId': 213, 'value': '0.15'}, {'id': 5133772055, 'qualifierId': 141, 'value': '59.0'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;eh0tlbbhgwf3p4yblm4kxbvo4;Clearance;;;;;;;;;;24,8;12,2;59,0;;0,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;24,8;59,0;;;;;;;;0;0;36;New York RB II;36;DC;1,0
2706287891;14;44;1;0;39;4g68p0t2f5jzhzfr67i2rj1ex;1;72,6;37,9;2024-08-04T23:03:49.309Z;2024-08-04T23:27:06Z;[{'id': 5133772121, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133772123, 'qualifierId': 286}, {'id': 5133772141, 'qualifierId': 233, 'value': '8'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;eh0tlbbhgwf3p4yblm4kxbvo4;Aerial;;;;;;;;;;;;;;;;;;;1,0;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;39;Chicago Fire II;39;MR;1,0
