id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Angle;value_PassEndY;value_KickOff;value_Length;value_Zone;value_Chipped;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_TouchTypePass;value_DeletedEventType;value_TouchTypeControl;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_BlockedPass;value_OutOfPlay;value_LayOff;value_Head;value_Left;value_Cross;value_RightFooted;value_CornerTaken;value_InSwinger;value_GoalmouthZ;value_GkY;value_BoxCentre;value_High;value_NotAssisted;value_FirstTouch;value_FromCorner;value_Volley;value_GoalmouthY;value_GkX;value_NextEventGoalKick;value_Low;value_GoalKick;value_LeftFooted;value_OutSwinger;value_IntentionalAssist;value_Assist;value_BlockedX;value_RelatedEventId;value_BlockedY;value_LowRight;value_RegularPlay;value_Assisted;value_Collected;value_LowGkIntervention;value_Diving;value_Hands;value_NotVisible;value_GkKickFromHands;value_TakeOnOvertake;value_TouchTypeClearance;value_IntendedTackleTarget;value_PullBack;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_OtherReason;value_RefereeStop;value_Defensive1V1;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_YellowCard;value_Second(2Nd)OppositeRelatedEventId;value_GkXTimeOfGoal;value_CausingPlayer;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_LowLeft;value_Scored;value_FastBreak;value_BoxLeft;value_Right;value_OutOfBoxCentre;value_RefereeDelay;value_Shove/Push;value_CloseLeft;value_LeadingToAttempt;value_Strong;value_RelatedError1Id;value_IndividualPlay;value_SwitchOfPlay;value_TakeOnSpace;value_MediumGkIntervention;value_NotPastGoalLine;value_35Left;value_HighRight;value_FlickOn;value_Overrun;value_ThroughBall;value_ShirtPull/Holding;value_RecklessOffence;value_AerialFoul;value_LeadingToGoal;value_1On1;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowCentre;value_Standing;value_CloseRight;value_BoxRight;value_IncorrectOutOfPlayDecision;value_OverhitCross;value_OverArm;value_HitLeftPost;value_HitWoodwork;value_PlayersCaughtOffside;value_GoalDisallowed;value_Indirect;value_35Centre;value_Blocked;value_DefBlock;value_CloseHigh;value_Handball;value_TimeWasting;value_FreeKick;value_Injury;value_InjuredPlayerId;value_TacticalFoul;value_SetPiece;value_DrivenCross;value_Straight;value_CornerNotTaken;value_GoesToPenalties;value_HighCentre;value_Saved;value_ParriedSafe;value_HighLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718572509;53;5;1;6;13;7pmw399vh2v44cjle4fkklp1w;1;-1,1;57,0;2024-09-08T23:10:07.807Z;2024-09-08T23:37:46Z;[{'id': 5201494853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201494861, 'qualifierId': 233, 'value': '74'}, {'id': 5201494855, 'qualifierId': 346}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;16y9dyf2ajb30oea9x14iot0;Out;;;;;;;;;;;;;;;;;;;;74,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;6;13;Ventura County;373;AML;1,0
2718572503;74;5;1;6;13;8ijkk62897so5r3bq0wgwx4bu;0;101,1;43,0;2024-09-08T23:10:07.807Z;2024-09-08T23:37:47Z;[{'id': 5201494877, 'qualifierId': 233, 'value': '53'}, {'id': 5201494817, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201494819, 'qualifierId': 346}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;16y9dyf2ajb30oea9x14iot0;Out;;;;;;;;;;;;;;;;;;;;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;6;13;Houston Dynamo II;373;DC;1,0
2718572575;54;1;1;6;36;7pmw399vh2v44cjle4fkklp1w;1;4,4;58,8;2024-09-08T23:10:29.979Z;2024-09-08T23:10:31Z;[{'id': 5201495177, 'qualifierId': 237}, {'id': 5201495163, 'qualifierId': 124}, {'id': 5201495169, 'qualifierId': 141, 'value': '43.6'}, {'id': 5201495167, 'qualifierId': 140, 'value': '3.9'}, {'id': 5201495173, 'qualifierId': 213, 'value': '4.66'}, {'id': 5201495171, 'qualifierId': 212, 'value': '10.3'}, {'id': 5201495165, 'qualifierId': 56, 'value': 'Back'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;3,9;4,66;43,6;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;3,9;43,6;;;;;;;;0;6;36;Ventura County;396;DC;1,0
2718572595;55;1;1;6;37;7pmw399vh2v44cjle4fkklp1w;1;3,9;43,6;2024-09-08T23:10:31.361Z;2024-09-08T23:10:34Z;[{'id': 5201495233, 'qualifierId': 140, 'value': '18.8'}, {'id': 5201495239, 'qualifierId': 213, 'value': '5.32'}, {'id': 5201495231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201495237, 'qualifierId': 212, 'value': '27.4'}, {'id': 5201495235, 'qualifierId': 141, 'value': '10.6'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;18,8;5,32;10,6;;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;18,8;10,6;;;;;;;;0;6;37;Ventura County;397;GK;1,0
2718572615;56;1;1;6;40;7pmw399vh2v44cjle4fkklp1w;1;24,5;11,1;2024-09-08T23:10:34.080Z;2024-09-08T23:10:38Z;[{'id': 5201495361, 'qualifierId': 141, 'value': '17.6'}, {'id': 5201495363, 'qualifierId': 212, 'value': '23.5'}, {'id': 5201495357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201495365, 'qualifierId': 213, 'value': '0.19'}, {'id': 5201495359, 'qualifierId': 140, 'value': '46.5'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;46,5;0,19;17,6;;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;46,5;17,6;;;;;;;;0;6;40;Ventura County;400;DL;1,0
2718572627;57;1;1;6;43;7pmw399vh2v44cjle4fkklp1w;1;46,5;17,6;2024-09-08T23:10:37.920Z;2024-09-08T23:10:41Z;[{'id': 5201495441, 'qualifierId': 141, 'value': '47.2'}, {'id': 5201495437, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201495443, 'qualifierId': 212, 'value': '25.6'}, {'id': 5201495445, 'qualifierId': 213, 'value': '0.90'}, {'id': 5201495439, 'qualifierId': 140, 'value': '61.6'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;61,6;0,9;47,2;;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;61,6;47,2;;;;;;;;0;6;43;Ventura County;403;AMC;1,0
2718572639;58;1;1;6;47;7pmw399vh2v44cjle4fkklp1w;1;76,5;59,3;2024-09-08T23:10:41.808Z;2024-09-08T23:10:43Z;[{'id': 5201495485, 'qualifierId': 213, 'value': '0.97'}, {'id': 5201495481, 'qualifierId': 141, 'value': '83.8'}, {'id': 5201495483, 'qualifierId': 212, 'value': '20.2'}, {'id': 5201495477, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201495479, 'qualifierId': 140, 'value': '87.4'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;87,4;0,97;83,8;;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;87,4;83,8;;;;;;;;0;6;47;Ventura County;407;AML;1,0
2718572651;59;1;1;6;49;7pmw399vh2v44cjle4fkklp1w;1;87,4;83,8;2024-09-08T23:10:43.712Z;2024-09-11T07:01:16Z;[{'id': 5201495545, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201495555, 'qualifierId': 1}, {'id': 5204532265, 'qualifierId': 72}, {'id': 5201495551, 'qualifierId': 212, 'value': '35.1'}, {'id': 5201495553, 'qualifierId': 213, 'value': '4.89'}, {'id': 5204532263, 'qualifierId': 224}, {'id': 5201495547, 'qualifierId': 140, 'value': '93.2'}, {'id': 5201495549, 'qualifierId': 141, 'value': '33.0'}, {'id': 5201495541, 'qualifierId': 2}, {'id': 5201495543, 'qualifierId': 155}];ck9v5tgscw65gsjfo00u9p0q1;T. Schmitt;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;93,2;4,89;33,0;;35,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;93,2;33,0;;;;;;;;0;6;49;Ventura County;409;DC;1,0
2718572659;60;1;1;6;52;7pmw399vh2v44cjle4fkklp1w;1;93,2;33,0;2024-09-08T23:10:46.800Z;2024-09-08T23:10:57Z;[{'id': 5201495619, 'qualifierId': 141, 'value': '51.3'}, {'id': 5201495613, 'qualifierId': 3}, {'id': 5201495615, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201495617, 'qualifierId': 140, 'value': '92.2'}, {'id': 5201495623, 'qualifierId': 213, 'value': '1.65'}, {'id': 5201495621, 'qualifierId': 212, 'value': '12.5'}, {'id': 5201495753, 'qualifierId': 154}, {'id': 5201495751, 'qualifierId': 210, 'value': '15'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;1,0;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;92,2;1,65;51,3;;12,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;92,2;51,3;;;;;;;;0;6;52;Ventura County;412;AMC;1,0
2718572665;61;44;1;6;55;7pmw399vh2v44cjle4fkklp1w;1;92,2;52,0;2024-09-08T23:10:49.441Z;2024-09-09T01:09:03Z;[{'id': 5201495637, 'qualifierId': 286}, {'id': 5201495635, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201495653, 'qualifierId': 233, 'value': '75'}];9ph8wasuz3ndre586gople49g;S. Annor Gyamfi;;;16y9dyf2ajb30oea9x14iot0;Aerial;;;;;;;;;;;;;;;;;;;;75,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;6;55;Ventura County;415;FW;1,0
2718572661;75;44;1;6;55;8ijkk62897so5r3bq0wgwx4bu;0;7,8;48,0;2024-09-08T23:10:49.442Z;2024-09-09T01:09:04Z;[{'id': 5201495627, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201495669, 'qualifierId': 233, 'value': '61'}, {'id': 5201495631, 'qualifierId': 285}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;16y9dyf2ajb30oea9x14iot0;Aerial;;;;;;;;;;;;;;;;;;;;61,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;6;55;Houston Dynamo II;415;DC;1,0
2718572671;62;15;1;6;55;7pmw399vh2v44cjle4fkklp1w;1;92,2;51,3;2024-09-08T23:10:49.776Z;2024-09-08T23:10:57Z;[{'id': 5201495769, 'qualifierId': 146, 'value': '99.1'}, {'id': 5201495761, 'qualifierId': 55, 'value': '60'}, {'id': 5201495777, 'qualifierId': 233, 'value': '76'}, {'id': 5201495771, 'qualifierId': 147, 'value': '50.5'}, {'id': 5201495709, 'qualifierId': 328}, {'id': 5201495767, 'qualifierId': 103, 'value': '3.2'}, {'id': 5201495755, 'qualifierId': 80}, {'id': 5201495661, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201495659, 'qualifierId': 17}, {'id': 5201495705, 'qualifierId': 15}, {'id': 5201495765, 'qualifierId': 102, 'value': '46.2'}, {'id': 5201495657, 'qualifierId': 22}, {'id': 5201495757, 'qualifierId': 29}, {'id': 5201495759, 'qualifierId': 154}];9ph8wasuz3ndre586gople49g;S. Annor Gyamfi;;;16y9dyf2ajb30oea9x14iot0;Attempt Saved;;;;;;;;;;;;;;;;;;;;76,0;;;;;;;;;;;;;;;1,0;;;;;;3,2;;1,0;;;1,0;;;46,2;;;;;;;1,0;;99,1;60,0;50,5;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;99,1;50,5;46,2;3.2;60,0;4uuq2zuhmlbg7kh85v5l8723u;;0;6;55;Ventura County;415;FW;1,0
2718572675;76;10;1;6;55;8ijkk62897so5r3bq0wgwx4bu;1;2,1;50,1;2024-09-08T23:10:49.876Z;2024-09-11T07:02:07Z;[{'id': 5201495691, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204532381, 'qualifierId': 177}, {'id': 5204532383, 'qualifierId': 376}, {'id': 5201495729, 'qualifierId': 233, 'value': '62'}, {'id': 5201495723, 'qualifierId': 179}, {'id': 5201495689, 'qualifierId': 182}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;16y9dyf2ajb30oea9x14iot0;Save;;;;;;;;;;;;;;;;;;;;62,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;6;55;Houston Dynamo II;415;GK;1,0
2718572681;77;52;1;6;57;8ijkk62897so5r3bq0wgwx4bu;1;2,1;50,1;2024-09-08T23:10:51.484Z;2024-09-11T07:02:10Z;[{'id': 5204532385, 'qualifierId': 376}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;16y9dyf2ajb30oea9x14iot0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;6;57;Houston Dynamo II;417;GK;1,0
2718572717;78;1;1;7;13;8ijkk62897so5r3bq0wgwx4bu;1;10,1;41,8;2024-09-08T23:11:07.778Z;2024-09-08T23:11:09Z;[{'id': 5201495893, 'qualifierId': 141, 'value': '5.6'}, {'id': 5201495919, 'qualifierId': 189}, {'id': 5201495899, 'qualifierId': 1}, {'id': 5201495891, 'qualifierId': 140, 'value': '40.4'}, {'id': 5201495897, 'qualifierId': 213, 'value': '5.62'}, {'id': 5201495895, 'qualifierId': 212, 'value': '40.2'}, {'id': 5201495887, 'qualifierId': 199}, {'id': 5201495889, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;40,4;5,62;5,6;;40,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;40,4;5,6;;;;;;;;0;7;13;Houston Dynamo II;433;GK;1,0
2718572737;79;1;1;7;16;8ijkk62897so5r3bq0wgwx4bu;0;41,4;4,4;2024-09-08T23:11:10.403Z;2024-09-08T23:11:13Z;[{'id': 5201495979, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201495977, 'qualifierId': 157}, {'id': 5201495983, 'qualifierId': 141, 'value': '77.9'}, {'id': 5201495989, 'qualifierId': 1}, {'id': 5201495981, 'qualifierId': 140, 'value': '70.5'}, {'id': 5201495987, 'qualifierId': 213, 'value': '1.02'}, {'id': 5201495985, 'qualifierId': 212, 'value': '58.6'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;70,5;1,02;77,9;;58,6;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;70,5;77,9;;;;;;;;0;7;16;Houston Dynamo II;436;DR;1,0
2718572741;63;61;1;7;20;7pmw399vh2v44cjle4fkklp1w;0;29,8;21,0;2024-09-08T23:11:14.304Z;2024-09-08T23:11:14Z;[{'id': 5201496003, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;16y9dyf2ajb30oea9x14iot0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;7;20;Ventura County;440;DR;1,0
2718572751;80;1;1;7;21;8ijkk62897so5r3bq0wgwx4bu;0;70,4;88,9;2024-09-08T23:11:15.570Z;2024-09-08T23:11:16Z;[{'id': 5201496051, 'qualifierId': 140, 'value': '66.2'}, {'id': 5201496053, 'qualifierId': 141, 'value': '91.4'}, {'id': 5201496049, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201496055, 'qualifierId': 212, 'value': '4.7'}, {'id': 5201496057, 'qualifierId': 213, 'value': '2.77'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;66,2;2,77;91,4;;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;66,2;91,4;;;;;;;;0;7;21;Houston Dynamo II;441;ML;1,0
2718572767;64;3;1;7;23;7pmw399vh2v44cjle4fkklp1w;1;36,0;10,9;2024-09-08T23:11:17.938Z;2024-09-11T07:03:35Z;[{'id': 5201496127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204532619, 'qualifierId': 465}, {'id': 5201496131, 'qualifierId': 233, 'value': '81'}, {'id': 5201496129, 'qualifierId': 286}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;16y9dyf2ajb30oea9x14iot0;Take On;;;;;;;;;;;;;;;;;;;;81,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;7;23;Ventura County;443;AMR;1,0
2718572759;81;45;1;7;23;8ijkk62897so5r3bq0wgwx4bu;0;64,0;89,1;2024-09-08T23:11:17.938Z;2024-09-08T23:37:34Z;[{'id': 5201496087, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201496145, 'qualifierId': 233, 'value': '64'}, {'id': 5201496089, 'qualifierId': 285}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;16y9dyf2ajb30oea9x14iot0;Challenge;;;;;;;;;;;;;;;;;;;;64,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;7;23;Houston Dynamo II;443;DC;1,0
2718572771;65;49;1;7;26;7pmw399vh2v44cjle4fkklp1w;1;67,2;18,3;2024-09-08T23:11:20.416Z;2024-09-08T23:11:20Z;[];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;16y9dyf2ajb30oea9x14iot0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;7;26;Ventura County;446;AMR;1,0
2718572789;66;1;1;7;29;7pmw399vh2v44cjle4fkklp1w;1;70,8;33,1;2024-09-08T23:11:23.295Z;2024-09-08T23:11:25Z;[{'id': 5201496243, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201496249, 'qualifierId': 212, 'value': '16.7'}, {'id': 5201496247, 'qualifierId': 141, 'value': '57.5'}, {'id': 5201496245, 'qualifierId': 140, 'value': '72.5'}, {'id': 5201496251, 'qualifierId': 213, 'value': '1.46'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;72,5;1,46;57,5;;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;72,5;57,5;;;;;;;;0;7;29;Ventura County;449;AMR;1,0
2718572793;67;1;1;7;30;7pmw399vh2v44cjle4fkklp1w;0;72,5;57,5;2024-09-08T23:11:24.944Z;2024-09-08T23:11:25Z;[{'id': 5201496283, 'qualifierId': 141, 'value': '52.2'}, {'id': 5201496279, 'qualifierId': 140, 'value': '81.3'}, {'id': 5201496277, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201496287, 'qualifierId': 213, 'value': '5.91'}, {'id': 5201496285, 'qualifierId': 212, 'value': '9.9'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;16y9dyf2ajb30oea9x14iot0;Pass;;;;;;;;;;81,3;5,91;52,2;;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;81,3;52,2;;;;;;;;0;7;30;Ventura County;450;AML;1,0
