id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_Angle;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_KickOff;value_Launch;value_LongBall;value_OutOfPlay;value_Head;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_Chipped;value_TouchTypeControl;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_Cross;value_LeftFooted;value_OutSwinger;value_Offensive;value_BlockedCross;value_Left;value_CornerTaken;value_Foul;value_AttemptedTackle;value_Direct;value_Defensive;value_FreeKickTaken;value_DeletedEventType;value_IntendedTackleTarget;value_Assist;value_IntentionalAssist;value_RelatedEventId;value_LowCentre;value_GoalmouthY;value_GkX;value_RegularPlay;value_GoalmouthZ;value_GkY;value_BlockedX;value_Assisted;value_BoxCentre;value_Blocked;value_FirstTouch;value_BlockedY;value_DefBlock;value_MediumGkIntervention;value_KeeperThrow;value_Shove/Push;value_NotVisible;value_TouchTypePass;value_TakeOnSpace;value_TakeOnOvertake;value_HeadPass;value_OverhitCross;value_ThroughBall;value_OverArm;value_TouchTypeClearance;value_SwitchOfPlay;value_IndividualPlay;value_OutOfBoxCentre;value_Right;value_InSwinger;value_DrivenCross;value_Straight;value_AerialFoul;value_ShirtPull/Holding;value_Feet;value_Standing;value_LowGkIntervention;value_ParriedSafe;value_PlayersCaughtOffside;value_FollowsShotRebound;value_RightFooted;value_FromCorner;value_Volley;value_NotAssisted;value_High;value_Defensive1V1;value_SmallBoxRight;value_Stooping;value_ParriedDanger;value_Injury;value_InjuredPlayerId;value_AdvantagePlayed;value_TacticalFoul;value_YellowCard;value_Indirect;value_RecklessOffence;value_HighGkIntervention;value_Overrun;value_FastBreak;value_BigChance;value_BoxDeepRight;value_Diving;value_Hands;value_PullBack;value_Fumble;value_LeadingToGoal;value_GkYTimeOfGoal;value_LowRight;value_FantasyAssistTeam;value_GoalShotTimestamp;value_FantasyAssistType;value_GkXTimeOfGoal;value_SmallBoxCentre;value_FantasyAssistedBy;value_FantasyAssistId;value_RelatedError1Id;value_GoalShotGameClock;value_FlickOn;value_Minutes;value_GkKickFromHands;value_MisHit;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tap;value_Collected;value_BoxRight;value_CloseRight;value_OffTheBallFoul;value_FreeKick;value_OtherObstacle;value_PenaltyTakerId;value_Penalty;value_DeniedGoalScoringOpp;value_LowLeft;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Saved;value_SetPiece;value_KeeperTouched;value_TimeWasting;value_HighClaim;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718610269;207;1;1;23;41;ew2zirzye0sw1txr2m33nr25y;1;36,2;15,1;2024-09-09T02:27:47.423Z;2024-09-09T02:27:50Z;[{'id': 5201702671, 'qualifierId': 140, 'value': '43.2'}, {'id': 5201702677, 'qualifierId': 213, 'value': '0.25'}, {'id': 5201702675, 'qualifierId': 212, 'value': '7.6'}, {'id': 5201702669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201702673, 'qualifierId': 141, 'value': '17.9'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;0,25;43,2;7,6;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;43,2;17,9;;;;;;;;0;23;41;Real Monarchs;1421;AMR;1,0
2718610271;208;61;1;23;43;ew2zirzye0sw1txr2m33nr25y;1;43,2;17,9;2024-09-09T02:27:50.077Z;2024-09-09T02:28:07Z;[{'id': 5201702685, 'qualifierId': 56, 'value': 'Back'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;2bgx9sqr5itnzxk7f00usb9w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;23;43;Real Monarchs;1423;FW;1,0
2718610285;209;1;1;23;45;ew2zirzye0sw1txr2m33nr25y;1;43,6;26,0;2024-09-09T02:27:52.192Z;2024-09-09T02:27:54Z;[{'id': 5201702755, 'qualifierId': 212, 'value': '13.2'}, {'id': 5201702757, 'qualifierId': 213, 'value': '1.19'}, {'id': 5201702751, 'qualifierId': 140, 'value': '48.3'}, {'id': 5201702749, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201702753, 'qualifierId': 141, 'value': '44.0'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;1,19;48,3;13,2;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;48,3;44,0;;;;;;;;0;23;45;Real Monarchs;1425;AMR;1,0
2718610297;210;1;1;23;47;ew2zirzye0sw1txr2m33nr25y;1;52,4;47,9;2024-09-09T02:27:54.016Z;2024-09-09T02:27:58Z;[{'id': 5201702813, 'qualifierId': 141, 'value': '84.9'}, {'id': 5201702817, 'qualifierId': 213, 'value': '1.02'}, {'id': 5201702811, 'qualifierId': 140, 'value': '67.2'}, {'id': 5201702815, 'qualifierId': 212, 'value': '29.6'}, {'id': 5201702809, 'qualifierId': 56, 'value': 'Left'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;1,02;67,2;29,6;84,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;67,2;84,9;;;;;;;;0;23;47;Real Monarchs;1427;AMC;1,0
2718610305;211;1;1;23;51;ew2zirzye0sw1txr2m33nr25y;0;95,9;85,5;2024-09-09T02:27:58.256Z;2024-09-11T09:00:40Z;[{'id': 5204553257, 'qualifierId': 72}, {'id': 5201702935, 'qualifierId': 140, 'value': '90.4'}, {'id': 5201702947, 'qualifierId': 1}, {'id': 5201702943, 'qualifierId': 213, 'value': '4.61'}, {'id': 5204553255, 'qualifierId': 224}, {'id': 5201702937, 'qualifierId': 141, 'value': '0.0'}, {'id': 5201702931, 'qualifierId': 155}, {'id': 5201702929, 'qualifierId': 2}, {'id': 5201702939, 'qualifierId': 212, 'value': '59.2'}, {'id': 5201702933, 'qualifierId': 56, 'value': 'Right'}];au9595t3oo0zbzexhr01ts0h6;W. Richmond;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;4,61;90,4;59,2;0,0;;;;1,0;;;;;;;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;90,4;0,0;;;;;;;;0;23;51;Real Monarchs;1431;AML;1,0
2718610327;189;5;1;23;56;cbip96wzs3jc2xadoluhhxotl;1;11,0;101,3;2024-09-09T02:28:03.223Z;2024-09-09T02:59:56Z;[{'id': 5201703085, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201703087, 'qualifierId': 347}, {'id': 5201708187, 'qualifierId': 233, 'value': '212'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;2bgx9sqr5itnzxk7f00usb9w;Out;;;;;;;;;;;;;;;;;;;;212,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;23;56;The Town;1436;DR;1,0
2718610307;212;5;1;23;56;ew2zirzye0sw1txr2m33nr25y;0;89,0;-1,3;2024-09-09T02:28:03.223Z;2024-09-09T02:59:56Z;[{'id': 5201702951, 'qualifierId': 347}, {'id': 5201702949, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201708191, 'qualifierId': 233, 'value': '189'}];au9595t3oo0zbzexhr01ts0h6;W. Richmond;;;2bgx9sqr5itnzxk7f00usb9w;Out;;;;;;;;;;;;;;;;;;;;189,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;23;56;Real Monarchs;1436;AML;1,0
2718610343;190;1;1;24;13;cbip96wzs3jc2xadoluhhxotl;1;17,2;100,0;2024-09-09T02:28:19.782Z;2024-09-09T02:28:24Z;[{'id': 5201703147, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201703153, 'qualifierId': 212, 'value': '24.3'}, {'id': 5201703149, 'qualifierId': 140, 'value': '11.0'}, {'id': 5201703157, 'qualifierId': 1}, {'id': 5201703151, 'qualifierId': 141, 'value': '67.6'}, {'id': 5201703145, 'qualifierId': 107}, {'id': 5201703155, 'qualifierId': 213, 'value': '4.44'}];asy97zdxk0352toy38huzk222;T. Silva;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;4,44;11,0;24,3;67,6;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;11,0;67,6;;;;;;;;0;24;13;The Town;1453;DC;1,0
2718610355;191;1;1;24;17;cbip96wzs3jc2xadoluhhxotl;0;12,2;57,3;2024-09-09T02:28:23.863Z;2024-09-09T02:28:29Z;[{'id': 5201703201, 'qualifierId': 213, 'value': '5.41'}, {'id': 5201703199, 'qualifierId': 212, 'value': '40.8'}, {'id': 5201703193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201703195, 'qualifierId': 140, 'value': '37.1'}, {'id': 5201703197, 'qualifierId': 141, 'value': '11.3'}, {'id': 5201703203, 'qualifierId': 1}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;5,41;37,1;40,8;11,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,1;11,3;;;;;;;;0;24;17;The Town;1457;DL;1,0
2718610359;192;61;1;24;22;cbip96wzs3jc2xadoluhhxotl;0;37,1;11,3;2024-09-09T02:28:29.094Z;2024-09-09T02:28:39Z;[{'id': 5201703213, 'qualifierId': 56, 'value': 'Back'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;2bgx9sqr5itnzxk7f00usb9w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;24;22;The Town;1462;AMR;1,0
2718610363;213;1;1;24;23;ew2zirzye0sw1txr2m33nr25y;1;62,5;81,2;2024-09-09T02:28:30.261Z;2024-09-09T02:30:16Z;[{'id': 5201704353, 'qualifierId': 3}, {'id': 5201703237, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201704359, 'qualifierId': 212, 'value': '3.1'}, {'id': 5201704361, 'qualifierId': 213, 'value': '1.40'}, {'id': 5201704357, 'qualifierId': 141, 'value': '85.7'}, {'id': 5201704355, 'qualifierId': 140, 'value': '63.0'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;1,4;63,0;3,1;85,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;63,0;85,7;;;;;;;;0;24;23;Real Monarchs;1463;DC;1,0
2718610459;216;1;1;24;25;ew2zirzye0sw1txr2m33nr25y;1;61,2;91,4;2024-09-09T02:28:31.906Z;2024-09-09T02:29:16Z;[{'id': 5201703805, 'qualifierId': 3}, {'id': 5201703813, 'qualifierId': 212, 'value': '5.6'}, {'id': 5201703811, 'qualifierId': 141, 'value': '89.4'}, {'id': 5201703807, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201703809, 'qualifierId': 140, 'value': '66.4'}, {'id': 5201703815, 'qualifierId': 213, 'value': '6.04'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;6,04;66,4;5,6;89,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;66,4;89,4;;;;;;;;0;24;25;Real Monarchs;1465;MC;1,0
2718610373;193;27;1;24;26;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-09-09T02:28:32.598Z;2024-09-09T02:28:34Z;[{'id': 5201703279, 'qualifierId': 233, 'value': '214'}];;;;;2bgx9sqr5itnzxk7f00usb9w;Start delay;;;;;;;;;;;;;;;;;;;;214,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;24;26;The Town;1466;;
2718610371;214;27;1;24;26;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-09-09T02:28:32.598Z;2024-09-09T02:28:37Z;[{'id': 5201703285, 'qualifierId': 233, 'value': '193'}, {'id': 5201703319, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5201703321, 'qualifierId': 53, 'value': '4h8dml0qrwpqza4kqazp5dnqi'}];;;;;2bgx9sqr5itnzxk7f00usb9w;Start delay;;;;;;;;;;;;;;;;;;;;193,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;24;26;Real Monarchs;1466;;
2718610447;215;43;1;25;4;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-09-09T02:29:11.335Z;2024-09-09T02:29:18Z;[{'id': 5201703739, 'qualifierId': 55, 'value': '214'}, {'id': 5201703839, 'qualifierId': 144, 'value': '28'}];;;;;2bgx9sqr5itnzxk7f00usb9w;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28,0;;;;214,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;214,0;;;0;25;4;Real Monarchs;1504;;
2718610565;194;28;1;25;59;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-09-09T02:30:05.952Z;2024-09-09T02:34:18Z;[{'id': 5201704309, 'qualifierId': 55, 'value': '193'}, {'id': 5201708063, 'qualifierId': 233, 'value': '217'}];;;;;2bgx9sqr5itnzxk7f00usb9w;End delay;;;;;;;;;;;;;;;;;;;;217,0;;;;;;;;;;;;;;;;;;;;;;;;;;193,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;193,0;;;0;25;59;The Town;1559;;
2718610559;217;28;1;25;59;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-09-09T02:30:05.952Z;2024-09-09T02:34:18Z;[{'id': 5201708083, 'qualifierId': 233, 'value': '194'}, {'id': 5201704249, 'qualifierId': 55, 'value': '214'}];;;;;2bgx9sqr5itnzxk7f00usb9w;End delay;;;;;;;;;;;;;;;;;;;;194,0;;;;;;;;;;;;;;;;;;;;;;;;;;214,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;214,0;;;0;25;59;Real Monarchs;1559;;
2718610573;195;68;1;26;10;cbip96wzs3jc2xadoluhhxotl;0;40,0;15,8;2024-09-09T02:30:17.355Z;2024-09-09T02:30:18Z;[];;;;;2bgx9sqr5itnzxk7f00usb9w;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;26;10;The Town;1570;;
2718610577;218;68;1;26;11;ew2zirzye0sw1txr2m33nr25y;1;60,9;82,8;2024-09-09T02:30:17.909Z;2024-09-09T02:30:18Z;[];;;;;2bgx9sqr5itnzxk7f00usb9w;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;26;11;Real Monarchs;1571;;
2719129087;850;49;1;26;12;ew2zirzye0sw1txr2m33nr25y;1;59,4;79,5;2024-09-09T02:30:18.642Z;2024-09-11T09:03:18Z;[];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;2bgx9sqr5itnzxk7f00usb9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;26;12;Real Monarchs;1572;AMC;1,0
2718610585;219;1;1;26;12;ew2zirzye0sw1txr2m33nr25y;1;60,0;84,9;2024-09-09T02:30:19.284Z;2024-09-09T02:30:21Z;[{'id': 5201704433, 'qualifierId': 141, 'value': '78.5'}, {'id': 5201704437, 'qualifierId': 213, 'value': '3.32'}, {'id': 5201704431, 'qualifierId': 140, 'value': '37.3'}, {'id': 5201704435, 'qualifierId': 212, 'value': '24.2'}, {'id': 5201704429, 'qualifierId': 56, 'value': 'Back'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;3,32;37,3;24,2;78,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;37,3;78,5;;;;;;;;0;26;12;Real Monarchs;1572;AMC;1,0
2718610587;220;43;1;26;15;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-09-09T02:30:21.558Z;2024-09-11T09:03:06Z;[{'id': 5204553391, 'qualifierId': 144, 'value': '49'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;2bgx9sqr5itnzxk7f00usb9w;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;26;15;Real Monarchs;1575;DC;1,0
2718610589;221;1;1;26;15;ew2zirzye0sw1txr2m33nr25y;1;33,7;75,4;2024-09-09T02:30:22.325Z;2024-09-09T02:30:24Z;[{'id': 5201704457, 'qualifierId': 140, 'value': '40.5'}, {'id': 5201704459, 'qualifierId': 141, 'value': '93.2'}, {'id': 5201704461, 'qualifierId': 212, 'value': '14.1'}, {'id': 5201704455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201704463, 'qualifierId': 213, 'value': '1.04'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;1,04;40,5;14,1;93,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;40,5;93,2;;;;;;;;0;26;15;Real Monarchs;1575;DC;1,0
2718610609;222;1;1;26;17;ew2zirzye0sw1txr2m33nr25y;1;40,5;92,8;2024-09-09T02:30:24.357Z;2024-09-09T02:30:28Z;[{'id': 5201704539, 'qualifierId': 213, 'value': '3.95'}, {'id': 5201704533, 'qualifierId': 140, 'value': '25.2'}, {'id': 5201704531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201704537, 'qualifierId': 212, 'value': '23.3'}, {'id': 5201704535, 'qualifierId': 141, 'value': '67.9'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;3,95;25,2;23,3;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;25,2;67,9;;;;;;;;0;26;17;Real Monarchs;1577;MC;1,0
2718610631;223;1;1;26;22;ew2zirzye0sw1txr2m33nr25y;1;26,6;57,1;2024-09-09T02:30:28.837Z;2024-09-09T02:30:33Z;[{'id': 5201704647, 'qualifierId': 141, 'value': '32.7'}, {'id': 5201704645, 'qualifierId': 140, 'value': '23.8'}, {'id': 5201704649, 'qualifierId': 212, 'value': '16.9'}, {'id': 5201704651, 'qualifierId': 213, 'value': '4.54'}, {'id': 5201704643, 'qualifierId': 56, 'value': 'Back'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;4,54;23,8;16,9;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;23,8;32,7;;;;;;;;0;26;22;Real Monarchs;1582;DC;1,0
2718610639;224;1;1;26;27;ew2zirzye0sw1txr2m33nr25y;1;26,8;29,1;2024-09-09T02:30:33.653Z;2024-09-09T02:30:36Z;[{'id': 5201704697, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201704705, 'qualifierId': 213, 'value': '2.17'}, {'id': 5201704699, 'qualifierId': 140, 'value': '18.0'}, {'id': 5201704703, 'qualifierId': 212, 'value': '16.5'}, {'id': 5201704701, 'qualifierId': 141, 'value': '49.2'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;2,17;18,0;16,5;49,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;18,0;49,2;;;;;;;;0;26;27;Real Monarchs;1587;DL;1,0
