id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_Involved;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_JerseyNumber;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_Angle;value_Length;value_PassEndY;value_KickOff;value_PassEndX;value_Zone;value_OppositeRelatedEventId;value_NextEventThrowIn;value_LongBall;value_ThrowIn;value_DeletedEventType;value_Defensive;value_Foul;value_Offensive;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Chipped;value_HeadPass;value_TouchTypeClearance;value_BlockedPass;value_Launch;value_Handball;value_SwitchOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnSpace;value_TouchTypeControl;value_TouchTypePass;value_OutSwinger;value_RightFooted;value_Cross;value_BlockedCross;value_Right;value_Left;value_Assist;value_CornerTaken;value_LeftFooted;value_IntentionalAssist;value_InSwinger;value_SixYardBlocked;value_FromCorner;value_GoalmouthY;value_FirstTouch;value_RelatedEventId;value_GkX;value_Blocked;value_Assisted;value_BlockedX;value_GoalmouthZ;value_LowLeft;value_BlockedY;value_Head;value_GkY;value_BoxCentre;value_DefBlock;value_RegularPlay;value_LowRight;value_GkYTimeOfGoal;value_SwerveLeft;value_GkXTimeOfGoal;value_BoxLeft;value_GoalShotGameClock;value_GoalShotTimestamp;value_Shove/Push;value_IntendedTackleTarget;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Indirect;value_Defensive1V1;value_AerialFoul;value_LeadingToAttempt;value_RelatedError1Id;value_CloseHigh;value_BigChance;value_SwerveRight;value_IndividualPlay;value_OutOfBoxCentre;value_OutOfPlay;value_NotAssisted;value_Volley;value_MisHit;value_LowGkIntervention;value_KeeperThrow;value_High;value_Straight;value_DrivenCross;value_LayOff;value_MediumGkIntervention;value_FlickOn;value_TakeOnOvertake;value_Weak;value_NotPastGoalLine;value_Injury;value_InjuredPlayerId;value_OverhitCross;value_SmallBoxCentre;value_HighLeft;value_HighGkIntervention;value_HighClaim;value_Overrun;value_RecklessOffence;value_YellowCard;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_HighRight;value_BoxDeepRight;value_Hands;value_ParriedSafe;value_Diving;value_SmallBoxLeft;value_CloseLeft;value_LastLine;value_35Centre;value_BlockedClearance;value_NotVisible;value_BoxRight;value_ThroughBall;value_FloatedCross;value_OverArm;value_LowCentre;value_SetPiece;value_HighCentre;value_Reaching;value_Dissent;value_SecondYellow;value_GkKickFromHands;value_ThrowInSetPiece;value_Deflection;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680209303;1;34;16;0;0;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-04-28T19:50:20.516Z;2024-04-28T21:30:05Z;[{'id': 4991049371, 'qualifierId': 194, 'value': 'e2tuar1frliervcr2mnmvfspg'}, {'id': 4990795551, 'qualifierId': 30, 'value': 'bvtvko74cyeqe297mp6shrf2s, 5gd78gkv3k39vofarmapgeuj8, 92np3jwhxchmtfeov82ehe13o, 8u0efvao8rym6mdx0tl0h0qac, e2tuar1frliervcr2mnmvfspg, 59kitnlge8bjsxmhy850bsutw, afqry84j23xgkhqryrontj190, 5u3ohty1lsm0fn2ltez4g7o5w, 8y7kqet5swj9dmqama0z5ngus, es0bxxdxf6bco25evmg19ic4, 8q2wozyqz4nveabn71hc614dm, nhhmltlm3ayn7vqmp6etck5w, gz9dek1oxgman9jslfku0zmy, o3gftw0hatp1r62ynjmlaaui, 76xo0u2yd2cqf8xdyh8rteqdw, 65g50zt5gbo1lnrbc7uvwsbo4, 35eyloaqnyzxecdatlfdqfbis, e4rpnf90oa672lcm8ego7vllg, ov4fk38lrcculu6tdbnrto2c, 4akvdujqbywk628gok9xbh2j8'}, {'id': 4990795559, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4991046433, 'qualifierId': 197, 'value': '23373'}, {'id': 4990795561, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4990795555, 'qualifierId': 59, 'value': '21, 20, 42, 44, 23, 34, 82, 91, 16, 37, 65, 24, 35, 46, 57, 66, 76, 79, 90, 97'}, {'id': 4990795553, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 4990795557, 'qualifierId': 130, 'value': '8'}];;;;;ci15nvvlg37zlrvah52yr7x1w;Team set up;;;;23373,0;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;0;0;Columbus Crew II;0;;
2680210815;1;34;16;0;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-04-28T19:52:58.987Z;2024-04-28T21:03:11Z;[{'id': 4990803009, 'qualifierId': 130, 'value': '13'}, {'id': 4990802999, 'qualifierId': 30, 'value': '9bn2zid7u305xii6alm8a58us, a12t1zv0y8gzzf6p3jrotkoic, 4nvz6yrxluelbpsjavcjtgnx0, cg3xa5zbx2xz5qi5m1bbso4r8, 1cc8cz8wtm8f05109tjb02xka, 9elhnfsovx9efu5f92mkkls7o, 37zynr7fwzqg4c9w5ydefywyy, 8warl67c0id3dorr48mn7h82c, dgosg1mymhuajg0rz2ts6alpm, e0pkyzm6eqzlrxme33k7dwgt0, 58w3qcq1xrkpq5f9miuxp4ys4, cc7auv8d89ohifqg7qwz62mwa, ba9m1xd2b3b2zvuuogn4uxkwk, 79606fy6lyfs1h12645q4shzo, bvmdxx61yedgrgfw586y8dgr8, 9jy9vyn7y1bomsbjhjujynb4k, 9xdf8s18m2ldjc76knczksh78, 8r9uj94efpwgpyin2ol87z0us, e434yd8mhvhu2vv1zdpodhfkk'}, {'id': 4990803013, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4990937665, 'qualifierId': 194, 'value': '8warl67c0id3dorr48mn7h82c'}, {'id': 4990803011, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4990803007, 'qualifierId': 59, 'value': '13, 45, 49, 44, 3, 6, 10, 8, 18, 52, 17, 2, 5, 11, 19, 20, 42, 47, 40'}, {'id': 4991046061, 'qualifierId': 197, 'value': '14907'}, {'id': 4990803003, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5'}];;;;;ci15nvvlg37zlrvah52yr7x1w;Team set up;;;;14907,0;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;0;0;New York RB II;0;;
2680254371;2;32;1;0;0;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-04-28T21:04:12.698Z;2024-05-03T12:12:16Z;[{'id': 4991047997, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;ci15nvvlg37zlrvah52yr7x1w;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;0;0;Columbus Crew II;0;;
2680254363;2;32;1;0;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-04-28T21:04:12.698Z;2024-04-28T21:04:12Z;[{'id': 4991047965, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;ci15nvvlg37zlrvah52yr7x1w;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;0;0;New York RB II;0;;
2680254393;3;1;1;0;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;49,9;50,4;2024-04-28T21:04:12.699Z;2024-04-28T21:04:17Z;[{'id': 4991048121, 'qualifierId': 213, 'value': '3.75'}, {'id': 4991048119, 'qualifierId': 212, 'value': '24.7'}, {'id': 4991048117, 'qualifierId': 141, 'value': '29.7'}, {'id': 4991048123, 'qualifierId': 279, 'value': 'S'}, {'id': 4991048115, 'qualifierId': 140, 'value': '30.6'}, {'id': 4991048113, 'qualifierId': 56, 'value': 'Back'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;3,75;24,7;29,7;;30,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;30,6;29,7;;;;;;;0;0;0;0;New York RB II;0;FW;1,0
2680254409;4;1;1;0;4;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,4;39,5;2024-04-28T21:04:17.004Z;2024-04-28T21:04:18Z;[{'id': 4991048189, 'qualifierId': 213, 'value': '2.02'}, {'id': 4991048181, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991048187, 'qualifierId': 212, 'value': '11.6'}, {'id': 4991048185, 'qualifierId': 141, 'value': '54.8'}, {'id': 4991048183, 'qualifierId': 140, 'value': '28.6'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;2,02;11,6;54,8;;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;28,6;54,8;;;;;;;0;0;0;4;New York RB II;4;DC;1,0
2680254419;5;1;1;0;5;5b4ccd62yeeqdl2qk6jzsmjv8;1;28,6;54,8;2024-04-28T21:04:18.300Z;2024-04-28T21:04:20Z;[{'id': 4991048253, 'qualifierId': 141, 'value': '83.2'}, {'id': 4991048255, 'qualifierId': 212, 'value': '19.3'}, {'id': 4991048251, 'qualifierId': 140, 'value': '28.7'}, {'id': 4991048257, 'qualifierId': 213, 'value': '1.57'}, {'id': 4991048249, 'qualifierId': 56, 'value': 'Back'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;1,57;19,3;83,2;;28,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;28,7;83,2;;;;;;;0;0;0;5;New York RB II;5;DC;1,0
2680254457;6;1;1;0;7;5b4ccd62yeeqdl2qk6jzsmjv8;0;29,6;84,0;2024-04-28T21:04:20.604Z;2024-04-28T21:04:31Z;[{'id': 4991048417, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991048421, 'qualifierId': 141, 'value': '100.0'}, {'id': 4991048425, 'qualifierId': 213, 'value': '0.46'}, {'id': 4991048423, 'qualifierId': 212, 'value': '26.1'}, {'id': 4991048419, 'qualifierId': 140, 'value': '51.9'}];cg3xa5zbx2xz5qi5m1bbso4r8;T. Nero;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;0,46;26,1;100,0;;51,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;51,9;100,0;;;;;;;0;0;0;7;New York RB II;7;DC;1,0
2680254551;3;5;1;0;10;4g68p0t2f5jzhzfr67i2rj1ex;1;50,2;-1,0;2024-04-28T21:04:23.349Z;2024-04-28T21:04:38Z;[{'id': 4991048881, 'qualifierId': 233, 'value': '7'}, {'id': 4991048857, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991048859, 'qualifierId': 347}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;ci15nvvlg37zlrvah52yr7x1w;Out;;;;;;;;;;;;;;;;7,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;0;10;Columbus Crew II;10;FW;1,0
2680254461;7;5;1;0;10;5b4ccd62yeeqdl2qk6jzsmjv8;0;49,8;101,0;2024-04-28T21:04:23.349Z;2024-04-28T21:15:47Z;[{'id': 4991048893, 'qualifierId': 233, 'value': '3'}, {'id': 4991048433, 'qualifierId': 347}, {'id': 4991048431, 'qualifierId': 56, 'value': 'Back'}];cg3xa5zbx2xz5qi5m1bbso4r8;T. Nero;;;ci15nvvlg37zlrvah52yr7x1w;Out;;;;;;;;;;;;;;;;3,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;0;10;New York RB II;10;DC;1,0
2680254599;4;1;1;0;25;4g68p0t2f5jzhzfr67i2rj1ex;1;38,6;0,0;2024-04-28T21:04:38.336Z;2024-04-28T21:04:44Z;[{'id': 4991049125, 'qualifierId': 1}, {'id': 4991049123, 'qualifierId': 213, 'value': '0.23'}, {'id': 4991049117, 'qualifierId': 140, 'value': '61.8'}, {'id': 4991049113, 'qualifierId': 107}, {'id': 4991049115, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991049121, 'qualifierId': 212, 'value': '25.0'}, {'id': 4991049119, 'qualifierId': 141, 'value': '6.7'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;0,23;25,0;6,7;;61,8;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;61,8;6,7;;;;;;;0;0;0;25;Columbus Crew II;25;DR;1,0
2680254587;8;43;1;0;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-04-28T21:04:43.213Z;2024-04-28T21:04:46Z;[{'id': 4991049055, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991049223, 'qualifierId': 144, 'value': '45'}, {'id': 4991049057, 'qualifierId': 285, 'value': '0'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ci15nvvlg37zlrvah52yr7x1w;Deleted event;;;;;;;;;;;;;;;;;;;;45,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;0;30;New York RB II;30;FWL;1,0
2680254603;5;4;1;0;31;4g68p0t2f5jzhzfr67i2rj1ex;1;61,6;10,8;2024-04-28T21:04:44.236Z;2024-04-28T21:04:45Z;[{'id': 4991049177, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991049197, 'qualifierId': 233, 'value': '9'}, {'id': 4991049175, 'qualifierId': 13}, {'id': 4991049183, 'qualifierId': 286}, {'id': 4991049179, 'qualifierId': 152}, {'id': 4991049181, 'qualifierId': 265}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;ci15nvvlg37zlrvah52yr7x1w;Foul;;;;;;;;;;;;;;;;9,0;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;0;31;Columbus Crew II;31;AMC;1,0
2680254591;9;4;1;0;31;5b4ccd62yeeqdl2qk6jzsmjv8;0;38,4;89,2;2024-04-28T21:04:44.237Z;2024-05-03T12:22:00Z;[{'id': 4991049203, 'qualifierId': 233, 'value': '5'}, {'id': 4991049131, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991049129, 'qualifierId': 13}, {'id': 4991049133, 'qualifierId': 152}, {'id': 4991049135, 'qualifierId': 265}, {'id': 4991049137, 'qualifierId': 285}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ci15nvvlg37zlrvah52yr7x1w;Foul;;;;;;;;;;;;;;;;5,0;;;;;1,0;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;0;31;New York RB II;31;FWL;1,0
2680254767;6;1;1;0;42;4g68p0t2f5jzhzfr67i2rj1ex;1;62,1;7,5;2024-04-28T21:04:55.104Z;2024-04-28T21:05:00Z;[{'id': 4991049881, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991049889, 'qualifierId': 212, 'value': '20.5'}, {'id': 4991049879, 'qualifierId': 152}, {'id': 4991049883, 'qualifierId': 140, 'value': '43.8'}, {'id': 4991049885, 'qualifierId': 141, 'value': '18.1'}, {'id': 4991049895, 'qualifierId': 213, 'value': '2.78'}, {'id': 4991049877, 'qualifierId': 5}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;2,78;20,5;18,1;;43,8;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;43,8;18,1;;;;;;;0;0;0;42;Columbus Crew II;42;DR;1,0
2680254805;7;1;1;0;47;4g68p0t2f5jzhzfr67i2rj1ex;1;42,7;31,1;2024-04-28T21:05:00.273Z;2024-04-28T21:05:03Z;[{'id': 4991050041, 'qualifierId': 212, 'value': '22.4'}, {'id': 4991050039, 'qualifierId': 141, 'value': '61.0'}, {'id': 4991050043, 'qualifierId': 213, 'value': '2.00'}, {'id': 4991050037, 'qualifierId': 140, 'value': '33.8'}, {'id': 4991050035, 'qualifierId': 56, 'value': 'Back'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;2,0;22,4;61,0;;33,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;33,8;61,0;;;;;;;0;0;0;47;Columbus Crew II;47;DL;1,0
2680254821;8;1;1;0;50;4g68p0t2f5jzhzfr67i2rj1ex;1;31,9;56,6;2024-04-28T21:05:02.896Z;2024-04-28T21:05:04Z;[{'id': 4991050125, 'qualifierId': 140, 'value': '43.3'}, {'id': 4991050123, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991050127, 'qualifierId': 141, 'value': '45.0'}, {'id': 4991050133, 'qualifierId': 213, 'value': '5.70'}, {'id': 4991050129, 'qualifierId': 212, 'value': '14.3'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;5,7;14,3;45,0;;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;43,3;45,0;;;;;;;0;0;0;50;Columbus Crew II;50;DC;1,0
2680254855;9;1;1;0;51;4g68p0t2f5jzhzfr67i2rj1ex;1;42,9;45,6;2024-04-28T21:05:04.432Z;2024-04-28T21:05:06Z;[{'id': 4991050259, 'qualifierId': 140, 'value': '26.2'}, {'id': 4991050257, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991050265, 'qualifierId': 213, 'value': '2.78'}, {'id': 4991050261, 'qualifierId': 141, 'value': '55.4'}, {'id': 4991050263, 'qualifierId': 212, 'value': '18.8'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;2,78;18,8;55,4;;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;26,2;55,4;;;;;;;0;0;0;51;Columbus Crew II;51;MC;1,0
2680254899;10;1;1;0;54;4g68p0t2f5jzhzfr67i2rj1ex;1;30,7;56,8;2024-04-28T21:05:06.752Z;2024-04-28T21:05:10Z;[{'id': 4991050427, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991050429, 'qualifierId': 140, 'value': '42.2'}, {'id': 4991050433, 'qualifierId': 212, 'value': '26.0'}, {'id': 4991050435, 'qualifierId': 213, 'value': '1.09'}, {'id': 4991050431, 'qualifierId': 141, 'value': '90.7'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;1,09;26,0;90,7;;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;42,2;90,7;;;;;;;0;0;0;54;Columbus Crew II;54;DC;1,0
2680254913;11;1;1;0;57;4g68p0t2f5jzhzfr67i2rj1ex;0;45,1;90,9;2024-04-28T21:05:10.608Z;2024-04-28T21:06:05Z;[{'id': 4991050529, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991050537, 'qualifierId': 213, 'value': '5.83'}, {'id': 4991052827, 'qualifierId': 155}, {'id': 4991050535, 'qualifierId': 212, 'value': '28.3'}, {'id': 4991050533, 'qualifierId': 141, 'value': '72.7'}, {'id': 4991050531, 'qualifierId': 140, 'value': '69.3'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;5,83;28,3;72,7;;69,3;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;69,3;72,7;;;;;;;0;0;0;57;Columbus Crew II;57;DC;1,0
2680254929;10;43;1;1;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-04-28T21:05:13.166Z;2024-04-28T22:05:50Z;[{'id': 4991238593, 'qualifierId': 144, 'value': '8'}, {'id': 4991050607, 'qualifierId': 56, 'value': 'Back'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;ci15nvvlg37zlrvah52yr7x1w;Deleted event;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;1;0;New York RB II;60;DC;1,0
2680254953;11;1;1;1;2;5b4ccd62yeeqdl2qk6jzsmjv8;0;27,0;18,3;2024-04-28T21:05:14.878Z;2024-04-28T21:05:15Z;[{'id': 4991050697, 'qualifierId': 140, 'value': '36.9'}, {'id': 4991050703, 'qualifierId': 213, 'value': '6.15'}, {'id': 4991050693, 'qualifierId': 3}, {'id': 4991050695, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991050699, 'qualifierId': 141, 'value': '16.2'}, {'id': 4991050701, 'qualifierId': 212, 'value': '10.5'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;ci15nvvlg37zlrvah52yr7x1w;Pass;;;;;;;;;;6,15;10,5;16,2;;36,9;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;36,9;16,2;;;;;;;0;0;1;2;New York RB II;62;DC;1,0
