id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_Resume;value_TeamKit;value_Involved;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_PassEndY;value_LongBall;value_Chipped;value_TakeOnOvertake;value_Defensive1V1;value_Offensive;value_AttemptedTackle;value_Direct;value_OppositeRelatedEventId;value_Foul;value_Defensive;value_FreeKickTaken;value_RightFooted;value_Cross;value_InSwinger;value_HighGkIntervention;value_DeletedEventType;value_LeftFooted;value_Head;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_BlockedPass;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_LayOff;value_DrivenCross;value_Straight;value_Left;value_CornerTaken;value_IntendedTackleTarget;value_Right;value_OutSwinger;value_FlickOn;value_KeeperThrow;value_LeadingToAttempt;value_RegularPlay;value_IndividualPlay;value_NotAssisted;value_BlockedX;value_LowCentre;value_BoxLeft;value_BigChance;value_1On1;value_GoalmouthY;value_GoalmouthZ;value_BlockedY;value_RelatedError1Id;value_MediumGkIntervention;value_ParriedDanger;value_Diving;value_OtherBodyPart;value_SavedOffLine;value_SixYardBlocked;value_Blocked;value_Deflection;value_MisHit;value_FirstTouch;value_BoxCentre;value_GkY;value_GkX;value_DefBlock;value_LastLine;value_HeadPass;value_SwitchOfPlay;value_Overrun;value_TouchTypePass;value_BoxRight;value_Hands;value_Collected;value_Standing;value_LowGkIntervention;value_OverArm;value_Assist;value_IntentionalAssist;value_RelatedEventId;value_Assisted;value_LowLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedCross;value_FromCorner;value_Fumble;value_OverhitCross;value_NotVisible;value_PullBack;value_OutOfBoxCentre;value_Stooping;value_GkKickFromHands;value_SetPiece;value_IncorrectOutOfPlayDecision;value_BoxDeepRight;value_ShirtPull/Holding;value_Argument;value_YellowCard;value_TacticalFoul;value_High;value_Shove/Push;value_TimeWasting;value_SecondYellow;value_RecklessOffence;value_Minutes;value_HighClaim;value_EndType;value_CloseHigh;value_HighCentre;value_FairPlay;value_InjuredPlayerId;value_Injury;value_NotPastGoalLine;value_CloseRight;value_AerialFoul;value_TempShotOn;value_ParriedSafe;value_DangerousPlay;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Volley;value_LowRight;value_GoalShotTimestamp;value_HitRightPost;value_HitWoodwork;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Handball;value_ThroughBall;value_FastBreak;value_CloseLeft;value_GkHoof;value_GoesToPenalties;value_Penalty;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_HighLeft;value_Scored;value_HighRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2672307493;29;3;1;4;29;4gymgvqmve0m2vh89v84tt3x0;0;38,2;96,3;2024-04-14T00:08:05.055Z;2024-04-16T16:04:00Z;[{'id': 4956269465, 'qualifierId': 464}, {'id': 4948112673, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948118789, 'qualifierId': 233, 'value': '57'}, {'id': 4948112693, 'qualifierId': 286}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;c571mswlt84e0l79o8grcmdjo;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;57,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;4;29;Crown Legacy;269;DC;1,0
2672307491;57;7;1;4;29;6ubc4y1v6hr63mca7ica4hp90;1;61,8;3,7;2024-04-14T00:08:05.056Z;2024-04-16T16:04:09Z;[{'id': 4948112665, 'qualifierId': 56, 'value': 'Right'}, {'id': 4956269511, 'qualifierId': 385}, {'id': 4948112667, 'qualifierId': 285}, {'id': 4948118759, 'qualifierId': 233, 'value': '29'}, {'id': 4956269649, 'qualifierId': 167}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;c571mswlt84e0l79o8grcmdjo;Tackle;;;;;;;;;;;;;;;;;;;;;;;29,0;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;4;29;Huntsville City;269;FWR;1,0
2672307509;30;5;1;4;30;4gymgvqmve0m2vh89v84tt3x0;1;40,7;101,6;2024-04-14T00:08:06.041Z;2024-04-14T01:05:29Z;[{'id': 4948112787, 'qualifierId': 347}, {'id': 4948112785, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948114465, 'qualifierId': 233, 'value': '58'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;c571mswlt84e0l79o8grcmdjo;Out;;;;;;;;;;;;;;;;;;;;;;;58,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;4;30;Crown Legacy;270;DC;1,0
2672307501;58;5;1;4;30;6ubc4y1v6hr63mca7ica4hp90;0;59,3;-1,6;2024-04-14T00:08:06.041Z;2024-04-14T00:08:38Z;[{'id': 4948114481, 'qualifierId': 233, 'value': '30'}, {'id': 4948112725, 'qualifierId': 347}, {'id': 4948112723, 'qualifierId': 56, 'value': 'Right'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;c571mswlt84e0l79o8grcmdjo;Out;;;;;;;;;;;;;;;;;;;;;;;30,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;4;30;Huntsville City;270;FWR;1,0
2672307575;31;1;1;4;36;4gymgvqmve0m2vh89v84tt3x0;1;38,5;100,0;2024-04-14T00:08:11.919Z;2024-04-16T16:04:39Z;[{'id': 4948113173, 'qualifierId': 212, 'value': '28.5'}, {'id': 4948113175, 'qualifierId': 213, 'value': '5.79'}, {'id': 4948113167, 'qualifierId': 56, 'value': 'Left'}, {'id': 4948113171, 'qualifierId': 141, 'value': '82.0'}, {'id': 4948114655, 'qualifierId': 107}, {'id': 4948114657, 'qualifierId': 1}, {'id': 4948113169, 'qualifierId': 140, 'value': '62.5'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;28,5;5,79;;62,5;;82,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;62,5;82,0;;;;;;;;0;4;36;Crown Legacy;276;DC;1,0
2673836663;860;1;1;4;37;4gymgvqmve0m2vh89v84tt3x0;0;56,0;76,6;2024-04-14T00:08:13.299Z;2024-04-16T16:04:43Z;[{'id': 4956270163, 'qualifierId': 141, 'value': '83.3'}, {'id': 4956270167, 'qualifierId': 213, 'value': '1.48'}, {'id': 4956270165, 'qualifierId': 212, 'value': '4.6'}, {'id': 4956270157, 'qualifierId': 156}, {'id': 4956270161, 'qualifierId': 140, 'value': '56.4'}, {'id': 4956270159, 'qualifierId': 56, 'value': 'Left'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;4,6;1,48;;56,4;;83,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;56,4;83,3;;;;;;;;0;4;37;Crown Legacy;277;FW;1,0
2672307581;59;49;1;4;40;6ubc4y1v6hr63mca7ica4hp90;1;43,8;14,3;2024-04-14T00:08:15.537Z;2024-04-14T00:08:15Z;[];3ve0xap9f0gjsslhgjsmakx04;A. John;;;c571mswlt84e0l79o8grcmdjo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;4;40;Huntsville City;280;MC;1,0
2672307613;60;1;1;4;40;6ubc4y1v6hr63mca7ica4hp90;1;43,8;14,3;2024-04-14T00:08:15.704Z;2024-04-14T00:08:19Z;[{'id': 4948113369, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948113371, 'qualifierId': 140, 'value': '30.8'}, {'id': 4948113377, 'qualifierId': 213, 'value': '2.11'}, {'id': 4948113375, 'qualifierId': 212, 'value': '26.8'}, {'id': 4948113373, 'qualifierId': 141, 'value': '48.2'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;26,8;2,11;;30,8;;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;30,8;48,2;;;;;;;;0;4;40;Huntsville City;280;MC;1,0
2672307633;61;1;1;4;43;6ubc4y1v6hr63mca7ica4hp90;1;29,8;45,8;2024-04-14T00:08:19.239Z;2024-04-14T00:08:21Z;[{'id': 4948113473, 'qualifierId': 212, 'value': '18.6'}, {'id': 4948113475, 'qualifierId': 213, 'value': '2.43'}, {'id': 4948113467, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948113471, 'qualifierId': 141, 'value': '63.7'}, {'id': 4948113469, 'qualifierId': 140, 'value': '16.4'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;18,6;2,43;;16,4;;63,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;16,4;63,7;;;;;;;;0;4;43;Huntsville City;283;DC;1,0
2672307669;62;1;1;4;45;6ubc4y1v6hr63mca7ica4hp90;1;15,4;63,1;2024-04-14T00:08:21.017Z;2024-04-14T00:08:24Z;[{'id': 4948113681, 'qualifierId': 213, 'value': '5.06'}, {'id': 4948113679, 'qualifierId': 212, 'value': '26.7'}, {'id': 4948113673, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948113677, 'qualifierId': 141, 'value': '26.1'}, {'id': 4948113675, 'qualifierId': 140, 'value': '24.0'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;26,7;5,06;;24,0;;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;24,0;26,1;;;;;;;;0;4;45;Huntsville City;285;GK;1,0
2672307697;63;1;1;4;48;6ubc4y1v6hr63mca7ica4hp90;1;24,9;22,1;2024-04-14T00:08:23.936Z;2024-04-14T00:08:27Z;[{'id': 4948113809, 'qualifierId': 212, 'value': '30.5'}, {'id': 4948113811, 'qualifierId': 213, 'value': '1.57'}, {'id': 4948113807, 'qualifierId': 141, 'value': '67.0'}, {'id': 4948113805, 'qualifierId': 140, 'value': '24.9'}, {'id': 4948113803, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;30,5;1,57;;24,9;;67,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;24,9;67,0;;;;;;;;0;4;48;Huntsville City;288;DL;1,0
2672307733;64;1;1;4;51;6ubc4y1v6hr63mca7ica4hp90;1;25,1;67,5;2024-04-14T00:08:27.144Z;2024-04-14T00:08:31Z;[{'id': 4948113989, 'qualifierId': 141, 'value': '79.3'}, {'id': 4948113993, 'qualifierId': 213, 'value': '1.39'}, {'id': 4948113991, 'qualifierId': 212, 'value': '8.2'}, {'id': 4948113985, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948113987, 'qualifierId': 140, 'value': '26.5'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;8,2;1,39;;26,5;;79,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,5;79,3;;;;;;;;0;4;51;Huntsville City;291;DC;1,0
2672307777;65;1;1;4;55;6ubc4y1v6hr63mca7ica4hp90;1;33,9;68,5;2024-04-14T00:08:31.184Z;2024-04-14T00:08:34Z;[{'id': 4948114187, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948114191, 'qualifierId': 141, 'value': '26.8'}, {'id': 4948114195, 'qualifierId': 213, 'value': '4.61'}, {'id': 4948114189, 'qualifierId': 140, 'value': '31.1'}, {'id': 4948114193, 'qualifierId': 212, 'value': '28.5'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;28,5;4,61;;31,1;;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;31,1;26,8;;;;;;;;0;4;55;Huntsville City;295;MC;1,0
2672307825;66;1;1;4;59;6ubc4y1v6hr63mca7ica4hp90;1;36,1;15,9;2024-04-14T00:08:34.656Z;2024-04-14T00:08:38Z;[{'id': 4948114493, 'qualifierId': 56, 'value': 'Right'}, {'id': 4948114497, 'qualifierId': 140, 'value': '58.3'}, {'id': 4948114501, 'qualifierId': 141, 'value': '3.1'}, {'id': 4948114505, 'qualifierId': 213, 'value': '5.93'}, {'id': 4948114503, 'qualifierId': 212, 'value': '24.9'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;24,9;5,93;;58,3;;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;58,3;3,1;;;;;;;;0;4;59;Huntsville City;299;DL;1,0
2672307863;67;1;1;5;3;6ubc4y1v6hr63mca7ica4hp90;1;58,5;2,3;2024-04-14T00:08:38.568Z;2024-04-14T00:08:42Z;[{'id': 4948114737, 'qualifierId': 141, 'value': '12.9'}, {'id': 4948114741, 'qualifierId': 213, 'value': '2.63'}, {'id': 4948114729, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948114733, 'qualifierId': 140, 'value': '46.2'}, {'id': 4948114739, 'qualifierId': 212, 'value': '14.8'}];1mgojctk6vwsxz2rhurggk1sk;B. Parrish;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;14,8;2,63;;46,2;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;46,2;12,9;;;;;;;;0;5;3;Huntsville City;303;DR;1,0
2672307883;68;1;1;5;7;6ubc4y1v6hr63mca7ica4hp90;1;52,8;12,2;2024-04-14T00:08:42.591Z;2024-04-14T00:08:44Z;[{'id': 4948114859, 'qualifierId': 140, 'value': '56.5'}, {'id': 4948114861, 'qualifierId': 141, 'value': '28.2'}, {'id': 4948114857, 'qualifierId': 56, 'value': 'Center'}, {'id': 4948114863, 'qualifierId': 212, 'value': '11.6'}, {'id': 4948114865, 'qualifierId': 213, 'value': '1.23'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;11,6;1,23;;56,5;;28,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;56,5;28,2;;;;;;;;0;5;7;Huntsville City;307;MC;1,0
2672307905;69;1;1;5;9;6ubc4y1v6hr63mca7ica4hp90;1;56,5;28,2;2024-04-14T00:08:44.783Z;2024-04-14T00:08:46Z;[{'id': 4948114973, 'qualifierId': 140, 'value': '45.0'}, {'id': 4948114979, 'qualifierId': 213, 'value': '3.60'}, {'id': 4948114971, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948114977, 'qualifierId': 212, 'value': '13.5'}, {'id': 4948114975, 'qualifierId': 141, 'value': '19.4'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;13,5;3,6;;45,0;;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;45,0;19,4;;;;;;;;0;5;9;Huntsville City;309;MC;1,0
2672307935;70;1;1;5;11;6ubc4y1v6hr63mca7ica4hp90;1;45,1;19,5;2024-04-14T00:08:46.560Z;2024-04-14T00:08:48Z;[{'id': 4948115103, 'qualifierId': 140, 'value': '37.5'}, {'id': 4948115109, 'qualifierId': 213, 'value': '1.84'}, {'id': 4948115105, 'qualifierId': 141, 'value': '62.4'}, {'id': 4948115107, 'qualifierId': 212, 'value': '30.2'}, {'id': 4948115101, 'qualifierId': 56, 'value': 'Back'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;30,2;1,84;;37,5;;62,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;37,5;62,4;;;;;;;;0;5;11;Huntsville City;311;MC;1,0
2672307963;71;1;1;5;13;6ubc4y1v6hr63mca7ica4hp90;1;37,5;62,4;2024-04-14T00:08:48.591Z;2024-04-14T00:08:50Z;[{'id': 4948115221, 'qualifierId': 140, 'value': '59.9'}, {'id': 4948115219, 'qualifierId': 56, 'value': 'Left'}, {'id': 4948115223, 'qualifierId': 141, 'value': '92.0'}, {'id': 4948115227, 'qualifierId': 213, 'value': '0.71'}, {'id': 4948115225, 'qualifierId': 212, 'value': '31.0'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;31,0;0,71;;59,9;;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;59,9;92,0;;;;;;;;0;5;13;Huntsville City;313;DC;1,0
2672308001;72;1;1;5;14;6ubc4y1v6hr63mca7ica4hp90;1;60,7;93,6;2024-04-14T00:08:50.264Z;2024-04-14T00:08:53Z;[{'id': 4948115469, 'qualifierId': 212, 'value': '8.0'}, {'id': 4948115463, 'qualifierId': 56, 'value': 'Left'}, {'id': 4948115467, 'qualifierId': 141, 'value': '94.2'}, {'id': 4948115465, 'qualifierId': 140, 'value': '68.3'}, {'id': 4948115471, 'qualifierId': 213, 'value': '0.05'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;8,0;0,05;;68,3;;94,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;68,3;94,2;;;;;;;;0;5;14;Huntsville City;314;DC;1,0
2672308055;73;1;1;5;18;6ubc4y1v6hr63mca7ica4hp90;1;61,8;89,7;2024-04-14T00:08:53.848Z;2024-04-14T00:08:58Z;[{'id': 4948115781, 'qualifierId': 213, 'value': '4.13'}, {'id': 4948115783, 'qualifierId': 1}, {'id': 4948115777, 'qualifierId': 141, 'value': '34.2'}, {'id': 4948115775, 'qualifierId': 140, 'value': '38.0'}, {'id': 4948115779, 'qualifierId': 212, 'value': '45.3'}, {'id': 4948115773, 'qualifierId': 56, 'value': 'Back'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;45,3;4,13;;38,0;;34,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;38,0;34,2;;;;;;;;0;5;18;Huntsville City;318;FWL;1,0
2672308135;74;1;1;5;22;6ubc4y1v6hr63mca7ica4hp90;1;39,5;29,5;2024-04-14T00:08:57.896Z;2024-04-14T00:09:02Z;[{'id': 4948116177, 'qualifierId': 56, 'value': 'Right'}, {'id': 4948116181, 'qualifierId': 140, 'value': '56.4'}, {'id': 4948116185, 'qualifierId': 212, 'value': '23.7'}, {'id': 4948116187, 'qualifierId': 213, 'value': '5.56'}, {'id': 4948116183, 'qualifierId': 141, 'value': '6.5'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;23,7;5,56;;56,4;;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;56,4;6,5;;;;;;;;0;5;22;Huntsville City;322;DL;1,0
2672308163;75;1;1;5;27;6ubc4y1v6hr63mca7ica4hp90;1;59,5;2,9;2024-04-14T00:09:02.368Z;2024-04-14T00:09:05Z;[{'id': 4948116313, 'qualifierId': 140, 'value': '41.9'}, {'id': 4948116319, 'qualifierId': 213, 'value': '2.72'}, {'id': 4948116311, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948116317, 'qualifierId': 212, 'value': '20.3'}, {'id': 4948116315, 'qualifierId': 141, 'value': '15.2'}];1mgojctk6vwsxz2rhurggk1sk;B. Parrish;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;20,3;2,72;;41,9;;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;41,9;15,2;;;;;;;;0;5;27;Huntsville City;327;DR;1,0
