teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
2nnef9tr9g7m2s6n873qif95g;Carolina Core;Carolina Core;Carolina Core FC;CCF;home;USA;ejb33dmrdlmmz7bq7317kjitw;0;1
c7c4wwva2u1vb3rr7rwava044;Inter Miami II;Inter Miami II;Inter Miami CF II;MIA;away;USA;ejb33dmrdlmmz7bq7317kjitw;2;5
