id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_Involved;value_TeamFormation;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_Length;value_KickOff;value_PassEndY;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Handball;value_Direct;value_RelatedEventId;value_YellowCard;value_Chipped;value_FreeKickTaken;value_HeadPass;value_AttemptedTackle;value_Foul;value_LayOff;value_OutSwinger;value_Cross;value_RightFooted;value_OutOfPlay;value_Left;value_Right;value_LeftFooted;value_CornerTaken;value_InSwinger;value_Head;value_TakeOnSpace;value_TakeOnOvertake;value_Assist;value_IntentionalAssist;value_RegularPlay;value_GoalmouthY;value_Assisted;value_GkX;value_FirstTouch;value_HighRight;value_GoalmouthZ;value_GkY;value_BoxDeepRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_BoxLeft;value_BlockedX;value_Blocked;value_IndividualPlay;value_LowCentre;value_BlockedY;value_DefBlock;value_BlockedPass;value_IntendedTackleTarget;value_TouchTypeControl;value_ShirtPull/Holding;value_TouchTypePass;value_PullBack;value_SwitchOfPlay;value_LowGkIntervention;value_KeeperThrow;value_LowLeft;value_BoxCentre;value_HighGkIntervention;value_HighClaim;value_NotAssisted;value_OutOfBoxCentre;value_Reaching;value_ParriedSafe;value_Hands;value_NotPastGoalLine;value_MisHit;value_FromCorner;value_Weak;value_OverArm;value_MediumGkIntervention;value_ThroughBall;value_LowRight;value_BoxRight;value_FastBreak;value_Overrun;value_Injury;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_Scored;value_Diving;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_CausingPlayer;value_FantasyAssistId;value_BigChance;value_GoalShotTimestamp;value_FantasyAssistType;value_IncorrectOutOfPlayDecision;value_High;value_NotVisible;value_FlickOn;value_Minutes;value_RecklessOffence;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CloseLeft;value_Shove/Push;value_Dissent;value_BlockedClearance;value_BlockedCross;value_CloseRight;value_FairPlay;value_Defensive1V1;value_HighCentre;value_35Centre;value_FreeKick;value_Standing;value_ParriedDanger;value_TacticalFoul;value_SetPiece;value_GkKickFromHands;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680171897;1;34;16;0;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-04-28T18:59:28.944Z;2024-04-28T20:11:46Z;[{'id': 4990584325, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4990584319, 'qualifierId': 59, 'value': '25, 80, 68, 46, 40, 48, 47, 42, 99, 87, 77, 35, 36, 37, 38, 39, 45, 51, 70'}, {'id': 4990823309, 'qualifierId': 197, 'value': '23617'}, {'id': 4990584327, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4990584313, 'qualifierId': 30, 'value': 'aja8uwk6vyjzzd5nvkh7pbtux, 5nykil6w1bxfevpp2c5rr32fo, e076q290ab1o6qz9vthl2c0a2, druwx3n136woly4objqgk7tp0, 33l8nq6xbj3pm1lkxo2qs5vfu, d1xlw5bza316m39f9n82hir1m, 5lwarg9t4o7hxcq5exe8gwydw, 3f5g2kijev81v9nzwsyxwiiju, 63und8xnfpt7bzyxhamx7e9gq, 6zolwstla33ppx84k1o2v8rv8, 8p8xhni028mqjv6kz6fdz850q, annas28q0luj197ulmy0rwjkk, c2tmm1kt6qyna4650kfy4bpm2, 5gvvjvj3aw75jrxcmajcx2b6c, 36nlk9spjf591wxuzvimi0eay, dv0qqd4mx117y4al165nsdic4, a89drfd4adts1cbtqa77l1boq, a5tjyddv4t8eg9wcum3o15qfo, 7t8o8pe93me2pef74vw21nr6y'}, {'id': 4990584323, 'qualifierId': 130, 'value': '8'}, {'id': 4990584317, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 4990833993, 'qualifierId': 194, 'value': '33l8nq6xbj3pm1lkxo2qs5vfu'}];;;;;chnmlie6vl8z5yl7g1p1p51xw;Team set up;;;23617,0;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;0;Los Angeles II;0;;
2680172001;1;34;16;0;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-04-28T18:59:38.554Z;2024-04-28T20:08:58Z;[{'id': 4990584921, 'qualifierId': 30, 'value': 'd4xd9fxqjwfe7x46byn60dx49, 24rxb4eeoakxkmritog6a7x90, m8clu51iu7443ig9q6vn6fbo, 8f5h44hnjdt4rdflu8qqhx5d6, do2o6ka25talswmmillufejqi, 8b81chchn3min9a8uk8wkipcl, 1efr6u06hvhm9drygb9qsi92i, er0xm9k5zv8kcvcy7bnwp086i, 5xdvsfx9nuars278c5g9grnys, 36e17qrefearxp7lxb1eibwbu, 17ni4ntnt7b6b0bwst3e4djze, b04uukw5ec0mngnwqjih7oqac, 1pv6xhgaeshfrhzenz7y14glw, d1w4zs63sx3cc7wnc8wshbfv8, 1flsu0b92eflc2wkg9m1wwufo, 5reylt0uyetl6qavkvd8inai, 18b4rpeia26xq688ieqaw2z2s, baixarx1kvqgs5c8d0v1xd9g4, 5cqlrvp5sqbjwjztpxswwmolw'}, {'id': 4990584927, 'qualifierId': 130, 'value': '4'}, {'id': 4990584931, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4990584925, 'qualifierId': 59, 'value': '31, 32, 42, 36, 43, 4, 48, 18, 21, 27, 91, 39, 44, 46, 52, 55, 77, 82, 41'}, {'id': 4990840309, 'qualifierId': 194, 'value': 'do2o6ka25talswmmillufejqi'}, {'id': 4990584929, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4990824961, 'qualifierId': 197, 'value': '18751'}, {'id': 4990584923, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5'}];;;;;chnmlie6vl8z5yl7g1p1p51xw;Team set up;;;18751,0;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;0;Portland Timbers II;0;;
2680215443;2;32;1;0;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-04-28T20:04:24.367Z;2024-04-28T20:04:27Z;[{'id': 4990826157, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;chnmlie6vl8z5yl7g1p1p51xw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;0;Los Angeles II;0;;
2680215441;2;32;1;0;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-04-28T20:04:24.367Z;2024-05-02T11:50:01Z;[{'id': 4990826149, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;chnmlie6vl8z5yl7g1p1p51xw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;0;Portland Timbers II;0;;
2680215471;3;1;1;0;0;6gaq85erpkvbyxvivd96wuw44;1;49,9;49,9;2024-04-28T20:04:24.368Z;2024-04-28T20:04:28Z;[{'id': 4990826271, 'qualifierId': 140, 'value': '32.4'}, {'id': 4990826269, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990826277, 'qualifierId': 213, 'value': '2.93'}, {'id': 4990826275, 'qualifierId': 212, 'value': '18.8'}, {'id': 4990826279, 'qualifierId': 279, 'value': 'S'}, {'id': 4990826273, 'qualifierId': 141, 'value': '55.8'}];5xdvsfx9nuars278c5g9grnys;T. Ángel;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;32,4;;2,93;18,8;;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;32,4;55,8;;;;;;;;0;0;0;Portland Timbers II;0;FW;1,0
2680215513;4;1;1;0;5;6gaq85erpkvbyxvivd96wuw44;0;36,9;46,6;2024-04-28T20:04:30.257Z;2024-05-02T12:06:37Z;[{'id': 4990826489, 'qualifierId': 212, 'value': '45.0'}, {'id': 4990826493, 'qualifierId': 1}, {'id': 4990826483, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990826491, 'qualifierId': 213, 'value': '5.63'}, {'id': 4990826487, 'qualifierId': 141, 'value': '6.2'}, {'id': 4990826485, 'qualifierId': 140, 'value': '70.8'}, {'id': 4997051477, 'qualifierId': 157}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;70,8;;5,63;45,0;;6,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;70,8;6,2;;;;;;;;0;0;5;Portland Timbers II;5;MC;1,0
2680215501;3;44;1;0;7;5ou8b446l1sl8frblkz3xi17g;1;29,2;93,7;2024-04-28T20:04:31.711Z;2024-04-28T20:04:35Z;[{'id': 4990826425, 'qualifierId': 285}, {'id': 4990826423, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990826555, 'qualifierId': 233, 'value': '5'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;chnmlie6vl8z5yl7g1p1p51xw;Aerial;;;;;;;;;;;;;;;;;;1,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;7;Los Angeles II;7;DC;1,0
2680215521;5;44;1;0;7;6gaq85erpkvbyxvivd96wuw44;0;70,8;6,3;2024-04-28T20:04:31.712Z;2024-04-28T20:04:35Z;[{'id': 4990826575, 'qualifierId': 233, 'value': '3'}, {'id': 4990826521, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990826523, 'qualifierId': 286}];36e17qrefearxp7lxb1eibwbu;N. Ordaz;;;chnmlie6vl8z5yl7g1p1p51xw;Aerial;;;;;;;;;;;;;;;;;;;3,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;7;Portland Timbers II;7;FWR;1,0
2680215505;4;61;1;0;7;5ou8b446l1sl8frblkz3xi17g;0;30,3;97,3;2024-04-28T20:04:31.734Z;2024-05-02T14:56:49Z;[{'id': 4990826437, 'qualifierId': 56, 'value': 'Back'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;chnmlie6vl8z5yl7g1p1p51xw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;7;Los Angeles II;7;DC;1,0
2680215529;6;43;1;0;9;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-04-28T20:04:33.879Z;2024-04-28T21:00:50Z;[{'id': 4991041667, 'qualifierId': 144, 'value': '61'}, {'id': 4990826545, 'qualifierId': 56, 'value': 'Right'}];36e17qrefearxp7lxb1eibwbu;N. Ordaz;;;chnmlie6vl8z5yl7g1p1p51xw;Deleted event;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;9;Portland Timbers II;9;FWR;1,0
2680215557;5;5;1;0;9;5ou8b446l1sl8frblkz3xi17g;0;30,5;101,4;2024-04-28T20:04:34.078Z;2024-04-28T20:04:40Z;[{'id': 4990826681, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990826683, 'qualifierId': 347}, {'id': 4990826807, 'qualifierId': 233, 'value': '7'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;chnmlie6vl8z5yl7g1p1p51xw;Out;;;;;;;;;;;;;;;;;;;7,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;9;Los Angeles II;9;DC;1,0
2680215561;7;5;1;0;9;6gaq85erpkvbyxvivd96wuw44;1;69,5;-1,4;2024-04-28T20:04:34.078Z;2024-04-28T20:41:34Z;[{'id': 4990826701, 'qualifierId': 347}, {'id': 4990826797, 'qualifierId': 233, 'value': '5'}, {'id': 4990826699, 'qualifierId': 56, 'value': 'Right'}];36e17qrefearxp7lxb1eibwbu;N. Ordaz;;;chnmlie6vl8z5yl7g1p1p51xw;Out;;;;;;;;;;;;;;;;;;;5,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;9;Portland Timbers II;9;FWR;1,0
2680215573;8;1;1;0;13;6gaq85erpkvbyxvivd96wuw44;1;69,6;0,0;2024-04-28T20:04:38Z;2024-04-28T20:04:39Z;[{'id': 4990826737, 'qualifierId': 212, 'value': '16.5'}, {'id': 4990826739, 'qualifierId': 213, 'value': '2.41'}, {'id': 4990826731, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990826733, 'qualifierId': 140, 'value': '57.9'}, {'id': 4990826735, 'qualifierId': 141, 'value': '14.9'}, {'id': 4990826729, 'qualifierId': 107}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;57,9;;2,41;16,5;;14,9;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;57,9;14,9;;;;;;;;0;0;13;Portland Timbers II;13;DR;1,0
2680215607;9;1;1;0;15;6gaq85erpkvbyxvivd96wuw44;1;57,9;14,9;2024-04-28T20:04:39.536Z;2024-04-28T20:04:43Z;[{'id': 4990826851, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990826857, 'qualifierId': 212, 'value': '15.7'}, {'id': 4990826855, 'qualifierId': 141, 'value': '25.9'}, {'id': 4990826859, 'qualifierId': 213, 'value': '2.64'}, {'id': 4990826853, 'qualifierId': 140, 'value': '44.8'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;44,8;;2,64;15,7;;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;44,8;25,9;;;;;;;;0;0;15;Portland Timbers II;15;MC;1,0
2680215631;10;1;1;0;18;6gaq85erpkvbyxvivd96wuw44;1;45,5;32,5;2024-04-28T20:04:42.944Z;2024-04-28T20:04:44Z;[{'id': 4990826999, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990827003, 'qualifierId': 141, 'value': '68.7'}, {'id': 4990827007, 'qualifierId': 213, 'value': '1.69'}, {'id': 4990827001, 'qualifierId': 140, 'value': '42.6'}, {'id': 4990827005, 'qualifierId': 212, 'value': '24.8'}];do2o6ka25talswmmillufejqi;D. Rosales;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;42,6;;1,69;24,8;;68,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;42,6;68,7;;;;;;;;0;0;18;Portland Timbers II;18;DL;1,0
2680215651;11;1;1;0;20;6gaq85erpkvbyxvivd96wuw44;1;42,6;69,0;2024-04-28T20:04:44.864Z;2024-04-28T20:04:47Z;[{'id': 4990827121, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990827127, 'qualifierId': 212, 'value': '21.0'}, {'id': 4990827125, 'qualifierId': 141, 'value': '96.6'}, {'id': 4990827129, 'qualifierId': 213, 'value': '1.11'}, {'id': 4990827123, 'qualifierId': 140, 'value': '51.5'}];8b81chchn3min9a8uk8wkipcl;E. Segura;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;51,5;;1,11;21,0;;96,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;51,5;96,6;;;;;;;;0;0;20;Portland Timbers II;20;DC;1,0
2680215667;12;1;1;0;23;6gaq85erpkvbyxvivd96wuw44;1;47,7;96,0;2024-04-28T20:04:47.472Z;2024-04-28T20:04:49Z;[{'id': 4990827221, 'qualifierId': 141, 'value': '71.1'}, {'id': 4990827219, 'qualifierId': 140, 'value': '34.6'}, {'id': 4990827217, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990827223, 'qualifierId': 212, 'value': '21.8'}, {'id': 4990827225, 'qualifierId': 213, 'value': '4.03'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;34,6;;4,03;21,8;;71,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;34,6;71,1;;;;;;;;0;0;23;Portland Timbers II;23;DC;1,0
2680215695;13;1;1;0;24;6gaq85erpkvbyxvivd96wuw44;1;34,3;70,5;2024-04-28T20:04:49.296Z;2024-04-28T20:04:52Z;[{'id': 4990827347, 'qualifierId': 212, 'value': '23.6'}, {'id': 4990827349, 'qualifierId': 213, 'value': '4.71'}, {'id': 4990827341, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990827343, 'qualifierId': 140, 'value': '34.3'}, {'id': 4990827345, 'qualifierId': 141, 'value': '35.8'}];8b81chchn3min9a8uk8wkipcl;E. Segura;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;34,3;;4,71;23,6;;35,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;34,3;35,8;;;;;;;;0;0;24;Portland Timbers II;24;DC;1,0
2680215735;14;1;1;0;27;6gaq85erpkvbyxvivd96wuw44;1;35,0;32,7;2024-04-28T20:04:52.208Z;2024-04-28T20:04:57Z;[{'id': 4990827577, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990827581, 'qualifierId': 141, 'value': '29.8'}, {'id': 4990827579, 'qualifierId': 140, 'value': '53.0'}, {'id': 4990827583, 'qualifierId': 212, 'value': '19.0'}, {'id': 4990827585, 'qualifierId': 213, 'value': '6.18'}];do2o6ka25talswmmillufejqi;D. Rosales;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;53,0;;6,18;19,0;;29,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;53,0;29,8;;;;;;;;0;0;27;Portland Timbers II;27;DL;1,0
2680215743;15;1;1;0;32;6gaq85erpkvbyxvivd96wuw44;1;50,9;28,5;2024-04-28T20:04:56.879Z;2024-04-28T21:01:12Z;[{'id': 4990827627, 'qualifierId': 212, 'value': '14.4'}, {'id': 4990827621, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990827625, 'qualifierId': 141, 'value': '7.4'}, {'id': 4990827629, 'qualifierId': 213, 'value': '4.80'}, {'id': 4990827623, 'qualifierId': 140, 'value': '52.1'}];1efr6u06hvhm9drygb9qsi92i;T. Ratoviz;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;52,1;;4,8;14,4;;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;52,1;7,4;;;;;;;;0;0;32;Portland Timbers II;32;MC;1,0
2680215763;16;1;1;0;33;6gaq85erpkvbyxvivd96wuw44;1;52,1;7,4;2024-04-28T20:04:57.920Z;2024-04-28T20:05:02Z;[{'id': 4990827797, 'qualifierId': 213, 'value': '2.40'}, {'id': 4990827791, 'qualifierId': 140, 'value': '38.3'}, {'id': 4990827789, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990827795, 'qualifierId': 212, 'value': '19.6'}, {'id': 4990827793, 'qualifierId': 141, 'value': '26.8'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;38,3;;2,4;19,6;;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;38,3;26,8;;;;;;;;0;0;33;Portland Timbers II;33;DR;1,0
2680215787;17;1;1;0;37;6gaq85erpkvbyxvivd96wuw44;1;39,8;28,3;2024-04-28T20:05:01.904Z;2024-04-28T20:05:04Z;[{'id': 4990827929, 'qualifierId': 213, 'value': '1.54'}, {'id': 4990827923, 'qualifierId': 140, 'value': '40.5'}, {'id': 4990827927, 'qualifierId': 212, 'value': '25.2'}, {'id': 4990827921, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990827925, 'qualifierId': 141, 'value': '65.4'}];do2o6ka25talswmmillufejqi;D. Rosales;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;40,5;;1,54;25,2;;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;40,5;65,4;;;;;;;;0;0;37;Portland Timbers II;37;DL;1,0
2680215843;18;1;1;0;39;6gaq85erpkvbyxvivd96wuw44;1;41,9;66,7;2024-04-28T20:05:04.176Z;2024-04-28T20:05:10Z;[{'id': 4990828199, 'qualifierId': 141, 'value': '58.2'}, {'id': 4990828203, 'qualifierId': 213, 'value': '6.02'}, {'id': 4990828197, 'qualifierId': 140, 'value': '62.4'}, {'id': 4990828201, 'qualifierId': 212, 'value': '22.3'}, {'id': 4990828195, 'qualifierId': 56, 'value': 'Center'}];8b81chchn3min9a8uk8wkipcl;E. Segura;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;62,4;;6,02;22,3;;58,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;62,4;58,2;;;;;;;;0;0;39;Portland Timbers II;39;DC;1,0
