id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_PlayerPosition;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_Length;value_DeletedEventType;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypePass;value_Chipped;value_HeadPass;value_LongBall;value_LowGkIntervention;value_NotVisible;value_NextEventThrowIn;value_ThrowIn;value_AttemptedTackle;value_Direct;value_Foul;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_OutSwinger;value_Cross;value_FreeKickTaken;value_RightFooted;value_Head;value_TakeOnOvertake;value_Shove/Push;value_TouchTypeClearance;value_IntendedTackleTarget;value_SwitchOfPlay;value_PullBack;value_LayOff;value_DrivenCross;value_LeftFooted;value_Straight;value_NextEventGoalKick;value_GoalKick;value_Low;value_Assist;value_LowLeft;value_BlockedX;value_GoalmouthZ;value_Assisted;value_IndividualPlay;value_GoalmouthY;value_RegularPlay;value_BoxLeft;value_BlockedY;value_ParriedSafe;value_Hands;value_MediumGkIntervention;value_Diving;value_Launch;value_PlayersCaughtOffside;value_Indirect;value_IntentionalAssist;value_FirstTouch;value_CloseRight;value_GkY;value_GkX;value_BoxCentre;value_LowCentre;value_Blocked;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_HighGkIntervention;value_KeeperThrow;value_OutOfBoxCentre;value_BigChance;value_Volley;value_BoxDeepRight;value_High;value_NotAssisted;value_OverArm;value_TouchTypeControl;value_LowRight;value_Collected;value_TakeOnSpace;value_OutOfPlay;value_CloseHigh;value_Right;value_2NdAssist;value_ThroughBall;value_GkYTimeOfGoal;value_2NdRelatedEventId;value_GoalShotTimestamp;value_2NdAssisted;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SmallBoxCentre;value_BlockedPass;value_FloatedCross;value_HighClaim;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_ShirtPull/Holding;value_TacticalFoul;value_SetPiece;value_CloseLeft;value_Dissent;value_FlickOn;value_Minutes;value_HighLeft;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_ParriedDanger;value_SixYardBlocked;value_PenaltyTakerId;value_Penalty;value_Scored;value_HighRight;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_BlockedCross;value_BoxRight;value_HighCentre;value_FastBreak;value_Standing;value_SoloRun;value_Handball;value_FromCorner;value_SmallBoxLeft;value_Stooping;value_OtherBodyPart;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716815547;196;1;1;20;56;4gymgvqmve0m2vh89v84tt3x0;1;47,5;86,3;2024-09-01T23:24:42.280Z;2024-09-01T23:24:48Z;[{'id': 5191777909, 'qualifierId': 141, 'value': '92.1'}, {'id': 5191777907, 'qualifierId': 140, 'value': '69.0'}, {'id': 5191777913, 'qualifierId': 213, 'value': '0.17'}, {'id': 5191777911, 'qualifierId': 212, 'value': '22.9'}, {'id': 5191777905, 'qualifierId': 56, 'value': 'Left'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;69,0;;92,1;;0,17;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;69,0;92,1;;;;;;;;0;20;56;Orlando City B;1256;DC;1,0
2716815591;197;1;1;21;2;4gymgvqmve0m2vh89v84tt3x0;1;94,9;87,9;2024-09-01T23:24:48.103Z;2024-09-01T23:24:51Z;[{'id': 5191778183, 'qualifierId': 212, 'value': '8.7'}, {'id': 5191778179, 'qualifierId': 140, 'value': '91.9'}, {'id': 5191778185, 'qualifierId': 213, 'value': '4.34'}, {'id': 5191778181, 'qualifierId': 141, 'value': '75.9'}, {'id': 5191778177, 'qualifierId': 56, 'value': 'Center'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;91,9;;75,9;;4,34;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;91,9;75,9;;;;;;;;0;21;2;Orlando City B;1262;DL;1,0
2716815597;198;50;1;21;4;4gymgvqmve0m2vh89v84tt3x0;1;89,2;74,4;2024-09-01T23:24:50.640Z;2024-09-01T23:31:36Z;[{'id': 5191778209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191778757, 'qualifierId': 233, 'value': '189'}, {'id': 5191778211, 'qualifierId': 286}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;f2m54lmy4f15f8phcc1ieoems;Dispossessed;;;;;;;;;;;;;;;;;189,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;21;4;Orlando City B;1264;ML;1,0
2716815585;189;7;1;21;4;479lsfr4cwlzewpbuda3y2xv4;0;10,8;25,6;2024-09-01T23:24:50.641Z;2024-09-05T08:58:35Z;[{'id': 5191778149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191778151, 'qualifierId': 285}, {'id': 5196244289, 'qualifierId': 383}, {'id': 5191778239, 'qualifierId': 233, 'value': '198'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;f2m54lmy4f15f8phcc1ieoems;Tackle;;;;;;;;;;;;;;;;;198,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;21;4;Huntsville City;1264;MC;1,0
2716815613;190;4;1;21;6;479lsfr4cwlzewpbuda3y2xv4;1;14,6;28,5;2024-09-01T23:24:52.370Z;2024-09-01T23:31:38Z;[{'id': 5191778303, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191778307, 'qualifierId': 285}, {'id': 5191778301, 'qualifierId': 294}, {'id': 5191778305, 'qualifierId': 152}, {'id': 5191778433, 'qualifierId': 233, 'value': '199'}, {'id': 5191778299, 'qualifierId': 13}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;f2m54lmy4f15f8phcc1ieoems;Foul;;;;;;;;;;;;;;;;;199,0;;1,0;;;;;;;;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;21;6;Huntsville City;1266;MC;1,0
2716815615;199;4;1;21;6;4gymgvqmve0m2vh89v84tt3x0;0;85,4;71,5;2024-09-01T23:24:52.371Z;2024-09-01T23:31:38Z;[{'id': 5191778419, 'qualifierId': 13}, {'id': 5191778427, 'qualifierId': 286}, {'id': 5191778423, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191778421, 'qualifierId': 294}, {'id': 5191778425, 'qualifierId': 152}, {'id': 5191778475, 'qualifierId': 233, 'value': '190'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;f2m54lmy4f15f8phcc1ieoems;Foul;;;;;;;;;;;;;;;;;190,0;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;21;6;Orlando City B;1266;ML;1,0
2716815909;191;1;1;21;30;479lsfr4cwlzewpbuda3y2xv4;1;16,4;27,4;2024-09-01T23:25:16.931Z;2024-09-01T23:25:20Z;[{'id': 5191780083, 'qualifierId': 152}, {'id': 5191780099, 'qualifierId': 212, 'value': '9.0'}, {'id': 5191780087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191780095, 'qualifierId': 141, 'value': '30.3'}, {'id': 5191780079, 'qualifierId': 5}, {'id': 5191780091, 'qualifierId': 140, 'value': '8.0'}, {'id': 5191780103, 'qualifierId': 213, 'value': '2.92'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;8,0;;30,3;;2,92;9,0;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;8,0;30,3;;;;;;;;0;21;30;Huntsville City;1290;DL;1,0
2716815931;192;1;1;21;34;479lsfr4cwlzewpbuda3y2xv4;1;6,9;31,2;2024-09-01T23:25:20.178Z;2024-09-01T23:25:22Z;[{'id': 5191780225, 'qualifierId': 213, 'value': '5.10'}, {'id': 5191780219, 'qualifierId': 140, 'value': '10.7'}, {'id': 5191780217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191780221, 'qualifierId': 141, 'value': '16.8'}, {'id': 5191780223, 'qualifierId': 212, 'value': '10.6'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;10,7;;16,8;;5,1;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;10,7;16,8;;;;;;;;0;21;34;Huntsville City;1294;GK;1,0
2716816011;193;1;1;21;36;479lsfr4cwlzewpbuda3y2xv4;1;12,7;17,1;2024-09-01T23:25:22.274Z;2024-09-01T23:25:28Z;[{'id': 5191780589, 'qualifierId': 212, 'value': '14.7'}, {'id': 5191780593, 'qualifierId': 213, 'value': '5.77'}, {'id': 5191780581, 'qualifierId': 140, 'value': '24.9'}, {'id': 5191780577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191780585, 'qualifierId': 141, 'value': '6.5'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;24,9;;6,5;;5,77;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;24,9;6,5;;;;;;;;0;21;36;Huntsville City;1296;DL;1,0
2716816017;194;50;1;21;41;479lsfr4cwlzewpbuda3y2xv4;1;45,6;16,6;2024-09-01T23:25:27.367Z;2024-09-01T23:31:36Z;[{'id': 5191780625, 'qualifierId': 286}, {'id': 5191780623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191780663, 'qualifierId': 233, 'value': '200'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f2m54lmy4f15f8phcc1ieoems;Dispossessed;;;;;;;;;;;;;;;;;200,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;21;41;Huntsville City;1301;DR;1,0
2716816007;200;7;1;21;41;4gymgvqmve0m2vh89v84tt3x0;0;54,4;83,4;2024-09-01T23:25:27.368Z;2024-09-05T08:59:40Z;[{'id': 5191780567, 'qualifierId': 285}, {'id': 5196244477, 'qualifierId': 384}, {'id': 5191780635, 'qualifierId': 233, 'value': '194'}, {'id': 5191780565, 'qualifierId': 56, 'value': 'Left'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;f2m54lmy4f15f8phcc1ieoems;Tackle;;;;;;;;;;;;;;;;;194,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;21;41;Orlando City B;1301;DC;1,0
2716816071;201;83;1;21;45;4gymgvqmve0m2vh89v84tt3x0;0;32,6;67,7;2024-09-01T23:25:31.833Z;2024-09-01T23:25:41Z;[{'id': 5191781343, 'qualifierId': 399, 'value': 'aa4v8xfn3ra4digk5h7gdrbze'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;f2m54lmy4f15f8phcc1ieoems;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;21;45;Orlando City B;1305;MC;1,0
2716816155;195;1;1;21;46;479lsfr4cwlzewpbuda3y2xv4;1;64,0;33,3;2024-09-01T23:25:32.507Z;2024-09-01T23:25:41Z;[{'id': 5191781325, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191781333, 'qualifierId': 213, 'value': '5.83'}, {'id': 5191781329, 'qualifierId': 141, 'value': '7.9'}, {'id': 5191781335, 'qualifierId': 1}, {'id': 5191781331, 'qualifierId': 212, 'value': '39.8'}, {'id': 5191781327, 'qualifierId': 140, 'value': '98.2'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;98,2;;7,9;;5,83;39,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;98,2;7,9;;;;;;;;0;21;46;Huntsville City;1306;FW;1,0
2716816189;196;1;1;21;54;479lsfr4cwlzewpbuda3y2xv4;1;90,8;7,7;2024-09-01T23:25:41.019Z;2024-09-01T23:25:44Z;[{'id': 5191781527, 'qualifierId': 140, 'value': '61.0'}, {'id': 5191781535, 'qualifierId': 1}, {'id': 5191781531, 'qualifierId': 212, 'value': '33.0'}, {'id': 5191781533, 'qualifierId': 213, 'value': '2.82'}, {'id': 5191781529, 'qualifierId': 141, 'value': '23.1'}, {'id': 5191781525, 'qualifierId': 56, 'value': 'Center'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;61,0;;23,1;;2,82;33,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;61,0;23,1;;;;;;;;0;21;54;Huntsville City;1314;DR;1,0
2716816235;197;1;1;21;57;479lsfr4cwlzewpbuda3y2xv4;1;57,6;23,1;2024-09-01T23:25:44.003Z;2024-09-01T23:29:21Z;[{'id': 5191781807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191781813, 'qualifierId': 212, 'value': '32.2'}, {'id': 5191794835, 'qualifierId': 1}, {'id': 5191781809, 'qualifierId': 140, 'value': '38.2'}, {'id': 5191781815, 'qualifierId': 213, 'value': '2.26'}, {'id': 5191781811, 'qualifierId': 141, 'value': '59.7'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;38,2;;59,7;;2,26;32,2;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;38,2;59,7;;;;;;;;0;21;57;Huntsville City;1317;MC;1,0
2716816241;198;43;1;22;1;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-09-01T23:25:47.920Z;2024-09-01T23:29:22Z;[{'id': 5191781835, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191794959, 'qualifierId': 144, 'value': '61'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f2m54lmy4f15f8phcc1ieoems;Deleted event;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;22;1;Huntsville City;1321;DL;1,0
2716816307;199;1;1;22;2;479lsfr4cwlzewpbuda3y2xv4;1;30,0;56,7;2024-09-01T23:25:48.979Z;2024-09-01T23:25:54Z;[{'id': 5191782165, 'qualifierId': 141, 'value': '65.2'}, {'id': 5191782161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191782163, 'qualifierId': 140, 'value': '48.5'}, {'id': 5191782167, 'qualifierId': 212, 'value': '20.3'}, {'id': 5191782171, 'qualifierId': 213, 'value': '0.29'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;48,5;;65,2;;0,29;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;48,5;65,2;;;;;;;;0;22;2;Huntsville City;1322;GK;1,0
2716816341;200;1;1;22;8;479lsfr4cwlzewpbuda3y2xv4;1;50,9;60,8;2024-09-01T23:25:54.099Z;2024-09-01T23:25:56Z;[{'id': 5191782359, 'qualifierId': 213, 'value': '5.05'}, {'id': 5191782355, 'qualifierId': 141, 'value': '34.9'}, {'id': 5191782351, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191782357, 'qualifierId': 212, 'value': '18.6'}, {'id': 5191782353, 'qualifierId': 140, 'value': '56.7'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;56,7;;34,9;;5,05;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;56,7;34,9;;;;;;;;0;22;8;Huntsville City;1328;DC;1,0
2716816401;201;1;1;22;10;479lsfr4cwlzewpbuda3y2xv4;1;55,9;35,5;2024-09-01T23:25:56.548Z;2024-09-01T23:26:00Z;[{'id': 5191782629, 'qualifierId': 212, 'value': '25.6'}, {'id': 5191782625, 'qualifierId': 140, 'value': '74.4'}, {'id': 5191782627, 'qualifierId': 141, 'value': '11.0'}, {'id': 5191782623, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191782631, 'qualifierId': 213, 'value': '5.57'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;74,4;;11,0;;5,57;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;74,4;11,0;;;;;;;;0;22;10;Huntsville City;1330;MC;1,0
2716816443;202;1;1;22;14;479lsfr4cwlzewpbuda3y2xv4;1;77,4;12,6;2024-09-01T23:26:00.259Z;2024-09-01T23:26:04Z;[{'id': 5191782859, 'qualifierId': 213, 'value': '0.30'}, {'id': 5191782855, 'qualifierId': 141, 'value': '18.9'}, {'id': 5191782851, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191782857, 'qualifierId': 212, 'value': '14.5'}, {'id': 5191782853, 'qualifierId': 140, 'value': '90.6'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;90,6;;18,9;;0,3;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;90,6;18,9;;;;;;;;0;22;14;Huntsville City;1334;DR;1,0
2716816451;203;1;1;22;17;479lsfr4cwlzewpbuda3y2xv4;0;96,1;15,8;2024-09-01T23:26:03.908Z;2024-09-05T09:00:28Z;[{'id': 5196244539, 'qualifierId': 225}, {'id': 5191782903, 'qualifierId': 140, 'value': '93.0'}, {'id': 5191782897, 'qualifierId': 2}, {'id': 5191782907, 'qualifierId': 212, 'value': '7.0'}, {'id': 5196244541, 'qualifierId': 386}, {'id': 5191782909, 'qualifierId': 213, 'value': '2.06'}, {'id': 5196244543, 'qualifierId': 20}, {'id': 5191782901, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191782905, 'qualifierId': 141, 'value': '24.9'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;93,0;;24,9;;2,06;7,0;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;93,0;24,9;;;;;;;;0;22;17;Huntsville City;1337;MC;1,0
2716816483;204;61;1;22;20;479lsfr4cwlzewpbuda3y2xv4;0;81,7;29,8;2024-09-01T23:26:06.884Z;2024-09-01T23:26:07Z;[{'id': 5191783095, 'qualifierId': 56, 'value': 'Center'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f2m54lmy4f15f8phcc1ieoems;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;22;20;Huntsville City;1340;DR;1,0
2716816487;202;61;1;22;20;4gymgvqmve0m2vh89v84tt3x0;1;13,9;78,2;2024-09-01T23:26:06.971Z;2024-09-01T23:26:07Z;[{'id': 5191783101, 'qualifierId': 56, 'value': 'Back'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;f2m54lmy4f15f8phcc1ieoems;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;22;20;Orlando City B;1340;DC;1,0
2716816507;203;49;1;22;22;4gymgvqmve0m2vh89v84tt3x0;1;26,5;67,5;2024-09-01T23:26:08.250Z;2024-09-01T23:26:08Z;[];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;f2m54lmy4f15f8phcc1ieoems;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;22;22;Orlando City B;1342;MC;1,0
2716816541;204;1;1;22;22;4gymgvqmve0m2vh89v84tt3x0;1;27,1;68,1;2024-09-01T23:26:08.777Z;2024-09-01T23:26:11Z;[{'id': 5191783373, 'qualifierId': 212, 'value': '18.3'}, {'id': 5191783371, 'qualifierId': 141, 'value': '90.5'}, {'id': 5191783369, 'qualifierId': 140, 'value': '17.5'}, {'id': 5191783367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191783375, 'qualifierId': 213, 'value': '2.16'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;17,5;;90,5;;2,16;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;17,5;90,5;;;;;;;;0;22;22;Orlando City B;1342;MC;1,0
