id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_Resume;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Angle;value_Zone;value_PassEndX;value_Length;value_PassEndY;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_FlickOn;value_DeletedEventType;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypeClearance;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_Assist;value_RegularPlay;value_1On1;value_High;value_IndividualPlay;value_GoalmouthZ;value_GoalmouthY;value_BoxCentre;value_GkX;value_GkY;value_Assisted;value_RelatedEventId;value_LeftFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_BlockedY;value_BoxLeft;value_LowRight;value_BlockedX;value_NotAssisted;value_Diving;value_ParriedDanger;value_LowGkIntervention;value_Hands;value_LowCentre;value_Blocked;value_SavedOffLine;value_FirstTouch;value_BigChance;value_SixYardBlocked;value_DefBlock;value_LastLine;value_Left;value_Right;value_CornerTaken;value_RightFooted;value_Cross;value_InSwinger;value_Head;value_TakeOnSpace;value_ShirtPull/Holding;value_TouchTypePass;value_OutOfPlay;value_HighGkIntervention;value_HighClaim;value_YellowCard;value_TacticalFoul;value_OutSwinger;value_LowLeft;value_OutOfBoxCentre;value_NotVisible;value_TouchTypeControl;value_IntentionalAssist;value_HighLeft;value_GoalShotTimestamp;value_KeeperTouched;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Volley;value_GoalShotGameClock;value_LayOff;value_Defensive1V1;value_TimeWasting;value_FreeKick;value_SwerveLeft;value_BlockedPass;value_ThrowInSetPiece;value_Penalty;value_PenaltyTakerId;value_Handball;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_SetPiece;value_Collected;value_Stooping;value_GkKickFromHands;value_Shove/Push;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_PullBack;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_FromCorner;value_OwnPlayer;value_OwnShotBlocked;value_BlockedCross;value_DangerousPlay;value_BoxRight;value_Overrun;value_Standing;value_ParriedSafe;value_InjuredPlayerId;value_Injury;value_OverhitCross;value_SmallBoxRight;value_CloseRight;value_OutOnSideline;value_NotPastGoalLine;value_35Centre;value_FastBreak;value_SwerveRight;value_CloseHigh;value_Reaching;value_DrivenCross;value_Straight;value_GoesToPenalties;value_TempShotOn;value_Saved;value_HighCentre;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699593667;128;1;1;14;20;c7c4wwva2u1vb3rr7rwava044;1;55,0;92,0;2024-07-07T00:49:10.582Z;2024-07-07T00:49:12Z;[{'id': 5096863929, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096863933, 'qualifierId': 141, 'value': '73.3'}, {'id': 5096863931, 'qualifierId': 140, 'value': '63.1'}, {'id': 5096863937, 'qualifierId': 213, 'value': '5.30'}, {'id': 5096863935, 'qualifierId': 212, 'value': '15.3'}, {'id': 5096863925, 'qualifierId': 3}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;5,3;;63,1;15,3;73,3;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;63,1;73,3;;;;;;;;0;14;20;Chicago Fire II;860;DC;1,0
2699593671;129;61;1;14;22;c7c4wwva2u1vb3rr7rwava044;0;61,5;73,6;2024-07-07T00:49:11.894Z;2024-07-07T00:49:12Z;[{'id': 5096863961, 'qualifierId': 56, 'value': 'Center'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;dtugg0wzerknv9h1ut9dqvaqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;14;22;Chicago Fire II;862;MC;1,0
2699593679;113;61;1;14;22;8o8m08he36u0j4w08aj2iodn8;0;33,2;33,1;2024-07-07T00:49:12.177Z;2024-07-07T02:48:40Z;[{'id': 5096863995, 'qualifierId': 56, 'value': 'Back'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;dtugg0wzerknv9h1ut9dqvaqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;14;22;Inter Miami II;862;MC;1,0
2699593683;130;1;1;14;23;c7c4wwva2u1vb3rr7rwava044;1;63,7;70,6;2024-07-07T00:49:13.109Z;2024-07-07T00:49:14Z;[{'id': 5096864011, 'qualifierId': 140, 'value': '67.7'}, {'id': 5096864013, 'qualifierId': 141, 'value': '65.2'}, {'id': 5096864017, 'qualifierId': 213, 'value': '5.56'}, {'id': 5096864009, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096864015, 'qualifierId': 212, 'value': '5.6'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;5,56;;67,7;5,6;65,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;67,7;65,2;;;;;;;;0;14;23;Chicago Fire II;863;MC;1,0
2699593687;131;49;1;14;24;c7c4wwva2u1vb3rr7rwava044;1;66,5;63,7;2024-07-07T00:49:14.262Z;2024-07-07T00:49:14Z;[];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;dtugg0wzerknv9h1ut9dqvaqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;14;24;Chicago Fire II;864;AMC;1,0
2700100501;871;3;1;14;25;c7c4wwva2u1vb3rr7rwava044;0;68,5;57,6;2024-07-07T00:49:15.006Z;2024-07-09T12:41:09Z;[{'id': 5099614951, 'qualifierId': 286}, {'id': 5099614953, 'qualifierId': 465}, {'id': 5099614955, 'qualifierId': 467, 'value': 'ctwn52am38jz5ly1h8ac069lg'}, {'id': 5099614949, 'qualifierId': 56, 'value': 'Center'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;dtugg0wzerknv9h1ut9dqvaqc;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;14;25;Chicago Fire II;865;AMC;1,0
2699593695;132;4;1;14;26;c7c4wwva2u1vb3rr7rwava044;1;70,9;57,6;2024-07-07T00:49:16.087Z;2024-07-07T00:49:18Z;[{'id': 5096864079, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096864077, 'qualifierId': 13}, {'id': 5096864085, 'qualifierId': 286}, {'id': 5096864081, 'qualifierId': 152}, {'id': 5096864083, 'qualifierId': 265}, {'id': 5096864141, 'qualifierId': 233, 'value': '114'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;dtugg0wzerknv9h1ut9dqvaqc;Foul;;;;;;;;;;;;;;;;;;;114,0;1,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;14;26;Chicago Fire II;866;AMC;1,0
2699593701;114;4;1;14;26;8o8m08he36u0j4w08aj2iodn8;0;29,1;42,4;2024-07-07T00:49:16.088Z;2024-07-07T00:49:18Z;[{'id': 5096864135, 'qualifierId': 152}, {'id': 5096864139, 'qualifierId': 285}, {'id': 5096864131, 'qualifierId': 13}, {'id': 5096864133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096864137, 'qualifierId': 265}, {'id': 5096864163, 'qualifierId': 233, 'value': '132'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dtugg0wzerknv9h1ut9dqvaqc;Foul;;;;;;;;;;;;;;;;;;1,0;132,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;14;26;Inter Miami II;866;AMC;1,0
2699593969;115;17;1;14;37;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-07-07T00:49:27.482Z;2024-07-07T00:50:12Z;[{'id': 5096866793, 'qualifierId': 31}, {'id': 5096866795, 'qualifierId': 37, 'value': '243'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dtugg0wzerknv9h1ut9dqvaqc;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;14;37;Inter Miami II;877;DC;1,0
2699594395;133;13;1;15;41;c7c4wwva2u1vb3rr7rwava044;1;71,6;59,1;2024-07-07T00:50:30.793Z;2024-07-09T12:41:53Z;[{'id': 5096868471, 'qualifierId': 231, 'value': '51.8'}, {'id': 5096868467, 'qualifierId': 458}, {'id': 5096868469, 'qualifierId': 230, 'value': '99.5'}, {'id': 5096868105, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096868103, 'qualifierId': 18}, {'id': 5096868097, 'qualifierId': 26}, {'id': 5096868329, 'qualifierId': 20}, {'id': 5096868463, 'qualifierId': 102, 'value': '52.6'}, {'id': 5096868461, 'qualifierId': 74}, {'id': 5096868465, 'qualifierId': 103, 'value': '61.1'}, {'id': 5099614977, 'qualifierId': 120}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;dtugg0wzerknv9h1ut9dqvaqc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;61,1;52,6;;99,5;51,8;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;52,6;61.1;;;;0;15;41;Chicago Fire II;941;MC;1,0
2699594419;116;5;1;15;42;8o8m08he36u0j4w08aj2iodn8;1;-0,6;44,5;2024-07-07T00:50:32.489Z;2024-07-07T01:27:36Z;[{'id': 5096868209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096868211, 'qualifierId': 346}, {'id': 5096868241, 'qualifierId': 233, 'value': '134'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dtugg0wzerknv9h1ut9dqvaqc;Out;;;;;;;;;;;;;;;;;;;134,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;15;42;Inter Miami II;942;DC;1,0
2699594413;134;5;1;15;42;c7c4wwva2u1vb3rr7rwava044;0;100,6;55,5;2024-07-07T00:50:32.489Z;2024-07-07T00:50:33Z;[{'id': 5096868177, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096868179, 'qualifierId': 346}, {'id': 5096868265, 'qualifierId': 233, 'value': '116'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;dtugg0wzerknv9h1ut9dqvaqc;Out;;;;;;;;;;;;;;;;;;;116,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;15;42;Chicago Fire II;942;MC;1,0
2699594555;117;1;1;15;58;8o8m08he36u0j4w08aj2iodn8;0;4,8;40,4;2024-07-07T00:50:47.838Z;2024-07-07T00:50:49Z;[{'id': 5096869107, 'qualifierId': 212, 'value': '50.0'}, {'id': 5096869109, 'qualifierId': 213, 'value': '0.97'}, {'id': 5096869103, 'qualifierId': 140, 'value': '31.7'}, {'id': 5096869101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096869113, 'qualifierId': 74}, {'id': 5096869111, 'qualifierId': 1}, {'id': 5096869097, 'qualifierId': 124}, {'id': 5096869099, 'qualifierId': 155}, {'id': 5096869105, 'qualifierId': 141, 'value': '100.0'}];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;0,97;;31,7;50,0;100,0;1,0;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;31,7;100,0;;;;;;;;0;15;58;Inter Miami II;958;GK;1,0
2699594559;118;5;1;15;59;8o8m08he36u0j4w08aj2iodn8;0;34,4;101,6;2024-07-07T00:50:49.081Z;2024-07-07T01:27:36Z;[{'id': 5096869145, 'qualifierId': 347}, {'id': 5096869143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096869759, 'qualifierId': 233, 'value': '135'}];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;dtugg0wzerknv9h1ut9dqvaqc;Out;;;;;;;;;;;;;;;;;;;135,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;15;59;Inter Miami II;959;GK;1,0
2699594643;135;5;1;15;59;c7c4wwva2u1vb3rr7rwava044;1;65,6;-1,6;2024-07-07T00:50:49.081Z;2024-07-07T00:50:59Z;[{'id': 5096869695, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096869741, 'qualifierId': 233, 'value': '118'}, {'id': 5096869697, 'qualifierId': 347}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;dtugg0wzerknv9h1ut9dqvaqc;Out;;;;;;;;;;;;;;;;;;;118,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;15;59;Chicago Fire II;959;MC;1,0
2699594659;136;1;1;16;9;c7c4wwva2u1vb3rr7rwava044;0;66,5;0,0;2024-07-07T00:50:59.066Z;2024-07-07T00:51:10Z;[{'id': 5096869807, 'qualifierId': 107}, {'id': 5096869815, 'qualifierId': 212, 'value': '14.8'}, {'id': 5096869809, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096869817, 'qualifierId': 213, 'value': '0.54'}, {'id': 5096869813, 'qualifierId': 141, 'value': '9.2'}, {'id': 5096869811, 'qualifierId': 140, 'value': '78.6'}];3vssz1vq3p0tv1ks0hqrpxjis;A. Ristano;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;0,54;;78,6;14,8;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;78,6;9,2;;;;;;;;0;16;9;Chicago Fire II;969;DR;1,0
2699594733;119;44;1;16;11;8o8m08he36u0j4w08aj2iodn8;1;23,2;87,6;2024-07-07T00:51:01.032Z;2024-07-07T00:51:11Z;[{'id': 5096870213, 'qualifierId': 285}, {'id': 5096870211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096870573, 'qualifierId': 233, 'value': '137'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dtugg0wzerknv9h1ut9dqvaqc;Aerial;;;;;;;;;;;;;;;;;;1,0;137,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;16;11;Inter Miami II;971;DC;1,0
2699594699;137;44;1;16;11;c7c4wwva2u1vb3rr7rwava044;0;76,8;12,4;2024-07-07T00:51:01.033Z;2024-07-07T00:51:11Z;[{'id': 5096870045, 'qualifierId': 286}, {'id': 5096870577, 'qualifierId': 233, 'value': '119'}, {'id': 5096870043, 'qualifierId': 56, 'value': 'Right'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;dtugg0wzerknv9h1ut9dqvaqc;Aerial;;;;;;;;;;;;;;;;;;;119,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;16;11;Chicago Fire II;971;FW;1,0
2699594741;120;8;1;16;11;8o8m08he36u0j4w08aj2iodn8;1;28,2;92,6;2024-07-07T00:51:01.710Z;2024-07-09T13:39:38Z;[{'id': 5099614983, 'qualifierId': 385}, {'id': 5096870251, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096870623, 'qualifierId': 15}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dtugg0wzerknv9h1ut9dqvaqc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;16;11;Inter Miami II;971;DC;1,0
2699594747;121;5;1;16;14;8o8m08he36u0j4w08aj2iodn8;0;23,6;101,3;2024-07-07T00:51:04.249Z;2024-07-07T01:27:37Z;[{'id': 5096870625, 'qualifierId': 233, 'value': '138'}, {'id': 5096870291, 'qualifierId': 347}, {'id': 5096870289, 'qualifierId': 56, 'value': 'Back'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dtugg0wzerknv9h1ut9dqvaqc;Out;;;;;;;;;;;;;;;;;;;138,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;16;14;Inter Miami II;974;DC;1,0
2699594779;138;5;1;16;14;c7c4wwva2u1vb3rr7rwava044;1;76,4;-1,3;2024-07-07T00:51:04.249Z;2024-07-07T00:51:12Z;[{'id': 5096870607, 'qualifierId': 233, 'value': '121'}, {'id': 5096870493, 'qualifierId': 347}, {'id': 5096870491, 'qualifierId': 56, 'value': 'Right'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;dtugg0wzerknv9h1ut9dqvaqc;Out;;;;;;;;;;;;;;;;;;;121,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;16;14;Chicago Fire II;974;FW;1,0
2699594807;139;1;1;16;21;c7c4wwva2u1vb3rr7rwava044;1;76,9;0,0;2024-07-07T00:51:11.371Z;2024-07-07T00:51:12Z;[{'id': 5096870661, 'qualifierId': 141, 'value': '9.1'}, {'id': 5096870663, 'qualifierId': 212, 'value': '7.8'}, {'id': 5096870655, 'qualifierId': 107}, {'id': 5096870657, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096870665, 'qualifierId': 213, 'value': '1.21'}, {'id': 5096870659, 'qualifierId': 140, 'value': '79.5'}];3vssz1vq3p0tv1ks0hqrpxjis;A. Ristano;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;1,21;;79,5;7,8;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;79,5;9,1;;;;;;;;0;16;21;Chicago Fire II;981;DR;1,0
2699594819;140;1;1;16;22;c7c4wwva2u1vb3rr7rwava044;1;77,9;10,0;2024-07-07T00:51:12.570Z;2024-07-07T00:51:14Z;[{'id': 5096870737, 'qualifierId': 140, 'value': '71.7'}, {'id': 5096870739, 'qualifierId': 141, 'value': '16.7'}, {'id': 5096870743, 'qualifierId': 213, 'value': '2.53'}, {'id': 5096870741, 'qualifierId': 212, 'value': '7.9'}, {'id': 5096870735, 'qualifierId': 56, 'value': 'Right'}];55y26r9mz105vrqmnq739l62;D. Reyes;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;2,53;;71,7;7,9;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;71,7;16,7;;;;;;;;0;16;22;Chicago Fire II;982;AMR;1,0
2699594821;141;61;1;16;23;c7c4wwva2u1vb3rr7rwava044;0;71,7;16,7;2024-07-07T00:51:13.106Z;2024-07-09T12:43:13Z;[{'id': 5096870747, 'qualifierId': 56, 'value': 'Right'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;dtugg0wzerknv9h1ut9dqvaqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;16;23;Chicago Fire II;983;MC;1,0
2700100505;821;49;1;16;24;8o8m08he36u0j4w08aj2iodn8;1;28,1;83,9;2024-07-07T00:51:13.935Z;2024-07-09T12:43:10Z;[];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;dtugg0wzerknv9h1ut9dqvaqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;16;24;Inter Miami II;984;MC;1,0
