id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamFormation;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypeClearance;value_RightFooted;value_Chipped;value_OutSwinger;value_BlockedPass;value_Cross;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_TouchTypePass;value_Head;value_LayOff;value_NextEventGoalKick;value_Low;value_GoalKick;value_Handball;value_Direct;value_FreeKickTaken;value_SwitchOfPlay;value_PlayersCaughtOffside;value_DeletedEventType;value_Indirect;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_LeadingToGoal;value_RegularPlay;value_GkY;value_GoalmouthZ;value_NotAssisted;value_BigChance;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_BoxDeepLeft;value_GoalShotTimestamp;value_GkX;value_GoalShotGameClock;value_GoalmouthY;value_IndividualPlay;value_LowCentre;value_TakeOnOvertake;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_NotPastGoalLine;value_BlockedY;value_Assisted;value_FromCorner;value_FirstTouch;value_BlockedX;value_BoxCentre;value_RelatedEventId;value_FlickOn;value_MediumGkIntervention;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_OverArm;value_PullBack;value_AttemptedTackle;value_Foul;value_LeftFooted;value_Straight;value_DrivenCross;value_Volley;value_Blocked;value_DefBlock;value_InjuredPlayerId;value_Injury;value_NotVisible;value_AerialFoul;value_SwerveLeft;value_BoxLeft;value_ShirtPull/Holding;value_MisHit;value_ThroughBall;value_Feet;value_Sliding;value_ParriedDanger;value_GkKickFromHands;value_EventTypeReview;value_Shove/Push;value_SmallBoxLeft;value_LowLeft;value_ParriedSafe;value_Minutes;value_SetPiece;value_Fumble;value_Hands;value_Standing;value_GkHoof;value_LeadingToAttempt;value_CloseLeft;value_High;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_OverhitCross;value_HighRight;value_OutOfBoxCentre;value_Diving;value_IncorrectOutOfPlayDecision;value_FoulAndAbusiveLanguage;value_RedCard;value_CoachId;value_SixYardBlocked;value_SmallBoxRight;value_LowRight;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_HitWoodwork;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Overrun;value_HighLeft;value_Dissent;value_YellowCard;value_ObjectThrownOnPitch;value_RefereeDelay;value_Tap;value_SwerveRight;value_CloseHigh;value_Stooping;value_FastBreak;value_Collected;value_TacticalFoul;value_SavedOffLine;value_LastLine;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_Scored;value_GoesToPenalties;value_KeeperTouched;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691938565;114;1;1;12;39;cwnjxlibb02fuh0vwgvac6h45;1;64,0;84,5;2024-05-25T23:17:35.319Z;2024-05-25T23:17:37Z;[{'id': 5054665359, 'qualifierId': 212, 'value': '7.3'}, {'id': 5054665357, 'qualifierId': 141, 'value': '93.0'}, {'id': 5054665361, 'qualifierId': 213, 'value': '2.22'}, {'id': 5054665353, 'qualifierId': 56, 'value': 'Left'}, {'id': 5054665355, 'qualifierId': 140, 'value': '59.8'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;59,8;7,3;2,22;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;59,8;93,0;;;;;;;;0;12;39;Atlanta United II;759;MC;1,0
2691938573;115;1;1;12;41;cwnjxlibb02fuh0vwgvac6h45;1;55,0;93,9;2024-05-25T23:17:37.159Z;2024-05-25T23:17:38Z;[{'id': 5054665393, 'qualifierId': 141, 'value': '95.0'}, {'id': 5054665389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054665395, 'qualifierId': 212, 'value': '11.1'}, {'id': 5054665397, 'qualifierId': 213, 'value': '3.07'}, {'id': 5054665391, 'qualifierId': 140, 'value': '44.5'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;44,5;11,1;3,07;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;44,5;95,0;;;;;;;;0;12;41;Atlanta United II;761;FWL;1,0
2691938583;116;3;1;12;42;cwnjxlibb02fuh0vwgvac6h45;1;45,0;94,8;2024-05-25T23:17:38.328Z;2024-05-31T14:34:47Z;[{'id': 5054665441, 'qualifierId': 233, 'value': '122'}, {'id': 5062755667, 'qualifierId': 465}, {'id': 5054665437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054665439, 'qualifierId': 286}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;d0mi5dkqlov31qer0fki54cno;Take On;;;;;;;;;;;;;;;;;;;122,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;12;42;Atlanta United II;762;DC;1,0
2691938577;122;45;1;12;42;erwnez7ksfkns4dqmyr1fhbe;0;55,0;5,2;2024-05-25T23:17:38.328Z;2024-05-25T23:17:40Z;[{'id': 5054665407, 'qualifierId': 56, 'value': 'Right'}, {'id': 5054665409, 'qualifierId': 285}, {'id': 5054665463, 'qualifierId': 233, 'value': '116'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;;d0mi5dkqlov31qer0fki54cno;Challenge;;;;;;;;;;;;;;;;;;;116,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;12;42;Chattanooga;762;AMR;1,0
2691938597;117;1;1;12;43;cwnjxlibb02fuh0vwgvac6h45;0;55,0;94,2;2024-05-25T23:17:39.881Z;2024-05-25T23:17:41Z;[{'id': 5054665515, 'qualifierId': 213, 'value': '4.96'}, {'id': 5054665513, 'qualifierId': 212, 'value': '15.4'}, {'id': 5054665507, 'qualifierId': 56, 'value': 'Center'}, {'id': 5054665511, 'qualifierId': 141, 'value': '72.3'}, {'id': 5054665509, 'qualifierId': 140, 'value': '58.6'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;58,6;15,4;4,96;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;58,6;72,3;;;;;;;;0;12;43;Atlanta United II;763;DC;1,0
2691938605;123;49;1;12;46;erwnez7ksfkns4dqmyr1fhbe;1;44,9;24,4;2024-05-25T23:17:42.158Z;2024-05-25T23:17:42Z;[];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;d0mi5dkqlov31qer0fki54cno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;12;46;Chattanooga;766;MC;1,0
2691938647;124;1;1;12;46;erwnez7ksfkns4dqmyr1fhbe;1;44,9;24,4;2024-05-25T23:17:42.295Z;2024-05-25T23:17:46Z;[{'id': 5054665755, 'qualifierId': 213, 'value': '5.98'}, {'id': 5054665753, 'qualifierId': 212, 'value': '24.3'}, {'id': 5054665751, 'qualifierId': 141, 'value': '13.8'}, {'id': 5054665747, 'qualifierId': 56, 'value': 'Right'}, {'id': 5054665749, 'qualifierId': 140, 'value': '67.0'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;67,0;24,3;5,98;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;67,0;13,8;;;;;;;;0;12;46;Chattanooga;766;MC;1,0
2691938663;125;1;1;12;50;erwnez7ksfkns4dqmyr1fhbe;0;72,8;26,8;2024-05-25T23:17:46.343Z;2024-05-25T23:17:50Z;[{'id': 5054665837, 'qualifierId': 141, 'value': '32.8'}, {'id': 5054665839, 'qualifierId': 212, 'value': '4.1'}, {'id': 5054665841, 'qualifierId': 213, 'value': '1.49'}, {'id': 5054665835, 'qualifierId': 140, 'value': '73.1'}, {'id': 5054665833, 'qualifierId': 56, 'value': 'Center'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;73,1;4,1;1,49;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;73,1;32,8;;;;;;;;0;12;50;Chattanooga;770;AMR;1,0
2691938659;118;8;1;12;51;cwnjxlibb02fuh0vwgvac6h45;1;26,5;63,1;2024-05-25T23:17:47.768Z;2024-05-31T14:35:02Z;[{'id': 5054665815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5062755751, 'qualifierId': 384}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d0mi5dkqlov31qer0fki54cno;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;12;51;Atlanta United II;771;MC;1,0
2691938677;119;6;1;12;54;cwnjxlibb02fuh0vwgvac6h45;0;14,1;49,2;2024-05-25T23:17:50.775Z;2024-05-31T14:35:53Z;[{'id': 5054665923, 'qualifierId': 73}, {'id': 5054665921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054665959, 'qualifierId': 233, 'value': '126'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d0mi5dkqlov31qer0fki54cno;Corner Awarded;;;;;;;;;;;;;;;;;;;126,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;12;54;Atlanta United II;774;MC;1,0
2691938679;126;6;1;12;54;erwnez7ksfkns4dqmyr1fhbe;1;85,9;50,8;2024-05-25T23:17:50.775Z;2024-05-25T23:18:55Z;[{'id': 5054665949, 'qualifierId': 233, 'value': '119'}, {'id': 5054665933, 'qualifierId': 56, 'value': 'Center'}, {'id': 5054665935, 'qualifierId': 73}];a63su8pudaernrvj1fi9006qc;L. Brennan;;;d0mi5dkqlov31qer0fki54cno;Corner Awarded;;;;;;;;;;;;;;;;;;;119,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;12;54;Chattanooga;774;AMR;1,0
2691939037;127;1;1;13;38;erwnez7ksfkns4dqmyr1fhbe;0;99,7;99,5;2024-05-25T23:18:34.775Z;2024-05-31T14:36:00Z;[{'id': 5054667591, 'qualifierId': 141, 'value': '48.5'}, {'id': 5054667587, 'qualifierId': 56, 'value': 'Center'}, {'id': 5054667595, 'qualifierId': 213, 'value': '4.65'}, {'id': 5054667589, 'qualifierId': 140, 'value': '97.8'}, {'id': 5054667585, 'qualifierId': 223}, {'id': 5054667597, 'qualifierId': 1}, {'id': 5054667581, 'qualifierId': 6}, {'id': 5062756035, 'qualifierId': 20}, {'id': 5054667593, 'qualifierId': 212, 'value': '34.7'}, {'id': 5054667583, 'qualifierId': 155}, {'id': 5054667579, 'qualifierId': 2}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;97,8;34,7;4,65;48,5;1,0;;;;;;;;;;;1,0;1,0;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;97,8;48,5;;;;;;;;0;13;38;Chattanooga;818;MC;1,0
2691939043;120;11;1;13;41;cwnjxlibb02fuh0vwgvac6h45;1;3,4;49,3;2024-05-25T23:18:37.975Z;2024-05-31T14:36:42Z;[{'id': 5062756279, 'qualifierId': 88}, {'id': 5062756277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5062756295, 'qualifierId': 378}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;d0mi5dkqlov31qer0fki54cno;Claim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;13;41;Atlanta United II;821;GK;1,0
2691939081;121;1;1;13;45;cwnjxlibb02fuh0vwgvac6h45;1;14,2;38,9;2024-05-25T23:18:41.224Z;2024-05-25T23:18:44Z;[{'id': 5054667825, 'qualifierId': 1}, {'id': 5054667823, 'qualifierId': 213, 'value': '5.74'}, {'id': 5054667859, 'qualifierId': 287}, {'id': 5054667821, 'qualifierId': 212, 'value': '35.7'}, {'id': 5054667819, 'qualifierId': 141, 'value': '11.9'}, {'id': 5054667817, 'qualifierId': 140, 'value': '43.4'}, {'id': 5054667813, 'qualifierId': 123}, {'id': 5054667815, 'qualifierId': 56, 'value': 'Back'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;43,4;35,7;5,74;11,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;43,4;11,9;;;;;;;;0;13;45;Atlanta United II;825;GK;1,0
2691939093;122;61;1;13;47;cwnjxlibb02fuh0vwgvac6h45;0;47,8;11,9;2024-05-25T23:18:43.920Z;2024-05-25T23:18:48Z;[{'id': 5054667869, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;d0mi5dkqlov31qer0fki54cno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;13;47;Atlanta United II;827;FWR;1,0
2691939111;128;12;1;13;49;erwnez7ksfkns4dqmyr1fhbe;1;38,0;91,2;2024-05-25T23:18:45.639Z;2024-05-25T23:19:04Z;[{'id': 5054667955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054667975, 'qualifierId': 167}, {'id': 5054667961, 'qualifierId': 212, 'value': '7.4'}, {'id': 5054667959, 'qualifierId': 141, 'value': '100.0'}, {'id': 5054667957, 'qualifierId': 140, 'value': '38.4'}, {'id': 5054667963, 'qualifierId': 213, 'value': '1.51'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;d0mi5dkqlov31qer0fki54cno;Clearance;;;;;;;;;;;;38,4;7,4;1,51;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;38,4;100,0;;;;;;;;0;13;49;Chattanooga;829;AMC;1,0
2691939109;123;5;1;13;50;cwnjxlibb02fuh0vwgvac6h45;1;61,2;-2,0;2024-05-25T23:18:46.407Z;2024-05-25T23:18:49Z;[{'id': 5054667951, 'qualifierId': 56, 'value': 'Right'}, {'id': 5054667953, 'qualifierId': 347}, {'id': 5054667997, 'qualifierId': 233, 'value': '129'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;d0mi5dkqlov31qer0fki54cno;Out;;;;;;;;;;;;;;;;;;1,0;129,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;13;50;Atlanta United II;830;FWR;1,0
2691939115;129;5;1;13;50;erwnez7ksfkns4dqmyr1fhbe;0;38,8;102,0;2024-05-25T23:18:46.407Z;2024-05-25T23:18:53Z;[{'id': 5054667971, 'qualifierId': 347}, {'id': 5054667969, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054668025, 'qualifierId': 233, 'value': '123'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;d0mi5dkqlov31qer0fki54cno;Out;;;;;;;;;;;;;;;;;;1,0;123,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;13;50;Chattanooga;830;AMC;1,0
2691939187;124;1;1;14;0;cwnjxlibb02fuh0vwgvac6h45;1;63,5;0,0;2024-05-25T23:18:56.150Z;2024-05-25T23:19:01Z;[{'id': 5054668347, 'qualifierId': 107}, {'id': 5054668349, 'qualifierId': 56, 'value': 'Right'}, {'id': 5054668357, 'qualifierId': 213, 'value': '0.66'}, {'id': 5054668351, 'qualifierId': 140, 'value': '69.9'}, {'id': 5054668355, 'qualifierId': 212, 'value': '8.5'}, {'id': 5054668353, 'qualifierId': 141, 'value': '6.5'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;69,9;8,5;0,66;6,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;69,9;6,5;;;;;;;;0;14;0;Atlanta United II;840;DR;1,0
2691939195;125;1;1;14;5;cwnjxlibb02fuh0vwgvac6h45;1;68,3;9,1;2024-05-25T23:19:01.639Z;2024-05-25T23:19:02Z;[{'id': 5054668413, 'qualifierId': 212, 'value': '9.9'}, {'id': 5054668415, 'qualifierId': 213, 'value': '3.47'}, {'id': 5054668407, 'qualifierId': 56, 'value': 'Right'}, {'id': 5054668409, 'qualifierId': 140, 'value': '59.4'}, {'id': 5054668411, 'qualifierId': 141, 'value': '4.4'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;59,4;9,9;3,47;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;59,4;4,4;;;;;;;;0;14;5;Atlanta United II;845;MC;1,0
2691939207;126;1;1;14;6;cwnjxlibb02fuh0vwgvac6h45;1;59,4;4,4;2024-05-25T23:19:02.871Z;2024-05-25T23:19:05Z;[{'id': 5054668475, 'qualifierId': 140, 'value': '47.7'}, {'id': 5054668481, 'qualifierId': 213, 'value': '2.54'}, {'id': 5054668473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054668477, 'qualifierId': 141, 'value': '16.7'}, {'id': 5054668479, 'qualifierId': 212, 'value': '14.9'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;47,7;14,9;2,54;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;47,7;16,7;;;;;;;;0;14;6;Atlanta United II;846;DR;1,0
2691939221;127;1;1;14;8;cwnjxlibb02fuh0vwgvac6h45;1;47,7;16,7;2024-05-25T23:19:04.999Z;2024-05-25T23:19:06Z;[{'id': 5054668543, 'qualifierId': 212, 'value': '21.3'}, {'id': 5054668539, 'qualifierId': 141, 'value': '47.5'}, {'id': 5054668549, 'qualifierId': 213, 'value': '1.74'}, {'id': 5054668533, 'qualifierId': 140, 'value': '44.2'}, {'id': 5054668527, 'qualifierId': 56, 'value': 'Back'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;44,2;21,3;1,74;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;44,2;47,5;;;;;;;;0;14;8;Atlanta United II;848;DL;1,0
2691939247;128;1;1;14;10;cwnjxlibb02fuh0vwgvac6h45;1;44,2;47,5;2024-05-25T23:19:06.679Z;2024-05-25T23:19:10Z;[{'id': 5054668641, 'qualifierId': 141, 'value': '55.2'}, {'id': 5054668637, 'qualifierId': 56, 'value': 'Center'}, {'id': 5054668643, 'qualifierId': 212, 'value': '11.9'}, {'id': 5054668639, 'qualifierId': 140, 'value': '54.4'}, {'id': 5054668645, 'qualifierId': 213, 'value': '0.45'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;54,4;11,9;0,45;55,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;54,4;55,2;;;;;;;;0;14;10;Atlanta United II;850;DC;1,0
