id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_Resume;value_TeamFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Angle;value_Zone;value_LongBall;value_Launch;value_Foul;value_Direct;value_Shove/Push;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_AttemptedTackle;value_FreeKickTaken;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Handball;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeClearance;value_TakeOnOvertake;value_TouchTypeControl;value_TouchTypePass;value_OutOfPlay;value_BlockedPass;value_FlickOn;value_IntendedTackleTarget;value_LowGkIntervention;value_KeeperThrow;value_Defensive1V1;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_TakeOnSpace;value_Overrun;value_ThroughBall;value_PullBack;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_GkX;value_FirstTouch;value_GkY;value_High;value_RegularPlay;value_RightFooted;value_BoxRight;value_SwerveLeft;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_1On1;value_BlockedY;value_BlockedX;value_HighCentre;value_BoxCentre;value_BigChance;value_OtherBodyPart;value_Reaching;value_HighGkIntervention;value_ParriedDanger;value_LowCentre;value_Head;value_GoalShotTimestamp;value_NotAssisted;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_IndividualPlay;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_Left;value_InSwinger;value_CornerTaken;value_Cross;value_SwitchOfPlay;value_LeftFooted;value_OutSwinger;value_MisHit;value_NotPastGoalLine;value_Right;value_Volley;value_LayOff;value_BoxLeft;value_HighLeft;value_Stooping;value_Hands;value_Caught;value_GkKickFromHands;value_HighRight;value_TacticalFoul;value_YellowCard;value_FromCorner;value_HighClaim;value_GkHoof;value_Minutes;value_TempBlocked;value_BoxDeepLeft;value_EndType;value_ShirtPull/Holding;value_BlockedClearance;value_LowLeft;value_SixYardBlocked;value_Deflection;value_Diving;value_Collected;value_OverArm;value_CloseRight;value_SwerveRight;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_RecklessOffence;value_LowRight;value_ParriedSafe;value_CloseLeft;value_SetPiece;value_BlockedCross;value_BoxDeepRight;value_FreeKick;value_ByWall;value_Dissent;value_Weak;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Missed;value_Strong;value_Saved;value_MediumGkIntervention;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663795559;98;1;1;10;20;cwnjxlibb02fuh0vwgvac6h45;1;24,4;60,9;2024-03-27T23:47:37.412Z;2024-03-27T23:47:38Z;[{'id': 4902145793, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902145799, 'qualifierId': 212, 'value': '8.9'}, {'id': 4902145797, 'qualifierId': 141, 'value': '62.9'}, {'id': 4902145801, 'qualifierId': 213, 'value': '0.15'}, {'id': 4902145795, 'qualifierId': 140, 'value': '32.8'}, {'id': 4902145791, 'qualifierId': 3}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;62,9;;8,9;32,8;0,15;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;32,8;62,9;;;;;;;;0;10;20;New York City II;620;DC;1,0
2663795561;99;49;1;10;21;cwnjxlibb02fuh0vwgvac6h45;1;32,6;62,4;2024-03-27T23:47:38.612Z;2024-03-27T23:47:39Z;[];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;bv499ycldstg0ayfhztnzahhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;10;21;New York City II;621;MC;1,0
2663795565;100;1;1;10;22;cwnjxlibb02fuh0vwgvac6h45;1;32,6;62,4;2024-03-27T23:47:38.708Z;2024-03-27T23:47:41Z;[{'id': 4902145819, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902145827, 'qualifierId': 213, 'value': '1.84'}, {'id': 4902145821, 'qualifierId': 140, 'value': '28.9'}, {'id': 4902145825, 'qualifierId': 212, 'value': '14.7'}, {'id': 4902145823, 'qualifierId': 141, 'value': '83.2'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;83,2;;14,7;28,9;1,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;28,9;83,2;;;;;;;;0;10;22;New York City II;622;MC;1,0
2663795579;101;1;1;10;24;cwnjxlibb02fuh0vwgvac6h45;1;28,4;83,8;2024-03-27T23:47:41.492Z;2024-03-27T23:47:44Z;[{'id': 4902145925, 'qualifierId': 213, 'value': '4.88'}, {'id': 4902145921, 'qualifierId': 141, 'value': '64.9'}, {'id': 4902145919, 'qualifierId': 140, 'value': '30.5'}, {'id': 4902145917, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902145923, 'qualifierId': 212, 'value': '13.0'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;64,9;;13,0;30,5;4,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;30,5;64,9;;;;;;;;0;10;24;New York City II;624;DC;1,0
2663795605;102;1;1;10;28;cwnjxlibb02fuh0vwgvac6h45;1;30,5;64,9;2024-03-27T23:47:44.700Z;2024-03-27T23:47:53Z;[{'id': 4902146043, 'qualifierId': 213, 'value': '3.80'}, {'id': 4902146039, 'qualifierId': 141, 'value': '49.3'}, {'id': 4902146037, 'qualifierId': 140, 'value': '17.4'}, {'id': 4902146035, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146041, 'qualifierId': 212, 'value': '17.4'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;49,3;;17,4;17,4;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;17,4;49,3;;;;;;;;0;10;28;New York City II;628;MC;1,0
2663795601;119;43;1;10;35;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-03-27T23:47:51.696Z;2024-03-27T23:47:57Z;[{'id': 4902146107, 'qualifierId': 144, 'value': '83'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;bv499ycldstg0ayfhztnzahhw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;10;35;Chattanooga;635;FW;1,0
2663795609;103;4;1;10;37;cwnjxlibb02fuh0vwgvac6h45;1;17,5;12,7;2024-03-27T23:47:53.836Z;2024-03-27T23:47:55Z;[{'id': 4902146057, 'qualifierId': 265}, {'id': 4902146053, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146059, 'qualifierId': 285}, {'id': 4902146055, 'qualifierId': 152}, {'id': 4902146051, 'qualifierId': 13}, {'id': 4902146071, 'qualifierId': 233, 'value': '120'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;bv499ycldstg0ayfhztnzahhw;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;120,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;10;37;New York City II;637;DL;1,0
2663795607;120;4;1;10;37;6ddsx316t3j0z6nolrky9k4r8;0;82,5;87,3;2024-03-27T23:47:53.837Z;2024-03-27T23:47:55Z;[{'id': 4902146063, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902146069, 'qualifierId': 286}, {'id': 4902146065, 'qualifierId': 152}, {'id': 4902146067, 'qualifierId': 265}, {'id': 4902146061, 'qualifierId': 13}, {'id': 4902146087, 'qualifierId': 233, 'value': '103'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;bv499ycldstg0ayfhztnzahhw;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;;;103,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;10;37;Chattanooga;637;FW;1,0
2663795649;104;1;1;10;52;cwnjxlibb02fuh0vwgvac6h45;1;22,2;15,5;2024-03-27T23:48:08.996Z;2024-03-27T23:48:11Z;[{'id': 4902146323, 'qualifierId': 213, 'value': '1.82'}, {'id': 4902146321, 'qualifierId': 212, 'value': '22.1'}, {'id': 4902146313, 'qualifierId': 152}, {'id': 4902146319, 'qualifierId': 141, 'value': '47.0'}, {'id': 4902146315, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146317, 'qualifierId': 140, 'value': '17.0'}, {'id': 4902146311, 'qualifierId': 5}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;47,0;;22,1;17,0;1,82;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;17,0;47,0;;;;;;;;0;10;52;New York City II;652;DR;1,0
2663795653;105;1;1;10;55;cwnjxlibb02fuh0vwgvac6h45;1;19,9;48,4;2024-03-27T23:48:11.740Z;2024-03-27T23:48:14Z;[{'id': 4902146331, 'qualifierId': 140, 'value': '18.2'}, {'id': 4902146337, 'qualifierId': 213, 'value': '4.61'}, {'id': 4902146335, 'qualifierId': 212, 'value': '17.5'}, {'id': 4902146329, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146333, 'qualifierId': 141, 'value': '22.8'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;22,8;;17,5;18,2;4,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;18,2;22,8;;;;;;;;0;10;55;New York City II;655;DC;1,0
2663795657;106;1;1;10;58;cwnjxlibb02fuh0vwgvac6h45;1;18,2;22,1;2024-03-27T23:48:14.804Z;2024-03-27T23:48:18Z;[{'id': 4902146361, 'qualifierId': 141, 'value': '41.2'}, {'id': 4902146365, 'qualifierId': 213, 'value': '0.71'}, {'id': 4902146357, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146359, 'qualifierId': 140, 'value': '32.7'}, {'id': 4902146363, 'qualifierId': 212, 'value': '20.0'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;41,2;;20,0;32,7;0,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;32,7;41,2;;;;;;;;0;10;58;New York City II;658;DL;1,0
2663795663;107;1;1;11;1;cwnjxlibb02fuh0vwgvac6h45;1;34,2;39,5;2024-03-27T23:48:18.428Z;2024-03-27T23:48:19Z;[{'id': 4902146381, 'qualifierId': 141, 'value': '29.1'}, {'id': 4902146377, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146385, 'qualifierId': 213, 'value': '4.13'}, {'id': 4902146379, 'qualifierId': 140, 'value': '29.8'}, {'id': 4902146383, 'qualifierId': 212, 'value': '8.4'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;29,1;;8,4;29,8;4,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;29,8;29,1;;;;;;;;0;11;1;New York City II;661;MC;1,0
2663795669;108;1;1;11;3;cwnjxlibb02fuh0vwgvac6h45;1;29,8;29,1;2024-03-27T23:48:19.771Z;2024-03-27T23:48:22Z;[{'id': 4902146415, 'qualifierId': 141, 'value': '2.8'}, {'id': 4902146411, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146417, 'qualifierId': 212, 'value': '19.3'}, {'id': 4902146413, 'qualifierId': 140, 'value': '36.6'}, {'id': 4902146419, 'qualifierId': 213, 'value': '5.09'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;2,8;;19,3;36,6;5,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;36,6;2,8;;;;;;;;0;11;3;New York City II;663;MC;1,0
2663795671;109;1;1;11;5;cwnjxlibb02fuh0vwgvac6h45;1;36,6;2,8;2024-03-27T23:48:22.436Z;2024-03-27T23:48:24Z;[{'id': 4902146433, 'qualifierId': 212, 'value': '18.7'}, {'id': 4902146429, 'qualifierId': 140, 'value': '54.4'}, {'id': 4902146427, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902146435, 'qualifierId': 213, 'value': '0.08'}, {'id': 4902146431, 'qualifierId': 141, 'value': '4.9'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;4,9;;18,7;54,4;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;54,4;4,9;;;;;;;;0;11;5;New York City II;665;DR;1,0
2663795675;110;1;1;11;8;cwnjxlibb02fuh0vwgvac6h45;1;54,4;5,0;2024-03-27T23:48:24.732Z;2024-03-27T23:48:25Z;[{'id': 4902146449, 'qualifierId': 212, 'value': '8.3'}, {'id': 4902146443, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146447, 'qualifierId': 141, 'value': '2.0'}, {'id': 4902146451, 'qualifierId': 213, 'value': '3.39'}, {'id': 4902146445, 'qualifierId': 140, 'value': '46.7'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;2,0;;8,3;46,7;3,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;46,7;2,0;;;;;;;;0;11;8;New York City II;668;FWR;1,0
2663795689;111;1;1;11;9;cwnjxlibb02fuh0vwgvac6h45;1;46,7;2,0;2024-03-27T23:48:25.732Z;2024-03-27T23:48:28Z;[{'id': 4902146541, 'qualifierId': 141, 'value': '7.4'}, {'id': 4902146545, 'qualifierId': 213, 'value': '2.68'}, {'id': 4902146537, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146539, 'qualifierId': 140, 'value': '39.7'}, {'id': 4902146543, 'qualifierId': 212, 'value': '8.2'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;7,4;;8,2;39,7;2,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;39,7;7,4;;;;;;;;0;11;9;New York City II;669;DR;1,0
2663795691;112;1;1;11;11;cwnjxlibb02fuh0vwgvac6h45;0;43,9;6,5;2024-03-27T23:48:28.100Z;2024-03-27T23:48:29Z;[{'id': 4902146551, 'qualifierId': 140, 'value': '41.8'}, {'id': 4902146557, 'qualifierId': 213, 'value': '1.82'}, {'id': 4902146549, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146555, 'qualifierId': 212, 'value': '9.1'}, {'id': 4902146553, 'qualifierId': 141, 'value': '19.5'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;19,5;;9,1;41,8;1,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;41,8;19,5;;;;;;;;0;11;11;New York City II;671;MC;1,0
2663795697;121;49;1;11;14;6ddsx316t3j0z6nolrky9k4r8;1;58,8;80,2;2024-03-27T23:48:30.626Z;2024-03-27T23:48:30Z;[];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;bv499ycldstg0ayfhztnzahhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;11;14;Chattanooga;674;AMC;1,0
2663795703;122;50;1;11;15;6ddsx316t3j0z6nolrky9k4r8;1;64,4;87,5;2024-03-27T23:48:31.845Z;2024-03-29T13:46:17Z;[{'id': 4902146593, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902146595, 'qualifierId': 286}, {'id': 4903379667, 'qualifierId': 233, 'value': '113'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;bv499ycldstg0ayfhztnzahhw;Dispossessed;;;;;;;;;;;;;;;;;;;;;;113,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;11;15;Chattanooga;675;AMC;1,0
2663795711;113;7;1;11;15;cwnjxlibb02fuh0vwgvac6h45;1;35,6;12,5;2024-03-27T23:48:31.846Z;2024-03-29T12:36:56Z;[{'id': 4903311139, 'qualifierId': 383}, {'id': 4902146621, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146629, 'qualifierId': 233, 'value': '122'}, {'id': 4902146623, 'qualifierId': 285}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;bv499ycldstg0ayfhztnzahhw;Tackle;;;;;;;;;;;;;;;;;;;;;1,0;122,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;11;15;New York City II;675;FWR;1,0
2663795713;114;49;1;11;16;cwnjxlibb02fuh0vwgvac6h45;1;34,7;15,8;2024-03-27T23:48:32.788Z;2024-03-27T23:48:33Z;[];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;bv499ycldstg0ayfhztnzahhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;11;16;New York City II;676;FWR;1,0
2663795719;115;3;1;11;16;cwnjxlibb02fuh0vwgvac6h45;1;36,0;20,5;2024-03-27T23:48:33.164Z;2024-03-29T12:37:01Z;[{'id': 4903311189, 'qualifierId': 465}, {'id': 4902146651, 'qualifierId': 286}, {'id': 4902146649, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902146653, 'qualifierId': 233, 'value': '123'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;bv499ycldstg0ayfhztnzahhw;Take On;;;;;;;;;;;;;;;;;;;;;;123,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;11;16;New York City II;676;FWR;1,0
2663795715;123;45;1;11;16;6ddsx316t3j0z6nolrky9k4r8;0;64,0;79,5;2024-03-27T23:48:33.164Z;2024-03-27T23:48:35Z;[{'id': 4902146667, 'qualifierId': 233, 'value': '115'}, {'id': 4902146625, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902146627, 'qualifierId': 285}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;bv499ycldstg0ayfhztnzahhw;Challenge;;;;;;;;;;;;;;;;;;;;;1,0;115,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;11;16;Chattanooga;676;MC;1,0
2663795735;116;1;1;11;17;cwnjxlibb02fuh0vwgvac6h45;1;38,5;24,7;2024-03-27T23:48:34.548Z;2024-03-27T23:48:42Z;[{'id': 4902146733, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902146743, 'qualifierId': 1}, {'id': 4902146739, 'qualifierId': 212, 'value': '48.6'}, {'id': 4902146737, 'qualifierId': 141, 'value': '91.1'}, {'id': 4902146729, 'qualifierId': 155}, {'id': 4902146735, 'qualifierId': 140, 'value': '55.7'}, {'id': 4902146731, 'qualifierId': 196}, {'id': 4902146741, 'qualifierId': 213, 'value': '1.19'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;91,1;;48,6;55,7;1,19;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;55,7;91,1;;;;;;;;0;11;17;New York City II;677;FWR;1,0
2663795737;117;1;1;11;25;cwnjxlibb02fuh0vwgvac6h45;1;62,2;74,2;2024-03-27T23:48:41.996Z;2024-03-27T23:48:44Z;[{'id': 4902146749, 'qualifierId': 140, 'value': '61.2'}, {'id': 4902146753, 'qualifierId': 212, 'value': '7.5'}, {'id': 4902146747, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902146755, 'qualifierId': 213, 'value': '4.57'}, {'id': 4902146751, 'qualifierId': 141, 'value': '63.3'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;63,3;;7,5;61,2;4,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;61,2;63,3;;;;;;;;0;11;25;New York City II;685;FWL;1,0
