id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_Resume;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_PassEndY;value_Length;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_TouchTypePass;value_Defensive;value_DeletedEventType;value_IntendedTackleTarget;value_Assist;value_LowCentre;value_IndividualPlay;value_GoalmouthY;value_BlockedX;value_RegularPlay;value_RightFooted;value_GkY;value_RelatedEventId;value_BlockedY;value_OutOfBoxCentre;value_Assisted;value_GkX;value_GoalmouthZ;value_Blocked;value_DefBlock;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_BlockedPass;value_Chipped;value_TakeOnSpace;value_Straight;value_LeftFooted;value_DrivenCross;value_Cross;value_IntentionalAssist;value_HighLeft;value_BoxLeft;value_TakeOnOvertake;value_Head;value_SwitchOfPlay;value_TouchTypeClearance;value_ThroughBall;value_BoxDeepRight;value_LowRight;value_BigChance;value_FirstTouch;value_ParriedSafe;value_Stooping;value_Feet;value_LowGkIntervention;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_HeadPass;value_HighGkIntervention;value_Defensive1V1;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_NotVisible;value_OutSwinger;value_MediumGkIntervention;value_HighClaim;value_OverArm;value_KeeperThrow;value_TouchTypeControl;value_Shove/Push;value_Volley;value_HighRight;value_BoxCentre;value_SetPiece;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwerveLeft;value_BoxDeepLeft;value_BoxRight;value_High;value_FreeKick;value_NotAssisted;value_LowLeft;value_ByWall;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_BlockedCross;value_GoalShotGameClock;value_HitWoodwork;value_GkXTimeOfGoal;value_HitRightPost;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_DrinksBreak;value_RefereeDelay;value_OverhitCross;value_Overrun;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_PullBack;value_FromCorner;value_Hands;value_Standing;value_Collected;value_Minutes;value_EndType;value_LeadingToAttempt;value_RelatedError1Id;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_Scored;value_Diving;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Tap;value_CloseRight;value_AerialFoul;value_1On1;value_RecklessOffence;value_SoloRun;value_MisHit;value_LastLine;value_GkKickFromHands;value_CloseLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698816575;87;1;1;8;57;cbip96wzs3jc2xadoluhhxotl;1;29,1;63,3;2024-07-01T02:12:04.985Z;2024-07-01T02:12:09Z;[{'id': 5092557583, 'qualifierId': 213, 'value': '5.27'}, {'id': 5092557581, 'qualifierId': 212, 'value': '16.4'}, {'id': 5092557579, 'qualifierId': 141, 'value': '42.8'}, {'id': 5092557577, 'qualifierId': 140, 'value': '37.3'}, {'id': 5092557575, 'qualifierId': 56, 'value': 'Back'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;5,27;37,3;42,8;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,3;42,8;;;;;;;;0;8;57;North Texas;537;MC;1,0
2698816577;95;83;1;9;1;99l7fsj6ykgbyqcb9zqqu9dgq;0;53,5;60,3;2024-07-01T02:12:09.359Z;2024-07-04T10:50:08Z;[{'id': 5092564235, 'qualifierId': 399, 'value': '7ditqci7td8u4wj4dmirr3qzu'}, {'id': 5092557603, 'qualifierId': 189}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;drj4dgk7iw8p4j2v35p90qyok;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;9;1;Real Monarchs;541;FW;1,0
2698816579;88;1;1;9;2;cbip96wzs3jc2xadoluhhxotl;1;43,6;38,5;2024-07-01T02:12:09.737Z;2024-07-01T02:12:13Z;[{'id': 5092557613, 'qualifierId': 213, 'value': '5.59'}, {'id': 5092557609, 'qualifierId': 141, 'value': '13.0'}, {'id': 5092557605, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092557607, 'qualifierId': 140, 'value': '63.3'}, {'id': 5092557611, 'qualifierId': 212, 'value': '27.0'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;5,59;63,3;13,0;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;63,3;13,0;;;;;;;;0;9;2;North Texas;542;FW;1,0
2698816581;89;1;1;9;6;cbip96wzs3jc2xadoluhhxotl;0;81,1;18,8;2024-07-01T02:12:13.785Z;2024-07-04T09:43:23Z;[{'id': 5092557625, 'qualifierId': 141, 'value': '49.7'}, {'id': 5092557627, 'qualifierId': 212, 'value': '24.6'}, {'id': 5092557629, 'qualifierId': 213, 'value': '1.03'}, {'id': 5092557623, 'qualifierId': 140, 'value': '93.2'}, {'id': 5094457943, 'qualifierId': 20}, {'id': 5092557617, 'qualifierId': 2}, {'id': 5092557619, 'qualifierId': 155}, {'id': 5094457941, 'qualifierId': 224}, {'id': 5092557621, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092557653, 'qualifierId': 233, 'value': '96'}];es77zuezg8qvczh819uj6c844;D. Barker John;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;1,03;93,2;49,7;24,6;;;96,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;93,2;49,7;;;;;;;;0;9;6;North Texas;546;MR;1,0
2698816583;96;11;1;9;9;99l7fsj6ykgbyqcb9zqqu9dgq;1;8,0;49,3;2024-07-01T02:12:17.094Z;2024-07-04T09:43:27Z;[{'id': 5092557657, 'qualifierId': 233, 'value': '89'}, {'id': 5094457961, 'qualifierId': 377}, {'id': 5092557649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092557651, 'qualifierId': 88}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;drj4dgk7iw8p4j2v35p90qyok;Claim;;;;;;;;;;;;;;;;;;89,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;9;9;Real Monarchs;549;GK;1,0
2698816585;97;1;1;9;11;99l7fsj6ykgbyqcb9zqqu9dgq;1;12,1;48,3;2024-07-01T02:12:19.191Z;2024-07-04T09:43:40Z;[{'id': 5092557677, 'qualifierId': 287}, {'id': 5092557669, 'qualifierId': 212, 'value': '37.7'}, {'id': 5092557665, 'qualifierId': 140, 'value': '31.6'}, {'id': 5092557667, 'qualifierId': 141, 'value': '94.8'}, {'id': 5092557663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092557673, 'qualifierId': 1}, {'id': 5092557671, 'qualifierId': 213, 'value': '1.00'}, {'id': 5092557661, 'qualifierId': 123}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;1,0;31,6;94,8;37,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;31,6;94,8;;;;;;;;0;9;11;Real Monarchs;551;GK;1,0
2698816587;98;61;1;9;20;99l7fsj6ykgbyqcb9zqqu9dgq;0;61,5;79,7;2024-07-01T02:12:28.214Z;2024-07-01T02:12:28Z;[{'id': 5092557679, 'qualifierId': 56, 'value': 'Left'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;drj4dgk7iw8p4j2v35p90qyok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;9;20;Real Monarchs;560;FW;1,0
2698816589;90;1;1;9;21;cbip96wzs3jc2xadoluhhxotl;1;23,7;19,3;2024-07-01T02:12:28.665Z;2024-07-01T02:12:30Z;[{'id': 5092557689, 'qualifierId': 213, 'value': '0.52'}, {'id': 5092557687, 'qualifierId': 212, 'value': '9.1'}, {'id': 5092557685, 'qualifierId': 141, 'value': '26.0'}, {'id': 5092557683, 'qualifierId': 140, 'value': '31.2'}, {'id': 5092557681, 'qualifierId': 56, 'value': 'Back'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;0,52;31,2;26,0;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;31,2;26,0;;;;;;;;0;9;21;North Texas;561;DL;1,0
2698816591;91;49;1;9;22;cbip96wzs3jc2xadoluhhxotl;1;31,2;26,0;2024-07-01T02:12:30.265Z;2024-07-01T02:12:30Z;[];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;drj4dgk7iw8p4j2v35p90qyok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;9;22;North Texas;562;MC;1,0
2698816593;92;1;1;9;23;cbip96wzs3jc2xadoluhhxotl;0;31,2;26,0;2024-07-01T02:12:30.633Z;2024-07-01T02:12:32Z;[{'id': 5092557701, 'qualifierId': 213, 'value': '0.72'}, {'id': 5092557693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092557697, 'qualifierId': 141, 'value': '44.5'}, {'id': 5092557695, 'qualifierId': 140, 'value': '44.8'}, {'id': 5092557699, 'qualifierId': 212, 'value': '19.0'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;0,72;44,8;44,5;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;44,8;44,5;;;;;;;;0;9;23;North Texas;563;MC;1,0
2698816595;99;1;1;9;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;53,0;51,8;2024-07-01T02:12:32.470Z;2024-07-01T02:12:34Z;[{'id': 5092557703, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092557707, 'qualifierId': 141, 'value': '45.4'}, {'id': 5092557705, 'qualifierId': 140, 'value': '63.0'}, {'id': 5092557709, 'qualifierId': 212, 'value': '11.4'}, {'id': 5092557711, 'qualifierId': 213, 'value': '5.89'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;5,89;63,0;45,4;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;63,0;45,4;;;;;;;;0;9;24;Real Monarchs;564;DMC;1,0
2698816597;100;49;1;9;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;63,3;42,8;2024-07-01T02:12:33.991Z;2024-07-01T02:12:34Z;[];rtca480n5ehey5ffvt8nudck;H. Endeley;;;drj4dgk7iw8p4j2v35p90qyok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;9;26;Real Monarchs;566;AMC;1,0
2698816599;101;1;1;9;28;99l7fsj6ykgbyqcb9zqqu9dgq;1;63,2;40,3;2024-07-01T02:12:35.958Z;2024-07-01T02:12:38Z;[{'id': 5092557723, 'qualifierId': 213, 'value': '3.77'}, {'id': 5092557721, 'qualifierId': 212, 'value': '19.2'}, {'id': 5092557719, 'qualifierId': 141, 'value': '23.6'}, {'id': 5092557715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092557717, 'qualifierId': 140, 'value': '48.4'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;3,77;48,4;23,6;19,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;48,4;23,6;;;;;;;;0;9;28;Real Monarchs;568;AMC;1,0
2698816601;102;1;1;9;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;48,4;23,6;2024-07-01T02:12:38.070Z;2024-07-01T02:12:42Z;[{'id': 5092557735, 'qualifierId': 213, 'value': '1.22'}, {'id': 5092557733, 'qualifierId': 212, 'value': '15.2'}, {'id': 5092557727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092557729, 'qualifierId': 140, 'value': '53.4'}, {'id': 5092557731, 'qualifierId': 141, 'value': '44.6'}];auomns9j08ffqknhs9007ju38;M. Molina;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;1,22;53,4;44,6;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;53,4;44,6;;;;;;;;0;9;30;Real Monarchs;570;DMR;1,0
2698816603;103;3;1;9;34;99l7fsj6ykgbyqcb9zqqu9dgq;0;56,4;47,1;2024-07-01T02:12:41.503Z;2024-07-04T09:44:14Z;[{'id': 5094458039, 'qualifierId': 465}, {'id': 5092557753, 'qualifierId': 233, 'value': '93'}, {'id': 5092557741, 'qualifierId': 286}, {'id': 5092557739, 'qualifierId': 56, 'value': 'Center'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;drj4dgk7iw8p4j2v35p90qyok;Take On;;;;;;;;;;;;;;;;;;93,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;9;34;Real Monarchs;574;DMC;1,0
2698816605;93;7;1;9;34;cbip96wzs3jc2xadoluhhxotl;1;43,6;52,9;2024-07-01T02:12:41.504Z;2024-07-04T09:44:21Z;[{'id': 5092557745, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092557747, 'qualifierId': 285}, {'id': 5094458051, 'qualifierId': 384}, {'id': 5092557749, 'qualifierId': 233, 'value': '103'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;drj4dgk7iw8p4j2v35p90qyok;Tackle;;;;;;;;;;;;;;;;;;103,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;9;34;North Texas;574;MC;1,0
2698816607;94;49;1;9;37;cbip96wzs3jc2xadoluhhxotl;1;36,6;58,5;2024-07-01T02:12:45.098Z;2024-07-04T09:44:24Z;[];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;drj4dgk7iw8p4j2v35p90qyok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;9;37;North Texas;577;MC;1,0
2698816613;95;1;1;9;38;cbip96wzs3jc2xadoluhhxotl;1;38,6;55,0;2024-07-01T02:12:45.546Z;2024-07-04T09:44:30Z;[{'id': 5092557783, 'qualifierId': 140, 'value': '52.8'}, {'id': 5092557781, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092557789, 'qualifierId': 213, 'value': '6.09'}, {'id': 5092557785, 'qualifierId': 141, 'value': '50.7'}, {'id': 5092557787, 'qualifierId': 212, 'value': '15.2'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;6,09;52,8;50,7;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;52,8;50,7;;;;;;;;0;9;38;North Texas;578;MC;1,0
2698816615;96;1;1;9;41;cbip96wzs3jc2xadoluhhxotl;1;65,2;65,4;2024-07-01T02:12:49.066Z;2024-07-04T09:44:38Z;[{'id': 5092557807, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092557813, 'qualifierId': 212, 'value': '20.9'}, {'id': 5092557809, 'qualifierId': 140, 'value': '57.0'}, {'id': 5092557815, 'qualifierId': 213, 'value': '2.00'}, {'id': 5092557811, 'qualifierId': 141, 'value': '93.4'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;2,0;57,0;93,4;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;57,0;93,4;;;;;;;;0;9;41;North Texas;581;FW;1,0
2698816617;97;1;1;9;42;cbip96wzs3jc2xadoluhhxotl;1;58,8;84,8;2024-07-01T02:12:50.426Z;2024-07-04T09:44:43Z;[{'id': 5092557837, 'qualifierId': 213, 'value': '4.10'}, {'id': 5092557835, 'qualifierId': 212, 'value': '9.1'}, {'id': 5092557829, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092557831, 'qualifierId': 140, 'value': '53.8'}, {'id': 5092557833, 'qualifierId': 141, 'value': '73.8'}];asy97zdxk0352toy38huzk222;T. Silva;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;4,1;53,8;73,8;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;53,8;73,8;;;;;;;;0;9;42;North Texas;582;DC;1,0
2698816619;98;1;1;9;45;cbip96wzs3jc2xadoluhhxotl;1;52,6;68,6;2024-07-01T02:12:53.114Z;2024-07-01T02:12:56Z;[{'id': 5092557853, 'qualifierId': 213, 'value': '3.91'}, {'id': 5092557845, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092557847, 'qualifierId': 140, 'value': '37.8'}, {'id': 5092557849, 'qualifierId': 141, 'value': '46.4'}, {'id': 5092557851, 'qualifierId': 212, 'value': '21.7'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;3,91;37,8;46,4;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,8;46,4;;;;;;;;0;9;45;North Texas;585;MC;1,0
2698816621;99;1;1;9;49;cbip96wzs3jc2xadoluhhxotl;1;39,7;46,7;2024-07-01T02:12:56.762Z;2024-07-01T02:12:58Z;[{'id': 5092557857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092557863, 'qualifierId': 212, 'value': '8.1'}, {'id': 5092557859, 'qualifierId': 140, 'value': '47.3'}, {'id': 5092557865, 'qualifierId': 213, 'value': '6.11'}, {'id': 5092557861, 'qualifierId': 141, 'value': '44.6'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;6,11;47,3;44,6;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;47,3;44,6;;;;;;;;0;9;49;North Texas;589;DL;1,0
2698816623;100;1;1;9;50;cbip96wzs3jc2xadoluhhxotl;1;46,4;48,9;2024-07-01T02:12:58.154Z;2024-07-04T09:45:09Z;[{'id': 5092557871, 'qualifierId': 140, 'value': '38.0'}, {'id': 5092557873, 'qualifierId': 141, 'value': '49.5'}, {'id': 5092557875, 'qualifierId': 212, 'value': '8.8'}, {'id': 5092557877, 'qualifierId': 213, 'value': '3.10'}, {'id': 5092557869, 'qualifierId': 56, 'value': 'Back'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;3,1;38,0;49,5;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;38,0;49,5;;;;;;;;0;9;50;North Texas;590;MC;1,0
2698816625;101;1;1;9;52;cbip96wzs3jc2xadoluhhxotl;1;36,0;50,0;2024-07-01T02:13:00.270Z;2024-07-01T02:13:03Z;[{'id': 5092557905, 'qualifierId': 141, 'value': '64.1'}, {'id': 5092557907, 'qualifierId': 212, 'value': '9.8'}, {'id': 5092557909, 'qualifierId': 213, 'value': '1.37'}, {'id': 5092557901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092557903, 'qualifierId': 140, 'value': '37.9'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;1,37;37,9;64,1;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,9;64,1;;;;;;;;0;9;52;North Texas;592;DL;1,0
