teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;Houston II;Houston Dynamo 2;HOU;home;USA;cyqa6n2yrvy3gwvoc1xj1q7mc;1;2
dqx48fglv1l96cyrmjdod0xec;St. Louis City II;St. Louis II;St Louis CITY2;STL;away;USA;cyqa6n2yrvy3gwvoc1xj1q7mc;0;0
