teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;North Texas;North Texas SC;NTX;home;USA;citr4oaeer37znyi1sjnemjh0;1;2
7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;Houston II;Houston Dynamo 2;HOU;away;USA;citr4oaeer37znyi1sjnemjh0;0;2
