id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Resume;value_Captain;value_Involved;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_Length;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_TakeOnOvertake;value_Offensive;value_IntendedTackleTarget;value_TouchTypeControl;value_TouchTypePass;value_RightFooted;value_Cross;value_BlockedPass;value_OutSwinger;value_Chipped;value_BlockedCross;value_MediumGkIntervention;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_DeletedEventType;value_LowGkIntervention;value_KeeperThrow;value_FlickOn;value_HeadPass;value_GkX;value_BlockedX;value_RegularPlay;value_GkY;value_LowCentre;value_GoalmouthZ;value_IndividualPlay;value_Blocked;value_GoalmouthY;value_BoxRight;value_BlockedY;value_NotAssisted;value_DefBlock;value_Left;value_CornerTaken;value_LeftFooted;value_IntentionalAssist;value_Assist;value_FirstTouch;value_CloseRight;value_Head;value_FromCorner;value_Assisted;value_BoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_OutOfBoxCentre;value_LowRight;value_OwnShotBlocked;value_Hands;value_Collected;value_Stooping;value_GkHoof;value_Direct;value_Foul;value_ShirtPull/Holding;value_NextEventThrowIn;value_FreeKickTaken;value_AttemptedTackle;value_LayOff;value_OverhitCross;value_GoalShotGameClock;value_Deflection;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_GkXTimeOfGoal;value_TouchTypeClearance;value_OutOfPlay;value_ThrowIn;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_SwitchOfPlay;value_Shove/Push;value_GkKickFromHands;value_CloseLeftAndHigh;value_BoxLeft;value_LowLeft;value_Diving;value_ParriedSafe;value_InSwinger;value_SmallBoxLeft;value_High;value_NotPastGoalLine;value_Right;value_Volley;value_HighCentre;value_Standing;value_Fingertip;value_HighGkIntervention;value_Straight;value_FloatedCross;value_Defensive1V1;value_FreeKick;value_ByWall;value_PullBack;value_Overrun;value_Handball;value_ThroughBall;value_SmallBoxRight;value_Feet;value_Sliding;value_ParriedDanger;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_AerialFoul;value_SwerveRight;value_Caught;value_CloseLeft;value_HighClaim;value_DrivenCross;value_DetailedPositionId;value_PositionSideId;value_FairPlay;value_YellowCard;value_TacticalFoul;value_LeadingToAttempt;value_RelatedError1Id;value_RecklessOffence;value_AdvantagePlayed;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_HighLeft;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731893163;185;13;1;17;59;4g68p0t2f5jzhzfr67i2rj1ex;1;75,2;28,2;2024-10-06T17:22:20.048Z;2024-10-10T07:50:30Z;[{'id': 5274249415, 'qualifierId': 215}, {'id': 5274249419, 'qualifierId': 231, 'value': '48.0'}, {'id': 5274246001, 'qualifierId': 18}, {'id': 5274246003, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274249407, 'qualifierId': 55, 'value': '184'}, {'id': 5274249413, 'qualifierId': 103, 'value': '58.3'}, {'id': 5274248909, 'qualifierId': 20}, {'id': 5274245999, 'qualifierId': 22}, {'id': 5274249411, 'qualifierId': 102, 'value': '56.1'}, {'id': 5274249405, 'qualifierId': 29}, {'id': 5274249417, 'qualifierId': 230, 'value': '98.1'}, {'id': 5279804417, 'qualifierId': 86}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;k5s4m5m4emiiz7rjcgs48vmc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;184,0;;;;;;98,1;;1,0;48,0;;58,3;1,0;;56,1;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;56,1;58.3;184,0;afqry84j23xgkhqryrontj190;;0;17;59;Chattanooga;1079;DR;1,0
2731893415;161;5;1;17;59;cwnjxlibb02fuh0vwgvac6h45;1;-0,5;44,4;2024-10-06T17:22:20.264Z;2024-10-06T17:36:50Z;[{'id': 5274247233, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274247301, 'qualifierId': 233, 'value': '186'}, {'id': 5274247237, 'qualifierId': 346}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;k5s4m5m4emiiz7rjcgs48vmc;Out;;;;;;;;;;;;;;;;;;186,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;17;59;New York RB II;1079;DR;1,0
2731893235;186;5;1;17;59;4g68p0t2f5jzhzfr67i2rj1ex;0;100,5;55,6;2024-10-06T17:22:20.264Z;2024-10-06T17:36:51Z;[{'id': 5274247353, 'qualifierId': 233, 'value': '161'}, {'id': 5274246301, 'qualifierId': 346}, {'id': 5274246295, 'qualifierId': 56, 'value': 'Center'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;k5s4m5m4emiiz7rjcgs48vmc;Out;;;;;;;;;;;;;;;;;;161,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;17;59;Chattanooga;1079;DR;1,0
2731893811;163;1;1;18;26;cwnjxlibb02fuh0vwgvac6h45;1;4,3;50,1;2024-10-06T17:22:47.289Z;2024-10-06T17:22:48Z;[{'id': 5274249357, 'qualifierId': 213, 'value': '5.52'}, {'id': 5274249349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274249361, 'qualifierId': 237}, {'id': 5274249355, 'qualifierId': 212, 'value': '16.3'}, {'id': 5274249347, 'qualifierId': 124}, {'id': 5274249353, 'qualifierId': 141, 'value': '33.4'}, {'id': 5274249351, 'qualifierId': 140, 'value': '15.5'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;33,4;;15,5;5,52;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;15,5;33,4;;;;;;;;0;18;26;New York RB II;1106;GK;1,0
2731893867;164;1;1;18;28;cwnjxlibb02fuh0vwgvac6h45;1;15,9;33,6;2024-10-06T17:22:48.489Z;2024-10-06T17:22:51Z;[{'id': 5274249689, 'qualifierId': 212, 'value': '27.0'}, {'id': 5274249685, 'qualifierId': 140, 'value': '19.2'}, {'id': 5274249683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274249691, 'qualifierId': 213, 'value': '1.44'}, {'id': 5274249687, 'qualifierId': 141, 'value': '73.0'}];3a8bghw11ttrstr4jlopadd9m;L. Brown;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;73,0;;19,2;1,44;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;19,2;73,0;;;;;;;;0;18;28;New York RB II;1108;DL;1,0
2731893933;165;1;1;18;30;cwnjxlibb02fuh0vwgvac6h45;1;18,1;70,5;2024-10-06T17:22:51.114Z;2024-10-06T17:22:54Z;[{'id': 5274250103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274250115, 'qualifierId': 212, 'value': '19.1'}, {'id': 5274250111, 'qualifierId': 141, 'value': '93.9'}, {'id': 5274250119, 'qualifierId': 213, 'value': '0.99'}, {'id': 5274250107, 'qualifierId': 140, 'value': '28.1'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;93,9;;28,1;0,99;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;28,1;93,9;;;;;;;;0;18;30;New York RB II;1110;DC;1,0
2731893995;166;1;1;18;34;cwnjxlibb02fuh0vwgvac6h45;1;27,6;82,1;2024-10-06T17:22:54.522Z;2024-10-06T17:22:57Z;[{'id': 5274250407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274250415, 'qualifierId': 212, 'value': '36.3'}, {'id': 5274250419, 'qualifierId': 213, 'value': '4.46'}, {'id': 5274250411, 'qualifierId': 141, 'value': '30.4'}, {'id': 5274250409, 'qualifierId': 140, 'value': '18.9'}, {'id': 5274250421, 'qualifierId': 1}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;30,4;;18,9;4,46;36,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;18,9;30,4;;;;;;;;0;18;34;New York RB II;1114;DC;1,0
2731894103;167;1;1;18;37;cwnjxlibb02fuh0vwgvac6h45;1;18,9;30,4;2024-10-06T17:22:57.450Z;2024-10-06T17:23:02Z;[{'id': 5274251011, 'qualifierId': 213, 'value': '5.36'}, {'id': 5274251007, 'qualifierId': 141, 'value': '5.3'}, {'id': 5274251009, 'qualifierId': 212, 'value': '21.5'}, {'id': 5274251005, 'qualifierId': 140, 'value': '31.3'}, {'id': 5274251003, 'qualifierId': 56, 'value': 'Back'}];3a8bghw11ttrstr4jlopadd9m;L. Brown;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;5,3;;31,3;5,36;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;31,3;5,3;;;;;;;;0;18;37;New York RB II;1117;DL;1,0
2731894159;168;1;1;18;42;cwnjxlibb02fuh0vwgvac6h45;1;31,3;5,3;2024-10-06T17:23:02.522Z;2024-10-06T17:23:05Z;[{'id': 5274251369, 'qualifierId': 141, 'value': '26.7'}, {'id': 5274251365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274251367, 'qualifierId': 140, 'value': '20.0'}, {'id': 5274251371, 'qualifierId': 212, 'value': '18.8'}, {'id': 5274251373, 'qualifierId': 213, 'value': '2.25'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;26,7;;20,0;2,25;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;20,0;26,7;;;;;;;;0;18;42;New York RB II;1122;DR;1,0
2731894263;169;1;1;18;45;cwnjxlibb02fuh0vwgvac6h45;1;21,9;25,0;2024-10-06T17:23:05.355Z;2024-10-06T17:23:09Z;[{'id': 5274251951, 'qualifierId': 213, 'value': '1.30'}, {'id': 5274251953, 'qualifierId': 1}, {'id': 5274251947, 'qualifierId': 141, 'value': '93.5'}, {'id': 5274251939, 'qualifierId': 155}, {'id': 5274251949, 'qualifierId': 212, 'value': '48.3'}, {'id': 5274251941, 'qualifierId': 196}, {'id': 5274251943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274251945, 'qualifierId': 140, 'value': '34.1'}];3a8bghw11ttrstr4jlopadd9m;L. Brown;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;93,5;;34,1;1,3;48,3;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;34,1;93,5;;;;;;;;0;18;45;New York RB II;1125;DL;1,0
2731894315;170;1;1;18;49;cwnjxlibb02fuh0vwgvac6h45;1;33,8;93,2;2024-10-06T17:23:09.770Z;2024-10-06T17:23:12Z;[{'id': 5274252201, 'qualifierId': 212, 'value': '31.4'}, {'id': 5274252199, 'qualifierId': 141, 'value': '79.6'}, {'id': 5274252203, 'qualifierId': 213, 'value': '5.98'}, {'id': 5274252195, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274252197, 'qualifierId': 140, 'value': '62.4'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;79,6;;62,4;5,98;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;62,4;79,6;;;;;;;;0;18;49;New York RB II;1129;DC;1,0
2731894357;171;1;1;18;52;cwnjxlibb02fuh0vwgvac6h45;1;68,9;79,4;2024-10-06T17:23:12.330Z;2024-10-06T17:23:13Z;[{'id': 5274252399, 'qualifierId': 140, 'value': '61.0'}, {'id': 5274252401, 'qualifierId': 141, 'value': '79.1'}, {'id': 5274252405, 'qualifierId': 213, 'value': '3.17'}, {'id': 5274252403, 'qualifierId': 212, 'value': '8.3'}, {'id': 5274252397, 'qualifierId': 56, 'value': 'Left'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;79,1;;61,0;3,17;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;61,0;79,1;;;;;;;;0;18;52;New York RB II;1132;MC;1,0
2731894373;172;1;1;18;53;cwnjxlibb02fuh0vwgvac6h45;0;62,0;79,0;2024-10-06T17:23:13.785Z;2024-10-06T17:23:14Z;[{'id': 5274252497, 'qualifierId': 212, 'value': '13.1'}, {'id': 5274252491, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274252499, 'qualifierId': 213, 'value': '4.66'}, {'id': 5274252495, 'qualifierId': 141, 'value': '59.7'}, {'id': 5274252493, 'qualifierId': 140, 'value': '61.4'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;59,7;;61,4;4,66;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;61,4;59,7;;;;;;;;0;18;53;New York RB II;1133;FWL;1,0
2731894383;187;49;1;18;54;4g68p0t2f5jzhzfr67i2rj1ex;1;38,8;51,8;2024-10-06T17:23:14.978Z;2024-10-06T17:23:15Z;[];afqry84j23xgkhqryrontj190;I. Kasule;;;k5s4m5m4emiiz7rjcgs48vmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;18;54;Chattanooga;1134;ML;1,0
2731894471;188;1;1;18;57;4g68p0t2f5jzhzfr67i2rj1ex;0;44,2;49,4;2024-10-06T17:23:17.761Z;2024-10-06T17:23:19Z;[{'id': 5274252931, 'qualifierId': 213, 'value': '5.19'}, {'id': 5274253049, 'qualifierId': 236}, {'id': 5274252927, 'qualifierId': 212, 'value': '0.9'}, {'id': 5274252923, 'qualifierId': 141, 'value': '48.2'}, {'id': 5274252921, 'qualifierId': 140, 'value': '44.6'}, {'id': 5274253061, 'qualifierId': 286}, {'id': 5274253055, 'qualifierId': 233, 'value': '173'}, {'id': 5274252919, 'qualifierId': 56, 'value': 'Back'}];afqry84j23xgkhqryrontj190;I. Kasule;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;48,2;;44,6;5,19;0,9;;;;173,0;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;44,6;48,2;;;;;;;;0;18;57;Chattanooga;1137;ML;1,0
2731894487;173;74;1;18;57;cwnjxlibb02fuh0vwgvac6h45;1;55,4;52,8;2024-10-06T17:23:17.762Z;2024-10-06T17:29:37Z;[{'id': 5274252991, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274253091, 'qualifierId': 233, 'value': '188'}, {'id': 5274252993, 'qualifierId': 285}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;k5s4m5m4emiiz7rjcgs48vmc;Blocked Pass;;;;;;;;;;;;;;;;;;188,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;18;57;New York RB II;1137;MC;1,0
2731894599;189;43;1;19;2;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-10-06T17:23:22.659Z;2024-10-10T07:50:57Z;[{'id': 5274253465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5279804463, 'qualifierId': 144, 'value': '50'}, {'id': 5274254027, 'qualifierId': 233, 'value': '174'}, {'id': 5274254031, 'qualifierId': 286, 'value': '0'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;k5s4m5m4emiiz7rjcgs48vmc;Deleted event;;;;;;;;;;;;;;;;;;174,0;;;0,0;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;19;2;Chattanooga;1142;MC;1,0
2731894689;174;1;1;19;2;cwnjxlibb02fuh0vwgvac6h45;1;62,3;50,9;2024-10-06T17:23:22.660Z;2024-10-10T07:51:08Z;[{'id': 5279804483, 'qualifierId': 212, 'value': '9.7'}, {'id': 5279804485, 'qualifierId': 213, 'value': '0.32'}, {'id': 5279804479, 'qualifierId': 140, 'value': '71.1'}, {'id': 5274253905, 'qualifierId': 56, 'value': 'Center'}, {'id': 5279804481, 'qualifierId': 141, 'value': '55.4'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;55,4;;71,1;0,32;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;71,1;55,4;;;;;;;;0;19;2;New York RB II;1142;FWL;1,0
2731894697;175;49;1;19;4;cwnjxlibb02fuh0vwgvac6h45;1;68,9;55,7;2024-10-06T17:23:24.763Z;2024-10-06T17:23:25Z;[];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;k5s4m5m4emiiz7rjcgs48vmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;19;4;New York RB II;1144;FW;1,0
2731894747;176;1;1;19;4;cwnjxlibb02fuh0vwgvac6h45;1;68,9;55,7;2024-10-06T17:23:24.987Z;2024-10-06T17:23:53Z;[{'id': 5274257417, 'qualifierId': 154}, {'id': 5274254247, 'qualifierId': 212, 'value': '21.4'}, {'id': 5274254249, 'qualifierId': 213, 'value': '0.88'}, {'id': 5274254241, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274254243, 'qualifierId': 140, 'value': '81.9'}, {'id': 5274257415, 'qualifierId': 210, 'value': '15'}, {'id': 5274254245, 'qualifierId': 141, 'value': '79.9'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;1,0;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;79,9;;81,9;0,88;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;81,9;79,9;;;;;;;;0;19;4;New York RB II;1144;FW;1,0
2731894755;177;15;1;19;6;cwnjxlibb02fuh0vwgvac6h45;1;92,6;67,6;2024-10-06T17:23:26.762Z;2024-10-06T17:26:21Z;[{'id': 5274254293, 'qualifierId': 64}, {'id': 5274257483, 'qualifierId': 103, 'value': '14.6'}, {'id': 5274254291, 'qualifierId': 22}, {'id': 5274257475, 'qualifierId': 55, 'value': '176'}, {'id': 5274257481, 'qualifierId': 102, 'value': '54.2'}, {'id': 5274255301, 'qualifierId': 72}, {'id': 5274257487, 'qualifierId': 146, 'value': '98.4'}, {'id': 5274257469, 'qualifierId': 76}, {'id': 5274276455, 'qualifierId': 233, 'value': '191'}, {'id': 5274257471, 'qualifierId': 29}, {'id': 5274257485, 'qualifierId': 214}, {'id': 5274254295, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274257473, 'qualifierId': 154}, {'id': 5274257489, 'qualifierId': 147, 'value': '53.6'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;k5s4m5m4emiiz7rjcgs48vmc;Attempt Saved;;;;;;;;;;;;;;;;;;191,0;;;;;;;;;;;;;;;;176,0;;;;;;;98,4;1,0;;;14,6;;;54,2;;53,6;;;;;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;98,4;53,6;54,2;14.6;176,0;a3eln6gas8765a3pn6ecqjvxm;;0;19;6;New York RB II;1146;MC;1,0
2731894857;190;43;1;19;6;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-10-06T17:23:26.818Z;2024-10-06T17:23:36Z;[{'id': 5274254771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274254773, 'qualifierId': 346, 'value': '0'}, {'id': 5274255241, 'qualifierId': 144, 'value': '5'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;k5s4m5m4emiiz7rjcgs48vmc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;19;6;Chattanooga;1146;MC;1,0
2731894867;191;10;1;19;6;4g68p0t2f5jzhzfr67i2rj1ex;1;2,7;44,2;2024-10-06T17:23:26.862Z;2024-10-10T07:52:37Z;[{'id': 5274254823, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274276543, 'qualifierId': 233, 'value': '177'}, {'id': 5274258229, 'qualifierId': 179}, {'id': 5274258231, 'qualifierId': 182}, {'id': 5274258227, 'qualifierId': 173}, {'id': 5279804613, 'qualifierId': 377}];gz9dek1oxgman9jslfku0zmy;D. Odle;;;k5s4m5m4emiiz7rjcgs48vmc;Save;;;;;;;;;;;;;;;;;;177,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;19;6;Chattanooga;1146;GK;1,0
