id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamFormation;value_JerseyNumber;value_Involved;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndY;value_KickOff;value_PassEndX;value_Length;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_Chipped;value_LayOff;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Head;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_LeftFooted;value_OutSwinger;value_BlockedPass;value_Cross;value_BlockedCross;value_DeletedEventType;value_NotVisible;value_IntendedTackleTarget;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_GoalmouthY;value_BlockedY;value_GkY;value_BlockedX;value_GoalmouthZ;value_LowLeft;value_GkX;value_FreeKick;value_NotAssisted;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_RightFooted;value_Assist;value_IntentionalAssist;value_BoxCentre;value_RelatedEventId;value_Assisted;value_FirstTouch;value_FromCorner;value_NextEventGoalKick;value_IncorrectOutOfPlayDecision;value_GoalKick;value_Low;value_Right;value_RegularPlay;value_FantasyAssistTeam;value_FantasyAssistType;value_LowCentre;value_FantasyAssistedBy;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_FantasyAssistId;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_SmallBoxCentre;value_FlickOn;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeControl;value_ThroughBall;value_KeeperTouched;value_LowRight;value_1On1;value_OutOfPlay;value_FollowsADribble;value_SoloRun;value_IndividualPlay;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_RecklessOffence;value_YellowCard;value_SmallBoxLeft;value_CloseLeft;value_SetPiece;value_ShirtPull/Holding;value_MediumGkIntervention;value_BoxDeepLeft;value_Volley;value_TacticalFoul;value_35Centre;value_NotPastGoalLine;value_FastBreak;value_PullBack;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BoxLeft;value_TempBlocked;value_LastLine;value_InjuredPlayerId;value_Injury;value_MisHit;value_High;value_Overrun;value_HighGkIntervention;value_HighClaim;value_CaptainChange;value_Diving;value_Hands;value_Collected;value_GkKickFromHands;value_HighLeft;value_Deflection;value_Caught;value_Reaching;value_LeadingToAttempt;value_RelatedError1Id;value_CloseLeftAndHigh;value_Stooping;value_GkHoof;value_SixYardBlocked;value_OverhitCross;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698722499;183;1;1;19;21;1zgjjyruyufrkh4xjvryqsb1i;1;68,5;96,8;2024-06-30T19:22:55.311Z;2024-07-02T13:17:17Z;[{'id': 5092036675, 'qualifierId': 140, 'value': '59.2'}, {'id': 5092036679, 'qualifierId': 212, 'value': '11.4'}, {'id': 5092036677, 'qualifierId': 141, 'value': '88.1'}, {'id': 5092036681, 'qualifierId': 213, 'value': '3.69'}, {'id': 5092036673, 'qualifierId': 56, 'value': 'Left'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;3,69;;88,1;;59,2;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;59,2;88,1;;;;;;;0;0;19;21;Toronto II;1161;AMC;1,0
2698722515;184;1;1;19;24;1zgjjyruyufrkh4xjvryqsb1i;1;59,2;86,9;2024-06-30T19:22:58.607Z;2024-06-30T19:23:02Z;[{'id': 5092036773, 'qualifierId': 141, 'value': '69.9'}, {'id': 5092036771, 'qualifierId': 140, 'value': '54.5'}, {'id': 5092036777, 'qualifierId': 213, 'value': '4.31'}, {'id': 5092036769, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092036775, 'qualifierId': 212, 'value': '12.6'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;4,31;;69,9;;54,5;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;54,5;69,9;;;;;;;0;0;19;24;Toronto II;1164;DMC;1,0
2698722517;185;1;1;19;27;1zgjjyruyufrkh4xjvryqsb1i;0;59,0;66,9;2024-06-30T19:23:01.999Z;2024-07-02T13:17:38Z;[{'id': 5092036793, 'qualifierId': 213, 'value': '0.22'}, {'id': 5092036791, 'qualifierId': 212, 'value': '22.5'}, {'id': 5092036785, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092036789, 'qualifierId': 141, 'value': '74.0'}, {'id': 5092036787, 'qualifierId': 140, 'value': '79.9'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;0,22;;74,0;;79,9;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;79,9;74,0;;;;;;;0;0;19;27;Toronto II;1167;ML;1,0
2698722545;181;1;1;19;29;29nx7yxy1rdqv2oobqn5pjf8p;0;22,6;19,1;2024-06-30T19:23:03.457Z;2024-07-02T13:17:41Z;[{'id': 5092036945, 'qualifierId': 141, 'value': '21.3'}, {'id': 5092036949, 'qualifierId': 213, 'value': '0.31'}, {'id': 5092036947, 'qualifierId': 212, 'value': '5.0'}, {'id': 5092036941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092036943, 'qualifierId': 140, 'value': '27.1'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;0,31;;21,3;;27,1;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;27,1;21,3;;;;;;;0;0;19;29;Philadelphia Union II;1169;DR;1,0
2698722571;186;1;1;19;32;1zgjjyruyufrkh4xjvryqsb1i;1;70,0;70,2;2024-06-30T19:23:06.368Z;2024-06-30T19:23:08Z;[{'id': 5092037083, 'qualifierId': 141, 'value': '64.9'}, {'id': 5092037081, 'qualifierId': 140, 'value': '54.1'}, {'id': 5092037087, 'qualifierId': 213, 'value': '3.35'}, {'id': 5092037079, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092037085, 'qualifierId': 212, 'value': '17.1'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;3,35;;64,9;;54,1;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;54,1;64,9;;;;;;;0;0;19;32;Toronto II;1172;AMC;1,0
2698722577;187;1;1;19;34;1zgjjyruyufrkh4xjvryqsb1i;1;54,1;64,9;2024-06-30T19:23:08.576Z;2024-06-30T19:23:10Z;[{'id': 5092037141, 'qualifierId': 140, 'value': '60.3'}, {'id': 5092037139, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092037143, 'qualifierId': 141, 'value': '88.6'}, {'id': 5092037145, 'qualifierId': 212, 'value': '17.4'}, {'id': 5092037147, 'qualifierId': 213, 'value': '1.19'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;1,19;;88,6;;60,3;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;60,3;88,6;;;;;;;0;0;19;34;Toronto II;1174;DC;1,0
2698722593;188;1;1;19;36;1zgjjyruyufrkh4xjvryqsb1i;1;60,3;88,6;2024-06-30T19:23:10.496Z;2024-06-30T19:23:12Z;[{'id': 5092037245, 'qualifierId': 213, 'value': '5.41'}, {'id': 5092037237, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092037241, 'qualifierId': 141, 'value': '76.9'}, {'id': 5092037239, 'qualifierId': 140, 'value': '66.7'}, {'id': 5092037243, 'qualifierId': 212, 'value': '10.4'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;5,41;;76,9;;66,7;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;66,7;76,9;;;;;;;0;0;19;36;Toronto II;1176;DMC;1,0
2698722599;189;1;1;19;37;1zgjjyruyufrkh4xjvryqsb1i;0;66,7;76,9;2024-06-30T19:23:11.400Z;2024-07-02T13:18:08Z;[{'id': 5092037291, 'qualifierId': 212, 'value': '9.9'}, {'id': 5092037283, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092037293, 'qualifierId': 213, 'value': '4.71'}, {'id': 5092037287, 'qualifierId': 140, 'value': '66.7'}, {'id': 5092037289, 'qualifierId': 141, 'value': '62.3'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;4,71;;62,3;;66,7;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;66,7;62,3;;;;;;;0;0;19;37;Toronto II;1177;ML;1,0
2698722605;182;49;1;19;39;29nx7yxy1rdqv2oobqn5pjf8p;1;29,0;44,5;2024-06-30T19:23:14.217Z;2024-06-30T19:23:14Z;[];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;dp963vuqrwx1siiaamur1db10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;19;39;Philadelphia Union II;1179;MR;1,0
2698722627;183;1;1;19;40;29nx7yxy1rdqv2oobqn5pjf8p;1;29,0;44,5;2024-06-30T19:23:14.601Z;2024-06-30T19:23:19Z;[{'id': 5092037511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092037509, 'qualifierId': 155}, {'id': 5092037513, 'qualifierId': 140, 'value': '44.4'}, {'id': 5092037515, 'qualifierId': 141, 'value': '6.5'}, {'id': 5092037519, 'qualifierId': 213, 'value': '5.27'}, {'id': 5092037517, 'qualifierId': 212, 'value': '30.5'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;5,27;;6,5;;44,4;30,5;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;44,4;6,5;;;;;;;0;0;19;40;Philadelphia Union II;1180;MR;1,0
2698722631;184;3;1;19;43;29nx7yxy1rdqv2oobqn5pjf8p;0;45,3;5,3;2024-06-30T19:23:17.727Z;2024-07-02T13:18:20Z;[{'id': 5092037537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092037539, 'qualifierId': 286}, {'id': 5093472073, 'qualifierId': 465}, {'id': 5092037583, 'qualifierId': 233, 'value': '190'}];bx7d0ws7fi7iwgpi9ccomjehg;D. Barrow;;;dp963vuqrwx1siiaamur1db10;Take On;;;;;;;;;;;;;;;;;;190,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;19;43;Philadelphia Union II;1183;FW;1,0
2698722633;190;7;1;19;43;1zgjjyruyufrkh4xjvryqsb1i;1;54,7;94,7;2024-06-30T19:23:17.728Z;2024-07-02T16:06:05Z;[{'id': 5092037571, 'qualifierId': 233, 'value': '184'}, {'id': 5092037541, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092037543, 'qualifierId': 285}, {'id': 5093472075, 'qualifierId': 383}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;dp963vuqrwx1siiaamur1db10;Tackle;;;;;;;;;;;;;;;;;;184,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;19;43;Toronto II;1183;DC;1,0
2698722637;191;49;1;19;44;1zgjjyruyufrkh4xjvryqsb1i;1;57,0;93,9;2024-06-30T19:23:18.921Z;2024-07-02T13:18:34Z;[];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;dp963vuqrwx1siiaamur1db10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;19;44;Toronto II;1184;DC;1,0
2698722657;192;1;1;19;46;1zgjjyruyufrkh4xjvryqsb1i;1;58,6;93,6;2024-06-30T19:23:20.928Z;2024-06-30T19:23:23Z;[{'id': 5092037653, 'qualifierId': 140, 'value': '65.9'}, {'id': 5092037651, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092037657, 'qualifierId': 212, 'value': '7.8'}, {'id': 5092037655, 'qualifierId': 141, 'value': '96.0'}, {'id': 5092037659, 'qualifierId': 213, 'value': '0.21'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;0,21;;96,0;;65,9;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;65,9;96,0;;;;;;;0;0;19;46;Toronto II;1186;DC;1,0
2698722665;193;1;1;19;49;1zgjjyruyufrkh4xjvryqsb1i;1;65,9;96,0;2024-06-30T19:23:23.729Z;2024-06-30T19:24:51Z;[{'id': 5092037709, 'qualifierId': 140, 'value': '70.5'}, {'id': 5092037711, 'qualifierId': 141, 'value': '84.5'}, {'id': 5092037707, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092037713, 'qualifierId': 212, 'value': '9.2'}, {'id': 5092037715, 'qualifierId': 213, 'value': '5.27'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;5,27;;84,5;;70,5;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;70,5;84,5;;;;;;;0;0;19;49;Toronto II;1189;ML;1,0
2698722713;194;1;1;19;50;1zgjjyruyufrkh4xjvryqsb1i;1;70,5;84,5;2024-06-30T19:23:24.976Z;2024-06-30T19:24:29Z;[{'id': 5092040051, 'qualifierId': 22}, {'id': 5092037943, 'qualifierId': 140, 'value': '87.0'}, {'id': 5092037947, 'qualifierId': 212, 'value': '18.8'}, {'id': 5092037941, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092037945, 'qualifierId': 141, 'value': '73.6'}, {'id': 5092037949, 'qualifierId': 213, 'value': '5.88'}, {'id': 5092040049, 'qualifierId': 210, 'value': '16'}];de6bz3uyz5ta17f0jnnfhzims;L. Soria;;1,0;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;5,88;;73,6;;87,0;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;87,0;73,6;;;;;;;0;0;19;50;Toronto II;1190;FW;1,0
2698722719;185;45;1;19;53;29nx7yxy1rdqv2oobqn5pjf8p;0;4,2;50,0;2024-06-30T19:23:27.459Z;2024-07-02T13:19:09Z;[{'id': 5092038041, 'qualifierId': 233, 'value': '195'}, {'id': 5092037993, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092037995, 'qualifierId': 285}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dp963vuqrwx1siiaamur1db10;Challenge;;;;;;;;;;;;;;;;;;195,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;19;53;Philadelphia Union II;1193;GK;1,0
2698722721;195;3;1;19;53;1zgjjyruyufrkh4xjvryqsb1i;1;95,8;50,0;2024-06-30T19:23:27.459Z;2024-07-02T13:19:11Z;[{'id': 5092037999, 'qualifierId': 56, 'value': 'Center'}, {'id': 5093472081, 'qualifierId': 465}, {'id': 5092038001, 'qualifierId': 286}, {'id': 5092038023, 'qualifierId': 233, 'value': '185'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dp963vuqrwx1siiaamur1db10;Take On;;;;;;;;;;;;;;;;;;185,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;19;53;Toronto II;1193;DC;1,0
2698722723;196;16;1;19;55;1zgjjyruyufrkh4xjvryqsb1i;1;93,0;47,0;2024-06-30T19:23:29.761Z;2024-07-02T13:19:39Z;[{'id': 5092040089, 'qualifierId': 231, 'value': '49.8'}, {'id': 5092038015, 'qualifierId': 254}, {'id': 5092038009, 'qualifierId': 22}, {'id': 5092040071, 'qualifierId': 29}, {'id': 5092039545, 'qualifierId': 20}, {'id': 5092040073, 'qualifierId': 55, 'value': '194'}, {'id': 5093472113, 'qualifierId': 395, 'value': '94.5'}, {'id': 5092040077, 'qualifierId': 102, 'value': '45.6'}, {'id': 5092040281, 'qualifierId': 17}, {'id': 5092039551, 'qualifierId': 374, 'value': '2024-06-30 20:23:29.303'}, {'id': 5092038013, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092040091, 'qualifierId': 300}, {'id': 5092039555, 'qualifierId': 375, 'value': '19:55.054'}, {'id': 5092040087, 'qualifierId': 230, 'value': '94.7'}, {'id': 5092040081, 'qualifierId': 215}, {'id': 5093472115, 'qualifierId': 396, 'value': '48.2'}, {'id': 5092040069, 'qualifierId': 80}, {'id': 5092040079, 'qualifierId': 103, 'value': '2.5'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dp963vuqrwx1siiaamur1db10;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,6;;49,8;;2,5;;94,7;;;;;;;;;1,0;;;1,0;194,0;1,0;;;;;;;;1,0;;;;;;48,2;;;94,5;;;;;;;;;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;45,6;2.5;194,0;de6bz3uyz5ta17f0jnnfhzims;0;1;19;55;Toronto II;1195;DC;1,0
2698723023;187;1;1;20;53;29nx7yxy1rdqv2oobqn5pjf8p;1;50,1;49,9;2024-06-30T19:24:27.484Z;2024-06-30T19:24:29Z;[{'id': 5092040035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092040039, 'qualifierId': 141, 'value': '48.4'}, {'id': 5092040043, 'qualifierId': 213, 'value': '3.21'}, {'id': 5092040041, 'qualifierId': 212, 'value': '16.0'}, {'id': 5092040037, 'qualifierId': 140, 'value': '34.9'}, {'id': 5092040045, 'qualifierId': 279, 'value': 'G'}];bx7d0ws7fi7iwgpi9ccomjehg;D. Barrow;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;3,21;;48,4;;34,9;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;34,9;48,4;;;;;;;0;0;20;53;Philadelphia Union II;1253;FW;1,0
2698723055;188;1;1;20;55;29nx7yxy1rdqv2oobqn5pjf8p;1;34,9;48,4;2024-06-30T19:24:29.372Z;2024-06-30T19:24:32Z;[{'id': 5092040259, 'qualifierId': 212, 'value': '20.2'}, {'id': 5092040255, 'qualifierId': 140, 'value': '30.5'}, {'id': 5092040253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092040261, 'qualifierId': 213, 'value': '1.80'}, {'id': 5092040257, 'qualifierId': 141, 'value': '77.3'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;1,8;;77,3;;30,5;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;30,5;77,3;;;;;;;0;0;20;55;Philadelphia Union II;1255;MC;1,0
2698723069;189;1;1;20;58;29nx7yxy1rdqv2oobqn5pjf8p;1;30,3;72,3;2024-06-30T19:24:32.571Z;2024-06-30T19:24:34Z;[{'id': 5092040335, 'qualifierId': 213, 'value': '3.92'}, {'id': 5092040327, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092040331, 'qualifierId': 141, 'value': '57.9'}, {'id': 5092040333, 'qualifierId': 212, 'value': '13.9'}, {'id': 5092040329, 'qualifierId': 140, 'value': '20.9'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;3,92;;57,9;;20,9;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;20,9;57,9;;;;;;;0;0;20;58;Philadelphia Union II;1258;DC;1,0
2698723081;190;1;1;21;0;29nx7yxy1rdqv2oobqn5pjf8p;0;20,9;57,9;2024-06-30T19:24:34.491Z;2024-06-30T19:24:36Z;[{'id': 5092040395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092040399, 'qualifierId': 141, 'value': '31.9'}, {'id': 5092040397, 'qualifierId': 140, 'value': '38.6'}, {'id': 5092040403, 'qualifierId': 213, 'value': '5.52'}, {'id': 5092040401, 'qualifierId': 212, 'value': '25.7'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;5,52;;31,9;;38,6;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;38,6;31,9;;;;;;;0;0;21;0;Philadelphia Union II;1260;DC;1,0
2698723095;197;49;1;21;1;1zgjjyruyufrkh4xjvryqsb1i;1;67,6;69,1;2024-06-30T19:24:35.479Z;2024-07-02T13:20:43Z;[];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;dp963vuqrwx1siiaamur1db10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;21;1;Toronto II;1261;ML;1,0
