teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;TFC II;Toronto FC II;TOR;home;Canada;cncsclmgfwnue6usr4bhduxhw;1;1
5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;Columbus II;Columbus Crew 2;CLB;away;USA;cncsclmgfwnue6usr4bhduxhw;0;1
