id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_JerseyNumber;value_Involved;value_Captain;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Length;value_PassEndX;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_TouchTypePass;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_DeletedEventType;value_TakeOnSpace;value_LayOff;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_BlockedPass;value_Unchallenged;value_LowGkIntervention;value_KeeperThrow;value_Chipped;value_NotVisible;value_OverArm;value_TakeOnOvertake;value_Shove/Push;value_OutOfPlay;value_Right;value_Left;value_Cross;value_CornerTaken;value_LeftFooted;value_InSwinger;value_Handball;value_GoalDisallowed;value_PlayersCaughtOffside;value_Indirect;value_HighGkIntervention;value_GkHoof;value_RightFooted;value_OutSwinger;value_TouchTypeControl;value_Overrun;value_FloatedCross;value_Straight;value_MediumGkIntervention;value_GoalmouthY;value_GoalmouthZ;value_GkY;value_IndividualPlay;value_NotPastGoalLine;value_35Centre;value_BlockedX;value_FastBreak;value_NotAssisted;value_FirstTouch;value_BlockedY;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_Assist;value_RelatedEventId;value_RegularPlay;value_LowCentre;value_Assisted;value_OutOfBoxCentre;value_Stooping;value_Hands;value_ParriedSafe;value_GkStart;value_High;value_Head;value_TimeWasting;value_YellowCard;value_FromCorner;value_Volley;value_Blocked;value_DefBlock;value_PullBack;value_BoxCentre;value_Collected;value_ThroughBall;value_GoalShotGameClock;value_GkXTimeOfGoal;value_SwerveLeft;value_LowLeft;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_BlockedCross;value_Minutes;value_Simulation;value_SecondYellow;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CaptainChange;value_IntentionalAssist;value_LowRight;value_BoxLeft;value_Diving;value_BoxDeepLeft;value_LeadingToAttempt;value_RelatedError1Id;value_GkKickFromHands;value_LastLine;value_RecklessOffence;value_CloseLeft;value_FreeKick;value_Caught;value_Standing;value_InjuredPlayerId;value_Injury;value_HighRight;value_HighClaim;value_ShirtPull/Holding;value_SoloRun;value_SmallBoxLeft;value_FantasyAssistType;value_FantasyAssistedBy;value_OtherBodyPart;value_FantasyAssistTeam;value_FantasyAssistId;value_OwnGoal;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695844149;79;83;1;8;35;6ddsx316t3j0z6nolrky9k4r8;0;51,3;67,9;2024-06-12T23:12:32.115Z;2024-06-12T23:19:17Z;[{'id': 5076162347, 'qualifierId': 399, 'value': '3wn0nn5q8g2mjzuc8yb4dvu2'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;de9ncfncrtgy0sq3v2vjcdic4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;8;35;Toronto II;515;MC;1,0
2695844161;100;49;1;8;37;29nx7yxy1rdqv2oobqn5pjf8p;1;53,4;31,3;2024-06-12T23:12:33.897Z;2024-06-12T23:12:34Z;[];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;de9ncfncrtgy0sq3v2vjcdic4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;8;37;New York City II;517;MC;1,0
2695844167;101;1;1;8;37;29nx7yxy1rdqv2oobqn5pjf8p;1;46,0;33,3;2024-06-12T23:12:34.569Z;2024-06-12T23:12:35Z;[{'id': 5076155649, 'qualifierId': 212, 'value': '13.1'}, {'id': 5076155643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076155647, 'qualifierId': 141, 'value': '45.4'}, {'id': 5076155651, 'qualifierId': 213, 'value': '2.46'}, {'id': 5076155645, 'qualifierId': 140, 'value': '36.3'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;2,46;45,4;;13,1;36,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;36,3;45,4;;;;;;;0;0;8;37;New York City II;517;MC;1,0
2695844173;102;1;1;8;38;29nx7yxy1rdqv2oobqn5pjf8p;1;36,3;45,4;2024-06-12T23:12:35.177Z;2024-06-12T23:12:37Z;[{'id': 5076155681, 'qualifierId': 212, 'value': '20.4'}, {'id': 5076155679, 'qualifierId': 141, 'value': '75.4'}, {'id': 5076155677, 'qualifierId': 140, 'value': '37.1'}, {'id': 5076155683, 'qualifierId': 213, 'value': '1.53'}, {'id': 5076155675, 'qualifierId': 56, 'value': 'Back'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;1,53;75,4;;20,4;37,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;37,1;75,4;;;;;;;0;0;8;38;New York City II;518;DC;1,0
2695844181;103;1;1;8;40;29nx7yxy1rdqv2oobqn5pjf8p;1;37,1;75,4;2024-06-12T23:12:37.345Z;2024-06-12T23:12:40Z;[{'id': 5076155747, 'qualifierId': 141, 'value': '66.1'}, {'id': 5076155749, 'qualifierId': 212, 'value': '7.5'}, {'id': 5076155743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076155751, 'qualifierId': 213, 'value': '4.15'}, {'id': 5076155745, 'qualifierId': 140, 'value': '33.3'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;4,15;66,1;;7,5;33,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;33,3;66,1;;;;;;;0;0;8;40;New York City II;520;DML;1,0
2695844201;104;1;1;8;43;29nx7yxy1rdqv2oobqn5pjf8p;1;33,7;65,1;2024-06-12T23:12:40.553Z;2024-06-12T23:12:46Z;[{'id': 5076155859, 'qualifierId': 213, 'value': '4.62'}, {'id': 5076155853, 'qualifierId': 140, 'value': '31.6'}, {'id': 5076155857, 'qualifierId': 212, 'value': '24.5'}, {'id': 5076155855, 'qualifierId': 141, 'value': '29.2'}, {'id': 5076155851, 'qualifierId': 56, 'value': 'Back'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;4,62;29,2;;24,5;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;31,6;29,2;;;;;;;0;0;8;43;New York City II;523;DC;1,0
2695844211;105;1;1;8;49;29nx7yxy1rdqv2oobqn5pjf8p;1;30,8;29,4;2024-06-12T23:12:46.665Z;2024-06-12T23:12:54Z;[{'id': 5076155917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076155919, 'qualifierId': 140, 'value': '35.6'}, {'id': 5076155921, 'qualifierId': 141, 'value': '65.1'}, {'id': 5076155923, 'qualifierId': 212, 'value': '24.8'}, {'id': 5076155925, 'qualifierId': 213, 'value': '1.37'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;1,37;65,1;;24,8;35,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;35,6;65,1;;;;;;;0;0;8;49;New York City II;529;DC;1,0
2695844217;106;1;1;8;57;29nx7yxy1rdqv2oobqn5pjf8p;1;37,7;62,3;2024-06-12T23:12:53.977Z;2024-06-12T23:12:58Z;[{'id': 5076155965, 'qualifierId': 141, 'value': '93.9'}, {'id': 5076155961, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076155971, 'qualifierId': 1}, {'id': 5076155969, 'qualifierId': 213, 'value': '0.58'}, {'id': 5076155963, 'qualifierId': 140, 'value': '69.2'}, {'id': 5076155967, 'qualifierId': 212, 'value': '39.4'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;0,58;93,9;;39,4;69,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;69,2;93,9;;;;;;;0;0;8;57;New York City II;537;DC;1,0
2695844225;107;1;1;9;1;29nx7yxy1rdqv2oobqn5pjf8p;1;71,5;92,0;2024-06-12T23:12:58.049Z;2024-06-12T23:13:00Z;[{'id': 5076156025, 'qualifierId': 140, 'value': '65.8'}, {'id': 5076156029, 'qualifierId': 212, 'value': '6.0'}, {'id': 5076156027, 'qualifierId': 141, 'value': '91.8'}, {'id': 5076156023, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076156031, 'qualifierId': 213, 'value': '3.16'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;3,16;91,8;;6,0;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;65,8;91,8;;;;;;;0;0;9;1;New York City II;541;DML;1,0
2695844229;108;1;1;9;3;29nx7yxy1rdqv2oobqn5pjf8p;1;65,9;92,6;2024-06-12T23:13:00.241Z;2024-06-12T23:13:01Z;[{'id': 5076156041, 'qualifierId': 141, 'value': '98.6'}, {'id': 5076156043, 'qualifierId': 212, 'value': '4.1'}, {'id': 5076156039, 'qualifierId': 140, 'value': '66.0'}, {'id': 5076156037, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076156045, 'qualifierId': 213, 'value': '1.55'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;1,55;98,6;;4,1;66,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;66,0;98,6;;;;;;;0;0;9;3;New York City II;543;FW;1,0
2695844241;109;1;1;9;4;29nx7yxy1rdqv2oobqn5pjf8p;1;65,7;98,6;2024-06-12T23:13:01.128Z;2024-06-12T23:13:02Z;[{'id': 5076156085, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076156089, 'qualifierId': 140, 'value': '60.8'}, {'id': 5076156101, 'qualifierId': 213, 'value': '3.65'}, {'id': 5076156093, 'qualifierId': 141, 'value': '94.4'}, {'id': 5076156097, 'qualifierId': 212, 'value': '5.9'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;3,65;94,4;;5,9;60,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;60,8;94,4;;;;;;;0;0;9;4;New York City II;544;MC;1,0
2695844245;110;1;1;9;6;29nx7yxy1rdqv2oobqn5pjf8p;1;61,0;92,3;2024-06-12T23:13:02.825Z;2024-06-12T23:13:04Z;[{'id': 5076156145, 'qualifierId': 141, 'value': '89.4'}, {'id': 5076156141, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076156147, 'qualifierId': 212, 'value': '6.2'}, {'id': 5076156149, 'qualifierId': 213, 'value': '3.47'}, {'id': 5076156143, 'qualifierId': 140, 'value': '55.4'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;3,47;89,4;;6,2;55,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;55,4;89,4;;;;;;;0;0;9;6;New York City II;546;FW;1,0
2695844257;111;1;1;9;7;29nx7yxy1rdqv2oobqn5pjf8p;0;55,1;89,1;2024-06-12T23:13:03.921Z;2024-06-12T23:13:05Z;[{'id': 5076156205, 'qualifierId': 141, 'value': '77.6'}, {'id': 5076156201, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076156209, 'qualifierId': 213, 'value': '5.79'}, {'id': 5076156207, 'qualifierId': 212, 'value': '16.5'}, {'id': 5076156203, 'qualifierId': 140, 'value': '68.9'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;5,79;77,6;;16,5;68,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;68,9;77,6;;;;;;;0;0;9;7;New York City II;547;DC;1,0
2695844265;80;49;1;9;11;6ddsx316t3j0z6nolrky9k4r8;1;38,7;37,6;2024-06-12T23:13:07.837Z;2024-06-12T23:13:07Z;[];2676930j149yvanqev61emh62;J. Rozhansky;;;de9ncfncrtgy0sq3v2vjcdic4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;9;11;Toronto II;551;MC;1,0
2695844279;81;1;1;9;11;6ddsx316t3j0z6nolrky9k4r8;1;38,7;37,6;2024-06-12T23:13:08.004Z;2024-06-12T23:13:11Z;[{'id': 5076156305, 'qualifierId': 141, 'value': '43.0'}, {'id': 5076156301, 'qualifierId': 140, 'value': '48.2'}, {'id': 5076156309, 'qualifierId': 213, 'value': '0.35'}, {'id': 5076156297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076156307, 'qualifierId': 212, 'value': '10.6'}];2676930j149yvanqev61emh62;J. Rozhansky;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;0,35;43,0;;10,6;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;48,2;43,0;;;;;;;0;0;9;11;Toronto II;551;MC;1,0
2695844301;82;3;1;9;14;6ddsx316t3j0z6nolrky9k4r8;1;65,3;39,3;2024-06-12T23:13:10.900Z;2024-06-15T06:43:47Z;[{'id': 5076156401, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077511555, 'qualifierId': 465}, {'id': 5076156449, 'qualifierId': 233, 'value': '112'}, {'id': 5076156403, 'qualifierId': 286}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;de9ncfncrtgy0sq3v2vjcdic4;Take On;;;;;;;;;;;;;;;;;;112,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;9;14;Toronto II;554;FW;1,0
2695844283;112;45;1;9;14;29nx7yxy1rdqv2oobqn5pjf8p;0;34,7;60,7;2024-06-12T23:13:10.900Z;2024-06-12T23:13:16Z;[{'id': 5076156453, 'qualifierId': 233, 'value': '82'}, {'id': 5076156329, 'qualifierId': 285}, {'id': 5076156327, 'qualifierId': 56, 'value': 'Back'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;de9ncfncrtgy0sq3v2vjcdic4;Challenge;;;;;;;;;;;;;;;;;;82,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;9;14;New York City II;554;DC;1,0
2695844305;83;1;1;9;18;6ddsx316t3j0z6nolrky9k4r8;0;75,1;32,1;2024-06-12T23:13:15.444Z;2024-06-12T23:56:56Z;[{'id': 5076156423, 'qualifierId': 212, 'value': '2.5'}, {'id': 5076190717, 'qualifierId': 286}, {'id': 5076190713, 'qualifierId': 233, 'value': '432'}, {'id': 5076156425, 'qualifierId': 213, 'value': '5.62'}, {'id': 5076156421, 'qualifierId': 141, 'value': '29.8'}, {'id': 5076190711, 'qualifierId': 236}, {'id': 5076156419, 'qualifierId': 140, 'value': '77.0'}, {'id': 5076156417, 'qualifierId': 56, 'value': 'Center'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;5,62;29,8;;2,5;77,0;;;432,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;77,0;29,8;;;;;;;0;0;9;18;Toronto II;558;FW;1,0
2695850349;432;74;1;9;18;29nx7yxy1rdqv2oobqn5pjf8p;1;22,1;62,7;2024-06-12T23:13:15.445Z;2024-06-13T00:11:47Z;[{'id': 5076190719, 'qualifierId': 233, 'value': '83'}, {'id': 5076190707, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076190709, 'qualifierId': 285}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;de9ncfncrtgy0sq3v2vjcdic4;Blocked Pass;;;;;;;;;;;;;;;;;;83,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;9;18;New York City II;558;DC;1,0
2695844327;113;49;1;9;22;29nx7yxy1rdqv2oobqn5pjf8p;1;29,5;58,7;2024-06-12T23:13:18.921Z;2024-06-12T23:58:05Z;[];u5v1owoegnvaqvk214qlvh90;T. Pusztahegyi;;;de9ncfncrtgy0sq3v2vjcdic4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;9;22;New York City II;562;DC;1,0
2695844345;114;1;1;9;24;29nx7yxy1rdqv2oobqn5pjf8p;1;31,5;64,8;2024-06-12T23:13:21.657Z;2024-06-12T23:57:52Z;[{'id': 5076156621, 'qualifierId': 213, 'value': '5.22'}, {'id': 5076156613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076156619, 'qualifierId': 212, 'value': '8.6'}, {'id': 5076156617, 'qualifierId': 141, 'value': '53.8'}, {'id': 5076156615, 'qualifierId': 140, 'value': '35.5'}];u5v1owoegnvaqvk214qlvh90;T. Pusztahegyi;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;5,22;53,8;;8,6;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;35,5;53,8;;;;;;;0;0;9;24;New York City II;564;DC;1,0
2695850365;433;1;1;9;25;29nx7yxy1rdqv2oobqn5pjf8p;1;33,5;49,0;2024-06-12T23:13:21.768Z;2024-06-15T06:44:07Z;[{'id': 5076190795, 'qualifierId': 212, 'value': '6.4'}, {'id': 5076190797, 'qualifierId': 213, 'value': '3.79'}, {'id': 5076190793, 'qualifierId': 141, 'value': '43.3'}, {'id': 5076190789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076190791, 'qualifierId': 140, 'value': '28.6'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;3,79;43,3;;6,4;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;28,6;43,3;;;;;;;0;0;9;25;New York City II;565;MC;1,0
2695844351;115;1;1;9;29;29nx7yxy1rdqv2oobqn5pjf8p;1;20,1;50,9;2024-06-12T23:13:26.008Z;2024-06-12T23:13:28Z;[{'id': 5076156637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076156639, 'qualifierId': 140, 'value': '10.5'}, {'id': 5076156645, 'qualifierId': 213, 'value': '3.22'}, {'id': 5076156643, 'qualifierId': 212, 'value': '10.1'}, {'id': 5076156641, 'qualifierId': 141, 'value': '49.7'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;3,22;49,7;;10,1;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;10,5;49,7;;;;;;;0;0;9;29;New York City II;569;AMC;1,0
2695844357;116;1;1;9;31;29nx7yxy1rdqv2oobqn5pjf8p;1;10,5;49,7;2024-06-12T23:13:28.105Z;2024-06-12T23:58:03Z;[{'id': 5076156683, 'qualifierId': 212, 'value': '17.1'}, {'id': 5076156677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076156679, 'qualifierId': 140, 'value': '15.1'}, {'id': 5076156685, 'qualifierId': 213, 'value': '5.00'}, {'id': 5076156681, 'qualifierId': 141, 'value': '25.6'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;5,0;25,6;;17,1;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;15,1;25,6;;;;;;;0;0;9;31;New York City II;571;GK;1,0
2695844377;117;1;1;9;36;29nx7yxy1rdqv2oobqn5pjf8p;1;15,1;25,6;2024-06-12T23:13:33.537Z;2024-06-12T23:13:35Z;[{'id': 5076156813, 'qualifierId': 212, 'value': '14.9'}, {'id': 5076156807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076156809, 'qualifierId': 140, 'value': '12.8'}, {'id': 5076156815, 'qualifierId': 213, 'value': '1.73'}, {'id': 5076156811, 'qualifierId': 141, 'value': '47.2'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;1,73;47,2;;14,9;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;12,8;47,2;;;;;;;0;0;9;36;New York City II;576;DC;1,0
