id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Involved;value_Captain;value_Resume;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_Angle;value_Zone;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_Launch;value_Offensive;value_BlockedPass;value_OppositeRelatedEventId;value_Defensive;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypeControl;value_MediumGkIntervention;value_KeeperThrow;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_TakeOnOvertake;value_TouchTypeClearance;value_LayOff;value_LeftFooted;value_OutSwinger;value_Cross;value_Head;value_RightFooted;value_OverhitCross;value_TakeOnSpace;value_TouchTypePass;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_BlockedCross;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_Low;value_NotVisible;value_Left;value_Right;value_CornerTaken;value_IntentionalAssist;value_Assist;value_GkY;value_RegularPlay;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_GkX;value_GoalmouthY;value_BoxRight;value_BigChance;value_CloseLeft;value_PullBack;value_BlockedY;value_LowRight;value_BoxLeft;value_FirstTouch;value_BlockedX;value_ParriedSafe;value_Hands;value_Diving;value_LowGkIntervention;value_InSwinger;value_FlickOn;value_Volley;value_BoxCentre;value_HighRight;value_Shove/Push;value_High;value_Handball;value_HighGkIntervention;value_AttemptedTackle;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_CloseRight;value_Minutes;value_EndType;value_35Centre;value_IndividualPlay;value_TacticalFoul;value_LowCentre;value_Collected;value_Standing;value_OverArm;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_Overrun;value_NotAssisted;value_PlayersCaughtOffside;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Indirect;value_Injury;value_InjuredPlayerId;value_LeadingToGoal;value_SmallBoxCentre;value_GkXTimeOfGoal;value_Viral;value_GoalShotTimestamp;value_OwnGoal;value_GkYTimeOfGoal;value_RelatedError1Id;value_HighCentre;value_GoalShotGameClock;value_Penalty;value_PenaltyTakerId;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_ParriedDanger;value_SecondYellow;value_HighLeft;value_1On1;value_LowLeft;value_HighClaim;value_Dissent;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680393647;128;1;1;11;0;cbip96wzs3jc2xadoluhhxotl;1;65,2;64,4;2024-04-29T02:15:24.361Z;2024-04-29T02:15:29Z;[{'id': 4991799225, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991799229, 'qualifierId': 141, 'value': '75.5'}, {'id': 4991799231, 'qualifierId': 212, 'value': '27.4'}, {'id': 4991799227, 'qualifierId': 140, 'value': '90.3'}, {'id': 4991799233, 'qualifierId': 213, 'value': '0.28'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;75,5;0,28;;27,4;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;90,3;75,5;;;;;;;;0;11;0;Vancouver Whitecaps II;660;ML;1,0
2680393651;129;1;1;11;3;cbip96wzs3jc2xadoluhhxotl;0;88,6;75,6;2024-04-29T02:15:27.018Z;2024-05-06T16:02:55Z;[{'id': 4991799259, 'qualifierId': 212, 'value': '12.9'}, {'id': 4991799255, 'qualifierId': 140, 'value': '91.7'}, {'id': 5010405489, 'qualifierId': 224}, {'id': 4991799253, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991799261, 'qualifierId': 213, 'value': '4.97'}, {'id': 4991799257, 'qualifierId': 141, 'value': '57.3'}, {'id': 4991799249, 'qualifierId': 2}, {'id': 5010405491, 'qualifierId': 72}];asy97zdxk0352toy38huzk222;T. Silva;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;57,3;4,97;;12,9;91,7;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;91,7;57,3;;;;;;;;0;11;3;Vancouver Whitecaps II;663;DC;1,0
2680393655;94;12;1;11;5;eo64tqkioegeb09iice2hf8bt;1;7,8;36,2;2024-04-29T02:15:29.272Z;2024-05-06T16:03:03Z;[{'id': 5010405661, 'qualifierId': 140, 'value': '14.0'}, {'id': 5010405667, 'qualifierId': 213, 'value': '5.00'}, {'id': 5010405665, 'qualifierId': 212, 'value': '23.2'}, {'id': 4991799279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5010405663, 'qualifierId': 141, 'value': '3.5'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;cj776sslbzges250pw7vg4sno;Clearance;;;;;;;;;;3,5;5,0;;23,2;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;14,0;3,5;;;;;;;;0;11;5;Real Monarchs;665;DC;1,0
2680393691;130;1;1;11;8;cbip96wzs3jc2xadoluhhxotl;1;89,3;88,8;2024-04-29T02:15:31.905Z;2024-05-06T16:03:05Z;[{'id': 4991799439, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991799447, 'qualifierId': 213, 'value': '3.23'}, {'id': 4991799443, 'qualifierId': 141, 'value': '86.3'}, {'id': 4991799445, 'qualifierId': 212, 'value': '19.6'}, {'id': 4991799441, 'qualifierId': 140, 'value': '70.7'}];asy97zdxk0352toy38huzk222;T. Silva;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;86,3;3,23;;19,6;70,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;70,7;86,3;;;;;;;;0;11;8;Vancouver Whitecaps II;668;DC;1,0
2680393693;131;1;1;11;11;cbip96wzs3jc2xadoluhhxotl;0;70,5;84,4;2024-04-29T02:15:35.193Z;2024-04-29T02:15:36Z;[{'id': 4991799465, 'qualifierId': 140, 'value': '100.0'}, {'id': 4991799469, 'qualifierId': 212, 'value': '35.0'}, {'id': 4991799471, 'qualifierId': 213, 'value': '5.92'}, {'id': 4991799467, 'qualifierId': 141, 'value': '65.9'}, {'id': 4991799463, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991799473, 'qualifierId': 1}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;65,9;5,92;;35,0;100,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;100,0;65,9;;;;;;;;0;11;11;Vancouver Whitecaps II;671;MC;1,0
2680393701;95;5;1;11;12;eo64tqkioegeb09iice2hf8bt;1;-1,4;33,1;2024-04-29T02:15:36.187Z;2024-04-29T02:57:50Z;[{'id': 4991799519, 'qualifierId': 233, 'value': '132'}, {'id': 4991799503, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991799505, 'qualifierId': 346}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;cj776sslbzges250pw7vg4sno;Out;;;;;;;;;;;;;;;;;;;;;132,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;11;12;Real Monarchs;672;DC;1,0
2680393695;132;5;1;11;12;cbip96wzs3jc2xadoluhhxotl;0;101,4;66,9;2024-04-29T02:15:36.187Z;2024-04-29T02:15:37Z;[{'id': 4991799479, 'qualifierId': 346}, {'id': 4991799477, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991799533, 'qualifierId': 233, 'value': '95'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;cj776sslbzges250pw7vg4sno;Out;;;;;;;;;;;;;;;;;;;;;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;11;12;Vancouver Whitecaps II;672;MC;1,0
2680393829;96;1;1;11;34;eo64tqkioegeb09iice2hf8bt;1;5,0;53,0;2024-04-29T02:15:58.288Z;2024-04-29T02:16:00Z;[{'id': 4991800077, 'qualifierId': 212, 'value': '16.7'}, {'id': 4991800069, 'qualifierId': 140, 'value': '13.3'}, {'id': 4991800065, 'qualifierId': 124}, {'id': 4991800073, 'qualifierId': 141, 'value': '73.9'}, {'id': 4991800067, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991800083, 'qualifierId': 237}, {'id': 4991800079, 'qualifierId': 213, 'value': '1.02'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;73,9;1,02;;16,7;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;13,3;73,9;;;;;;;;0;11;34;Real Monarchs;694;GK;1,0
2680393863;97;1;1;11;37;eo64tqkioegeb09iice2hf8bt;1;13,9;73,9;2024-04-29T02:16:00.815Z;2024-04-29T02:16:07Z;[{'id': 4991800251, 'qualifierId': 141, 'value': '52.1'}, {'id': 4991800249, 'qualifierId': 140, 'value': '5.0'}, {'id': 4991800255, 'qualifierId': 213, 'value': '4.15'}, {'id': 4991800247, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991800253, 'qualifierId': 212, 'value': '17.5'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;52,1;4,15;;17,5;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;5,0;52,1;;;;;;;;0;11;37;Real Monarchs;697;DC;1,0
2680393879;98;1;1;11;43;eo64tqkioegeb09iice2hf8bt;1;13,2;46,4;2024-04-29T02:16:07.327Z;2024-04-29T02:16:10Z;[{'id': 4991800345, 'qualifierId': 140, 'value': '24.7'}, {'id': 4991800351, 'qualifierId': 213, 'value': '5.94'}, {'id': 4991800347, 'qualifierId': 141, 'value': '40.0'}, {'id': 4991800349, 'qualifierId': 212, 'value': '12.8'}, {'id': 4991800343, 'qualifierId': 56, 'value': 'Back'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;40,0;5,94;;12,8;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;24,7;40,0;;;;;;;;0;11;43;Real Monarchs;703;GK;1,0
2680393889;99;1;1;11;46;eo64tqkioegeb09iice2hf8bt;1;22,8;38,9;2024-04-29T02:16:10.223Z;2024-04-29T02:16:12Z;[{'id': 4991800381, 'qualifierId': 213, 'value': '2.74'}, {'id': 4991800373, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991800377, 'qualifierId': 141, 'value': '45.8'}, {'id': 4991800375, 'qualifierId': 140, 'value': '12.4'}, {'id': 4991800379, 'qualifierId': 212, 'value': '11.9'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;45,8;2,74;;11,9;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;12,4;45,8;;;;;;;;0;11;46;Real Monarchs;706;MC;1,0
2680393911;100;1;1;11;47;eo64tqkioegeb09iice2hf8bt;1;12,4;46,1;2024-04-29T02:16:10.935Z;2024-05-06T16:04:03Z;[{'id': 4991800487, 'qualifierId': 140, 'value': '30.8'}, {'id': 4991800491, 'qualifierId': 212, 'value': '23.9'}, {'id': 4991800495, 'qualifierId': 1}, {'id': 4991800483, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991800481, 'qualifierId': 157}, {'id': 4991800489, 'qualifierId': 141, 'value': '66.7'}, {'id': 4991800493, 'qualifierId': 213, 'value': '0.63'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;66,7;0,63;;23,9;30,8;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;30,8;66,7;;;;;;;;0;11;47;Real Monarchs;707;GK;1,0
2680393915;101;1;1;11;51;eo64tqkioegeb09iice2hf8bt;1;31,5;68,4;2024-04-29T02:16:15.208Z;2024-05-06T16:04:13Z;[{'id': 4991800515, 'qualifierId': 213, 'value': '4.45'}, {'id': 4991800511, 'qualifierId': 141, 'value': '57.0'}, {'id': 4991800513, 'qualifierId': 212, 'value': '8.0'}, {'id': 4991800509, 'qualifierId': 140, 'value': '29.5'}, {'id': 4991800507, 'qualifierId': 56, 'value': 'Back'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;57,0;4,45;;8,0;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;29,5;57,0;;;;;;;;0;11;51;Real Monarchs;711;MC;1,0
2680393935;102;1;1;11;52;eo64tqkioegeb09iice2hf8bt;1;29,5;57,3;2024-04-29T02:16:16.087Z;2024-05-06T16:04:14Z;[{'id': 4991800629, 'qualifierId': 140, 'value': '32.5'}, {'id': 4991800631, 'qualifierId': 141, 'value': '95.7'}, {'id': 4991800635, 'qualifierId': 213, 'value': '1.45'}, {'id': 4991800627, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991800633, 'qualifierId': 212, 'value': '26.3'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;95,7;1,45;;26,3;32,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;32,5;95,7;;;;;;;;0;11;52;Real Monarchs;712;MC;1,0
2680393947;103;1;1;11;53;eo64tqkioegeb09iice2hf8bt;1;29,2;92,6;2024-04-29T02:16:17.456Z;2024-05-06T16:04:57Z;[{'id': 4991800679, 'qualifierId': 212, 'value': '16.3'}, {'id': 4991800675, 'qualifierId': 140, 'value': '42.0'}, {'id': 4991800677, 'qualifierId': 141, 'value': '79.1'}, {'id': 4991800681, 'qualifierId': 213, 'value': '5.68'}, {'id': 4991800673, 'qualifierId': 56, 'value': 'Back'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;79,1;5,68;;16,3;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;42,0;79,1;;;;;;;;0;11;53;Real Monarchs;713;DC;1,0
2680393951;104;61;1;11;54;eo64tqkioegeb09iice2hf8bt;0;42,2;84,2;2024-04-29T02:16:18.487Z;2024-05-06T16:05:00Z;[{'id': 5010409937, 'qualifierId': 189}, {'id': 4991800697, 'qualifierId': 56, 'value': 'Back'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;cj776sslbzges250pw7vg4sno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;11;54;Real Monarchs;714;FWL;1,0
2680393945;133;49;1;11;57;cbip96wzs3jc2xadoluhhxotl;1;60,4;11,8;2024-04-29T02:16:20.968Z;2024-05-06T16:05:05Z;[];es77zuezg8qvczh819uj6c844;D. Barker John;;cj776sslbzges250pw7vg4sno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;11;57;Vancouver Whitecaps II;717;MR;1,0
2680393955;134;1;1;11;58;cbip96wzs3jc2xadoluhhxotl;1;59,3;10,2;2024-04-29T02:16:22.224Z;2024-05-06T16:05:08Z;[{'id': 4991800703, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991800711, 'qualifierId': 213, 'value': '1.46'}, {'id': 4991800705, 'qualifierId': 140, 'value': '60.5'}, {'id': 4991800709, 'qualifierId': 212, 'value': '11.5'}, {'id': 4991800707, 'qualifierId': 141, 'value': '27.0'}];es77zuezg8qvczh819uj6c844;D. Barker John;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;27,0;1,46;;11,5;60,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;60,5;27,0;;;;;;;;0;11;58;Vancouver Whitecaps II;718;MR;1,0
2680393961;135;1;1;11;59;cbip96wzs3jc2xadoluhhxotl;1;60,7;27,8;2024-04-29T02:16:23.024Z;2024-05-06T16:05:09Z;[{'id': 4991800735, 'qualifierId': 141, 'value': '9.8'}, {'id': 4991800739, 'qualifierId': 213, 'value': '4.61'}, {'id': 4991800731, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991800737, 'qualifierId': 212, 'value': '12.3'}, {'id': 4991800733, 'qualifierId': 140, 'value': '59.5'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;9,8;4,61;;12,3;59,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;59,5;9,8;;;;;;;;0;11;59;Vancouver Whitecaps II;719;MC;1,0
2680393981;136;1;1;12;1;cbip96wzs3jc2xadoluhhxotl;1;59,5;9,8;2024-04-29T02:16:25.288Z;2024-04-29T02:16:29Z;[{'id': 4991800863, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991800869, 'qualifierId': 212, 'value': '28.6'}, {'id': 4991800867, 'qualifierId': 141, 'value': '28.9'}, {'id': 4991800871, 'qualifierId': 213, 'value': '2.67'}, {'id': 4991800865, 'qualifierId': 140, 'value': '35.2'}];es77zuezg8qvczh819uj6c844;D. Barker John;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;28,9;2,67;;28,6;35,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;35,2;28,9;;;;;;;;0;12;1;Vancouver Whitecaps II;721;MR;1,0
2680394011;137;1;1;12;5;cbip96wzs3jc2xadoluhhxotl;1;35,7;28,9;2024-04-29T02:16:29.112Z;2024-04-29T02:16:34Z;[{'id': 4991801039, 'qualifierId': 140, 'value': '34.0'}, {'id': 4991801045, 'qualifierId': 212, 'value': '24.6'}, {'id': 4991801049, 'qualifierId': 213, 'value': '1.64'}, {'id': 4991801041, 'qualifierId': 141, 'value': '65.0'}, {'id': 4991801035, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;65,0;1,64;;24,6;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;34,0;65,0;;;;;;;;0;12;5;Vancouver Whitecaps II;725;DL;1,0
2680394021;138;1;1;12;10;cbip96wzs3jc2xadoluhhxotl;1;34,0;66,4;2024-04-29T02:16:34.537Z;2024-04-29T02:16:36Z;[{'id': 4991801087, 'qualifierId': 213, 'value': '1.26'}, {'id': 4991801079, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991801083, 'qualifierId': 141, 'value': '80.8'}, {'id': 4991801081, 'qualifierId': 140, 'value': '37.0'}, {'id': 4991801085, 'qualifierId': 212, 'value': '10.3'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;80,8;1,26;;10,3;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,0;80,8;;;;;;;;0;12;10;Vancouver Whitecaps II;730;DC;1,0
2680394029;139;1;1;12;12;cbip96wzs3jc2xadoluhhxotl;1;37,2;81,1;2024-04-29T02:16:36.712Z;2024-04-29T02:16:39Z;[{'id': 4991801149, 'qualifierId': 213, 'value': '6.07'}, {'id': 4991801141, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991801147, 'qualifierId': 212, 'value': '20.3'}, {'id': 4991801145, 'qualifierId': 141, 'value': '74.9'}, {'id': 4991801143, 'qualifierId': 140, 'value': '56.1'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;74,9;6,07;;20,3;56,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;56,1;74,9;;;;;;;;0;12;12;Vancouver Whitecaps II;732;MC;1,0
2680394033;140;61;1;12;13;cbip96wzs3jc2xadoluhhxotl;0;36,4;67,2;2024-04-29T02:16:37.400Z;2024-05-06T16:05:25Z;[{'id': 4991801161, 'qualifierId': 56, 'value': 'Back'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;cj776sslbzges250pw7vg4sno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;12;13;Vancouver Whitecaps II;733;ML;1,0
2680394047;106;50;1;12;17;eo64tqkioegeb09iice2hf8bt;1;64,6;48,6;2024-04-29T02:16:40.847Z;2024-05-06T16:08:08Z;[{'id': 5010417571, 'qualifierId': 233, 'value': '141'}, {'id': 4991801209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5010411883, 'qualifierId': 286}];1ksu0c3adavx1gqbrhalfpatw;C. Kachwele;;cj776sslbzges250pw7vg4sno;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;;141,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;12;17;Real Monarchs;737;FW;1,0
