teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
2nnef9tr9g7m2s6n873qif95g;Carolina Core;Carolina Core;Carolina Core FC;CCF;home;USA;eygmltjn2dhgn197w2ia3qhhw;2;4
erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;Atlanta Utd II;Atlanta United 2;ATL;away;USA;eygmltjn2dhgn197w2ia3qhhw;1;1
