id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Involved;value_Captain;value_TeamKit;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_PassEndX;value_Tap;value_Angle;value_PassEndY;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_RightFooted;value_FlickOn;value_DeletedEventType;value_HeadPass;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_IntentionalAssist;value_Assist;value_BoxCentre;value_GkY;value_GoalmouthZ;value_Assisted;value_BlockedY;value_FirstTouch;value_GoalmouthY;value_Blocked;value_LowCentre;value_BlockedX;value_RelatedEventId;value_GkX;value_RegularPlay;value_DefBlock;value_Overrun;value_Right;value_LeftFooted;value_HighLeft;value_FromCorner;value_SmallBoxCentre;value_Head;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TouchTypePass;value_LayOff;value_Launch;value_OutSwinger;value_TakeOnSpace;value_IntendedTackleTarget;value_LowGkIntervention;value_OverArm;value_Foul;value_Direct;value_AttemptedTackle;value_DrivenCross;value_Straight;value_IndividualPlay;value_NotAssisted;value_CloseRightAndHigh;value_OutOfBoxCentre;value_CloseLeft;value_Shove/Push;value_TempBlocked;value_High;value_SwitchOfPlay;value_NotVisible;value_FloatedCross;value_CloseRight;value_BoxRight;value_LeadingToGoal;value_GoalShotGameClock;value_BigChance;value_GkYTimeOfGoal;value_HitWoodwork;value_HitLeftPost;value_RelatedError1Id;value_GoalShotTimestamp;value_LowLeft;value_GkXTimeOfGoal;value_BoxLeft;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_PullBack;value_SixYardBlocked;value_OwnPlayer;value_BlockedCross;value_OwnShotBlocked;value_HighRight;value_FreeKick;value_LowRight;value_Diving;value_ParriedSafe;value_Hands;value_GkKickFromHands;value_Minutes;value_ThroughBall;value_EndType;value_Feet;value_Standing;value_NotPastGoalLine;value_MisHit;value_1On1;value_FastBreak;value_RecklessOffence;value_AdvantagePlayed;value_SavedOffLine;value_LastLine;value_CloseHigh;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SetPiece;value_Collected;value_Dissent;value_ThrowInSetPiece;value_GkHoof;value_Injury;value_InjuredPlayerId;value_MediumGkIntervention;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731892601;149;1;1;15;54;6ddsx316t3j0z6nolrky9k4r8;1;39,2;65,8;2024-10-06T17:21:54.012Z;2024-10-06T17:21:58Z;[{'id': 5274242853, 'qualifierId': 140, 'value': '41.8'}, {'id': 5274242859, 'qualifierId': 213, 'value': '4.81'}, {'id': 5274242857, 'qualifierId': 212, 'value': '27.1'}, {'id': 5274242851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274242855, 'qualifierId': 141, 'value': '26.1'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;27,1;;41,8;;4,81;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;41,8;26,1;;;;;;;0;0;15;54;Huntsville City;954;DC;1,0
2731892701;150;1;1;15;58;6ddsx316t3j0z6nolrky9k4r8;1;45,7;22,7;2024-10-06T17:21:58.077Z;2024-10-06T17:22:03Z;[{'id': 5274243517, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274243537, 'qualifierId': 213, 'value': '5.72'}, {'id': 5274243531, 'qualifierId': 212, 'value': '20.2'}, {'id': 5274243521, 'qualifierId': 140, 'value': '62.0'}, {'id': 5274243527, 'qualifierId': 141, 'value': '6.8'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;20,2;;62,0;;5,72;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;62,0;6,8;;;;;;;0;0;15;58;Huntsville City;958;DL;1,0
2731892809;151;1;1;16;3;6ddsx316t3j0z6nolrky9k4r8;1;66,8;5,3;2024-10-06T17:22:02.941Z;2024-10-06T17:22:06Z;[{'id': 5274244093, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274244101, 'qualifierId': 213, 'value': '2.41'}, {'id': 5274244095, 'qualifierId': 140, 'value': '44.3'}, {'id': 5274244099, 'qualifierId': 212, 'value': '31.7'}, {'id': 5274244097, 'qualifierId': 141, 'value': '36.3'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;31,7;;44,3;;2,41;36,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;44,3;36,3;;;;;;;0;0;16;3;Huntsville City;963;DR;1,0
2731892917;152;1;1;16;6;6ddsx316t3j0z6nolrky9k4r8;1;43,5;37,3;2024-10-06T17:22:06.348Z;2024-10-06T17:22:10Z;[{'id': 5274244587, 'qualifierId': 141, 'value': '67.7'}, {'id': 5274244591, 'qualifierId': 212, 'value': '20.8'}, {'id': 5274244581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274244595, 'qualifierId': 213, 'value': '1.48'}, {'id': 5274244583, 'qualifierId': 140, 'value': '45.3'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;20,8;;45,3;;1,48;67,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;45,3;67,7;;;;;;;0;0;16;6;Huntsville City;966;DC;1,0
2731893045;153;1;1;16;10;6ddsx316t3j0z6nolrky9k4r8;1;45,9;67,4;2024-10-06T17:22:10.253Z;2024-10-06T17:22:16Z;[{'id': 5274245371, 'qualifierId': 212, 'value': '8.8'}, {'id': 5274245369, 'qualifierId': 141, 'value': '56.7'}, {'id': 5274245367, 'qualifierId': 140, 'value': '41.2'}, {'id': 5274245365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274245399, 'qualifierId': 213, 'value': '4.12'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;8,8;;41,2;;4,12;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;41,2;56,7;;;;;;;0;0;16;10;Huntsville City;970;DC;1,0
2731893119;154;1;1;16;16;6ddsx316t3j0z6nolrky9k4r8;1;43,6;60,9;2024-10-06T17:22:16.380Z;2024-10-06T17:22:19Z;[{'id': 5274245819, 'qualifierId': 141, 'value': '77.7'}, {'id': 5274245817, 'qualifierId': 140, 'value': '52.6'}, {'id': 5274245821, 'qualifierId': 212, 'value': '14.8'}, {'id': 5274245823, 'qualifierId': 213, 'value': '0.88'}, {'id': 5274245815, 'qualifierId': 56, 'value': 'Center'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;14,8;;52,6;;0,88;77,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;52,6;77,7;;;;;;;0;0;16;16;Huntsville City;976;DC;1,0
2731893259;155;1;1;16;19;6ddsx316t3j0z6nolrky9k4r8;1;53,2;81,6;2024-10-06T17:22:19.084Z;2024-10-06T17:22:24Z;[{'id': 5274246461, 'qualifierId': 212, 'value': '18.7'}, {'id': 5274246465, 'qualifierId': 213, 'value': '0.48'}, {'id': 5274246453, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274246457, 'qualifierId': 141, 'value': '94.4'}, {'id': 5274246455, 'qualifierId': 140, 'value': '69.0'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;18,7;;69,0;;0,48;94,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;69,0;94,4;;;;;;;0;0;16;19;Huntsville City;979;DC;1,0
2731893303;156;1;1;16;25;6ddsx316t3j0z6nolrky9k4r8;1;69,0;94,4;2024-10-06T17:22:24.556Z;2024-10-06T17:23:12Z;[{'id': 5274246743, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274246747, 'qualifierId': 141, 'value': '86.2'}, {'id': 5274246749, 'qualifierId': 212, 'value': '19.6'}, {'id': 5274246751, 'qualifierId': 213, 'value': '3.43'}, {'id': 5274246745, 'qualifierId': 140, 'value': '51.1'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;19,6;;51,1;;3,43;86,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;51,1;86,2;;;;;;;0;0;16;25;Huntsville City;985;FWL;1,0
2731893333;157;1;1;16;27;6ddsx316t3j0z6nolrky9k4r8;1;45,9;83,3;2024-10-06T17:22:26.876Z;2024-10-06T17:22:28Z;[{'id': 5274246893, 'qualifierId': 212, 'value': '13.1'}, {'id': 5274246895, 'qualifierId': 213, 'value': '3.89'}, {'id': 5274246891, 'qualifierId': 141, 'value': '70.2'}, {'id': 5274246887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274246889, 'qualifierId': 140, 'value': '36.7'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;13,1;;36,7;;3,89;70,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;36,7;70,2;;;;;;;0;0;16;27;Huntsville City;987;DC;1,0
2731893377;158;1;1;16;28;6ddsx316t3j0z6nolrky9k4r8;1;37,2;68,8;2024-10-06T17:22:27.996Z;2024-10-06T17:22:29Z;[{'id': 5274247095, 'qualifierId': 141, 'value': '24.0'}, {'id': 5274247091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274247099, 'qualifierId': 213, 'value': '4.85'}, {'id': 5274247097, 'qualifierId': 212, 'value': '30.8'}, {'id': 5274247093, 'qualifierId': 140, 'value': '41.3'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;30,8;;41,3;;4,85;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;41,3;24,0;;;;;;;0;0;16;28;Huntsville City;988;DC;1,0
2731893475;159;1;1;16;30;6ddsx316t3j0z6nolrky9k4r8;1;41,3;24,0;2024-10-06T17:22:29.580Z;2024-10-06T17:22:33Z;[{'id': 5274247583, 'qualifierId': 212, 'value': '24.9'}, {'id': 5274247577, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274247579, 'qualifierId': 140, 'value': '61.3'}, {'id': 5274247581, 'qualifierId': 141, 'value': '4.3'}, {'id': 5274247585, 'qualifierId': 213, 'value': '5.72'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;24,9;;61,3;;5,72;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;61,3;4,3;;;;;;;0;0;16;30;Huntsville City;990;DL;1,0
2731893521;160;1;1;16;34;6ddsx316t3j0z6nolrky9k4r8;1;72,1;7,0;2024-10-06T17:22:33.724Z;2024-10-06T17:22:35Z;[{'id': 5274247819, 'qualifierId': 141, 'value': '14.7'}, {'id': 5274247821, 'qualifierId': 212, 'value': '6.0'}, {'id': 5274247815, 'qualifierId': 140, 'value': '74.8'}, {'id': 5274247823, 'qualifierId': 213, 'value': '1.07'}, {'id': 5274247813, 'qualifierId': 56, 'value': 'Right'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;6,0;;74,8;;1,07;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;74,8;14,7;;;;;;;0;0;16;34;Huntsville City;994;DR;1,0
2731893533;161;1;1;16;35;6ddsx316t3j0z6nolrky9k4r8;0;74,8;14,7;2024-10-06T17:22:35.372Z;2024-10-06T17:22:35Z;[{'id': 5274247875, 'qualifierId': 140, 'value': '81.8'}, {'id': 5274247877, 'qualifierId': 141, 'value': '12.2'}, {'id': 5274247879, 'qualifierId': 212, 'value': '7.5'}, {'id': 5274247873, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274247881, 'qualifierId': 213, 'value': '6.06'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;7,5;;81,8;;6,06;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;81,8;12,2;;;;;;;0;0;16;35;Huntsville City;995;MC;1,0
2731893559;154;1;1;16;36;4gymgvqmve0m2vh89v84tt3x0;1;14,9;81,4;2024-10-06T17:22:35.626Z;2024-10-06T17:22:37Z;[{'id': 5274248009, 'qualifierId': 212, 'value': '6.8'}, {'id': 5274248007, 'qualifierId': 141, 'value': '73.2'}, {'id': 5274248003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274248011, 'qualifierId': 213, 'value': '4.10'}, {'id': 5274248005, 'qualifierId': 140, 'value': '11.2'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;6,8;;11,2;;4,1;73,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;11,2;73,2;;;;;;;0;0;16;36;New York City II;996;DC;1,0
2731893565;155;49;1;16;37;4gymgvqmve0m2vh89v84tt3x0;1;11,2;73,2;2024-10-06T17:22:37.050Z;2024-10-06T17:22:37Z;[];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;m0zt3ym1grqj0tzng09g1btg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;16;37;New York City II;997;DC;1,0
2731893625;156;1;1;16;38;4gymgvqmve0m2vh89v84tt3x0;1;8,8;74,8;2024-10-06T17:22:37.525Z;2024-10-06T17:22:40Z;[{'id': 5274248341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274248345, 'qualifierId': 141, 'value': '88.9'}, {'id': 5274248347, 'qualifierId': 212, 'value': '11.0'}, {'id': 5274248349, 'qualifierId': 213, 'value': '1.06'}, {'id': 5274248343, 'qualifierId': 140, 'value': '13.9'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;11,0;;13,9;;1,06;88,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;13,9;88,9;;;;;;;0;0;16;38;New York City II;998;DC;1,0
2731893737;157;1;1;16;40;4gymgvqmve0m2vh89v84tt3x0;1;16,9;92,4;2024-10-06T17:22:40.218Z;2024-10-06T17:22:44Z;[{'id': 5274248893, 'qualifierId': 212, 'value': '31.7'}, {'id': 5274248879, 'qualifierId': 155}, {'id': 5274248889, 'qualifierId': 141, 'value': '61.2'}, {'id': 5274248885, 'qualifierId': 140, 'value': '39.3'}, {'id': 5274248881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274248899, 'qualifierId': 213, 'value': '5.55'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;31,7;;39,3;;5,55;61,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;39,3;61,2;;;;;;;0;0;16;40;New York City II;1000;DC;1,0
2731893743;158;4;1;16;44;4gymgvqmve0m2vh89v84tt3x0;1;34,7;65,0;2024-10-06T17:22:43.930Z;2024-10-06T17:54:28Z;[{'id': 5274249855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274249853, 'qualifierId': 294}, {'id': 5274249869, 'qualifierId': 233, 'value': '162'}, {'id': 5274249851, 'qualifierId': 13}, {'id': 5274249857, 'qualifierId': 152}, {'id': 5274250193, 'qualifierId': 286}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;m0zt3ym1grqj0tzng09g1btg;Foul;;;;;;;;;;;;;;;;;;;;162,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;16;44;New York City II;1004;FW;1,0
2731893747;162;4;1;16;44;6ddsx316t3j0z6nolrky9k4r8;0;65,3;35,0;2024-10-06T17:22:43.931Z;2024-10-06T17:56:37Z;[{'id': 5274248985, 'qualifierId': 13}, {'id': 5274518701, 'qualifierId': 294}, {'id': 5274248989, 'qualifierId': 152}, {'id': 5274248987, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274249959, 'qualifierId': 233, 'value': '158'}, {'id': 5274249957, 'qualifierId': 285}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;m0zt3ym1grqj0tzng09g1btg;Foul;;;;;;;;;;;;;;;;;;;1,0;158,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;16;44;Huntsville City;1004;DC;1,0
2731893991;163;43;1;16;57;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-10-06T17:22:56.956Z;2024-10-06T17:23:00Z;[{'id': 5274250389, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274250397, 'qualifierId': 250, 'value': '0'}, {'id': 5274250385, 'qualifierId': 18, 'value': '0'}, {'id': 5274250723, 'qualifierId': 144, 'value': '39'}, {'id': 5274250383, 'qualifierId': 22, 'value': '0'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;m0zt3ym1grqj0tzng09g1btg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,0;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;16;57;Huntsville City;1017;DC;1,0
2731894161;159;1;1;16;59;4gymgvqmve0m2vh89v84tt3x0;1;35,9;64,9;2024-10-06T17:22:58.569Z;2024-10-06T17:23:05Z;[{'id': 5274251379, 'qualifierId': 152}, {'id': 5274251377, 'qualifierId': 5}, {'id': 5274251383, 'qualifierId': 140, 'value': '27.4'}, {'id': 5274251385, 'qualifierId': 141, 'value': '35.7'}, {'id': 5274251381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274251387, 'qualifierId': 212, 'value': '21.8'}, {'id': 5274251389, 'qualifierId': 213, 'value': '4.29'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;21,8;;27,4;;4,29;35,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;27,4;35,7;;;;;;;0;0;16;59;New York City II;1019;MC;1,0
2731894245;160;1;1;17;5;4gymgvqmve0m2vh89v84tt3x0;1;28,6;34,0;2024-10-06T17:23:05.386Z;2024-10-06T17:23:09Z;[{'id': 5274251887, 'qualifierId': 140, 'value': '27.3'}, {'id': 5274251891, 'qualifierId': 212, 'value': '21.7'}, {'id': 5274251889, 'qualifierId': 141, 'value': '65.8'}, {'id': 5274251893, 'qualifierId': 213, 'value': '1.63'}, {'id': 5274251885, 'qualifierId': 56, 'value': 'Back'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;21,7;;27,3;;1,63;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;27,3;65,8;;;;;;;0;0;17;5;New York City II;1025;DL;1,0
2731894359;161;1;1;17;10;4gymgvqmve0m2vh89v84tt3x0;1;27,8;70,3;2024-10-06T17:23:09.418Z;2024-10-06T17:23:14Z;[{'id': 5274252419, 'qualifierId': 141, 'value': '44.0'}, {'id': 5274252417, 'qualifierId': 140, 'value': '28.9'}, {'id': 5274252421, 'qualifierId': 212, 'value': '17.9'}, {'id': 5274252423, 'qualifierId': 213, 'value': '4.78'}, {'id': 5274252415, 'qualifierId': 56, 'value': 'Back'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;17,9;;28,9;;4,78;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;28,9;44,0;;;;;;;0;0;17;10;New York City II;1030;DC;1,0
