teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;Timbers2;Portland Timbers 2;POR;home;USA;e39zrhtf97q609q4h82jicv10;1;1
cbip96wzs3jc2xadoluhhxotl;Real Monarchs;Real Monarchs;Real Monarchs SLC;SLC;away;USA;e39zrhtf97q609q4h82jicv10;1;1
