id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_Captain;value_Involved;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_Tap;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnSpace;value_Chipped;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypePass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_ThroughBall;value_FlickOn;value_AerialFoul;value_DeletedEventType;value_IntentionalAssist;value_Assist;value_BoxLeft;value_GkY;value_Blocked;value_GoalmouthY;value_LowLeft;value_FirstTouch;value_BlockedX;value_BlockedY;value_Assisted;value_GoalmouthZ;value_RightFooted;value_RelatedEventId;value_RegularPlay;value_GkX;value_DefBlock;value_TempBlocked;value_BoxCentre;value_FollowsShotRebound;value_PlayersCaughtOffside;value_NotVisible;value_TouchTypeControl;value_ShirtPull/Holding;value_Weak;value_OutOfBoxCentre;value_Head;value_LowRight;value_Hands;value_LowGkIntervention;value_Collected;value_Standing;value_KeeperThrow;value_Left;value_BigChance;value_MediumGkIntervention;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_TakeOnOvertake;value_KeeperTouched;value_GkYTimeOfGoal;value_NotAssisted;value_GoalShotGameClock;value_GoalShotTimestamp;value_Deflection;value_GkXTimeOfGoal;value_HighCentre;value_InSwinger;value_Right;value_SetPiece;value_Shove/Push;value_PullBack;value_MisHit;value_LeftFooted;value_IndividualPlay;value_Stooping;value_OutOfPlay;value_OverArm;value_OverhitCross;value_Overrun;value_CornerTaken;value_Indirect;value_LowCentre;value_Diving;value_Minutes;value_HighRight;value_BoxRight;value_HighGkIntervention;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighClaim;value_FromCorner;value_HighLeft;value_FastBreak;value_RecklessOffence;value_YellowCard;value_ParriedDanger;value_CloseRight;value_High;value_TimeWasting;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_Volley;value_TacticalFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728512423;210;50;1;26;9;6gaq85erpkvbyxvivd96wuw44;1;87,2;85,4;2024-09-29T22:30:10.864Z;2024-10-03T11:57:24Z;[{'id': 5255831017, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255831019, 'qualifierId': 286}, {'id': 5262317903, 'qualifierId': 233, 'value': '279'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;hvf6ig5ftcv9iiss2lsf3mz8;Dispossessed;;;;;;;;;;;;;;;;;;;;;279,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;9;The Town;1569;;1,0
2728512459;279;7;1;26;9;ew2zirzye0sw1txr2m33nr25y;1;12,8;14,6;2024-09-29T22:30:10.865Z;2024-10-03T07:19:22Z;[{'id': 5255831159, 'qualifierId': 167}, {'id': 5255831163, 'qualifierId': 285}, {'id': 5262185851, 'qualifierId': 385}, {'id': 5255831161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255831169, 'qualifierId': 233, 'value': '210'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;hvf6ig5ftcv9iiss2lsf3mz8;Tackle;;;;;;;;;;;;;;;;;;;;;210,0;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;26;9;Los Angeles II;1569;DR;1,0
2728512487;211;5;1;26;10;6gaq85erpkvbyxvivd96wuw44;1;87,6;101,4;2024-09-29T22:30:12.080Z;2024-09-29T22:30:16Z;[{'id': 5255831307, 'qualifierId': 347}, {'id': 5255831305, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255831335, 'qualifierId': 233, 'value': '280'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;hvf6ig5ftcv9iiss2lsf3mz8;Out;;;;;;;;;;;;;;;;;;;;;280,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;10;The Town;1570;;1,0
2728512477;280;5;1;26;10;ew2zirzye0sw1txr2m33nr25y;0;12,4;-1,4;2024-09-29T22:30:12.080Z;2024-09-30T00:11:11Z;[{'id': 5255831273, 'qualifierId': 347}, {'id': 5255831271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255831349, 'qualifierId': 233, 'value': '211'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;hvf6ig5ftcv9iiss2lsf3mz8;Out;;;;;;;;;;;;;;;;;;;;;211,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;26;10;Los Angeles II;1570;DR;1,0
2728512623;212;1;1;26;21;6gaq85erpkvbyxvivd96wuw44;1;88,4;100,0;2024-09-29T22:30:22.480Z;2024-09-29T22:30:27Z;[{'id': 5255831941, 'qualifierId': 213, 'value': '3.85'}, {'id': 5255831937, 'qualifierId': 141, 'value': '93.8'}, {'id': 5255831933, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255831939, 'qualifierId': 212, 'value': '8.6'}, {'id': 5255831931, 'qualifierId': 107}, {'id': 5255831935, 'qualifierId': 140, 'value': '82.2'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;82,2;8,6;;;3,85;93,8;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;82,2;93,8;;;;;;;0;0;26;21;The Town;1581;;1,0
2728512639;213;1;1;26;25;6gaq85erpkvbyxvivd96wuw44;1;71,2;83,5;2024-09-29T22:30:27.088Z;2024-09-29T22:30:29Z;[{'id': 5255832023, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255832027, 'qualifierId': 141, 'value': '68.7'}, {'id': 5255832029, 'qualifierId': 212, 'value': '10.1'}, {'id': 5255832031, 'qualifierId': 213, 'value': '4.76'}, {'id': 5255832025, 'qualifierId': 140, 'value': '71.7'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;71,7;10,1;;;4,76;68,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;71,7;68,7;;;;;;;0;0;26;25;The Town;1585;;1,0
2728512645;214;61;1;26;28;6gaq85erpkvbyxvivd96wuw44;1;72,2;68,7;2024-09-29T22:30:29.332Z;2024-09-29T22:30:29Z;[{'id': 5255832063, 'qualifierId': 56, 'value': 'Center'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;hvf6ig5ftcv9iiss2lsf3mz8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;28;The Town;1588;;1,0
2728512659;215;1;1;26;30;6gaq85erpkvbyxvivd96wuw44;0;73,4;62,2;2024-09-29T22:30:31.680Z;2024-09-29T22:30:32Z;[{'id': 5255832151, 'qualifierId': 141, 'value': '39.2'}, {'id': 5255832149, 'qualifierId': 140, 'value': '88.2'}, {'id': 5255832153, 'qualifierId': 212, 'value': '22.0'}, {'id': 5255832157, 'qualifierId': 213, 'value': '5.49'}, {'id': 5255832147, 'qualifierId': 56, 'value': 'Center'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;88,2;22,0;;;5,49;39,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;88,2;39,2;;;;;;;0;0;26;30;The Town;1590;;1,0
2728512663;281;49;1;26;31;ew2zirzye0sw1txr2m33nr25y;1;8,1;69,5;2024-09-29T22:30:32.462Z;2024-09-29T22:30:39Z;[];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;hvf6ig5ftcv9iiss2lsf3mz8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;26;31;Los Angeles II;1591;DC;1,0
2728512695;282;1;1;26;33;ew2zirzye0sw1txr2m33nr25y;0;9,8;68,2;2024-09-29T22:30:35.118Z;2024-09-29T22:30:35Z;[{'id': 5255832323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255832327, 'qualifierId': 141, 'value': '83.9'}, {'id': 5255832325, 'qualifierId': 140, 'value': '33.8'}, {'id': 5255832329, 'qualifierId': 212, 'value': '27.4'}, {'id': 5255832331, 'qualifierId': 213, 'value': '0.40'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;33,8;27,4;;;0,4;83,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;33,8;83,9;;;;;;;0;0;26;33;Los Angeles II;1593;DC;1,0
2728512709;216;49;1;26;35;6gaq85erpkvbyxvivd96wuw44;1;62,1;11,5;2024-09-29T22:30:36.305Z;2024-09-29T22:30:36Z;[];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;hvf6ig5ftcv9iiss2lsf3mz8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;35;The Town;1595;;1,0
2728512757;217;1;1;26;35;6gaq85erpkvbyxvivd96wuw44;1;62,1;11,5;2024-09-29T22:30:36.944Z;2024-09-29T22:30:39Z;[{'id': 5255832637, 'qualifierId': 140, 'value': '65.5'}, {'id': 5255832641, 'qualifierId': 212, 'value': '6.0'}, {'id': 5255832635, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255832639, 'qualifierId': 141, 'value': '18.6'}, {'id': 5255832643, 'qualifierId': 213, 'value': '0.93'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;65,5;6,0;;;0,93;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;65,5;18,6;;;;;;;0;0;26;35;The Town;1595;;1,0
2728512859;218;1;1;26;38;6gaq85erpkvbyxvivd96wuw44;1;66,2;27,1;2024-09-29T22:30:39.649Z;2024-09-29T22:30:47Z;[{'id': 5255833043, 'qualifierId': 213, 'value': '1.43'}, {'id': 5255833039, 'qualifierId': 141, 'value': '67.9'}, {'id': 5255833035, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255833041, 'qualifierId': 212, 'value': '28.0'}, {'id': 5255833037, 'qualifierId': 140, 'value': '70.0'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;70,0;28,0;;;1,43;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;70,0;67,9;;;;;;;0;0;26;38;The Town;1598;;1,0
2728512881;219;1;1;26;46;6gaq85erpkvbyxvivd96wuw44;1;75,2;77,9;2024-09-29T22:30:47.425Z;2024-09-29T22:30:51Z;[{'id': 5255833231, 'qualifierId': 213, 'value': '2.81'}, {'id': 5255833229, 'qualifierId': 212, 'value': '14.0'}, {'id': 5255833221, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255833227, 'qualifierId': 141, 'value': '84.6'}, {'id': 5255833223, 'qualifierId': 140, 'value': '62.6'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;62,6;14,0;;;2,81;84,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;62,6;84,6;;;;;;;0;0;26;46;The Town;1606;;1,0
2728512911;220;1;1;26;49;6gaq85erpkvbyxvivd96wuw44;1;59,9;81,4;2024-09-29T22:30:50.897Z;2024-09-29T22:30:54Z;[{'id': 5255833387, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255833395, 'qualifierId': 213, 'value': '4.49'}, {'id': 5255833391, 'qualifierId': 141, 'value': '41.8'}, {'id': 5255833389, 'qualifierId': 140, 'value': '54.0'}, {'id': 5255833393, 'qualifierId': 212, 'value': '27.6'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;54,0;27,6;;;4,49;41,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;54,0;41,8;;;;;;;0;0;26;49;The Town;1609;;1,0
2728512937;221;1;1;26;52;6gaq85erpkvbyxvivd96wuw44;1;54,0;41,8;2024-09-29T22:30:53.889Z;2024-09-29T22:30:56Z;[{'id': 5255833519, 'qualifierId': 141, 'value': '17.3'}, {'id': 5255833521, 'qualifierId': 212, 'value': '16.8'}, {'id': 5255833515, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255833523, 'qualifierId': 213, 'value': '4.82'}, {'id': 5255833517, 'qualifierId': 140, 'value': '55.7'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;55,7;16,8;;;4,82;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,7;17,3;;;;;;;0;0;26;52;The Town;1612;;1,0
2728512981;222;1;1;26;55;6gaq85erpkvbyxvivd96wuw44;1;57,6;23,4;2024-09-29T22:30:56.721Z;2024-09-29T22:31:00Z;[{'id': 5255833753, 'qualifierId': 212, 'value': '9.5'}, {'id': 5255833747, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255833749, 'qualifierId': 140, 'value': '55.6'}, {'id': 5255833755, 'qualifierId': 213, 'value': '1.79'}, {'id': 5255833751, 'qualifierId': 141, 'value': '37.0'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;55,6;9,5;;;1,79;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,6;37,0;;;;;;;0;0;26;55;The Town;1615;;1,0
2728513009;223;1;1;26;59;6gaq85erpkvbyxvivd96wuw44;1;63,6;45,5;2024-09-29T22:31:00.417Z;2024-09-29T22:31:03Z;[{'id': 5255833889, 'qualifierId': 141, 'value': '62.4'}, {'id': 5255833885, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255833893, 'qualifierId': 213, 'value': '0.99'}, {'id': 5255833891, 'qualifierId': 212, 'value': '13.8'}, {'id': 5255833887, 'qualifierId': 140, 'value': '70.8'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;70,8;13,8;;;0,99;62,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;70,8;62,4;;;;;;;0;0;26;59;The Town;1619;;1,0
2728513003;283;43;1;27;1;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-09-29T22:31:02.334Z;2024-09-29T22:31:06Z;[{'id': 5255834071, 'qualifierId': 144, 'value': '49'}];au9595t3oo0zbzexhr01ts0h6;W. Richmond;;hvf6ig5ftcv9iiss2lsf3mz8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;27;1;Los Angeles II;1621;AMR;1,0
2728513013;224;61;1;27;2;6gaq85erpkvbyxvivd96wuw44;0;70,7;62,4;2024-09-29T22:31:03.298Z;2024-09-29T22:31:03Z;[{'id': 5255833901, 'qualifierId': 56, 'value': 'Center'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;hvf6ig5ftcv9iiss2lsf3mz8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;27;2;The Town;1622;;1,0
2728513021;284;4;1;27;2;ew2zirzye0sw1txr2m33nr25y;1;29,5;35,6;2024-09-29T22:31:04.016Z;2024-09-29T22:49:21Z;[{'id': 5255833989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255833995, 'qualifierId': 285}, {'id': 5255833987, 'qualifierId': 13}, {'id': 5255833991, 'qualifierId': 152}, {'id': 5255834017, 'qualifierId': 233, 'value': '225'}, {'id': 5255833993, 'qualifierId': 265}];au9595t3oo0zbzexhr01ts0h6;W. Richmond;;hvf6ig5ftcv9iiss2lsf3mz8;Foul;;;;;;;;;;;;;;;;;;;;;225,0;;;1,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;27;2;Los Angeles II;1622;AMR;1,0
2728513017;225;4;1;27;2;6gaq85erpkvbyxvivd96wuw44;0;70,5;64,4;2024-09-29T22:31:04.017Z;2024-09-29T22:49:22Z;[{'id': 5255834009, 'qualifierId': 265}, {'id': 5255834005, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255834003, 'qualifierId': 13}, {'id': 5255834011, 'qualifierId': 286}, {'id': 5255834035, 'qualifierId': 233, 'value': '284'}, {'id': 5255834007, 'qualifierId': 152}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;hvf6ig5ftcv9iiss2lsf3mz8;Foul;;;;;;;;;;;;;;;;;;;;;284,0;;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;27;2;The Town;1622;;1,0
2728513161;285;1;1;27;20;ew2zirzye0sw1txr2m33nr25y;1;30,6;32,0;2024-09-29T22:31:21.391Z;2024-09-29T22:31:26Z;[{'id': 5255834737, 'qualifierId': 141, 'value': '52.8'}, {'id': 5255834741, 'qualifierId': 213, 'value': '2.52'}, {'id': 5255834729, 'qualifierId': 152}, {'id': 5255834725, 'qualifierId': 5}, {'id': 5255834733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255834735, 'qualifierId': 140, 'value': '11.8'}, {'id': 5255834739, 'qualifierId': 212, 'value': '24.3'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;11,8;24,3;;;2,52;52,8;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;11,8;52,8;;;;;;;0;0;27;20;Los Angeles II;1640;DL;1,0
2728513191;286;1;1;27;24;ew2zirzye0sw1txr2m33nr25y;1;19,5;46,6;2024-09-29T22:31:26.063Z;2024-09-29T22:31:29Z;[{'id': 5255834889, 'qualifierId': 213, 'value': '5.25'}, {'id': 5255834881, 'qualifierId': 141, 'value': '33.0'}, {'id': 5255834879, 'qualifierId': 140, 'value': '24.7'}, {'id': 5255834877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255834887, 'qualifierId': 212, 'value': '10.7'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;24,7;10,7;;;5,25;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;24,7;33,0;;;;;;;0;0;27;24;Los Angeles II;1644;GK;1,0
2728513275;287;1;1;27;28;ew2zirzye0sw1txr2m33nr25y;1;25,4;29,0;2024-09-29T22:31:29.727Z;2024-09-29T22:31:37Z;[{'id': 5255835267, 'qualifierId': 141, 'value': '55.1'}, {'id': 5255835263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255835271, 'qualifierId': 213, 'value': '1.97'}, {'id': 5255835269, 'qualifierId': 212, 'value': '19.3'}, {'id': 5255835265, 'qualifierId': 140, 'value': '18.3'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;18,3;19,3;;;1,97;55,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;18,3;55,1;;;;;;;0;0;27;28;Los Angeles II;1648;DL;1,0
2728513323;288;1;1;27;35;ew2zirzye0sw1txr2m33nr25y;1;19,5;53,7;2024-09-29T22:31:36.895Z;2024-09-29T22:31:41Z;[{'id': 5255835495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255835499, 'qualifierId': 141, 'value': '90.9'}, {'id': 5255835501, 'qualifierId': 212, 'value': '25.4'}, {'id': 5255835497, 'qualifierId': 140, 'value': '21.6'}, {'id': 5255835503, 'qualifierId': 213, 'value': '1.48'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;21,6;25,4;;;1,48;90,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;21,6;90,9;;;;;;;0;0;27;35;Los Angeles II;1655;GK;1,0
