matchId;id;coverageLevel;date;time;localDate;localTime;week;numberOfPeriods;periodLength;lastUpdated;description;tournamentCalendar_id;tournamentCalendar_startDate;tournamentCalendar_endDate;tournamentCalendar_name;home_id;home_name;home_shortName;home_officialName;home_code;home_position;away_id;away_name;away_shortName;away_officialName;away_code;away_position;competition_id;competition_name;competition_knownName;competition_competitionCode;competition_competitionFormat;venueName;expandedMaxMinute;matchStatus
ehrltz9n09d567x7mfxzdacd0;ehrltz9n09d567x7mfxzdacd0;13;2024-08-05Z;00:00:00Z;2024-08-04;17:00:00;21;2;45;2025-05-12T19:01:22Z;The Town vs Portland Timbers II;azyt1t7kg4bx4vu80k7w8drtg;2024-03-16Z;2024-11-10Z;2024;ew2zirzye0sw1txr2m33nr25y;The Town;Town;The Town FC;TFC;home;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;Timbers2;Portland Timbers 2;POR;away;5qmjkpvi92vrzdcb2knassjkk;MLS Next Pro;MLS Next Pro;MNP;Domestic league;PayPal Park;97;Played
