id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_Captain;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_PassEndY;value_Angle;value_PassEndX;value_KickOff;value_Zone;value_Length;value_LongBall;value_CloseRight;value_GkY;value_GkX;value_GoalmouthZ;value_NotAssisted;value_IndividualPlay;value_RightFooted;value_GoalmouthY;value_RegularPlay;value_BoxRight;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Chipped;value_IntendedTackleTarget;value_LayOff;value_TouchTypeClearance;value_AttemptedTackle;value_Direct;value_Offensive;value_Foul;value_Defensive;value_FreeKickTaken;value_TakeOnOvertake;value_TouchTypeControl;value_Launch;value_BlockedY;value_BlockedX;value_BoxLeft;value_LowCentre;value_Blocked;value_DefBlock;value_DeletedEventType;value_OutOfPlay;value_NextEventThrowIn;value_Assist;value_ThrowIn;value_RelatedEventId;value_HighCentre;value_OutOfBoxCentre;value_Assisted;value_Hands;value_MediumGkIntervention;value_ParriedSafe;value_Standing;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_TouchTypePass;value_IntentionalAssist;value_SetPiece;value_Head;value_FirstTouch;value_BoxCentre;value_High;value_HeadPass;value_BlockedPass;value_InjuredPlayerId;value_Injury;value_SwitchOfPlay;value_OutSwinger;value_LeftFooted;value_FromCorner;value_SmallBoxCentre;value_NotPastGoalLine;value_SixYardBlocked;value_BigChance;value_SavedOffLine;value_LowLeft;value_LastLine;value_HighGkIntervention;value_FlickOn;value_Handball;value_Indirect;value_ShirtPull/Holding;value_TakeOnSpace;value_Overrun;value_LowGkIntervention;value_Shove/Push;value_YellowCard;value_RecklessOffence;value_Dissent;value_KeeperThrow;value_GoalShotGameClock;value_KeeperTouched;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_LowRight;value_GoalShotTimestamp;value_NotVisible;value_Collected;value_OverArm;value_PlayersCaughtOffside;value_HitRightPost;value_HitWoodwork;value_HighClaim;value_LeadingToAttempt;value_Diving;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Deflection;value_FreeKick;value_ThroughBall;value_TacticalFoul;value_GkHoof;value_DrivenCross;value_Straight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689836791;39;1;1;4;45;1pc6sx2h4rp113ldkbp5d2xas;1;45,7;53,6;2024-05-19T19:08:53.601Z;2024-05-24T19:39:45Z;[{'id': 5043168203, 'qualifierId': 141, 'value': '34.2'}, {'id': 5043168199, 'qualifierId': 140, 'value': '38.1'}, {'id': 5043168211, 'qualifierId': 213, 'value': '4.17'}, {'id': 5043168193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043168207, 'qualifierId': 212, 'value': '15.4'}, {'id': 5051661949, 'qualifierId': 156}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;34,2;4,17;38,1;;;15,4;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;38,1;34,2;;;;;;;0;0;4;45;Tacoma Defiance;285;AMC;1,0
2689836945;40;1;1;4;54;1pc6sx2h4rp113ldkbp5d2xas;1;35,7;26,9;2024-05-19T19:09:03.506Z;2024-05-19T19:09:04Z;[{'id': 5043168953, 'qualifierId': 212, 'value': '8.3'}, {'id': 5043168955, 'qualifierId': 213, 'value': '0.64'}, {'id': 5043168947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043168951, 'qualifierId': 141, 'value': '34.2'}, {'id': 5043168949, 'qualifierId': 140, 'value': '42.0'}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;34,2;0,64;42,0;;;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;42,0;34,2;;;;;;;0;0;4;54;Tacoma Defiance;294;DC;1,0
2689836983;41;1;1;4;56;1pc6sx2h4rp113ldkbp5d2xas;1;42,0;34,2;2024-05-19T19:09:04.754Z;2024-05-19T19:09:07Z;[{'id': 5043169187, 'qualifierId': 212, 'value': '14.5'}, {'id': 5043169181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043169183, 'qualifierId': 140, 'value': '33.2'}, {'id': 5043169185, 'qualifierId': 141, 'value': '50.7'}, {'id': 5043169189, 'qualifierId': 213, 'value': '2.26'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;50,7;2,26;33,2;;;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;33,2;50,7;;;;;;;0;0;4;56;Tacoma Defiance;296;MC;1,0
2689837049;42;1;1;4;58;1pc6sx2h4rp113ldkbp5d2xas;1;35,9;51,9;2024-05-19T19:09:07.074Z;2024-05-19T19:09:09Z;[{'id': 5043169473, 'qualifierId': 213, 'value': '0.28'}, {'id': 5043169475, 'qualifierId': 1}, {'id': 5043169463, 'qualifierId': 155}, {'id': 5043169465, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043169467, 'qualifierId': 140, 'value': '65.2'}, {'id': 5043169471, 'qualifierId': 212, 'value': '32.0'}, {'id': 5043169469, 'qualifierId': 141, 'value': '65.0'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;65,0;0,28;65,2;;;32,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;65,2;65,0;;;;;;;0;0;4;58;Tacoma Defiance;298;DC;1,0
2689837113;43;1;1;5;1;1pc6sx2h4rp113ldkbp5d2xas;1;65,2;65,0;2024-05-19T19:09:09.666Z;2024-05-19T19:09:12Z;[{'id': 5043169769, 'qualifierId': 140, 'value': '58.5'}, {'id': 5043169771, 'qualifierId': 141, 'value': '89.9'}, {'id': 5043169767, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043169775, 'qualifierId': 213, 'value': '1.96'}, {'id': 5043169773, 'qualifierId': 212, 'value': '18.3'}];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;89,9;1,96;58,5;;;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;58,5;89,9;;;;;;;0;0;5;1;Tacoma Defiance;301;MC;1,0
2689837153;44;1;1;5;3;1pc6sx2h4rp113ldkbp5d2xas;1;58,5;89,9;2024-05-19T19:09:12.018Z;2024-05-19T19:09:13Z;[{'id': 5043169961, 'qualifierId': 140, 'value': '69.7'}, {'id': 5043169967, 'qualifierId': 212, 'value': '12.6'}, {'id': 5043169969, 'qualifierId': 213, 'value': '0.36'}, {'id': 5043169959, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043169965, 'qualifierId': 141, 'value': '96.4'}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;96,4;0,36;69,7;;;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;69,7;96,4;;;;;;;0;0;5;3;Tacoma Defiance;303;DC;1,0
2689837211;45;1;1;5;5;1pc6sx2h4rp113ldkbp5d2xas;1;69,5;95,7;2024-05-19T19:09:13.650Z;2024-05-19T19:09:16Z;[{'id': 5043170251, 'qualifierId': 213, 'value': '6.20'}, {'id': 5043170243, 'qualifierId': 140, 'value': '82.8'}, {'id': 5043170241, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043170247, 'qualifierId': 141, 'value': '94.0'}, {'id': 5043170239, 'qualifierId': 155}, {'id': 5043170249, 'qualifierId': 212, 'value': '14.0'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;94,0;6,2;82,8;;;14,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;82,8;94,0;;;;;;;0;0;5;5;Tacoma Defiance;305;DML;1,0
2689837225;46;3;1;5;6;1pc6sx2h4rp113ldkbp5d2xas;0;84,2;95,4;2024-05-19T19:09:15.195Z;2024-05-24T19:40:04Z;[{'id': 5043170443, 'qualifierId': 233, 'value': '65'}, {'id': 5043170319, 'qualifierId': 286}, {'id': 5051662473, 'qualifierId': 465}, {'id': 5043170317, 'qualifierId': 56, 'value': 'Left'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;cwg76z3msj2u0k97youdwg2s4;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;65,0;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;5;6;Tacoma Defiance;306;FW;1,0
2689837231;65;7;1;5;6;5icuo8utnztpsd9l03gdd68dl;1;15,8;4,6;2024-05-19T19:09:15.196Z;2024-05-24T19:40:06Z;[{'id': 5043170363, 'qualifierId': 285}, {'id': 5043170359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043170411, 'qualifierId': 233, 'value': '46'}, {'id': 5043170357, 'qualifierId': 167}, {'id': 5051662525, 'qualifierId': 385}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;cwg76z3msj2u0k97youdwg2s4;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;46,0;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;5;6;Minnesota United II;306;DL;1,0
2689837333;47;5;1;5;8;1pc6sx2h4rp113ldkbp5d2xas;1;83,9;101,8;2024-05-19T19:09:16.876Z;2024-05-19T19:29:24Z;[{'id': 5043170799, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043170901, 'qualifierId': 233, 'value': '66'}, {'id': 5043170801, 'qualifierId': 347}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;cwg76z3msj2u0k97youdwg2s4;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;66,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;5;8;Tacoma Defiance;308;FW;1,0
2689837237;66;5;1;5;8;5icuo8utnztpsd9l03gdd68dl;0;16,1;-1,8;2024-05-19T19:09:16.876Z;2024-05-19T19:09:22Z;[{'id': 5043170939, 'qualifierId': 233, 'value': '47'}, {'id': 5043170393, 'qualifierId': 347}, {'id': 5043170391, 'qualifierId': 56, 'value': 'Back'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;cwg76z3msj2u0k97youdwg2s4;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;47,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;5;8;Minnesota United II;308;DL;1,0
2689837433;48;1;1;5;15;1pc6sx2h4rp113ldkbp5d2xas;1;87,4;100,0;2024-05-19T19:09:23.698Z;2024-05-19T19:09:41Z;[{'id': 5043171319, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043171327, 'qualifierId': 213, 'value': '3.90'}, {'id': 5043171321, 'qualifierId': 140, 'value': '77.9'}, {'id': 5043172753, 'qualifierId': 210, 'value': '15'}, {'id': 5043171323, 'qualifierId': 141, 'value': '87.9'}, {'id': 5043171325, 'qualifierId': 212, 'value': '13.7'}, {'id': 5043171313, 'qualifierId': 107}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;1,0;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;87,9;3,9;77,9;;;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;77,9;87,9;;;;;;;0;0;5;15;Tacoma Defiance;315;DML;1,0
2689837439;49;15;1;5;17;1pc6sx2h4rp113ldkbp5d2xas;1;77,4;73,3;2024-05-19T19:09:26.033Z;2024-05-19T19:09:42Z;[{'id': 5043172857, 'qualifierId': 147, 'value': '51.4'}, {'id': 5043172845, 'qualifierId': 102, 'value': '49.8'}, {'id': 5043171343, 'qualifierId': 22}, {'id': 5043172841, 'qualifierId': 55, 'value': '48'}, {'id': 5043171913, 'qualifierId': 20}, {'id': 5043171351, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043172905, 'qualifierId': 233, 'value': '67'}, {'id': 5043172853, 'qualifierId': 146, 'value': '98.4'}, {'id': 5043172847, 'qualifierId': 103, 'value': '34.2'}, {'id': 5043172837, 'qualifierId': 79}, {'id': 5043171347, 'qualifierId': 18}, {'id': 5043172839, 'qualifierId': 29}, {'id': 5043172849, 'qualifierId': 215}];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;cwg76z3msj2u0k97youdwg2s4;Attempt Saved;;;;;;;;;;;;;;;;;;;;34,2;;1,0;1,0;49,8;1,0;;67,0;;;;;;;;;;;;;;;;;51,4;98,4;;;;;;;;;;48,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;98,4;51,4;49,8;34.2;48,0;2pka62t1zg04jwkcx6zbc4wlw;0;0;5;17;Tacoma Defiance;317;MC;1,0
2689837485;67;10;1;5;17;5icuo8utnztpsd9l03gdd68dl;1;1,7;49,4;2024-05-19T19:09:26.133Z;2024-05-24T19:40:22Z;[{'id': 5043171961, 'qualifierId': 233, 'value': '49'}, {'id': 5043171557, 'qualifierId': 182}, {'id': 5043171559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051662993, 'qualifierId': 377}, {'id': 5043171553, 'qualifierId': 173}, {'id': 5043171555, 'qualifierId': 178}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;cwg76z3msj2u0k97youdwg2s4;Save;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;5;17;Minnesota United II;317;GK;1,0
2689837455;50;6;1;5;19;1pc6sx2h4rp113ldkbp5d2xas;1;87,8;62,0;2024-05-19T19:09:27.940Z;2024-05-19T19:09:34Z;[{'id': 5043171593, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043172121, 'qualifierId': 233, 'value': '68'}, {'id': 5043171595, 'qualifierId': 73}];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;cwg76z3msj2u0k97youdwg2s4;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;;68,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;5;19;Tacoma Defiance;319;MC;1,0
2689837567;68;6;1;5;19;5icuo8utnztpsd9l03gdd68dl;0;12,2;38,0;2024-05-19T19:09:27.940Z;2024-05-24T19:40:25Z;[{'id': 5043172147, 'qualifierId': 233, 'value': '50'}, {'id': 5043172083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043172087, 'qualifierId': 73}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;cwg76z3msj2u0k97youdwg2s4;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;5;19;Minnesota United II;319;GK;1,0
2689838253;51;1;1;5;53;1pc6sx2h4rp113ldkbp5d2xas;1;99,6;99,5;2024-05-19T19:10:02.372Z;2024-05-24T19:40:34Z;[{'id': 5043175667, 'qualifierId': 140, 'value': '96.6'}, {'id': 5043175669, 'qualifierId': 141, 'value': '6.8'}, {'id': 5043175657, 'qualifierId': 2}, {'id': 5043175659, 'qualifierId': 6}, {'id': 5043175661, 'qualifierId': 155}, {'id': 5043175671, 'qualifierId': 212, 'value': '63.1'}, {'id': 5043175673, 'qualifierId': 213, 'value': '4.66'}, {'id': 5043175675, 'qualifierId': 1}, {'id': 5051663429, 'qualifierId': 20}, {'id': 5043175663, 'qualifierId': 223}, {'id': 5043175665, 'qualifierId': 56, 'value': 'Right'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;6,8;4,66;96,6;;;63,1;1,0;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;96,6;6,8;;;;;;;0;0;5;53;Tacoma Defiance;353;AMC;1,0
2689838255;69;83;1;6;0;5icuo8utnztpsd9l03gdd68dl;0;5,5;92,1;2024-05-19T19:10:08.931Z;2024-05-19T19:57:19Z;[{'id': 5043200607, 'qualifierId': 399, 'value': '1795jw1oc3pkthyq0kqexh65m'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;cwg76z3msj2u0k97youdwg2s4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;6;0;Minnesota United II;360;AMC;1,0
2689838257;52;50;1;6;1;1pc6sx2h4rp113ldkbp5d2xas;1;93,4;6,3;2024-05-19T19:10:09.842Z;2024-05-19T19:10:15Z;[{'id': 5043175693, 'qualifierId': 286}, {'id': 5043175691, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043176243, 'qualifierId': 233, 'value': '70'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cwg76z3msj2u0k97youdwg2s4;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;;;;70,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;6;1;Tacoma Defiance;361;DMR;1,0
2689838349;70;7;1;6;1;5icuo8utnztpsd9l03gdd68dl;1;6,6;93,7;2024-05-19T19:10:09.843Z;2024-05-24T19:40:48Z;[{'id': 5051663811, 'qualifierId': 384}, {'id': 5043176199, 'qualifierId': 233, 'value': '52'}, {'id': 5043176103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043176105, 'qualifierId': 285}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;cwg76z3msj2u0k97youdwg2s4;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;6;1;Minnesota United II;361;AMC;1,0
2689838289;53;83;1;6;3;1pc6sx2h4rp113ldkbp5d2xas;0;93,4;8,3;2024-05-19T19:10:12.178Z;2024-05-19T19:14:44Z;[{'id': 5043201335, 'qualifierId': 399, 'value': '7zr3gif60ntltgt3s5yi6qjca'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cwg76z3msj2u0k97youdwg2s4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;6;3;Tacoma Defiance;363;DMR;1,0
2689838361;71;61;1;6;4;5icuo8utnztpsd9l03gdd68dl;0;9,2;93,1;2024-05-19T19:10:13.203Z;2024-05-19T19:14:44Z;[{'id': 5043176147, 'qualifierId': 56, 'value': 'Back'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;cwg76z3msj2u0k97youdwg2s4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;6;4;Minnesota United II;364;DC;1,0
2689838417;54;1;1;6;5;1pc6sx2h4rp113ldkbp5d2xas;1;89,0;10,1;2024-05-19T19:10:14.194Z;2024-05-19T19:10:16Z;[{'id': 5043176455, 'qualifierId': 140, 'value': '80.4'}, {'id': 5043176453, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043176461, 'qualifierId': 213, 'value': '3.07'}, {'id': 5043176459, 'qualifierId': 212, 'value': '9.1'}, {'id': 5043176457, 'qualifierId': 141, 'value': '11.1'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;11,1;3,07;80,4;;;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;80,4;11,1;;;;;;;0;0;6;5;Tacoma Defiance;365;DMR;1,0
2689838449;55;1;1;6;8;1pc6sx2h4rp113ldkbp5d2xas;1;77,6;11,8;2024-05-19T19:10:16.722Z;2024-05-19T19:10:19Z;[{'id': 5043176721, 'qualifierId': 140, 'value': '88.7'}, {'id': 5043176717, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043176727, 'qualifierId': 213, 'value': '0.78'}, {'id': 5043176723, 'qualifierId': 141, 'value': '28.9'}, {'id': 5043176725, 'qualifierId': 212, 'value': '16.5'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;28,9;0,78;88,7;;;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;88,7;28,9;;;;;;;0;0;6;8;Tacoma Defiance;368;FW;1,0
2689838491;56;1;1;6;10;1pc6sx2h4rp113ldkbp5d2xas;1;88,3;29,7;2024-05-19T19:10:18.929Z;2024-05-19T19:11:39Z;[{'id': 5043176983, 'qualifierId': 212, 'value': '8.5'}, {'id': 5043176985, 'qualifierId': 213, 'value': '2.86'}, {'id': 5043176977, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043176981, 'qualifierId': 141, 'value': '33.2'}, {'id': 5043176979, 'qualifierId': 140, 'value': '80.5'}];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;33,2;2,86;80,5;;;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;80,5;33,2;;;;;;;0;0;6;10;Tacoma Defiance;370;MC;1,0
