id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Resume;value_Captain;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_DirectionOfPlay;value_Length;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_Zone;value_LongBall;value_Chipped;value_DeletedEventType;value_OppositeRelatedEventId;value_Left;value_Right;value_Assist;value_IntentionalAssist;value_RightFooted;value_OutSwinger;value_Cross;value_CornerTaken;value_Assisted;value_FirstTouch;value_Blocked;value_SixYardBlocked;value_GoalmouthZ;value_Head;value_FromCorner;value_GkY;value_SmallBoxCentre;value_BlockedX;value_RelatedEventId;value_GoalmouthY;value_GkX;value_BlockedY;value_LowRight;value_DefBlock;value_Defensive;value_Offensive;value_HeadPass;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Overrun;value_LowCentre;value_NotAssisted;value_LeftFooted;value_BoxLeft;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_ThroughBall;value_TakeOnOvertake;value_RegularPlay;value_BoxCentre;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_AttemptedTackle;value_TakeOnSpace;value_TouchTypeClearance;value_FlickOn;value_NotVisible;value_TouchTypePass;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_BigChance;value_LowGkIntervention;value_KeeperThrow;value_InSwinger;value_LeadingToAttempt;value_RelatedError1Id;value_IndividualPlay;value_OwnPlayer;value_BoxRight;value_OwnShotBlocked;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_LowLeft;value_ParriedSafe;value_Hands;value_Diving;value_SmallBoxLeft;value_BlockedCross;value_Injury;value_InjuredPlayerId;value_BlockedClearance;value_YellowCard;value_OffTheBallFoul;value_GkHoof;value_LeadingToGoal;value_SwerveLeft;value_HighRight;value_OutOfBoxCentre;value_ShirtPull/Holding;value_GkKickFromHands;value_FastBreak;value_Minutes;value_Feet;value_Stooping;value_Handball;value_Dissent;value_MediumGkIntervention;value_OverArm;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SetPiece;value_PullBack;value_35Centre;value_High;value_Volley;value_MisHit;value_SmallBoxRight;value_HighGkIntervention;value_Strong;value_BoxDeepRight;value_HighClaim;value_HighLeft;value_CaptainChange;value_Defensive1V1;value_RecklessOffence;value_FreeKick;value_Reaching;value_Fingertip;value_Standing;value_Collected;value_CloseRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694259833;279;1;1;26;24;5b4ccd62yeeqdl2qk6jzsmjv8;1;25,7;25,2;2024-06-02T22:30:10.029Z;2024-06-02T22:30:11Z;[{'id': 5067448829, 'qualifierId': 212, 'value': '15.8'}, {'id': 5067448823, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067448827, 'qualifierId': 141, 'value': '12.2'}, {'id': 5067448825, 'qualifierId': 140, 'value': '13.2'}, {'id': 5067448831, 'qualifierId': 213, 'value': '3.73'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;15,8;;3,73;12,2;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;13,2;12,2;;;;;;;0;0;26;24;Philadelphia Union II;1584;MC;1,0
2694259841;280;1;1;26;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;12,3;10,7;2024-06-02T22:30:11.845Z;2024-06-02T22:30:13Z;[{'id': 5067448861, 'qualifierId': 212, 'value': '6.0'}, {'id': 5067448859, 'qualifierId': 141, 'value': '19.2'}, {'id': 5067448863, 'qualifierId': 213, 'value': '1.84'}, {'id': 5067448855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067448857, 'qualifierId': 140, 'value': '10.8'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;6,0;;1,84;19,2;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;10,8;19,2;;;;;;;0;0;26;26;Philadelphia Union II;1586;DMR;1,0
2694259855;281;1;1;26;27;5b4ccd62yeeqdl2qk6jzsmjv8;0;10,8;19,2;2024-06-02T22:30:12.893Z;2024-06-02T22:30:14Z;[{'id': 5067448909, 'qualifierId': 141, 'value': '19.4'}, {'id': 5067448907, 'qualifierId': 140, 'value': '26.9'}, {'id': 5067448905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067448911, 'qualifierId': 212, 'value': '16.9'}, {'id': 5067448913, 'qualifierId': 213, 'value': '0.01'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;16,9;;0,01;19,4;26,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;26,9;19,4;;;;;;;0;0;26;27;Philadelphia Union II;1587;DC;1,0
2694259851;219;8;1;26;28;1zgjjyruyufrkh4xjvryqsb1i;1;73,9;75,4;2024-06-02T22:30:14.548Z;2024-06-07T18:17:36Z;[{'id': 5067448899, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071449823, 'qualifierId': 383}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;d7f77e11d8gpftihsobo0vwgk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;26;28;Columbus Crew II;1588;AMC;1,0
2694259859;220;49;1;26;29;1zgjjyruyufrkh4xjvryqsb1i;1;75,2;73,6;2024-06-02T22:30:15.075Z;2024-06-02T22:30:15Z;[];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;d7f77e11d8gpftihsobo0vwgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;26;29;Columbus Crew II;1589;AMC;1,0
2694259873;221;1;1;26;29;1zgjjyruyufrkh4xjvryqsb1i;0;75,2;73,6;2024-06-02T22:30:15.267Z;2024-06-02T22:30:17Z;[{'id': 5067449049, 'qualifierId': 212, 'value': '18.6'}, {'id': 5067449051, 'qualifierId': 213, 'value': '4.94'}, {'id': 5067449041, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067449047, 'qualifierId': 141, 'value': '47.0'}, {'id': 5067449045, 'qualifierId': 140, 'value': '79.2'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;18,6;;4,94;47,0;79,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;79,2;47,0;;;;;;;0;0;26;29;Columbus Crew II;1589;AMC;1,0
2694259875;282;49;1;26;32;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,7;51,6;2024-06-02T22:30:17.982Z;2024-06-02T22:30:18Z;[];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;d7f77e11d8gpftihsobo0vwgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;26;32;Philadelphia Union II;1592;DC;1,0
2694259889;283;1;1;26;32;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,7;51,6;2024-06-02T22:30:18.085Z;2024-06-02T22:30:21Z;[{'id': 5067449109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067449111, 'qualifierId': 140, 'value': '31.8'}, {'id': 5067449113, 'qualifierId': 141, 'value': '76.3'}, {'id': 5067449117, 'qualifierId': 213, 'value': '0.92'}, {'id': 5067449115, 'qualifierId': 212, 'value': '21.1'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;21,1;;0,92;76,3;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;31,8;76,3;;;;;;;0;0;26;32;Philadelphia Union II;1592;DC;1,0
2694259883;222;43;1;26;34;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-06-02T22:30:20.504Z;2024-06-02T22:43:39Z;[{'id': 5067470787, 'qualifierId': 144, 'value': '61'}, {'id': 5067449089, 'qualifierId': 56, 'value': 'Center'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;d7f77e11d8gpftihsobo0vwgk;Deleted event;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;26;34;Columbus Crew II;1594;FW;1,0
2694259895;284;1;1;26;35;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,2;77,0;2024-06-02T22:30:20.918Z;2024-06-02T22:30:23Z;[{'id': 5067449161, 'qualifierId': 140, 'value': '30.1'}, {'id': 5067449159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067449167, 'qualifierId': 213, 'value': '4.61'}, {'id': 5067449163, 'qualifierId': 141, 'value': '59.9'}, {'id': 5067449165, 'qualifierId': 212, 'value': '11.7'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;11,7;;4,61;59,9;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;30,1;59,9;;;;;;;0;0;26;35;Philadelphia Union II;1595;DML;1,0
2694259897;285;61;1;26;36;5b4ccd62yeeqdl2qk6jzsmjv8;0;30,1;60,0;2024-06-02T22:30:22.510Z;2024-06-07T18:18:09Z;[{'id': 5067449171, 'qualifierId': 56, 'value': 'Back'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;d7f77e11d8gpftihsobo0vwgk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;26;36;Philadelphia Union II;1596;MC;1,0
2694987251;728;61;1;26;37;1zgjjyruyufrkh4xjvryqsb1i;0;66,3;34,0;2024-06-02T22:30:23.457Z;2024-06-07T18:18:19Z;[{'id': 5071450287, 'qualifierId': 56, 'value': 'Center'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;d7f77e11d8gpftihsobo0vwgk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;26;37;Columbus Crew II;1597;FW;1,0
2694987263;986;61;1;26;37;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,5;65,7;2024-06-02T22:30:23.587Z;2024-06-07T18:18:23Z;[{'id': 5071450359, 'qualifierId': 56, 'value': 'Back'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;d7f77e11d8gpftihsobo0vwgk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;26;37;Philadelphia Union II;1597;MC;1,0
2694259905;223;49;1;26;39;1zgjjyruyufrkh4xjvryqsb1i;1;72,1;34,8;2024-06-02T22:30:25.092Z;2024-06-02T22:30:25Z;[];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;d7f77e11d8gpftihsobo0vwgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;26;39;Columbus Crew II;1599;FW;1,0
2694259913;224;1;1;26;39;1zgjjyruyufrkh4xjvryqsb1i;1;72,1;34,8;2024-06-02T22:30:25.156Z;2024-06-02T22:30:26Z;[{'id': 5067449223, 'qualifierId': 213, 'value': '2.88'}, {'id': 5067449219, 'qualifierId': 141, 'value': '37.9'}, {'id': 5067449221, 'qualifierId': 212, 'value': '8.2'}, {'id': 5067449215, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067449217, 'qualifierId': 140, 'value': '64.6'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;8,2;;2,88;37,9;64,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;64,6;37,9;;;;;;;0;0;26;39;Columbus Crew II;1599;FW;1,0
2694259929;225;1;1;26;41;1zgjjyruyufrkh4xjvryqsb1i;1;64,8;38,0;2024-06-02T22:30:26.836Z;2024-06-02T22:30:31Z;[{'id': 5067449319, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067449321, 'qualifierId': 140, 'value': '72.0'}, {'id': 5067449327, 'qualifierId': 213, 'value': '1.11'}, {'id': 5067449325, 'qualifierId': 212, 'value': '17.1'}, {'id': 5067449323, 'qualifierId': 141, 'value': '60.6'}];5aszabja459117mqykvfpajh0;C. Rojas;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;17,1;;1,11;60,6;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;72,0;60,6;;;;;;;0;0;26;41;Columbus Crew II;1601;DMC;1,0
2694259941;226;1;1;26;45;1zgjjyruyufrkh4xjvryqsb1i;1;73,2;60,8;2024-06-02T22:30:30.965Z;2024-06-02T22:30:33Z;[{'id': 5067449361, 'qualifierId': 141, 'value': '84.8'}, {'id': 5067449359, 'qualifierId': 140, 'value': '77.5'}, {'id': 5067449365, 'qualifierId': 213, 'value': '1.30'}, {'id': 5067449363, 'qualifierId': 212, 'value': '16.9'}, {'id': 5067449357, 'qualifierId': 56, 'value': 'Left'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;16,9;;1,3;84,8;77,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;77,5;84,8;;;;;;;0;0;26;45;Columbus Crew II;1605;ML;1,0
2694259957;227;1;1;26;47;1zgjjyruyufrkh4xjvryqsb1i;1;77,0;85,6;2024-06-02T22:30:33.260Z;2024-06-02T22:30:36Z;[{'id': 5067449441, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067449445, 'qualifierId': 141, 'value': '75.4'}, {'id': 5067449443, 'qualifierId': 140, 'value': '61.2'}, {'id': 5067449447, 'qualifierId': 212, 'value': '18.0'}, {'id': 5067449449, 'qualifierId': 213, 'value': '3.54'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;18,0;;3,54;75,4;61,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;61,2;75,4;;;;;;;0;0;26;47;Columbus Crew II;1607;DC;1,0
2694259971;228;1;1;26;50;1zgjjyruyufrkh4xjvryqsb1i;1;61,1;74,7;2024-06-02T22:30:35.925Z;2024-06-02T22:30:39Z;[{'id': 5067449515, 'qualifierId': 213, 'value': '3.84'}, {'id': 5067449513, 'qualifierId': 212, 'value': '22.7'}, {'id': 5067449511, 'qualifierId': 141, 'value': '53.1'}, {'id': 5067449509, 'qualifierId': 140, 'value': '44.6'}, {'id': 5067449507, 'qualifierId': 56, 'value': 'Back'}];5aszabja459117mqykvfpajh0;C. Rojas;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;22,7;;3,84;53,1;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;44,6;53,1;;;;;;;0;0;26;50;Columbus Crew II;1610;DMC;1,0
2694259989;229;1;1;26;53;1zgjjyruyufrkh4xjvryqsb1i;1;44,5;53,1;2024-06-02T22:30:39.197Z;2024-06-02T22:30:43Z;[{'id': 5067449623, 'qualifierId': 213, 'value': '3.34'}, {'id': 5067449619, 'qualifierId': 141, 'value': '48.1'}, {'id': 5067449617, 'qualifierId': 140, 'value': '28.8'}, {'id': 5067449615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067449621, 'qualifierId': 212, 'value': '16.8'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;16,8;;3,34;48,1;28,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;28,8;48,1;;;;;;;0;0;26;53;Columbus Crew II;1613;DC;1,0
2694260007;230;1;1;26;57;1zgjjyruyufrkh4xjvryqsb1i;1;28,8;48,1;2024-06-02T22:30:43.245Z;2024-06-02T22:30:46Z;[{'id': 5067449683, 'qualifierId': 1}, {'id': 5067449677, 'qualifierId': 141, 'value': '94.8'}, {'id': 5067449675, 'qualifierId': 140, 'value': '38.2'}, {'id': 5067449673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067449679, 'qualifierId': 212, 'value': '33.3'}, {'id': 5067449681, 'qualifierId': 213, 'value': '1.27'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;33,3;;1,27;94,8;38,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;38,2;94,8;;;;;;;0;0;26;57;Columbus Crew II;1617;GK;1,0
2694260021;231;1;1;27;2;1zgjjyruyufrkh4xjvryqsb1i;1;40,9;95,3;2024-06-02T22:30:47.765Z;2024-06-02T22:30:50Z;[{'id': 5067449761, 'qualifierId': 140, 'value': '58.9'}, {'id': 5067449759, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067449767, 'qualifierId': 213, 'value': '0.06'}, {'id': 5067449765, 'qualifierId': 212, 'value': '18.9'}, {'id': 5067449763, 'qualifierId': 141, 'value': '96.9'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;18,9;;0,06;96,9;58,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;58,9;96,9;;;;;;;0;0;27;2;Columbus Crew II;1622;DC;1,0
2694260035;232;1;1;27;4;1zgjjyruyufrkh4xjvryqsb1i;1;58,9;96,9;2024-06-02T22:30:50.380Z;2024-06-02T22:30:52Z;[{'id': 5067449831, 'qualifierId': 140, 'value': '67.5'}, {'id': 5067449829, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067449837, 'qualifierId': 213, 'value': '5.86'}, {'id': 5067449835, 'qualifierId': 212, 'value': '9.9'}, {'id': 5067449833, 'qualifierId': 141, 'value': '90.9'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;9,9;;5,86;90,9;67,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;67,5;90,9;;;;;;;0;0;27;4;Columbus Crew II;1624;DC;1,0
2694260039;233;1;1;27;6;1zgjjyruyufrkh4xjvryqsb1i;1;67,5;90,9;2024-06-02T22:30:52.236Z;2024-06-02T22:30:54Z;[{'id': 5067449861, 'qualifierId': 141, 'value': '71.2'}, {'id': 5067449857, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067449859, 'qualifierId': 140, 'value': '68.6'}, {'id': 5067449863, 'qualifierId': 212, 'value': '13.4'}, {'id': 5067449865, 'qualifierId': 213, 'value': '4.80'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;13,4;;4,8;71,2;68,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;68,6;71,2;;;;;;;0;0;27;6;Columbus Crew II;1626;ML;1,0
2694260041;234;1;1;27;8;1zgjjyruyufrkh4xjvryqsb1i;0;67,8;70,9;2024-06-02T22:30:54.188Z;2024-06-02T22:30:55Z;[{'id': 5067449889, 'qualifierId': 213, 'value': '4.82'}, {'id': 5067449881, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067449883, 'qualifierId': 140, 'value': '68.7'}, {'id': 5067449887, 'qualifierId': 212, 'value': '8.8'}, {'id': 5067449885, 'qualifierId': 141, 'value': '58.1'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;8,8;;4,82;58,1;68,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;68,7;58,1;;;;;;;0;0;27;8;Columbus Crew II;1628;FW;1,0
