teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;New York RB II;New York Red Bulls II;NY;home;USA;dwuu54d9tbnvz8z7h48nqscus;4;6
erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;Atlanta Utd II;Atlanta United 2;ATL;away;USA;dwuu54d9tbnvz8z7h48nqscus;1;2
