matchId;id;coverageLevel;date;time;localDate;localTime;week;numberOfPeriods;periodLength;lastUpdated;description;tournamentCalendar_id;tournamentCalendar_startDate;tournamentCalendar_endDate;tournamentCalendar_name;home_id;home_name;home_shortName;home_officialName;home_code;home_position;away_id;away_name;away_shortName;away_officialName;away_code;away_position;competition_id;competition_name;competition_knownName;competition_competitionCode;competition_competitionFormat;venueName;expandedMaxMinute;matchStatus
e5y8g02nukqkwbi1kwvpnwt1w;e5y8g02nukqkwbi1kwvpnwt1w;13;2024-07-21Z;22:00:00Z;2024-07-21;18:00:00;19;2;45;2025-05-27T21:53:55Z;Inter Miami II vs Huntsville City;azyt1t7kg4bx4vu80k7w8drtg;2024-03-16Z;2024-11-10Z;2024;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;Inter Miami II;Inter Miami CF II;MIA;home;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;Huntsville;Huntsville City FC;HNT;away;5qmjkpvi92vrzdcb2knassjkk;MLS Next Pro;MLS Next Pro;MNP;Domestic league;Chase Stadium;98;Played
