teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;Crown Legacy;Crown Legacy FC (Charlotte FC II);CLT;home;USA;bwkm55i1riyf0eyg7ly7u5ono;0;0
erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;Atlanta Utd II;Atlanta United 2;ATL;away;USA;bwkm55i1riyf0eyg7ly7u5ono;0;0
