id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Involved;value_PlayerPosition;value_Captain;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_LayOff;value_IntendedTackleTarget;value_NotVisible;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_TakeOnSpace;value_TouchTypeClearance;value_Direct;value_Handball;value_FreeKickTaken;value_Indirect;value_TakeOnOvertake;value_OutOfPlay;value_DeletedEventType;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeControl;value_Chipped;value_LongBall;value_OutSwinger;value_Cross;value_LeftFooted;value_TouchTypePass;value_LeadingToAttempt;value_Assist;value_IntentionalAssist;value_GkX;value_BoxCentre;value_Blocked;value_GoalmouthY;value_RightFooted;value_LowCentre;value_BlockedY;value_GoalmouthZ;value_RelatedEventId;value_RelatedError1Id;value_BlockedX;value_RegularPlay;value_GkY;value_Assisted;value_FirstTouch;value_DefBlock;value_NotAssisted;value_Right;value_Left;value_CornerTaken;value_NextEventThrowIn;value_ThrowIn;value_HighRight;value_IndividualPlay;value_FastBreak;value_OutOfBoxCentre;value_YellowCard;value_Dissent;value_Shove/Push;value_Foul;value_Launch;value_SwitchOfPlay;value_AttemptedTackle;value_Defensive1V1;value_RecklessOffence;value_HighLeft;value_SetPiece;value_Volley;value_HeadPass;value_PlayersCaughtOffside;value_Head;value_ShirtPull/Holding;value_TacticalFoul;value_InSwinger;value_RefereeDelay;value_DrinksBreak;value_LowLeft;value_ParriedSafe;value_Diving;value_LowGkIntervention;value_Hands;value_LowRight;value_BoxLeft;value_SavedOffLine;value_SixYardBlocked;value_LastLine;value_CloseLeftAndHigh;value_FlickOn;value_MisHit;value_Minutes;value_MediumGkIntervention;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_35Centre;value_OtherObstacle;value_OtherReason;value_BallHitsReferee;value_Overrun;value_BlockedCross;value_FromCorner;value_NotPastGoalLine;value_TempMissNotPassedGoalLine;value_TempBlocked;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_Scored;value_GoalShotTimestamp;value_GoalShotGameClock;value_CausingPlayer;value_GkXTimeOfGoal;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_GkYTimeOfGoal;value_CloseHigh;value_Injury;value_InjuredPlayerId;value_SwerveLeft;value_FantasyAssistType;value_FreeKick;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_High;value_KeeperThrow;value_SmallBoxCentre;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699334021;151;83;1;19;16;cbip96wzs3jc2xadoluhhxotl;0;25,6;6,1;2024-07-06T01:23:34.966Z;2024-07-13T15:03:13Z;[{'id': 5095387725, 'qualifierId': 399, 'value': '641bsr9un81t6sds51fhvijh0'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;duliwct1pxtpqbogmv3plnc44;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;19;16;Austin II;1156;DR;1,0
2699334045;222;1;1;19;16;d0c07im4a6oj8qa7f1zlt3pqs;1;72,6;96,2;2024-07-06T01:23:35.716Z;2024-07-06T01:23:42Z;[{'id': 5095381207, 'qualifierId': 212, 'value': '20.8'}, {'id': 5095381205, 'qualifierId': 141, 'value': '90.2'}, {'id': 5095381201, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095381209, 'qualifierId': 213, 'value': '6.09'}, {'id': 5095381203, 'qualifierId': 140, 'value': '92.0'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;92,0;20,8;90,2;;6,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;92,0;90,2;;;;;;;;0;19;16;Real Monarchs;1156;FWR;1,0
2699334049;223;61;1;19;24;d0c07im4a6oj8qa7f1zlt3pqs;0;96,3;69,7;2024-07-06T01:23:42.789Z;2024-07-06T01:23:43Z;[{'id': 5095381221, 'qualifierId': 56, 'value': 'Center'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;duliwct1pxtpqbogmv3plnc44;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;19;24;Real Monarchs;1164;DC;1,0
2699334057;152;12;1;19;27;cbip96wzs3jc2xadoluhhxotl;1;10,4;34,6;2024-07-06T01:23:45.846Z;2024-07-06T01:23:48Z;[{'id': 5095381301, 'qualifierId': 213, 'value': '4.53'}, {'id': 5095381295, 'qualifierId': 140, 'value': '6.1'}, {'id': 5095381297, 'qualifierId': 141, 'value': '0.0'}, {'id': 5095381311, 'qualifierId': 167}, {'id': 5095381299, 'qualifierId': 212, 'value': '24.6'}, {'id': 5095381293, 'qualifierId': 56, 'value': 'Back'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;duliwct1pxtpqbogmv3plnc44;Clearance;;;;;;;;;;6,1;24,6;0,0;;4,53;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;6,1;0,0;;;;;;;;0;19;27;Austin II;1167;MC;1,0
2699334059;153;5;1;19;27;cbip96wzs3jc2xadoluhhxotl;0;6,8;-1,0;2024-07-06T01:23:45.990Z;2024-07-06T01:35:56Z;[{'id': 5095381305, 'qualifierId': 347}, {'id': 5095381303, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095381431, 'qualifierId': 233, 'value': '224'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;duliwct1pxtpqbogmv3plnc44;Out;;;;;;;;;;;;;;;;;;;;224,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;19;27;Austin II;1167;MC;1,0
2699334081;224;5;1;19;27;d0c07im4a6oj8qa7f1zlt3pqs;1;93,2;101,0;2024-07-06T01:23:45.990Z;2024-07-06T01:23:54Z;[{'id': 5095381415, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095381417, 'qualifierId': 347}, {'id': 5095381419, 'qualifierId': 233, 'value': '153'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;duliwct1pxtpqbogmv3plnc44;Out;;;;;;;;;;;;;;;;;;;;153,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;19;27;Real Monarchs;1167;DC;1,0
2699334129;225;1;1;19;34;d0c07im4a6oj8qa7f1zlt3pqs;1;92,4;100,0;2024-07-06T01:23:53.525Z;2024-07-06T01:24:00Z;[{'id': 5095381651, 'qualifierId': 141, 'value': '86.9'}, {'id': 5095381649, 'qualifierId': 140, 'value': '92.7'}, {'id': 5095381653, 'qualifierId': 212, 'value': '9.7'}, {'id': 5095381645, 'qualifierId': 107}, {'id': 5095381647, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095381655, 'qualifierId': 213, 'value': '4.74'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;92,7;9,7;86,9;;4,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;92,7;86,9;;;;;;;;0;19;34;Real Monarchs;1174;FWR;1,0
2699334133;226;50;1;19;38;d0c07im4a6oj8qa7f1zlt3pqs;1;85,8;92,2;2024-07-06T01:23:57.437Z;2024-07-06T01:24:01Z;[{'id': 5095381697, 'qualifierId': 233, 'value': '154'}, {'id': 5095381667, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095381669, 'qualifierId': 286}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;duliwct1pxtpqbogmv3plnc44;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;154,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;19;38;Real Monarchs;1178;DC;1,0
2699334113;154;7;1;19;38;cbip96wzs3jc2xadoluhhxotl;1;14,2;7,8;2024-07-06T01:23:57.438Z;2024-07-13T15:04:18Z;[{'id': 5102549899, 'qualifierId': 384}, {'id': 5095381679, 'qualifierId': 233, 'value': '226'}, {'id': 5095381579, 'qualifierId': 285}, {'id': 5095381577, 'qualifierId': 56, 'value': 'Back'}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;duliwct1pxtpqbogmv3plnc44;Tackle;;;;;;;;;;;;;;;;;;;;226,0;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;19;38;Austin II;1178;MR;1,0
2699334117;155;49;1;19;39;cbip96wzs3jc2xadoluhhxotl;1;26,8;5,3;2024-07-06T01:23:58.182Z;2024-07-06T01:23:58Z;[];dzo2odov052991qseshgfruju;D. Iskenderian;;duliwct1pxtpqbogmv3plnc44;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;19;39;Austin II;1179;FW;1,0
2699334123;156;1;1;19;39;cbip96wzs3jc2xadoluhhxotl;1;26,8;5,3;2024-07-06T01:23:58.462Z;2024-07-06T01:23:59Z;[{'id': 5095381609, 'qualifierId': 141, 'value': '11.0'}, {'id': 5095381607, 'qualifierId': 140, 'value': '23.0'}, {'id': 5095381611, 'qualifierId': 212, 'value': '5.6'}, {'id': 5095381605, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095381613, 'qualifierId': 213, 'value': '2.37'}];dzo2odov052991qseshgfruju;D. Iskenderian;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;23,0;5,6;11,0;;2,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;23,0;11,0;;;;;;;;0;19;39;Austin II;1179;FW;1,0
2699334139;157;1;1;19;40;cbip96wzs3jc2xadoluhhxotl;1;20,9;12,8;2024-07-06T01:23:59.254Z;2024-07-06T01:24:02Z;[{'id': 5095381751, 'qualifierId': 140, 'value': '28.0'}, {'id': 5095381761, 'qualifierId': 212, 'value': '10.7'}, {'id': 5095381747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095381765, 'qualifierId': 213, 'value': '0.80'}, {'id': 5095381757, 'qualifierId': 141, 'value': '24.1'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;28,0;10,7;24,1;;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;28,0;24,1;;;;;;;;0;19;40;Austin II;1180;MC;1,0
2699334141;158;3;1;19;43;cbip96wzs3jc2xadoluhhxotl;1;27,8;26,8;2024-07-06T01:24:01.934Z;2024-07-13T15:04:39Z;[{'id': 5095381775, 'qualifierId': 285}, {'id': 5095381773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5102550659, 'qualifierId': 464}, {'id': 5095381883, 'qualifierId': 233, 'value': '228'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;duliwct1pxtpqbogmv3plnc44;Take On;;;;;;;;;;;;;;;;;;;;228,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;19;43;Austin II;1183;FW;1,0
2699334163;228;45;1;19;43;d0c07im4a6oj8qa7f1zlt3pqs;0;72,2;73,2;2024-07-06T01:24:01.934Z;2024-07-06T01:24:06Z;[{'id': 5095381861, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095381899, 'qualifierId': 233, 'value': '158'}, {'id': 5095381863, 'qualifierId': 286}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;duliwct1pxtpqbogmv3plnc44;Challenge;;;;;;;;;;;;;;;;;;;1,0;158,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;19;43;Real Monarchs;1183;MC;1,0
2699334143;159;50;1;19;43;cbip96wzs3jc2xadoluhhxotl;1;26,8;22,1;2024-07-06T01:24:02.766Z;2024-07-06T01:24:06Z;[{'id': 5095381783, 'qualifierId': 285}, {'id': 5095381887, 'qualifierId': 233, 'value': '227'}, {'id': 5095381781, 'qualifierId': 56, 'value': 'Back'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;duliwct1pxtpqbogmv3plnc44;Dispossessed;;;;;;;;;;;;;;;;;;;;227,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;19;43;Austin II;1183;FW;1,0
2699334155;227;7;1;19;43;d0c07im4a6oj8qa7f1zlt3pqs;1;73,2;77,9;2024-07-06T01:24:02.767Z;2024-07-13T15:04:44Z;[{'id': 5095381851, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095381853, 'qualifierId': 286}, {'id': 5102550871, 'qualifierId': 384}, {'id': 5095381879, 'qualifierId': 233, 'value': '159'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;duliwct1pxtpqbogmv3plnc44;Tackle;;;;;;;;;;;;;;;;;;;1,0;159,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;19;43;Real Monarchs;1183;DC;1,0
2699334157;160;45;1;19;47;cbip96wzs3jc2xadoluhhxotl;0;27,8;31,5;2024-07-06T01:24:05.878Z;2024-07-06T01:24:08Z;[{'id': 5095381929, 'qualifierId': 233, 'value': '230'}, {'id': 5095381857, 'qualifierId': 285}, {'id': 5095381855, 'qualifierId': 56, 'value': 'Back'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;duliwct1pxtpqbogmv3plnc44;Challenge;;;;;;;;;;;;;;;;;;;;230,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;19;47;Austin II;1187;FW;1,0
2699334169;230;3;1;19;47;d0c07im4a6oj8qa7f1zlt3pqs;1;72,2;68,5;2024-07-06T01:24:05.878Z;2024-07-13T15:04:50Z;[{'id': 5102551123, 'qualifierId': 464}, {'id': 5095381909, 'qualifierId': 286}, {'id': 5095381911, 'qualifierId': 233, 'value': '160'}, {'id': 5095381907, 'qualifierId': 56, 'value': 'Center'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;duliwct1pxtpqbogmv3plnc44;Take On;;;;;;;;;;;;;;;;;;;1,0;160,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;19;47;Real Monarchs;1187;MC;1,0
2699334167;229;49;1;19;47;d0c07im4a6oj8qa7f1zlt3pqs;1;70,9;67,3;2024-07-06T01:24:06.420Z;2024-07-06T01:24:07Z;[];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;duliwct1pxtpqbogmv3plnc44;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;19;47;Real Monarchs;1187;MC;1,0
2699334181;231;1;1;19;48;d0c07im4a6oj8qa7f1zlt3pqs;1;71,2;67,3;2024-07-06T01:24:07.412Z;2024-07-06T01:24:10Z;[{'id': 5095381981, 'qualifierId': 140, 'value': '75.7'}, {'id': 5095381979, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095381983, 'qualifierId': 141, 'value': '86.0'}, {'id': 5095381987, 'qualifierId': 213, 'value': '1.22'}, {'id': 5095381985, 'qualifierId': 212, 'value': '13.6'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;75,7;13,6;86,0;;1,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;75,7;86,0;;;;;;;;0;19;48;Real Monarchs;1188;MC;1,0
2699334185;232;1;1;19;51;d0c07im4a6oj8qa7f1zlt3pqs;1;77,1;75,6;2024-07-06T01:24:10.756Z;2024-07-06T01:24:12Z;[{'id': 5095382009, 'qualifierId': 140, 'value': '78.7'}, {'id': 5095382015, 'qualifierId': 213, 'value': '4.86'}, {'id': 5095382011, 'qualifierId': 141, 'value': '58.7'}, {'id': 5095382007, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095382013, 'qualifierId': 212, 'value': '11.6'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;78,7;11,6;58,7;;4,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;78,7;58,7;;;;;;;;0;19;51;Real Monarchs;1191;FWR;1,0
2699334199;233;2;1;19;53;d0c07im4a6oj8qa7f1zlt3pqs;1;78,7;58,7;2024-07-06T01:24:11.988Z;2024-07-06T01:24:19Z;[{'id': 5095382099, 'qualifierId': 141, 'value': '67.6'}, {'id': 5095382137, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095382097, 'qualifierId': 140, 'value': '91.2'}, {'id': 5095382135, 'qualifierId': 7, 'value': 'ov91zkisppven9tp72gfbjf8'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;duliwct1pxtpqbogmv3plnc44;Offside Pass;;;;;;;;;;91,2;;67,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;91,2;67,6;;;;;;;;0;19;53;Real Monarchs;1193;MC;1,0
2699334207;161;55;1;19;53;cbip96wzs3jc2xadoluhhxotl;1;14,2;52,1;2024-07-06T01:24:11.989Z;2024-07-06T01:35:58Z;[];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;duliwct1pxtpqbogmv3plnc44;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;19;53;Austin II;1193;DC;1,0
2699334271;162;1;1;20;21;cbip96wzs3jc2xadoluhhxotl;1;4,5;49,3;2024-07-06T01:24:39.950Z;2024-07-13T15:05:17Z;[{'id': 5095382511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095382507, 'qualifierId': 5}, {'id': 5095382519, 'qualifierId': 213, 'value': '4.90'}, {'id': 5095382513, 'qualifierId': 140, 'value': '6.3'}, {'id': 5095382509, 'qualifierId': 241}, {'id': 5095382515, 'qualifierId': 141, 'value': '34.8'}, {'id': 5102552029, 'qualifierId': 189}, {'id': 5095382517, 'qualifierId': 212, 'value': '10.0'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;6,3;10,0;34,8;;4,9;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;6,3;34,8;;;;;;;;0;20;21;Austin II;1221;GK;1,0
2699334279;163;1;1;20;22;cbip96wzs3jc2xadoluhhxotl;1;6,3;34,8;2024-07-06T01:24:40.878Z;2024-07-06T01:24:42Z;[{'id': 5095382531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095382539, 'qualifierId': 213, 'value': '4.97'}, {'id': 5095382537, 'qualifierId': 212, 'value': '14.6'}, {'id': 5095382533, 'qualifierId': 140, 'value': '9.9'}, {'id': 5095382535, 'qualifierId': 141, 'value': '14.0'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;9,9;14,6;14,0;;4,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;9,9;14,0;;;;;;;;0;20;22;Austin II;1222;DL;1,0
2699334293;164;1;1;20;23;cbip96wzs3jc2xadoluhhxotl;1;9,9;14,0;2024-07-06T01:24:42.126Z;2024-07-06T01:24:44Z;[{'id': 5095382675, 'qualifierId': 213, 'value': '0.67'}, {'id': 5095382669, 'qualifierId': 140, 'value': '25.1'}, {'id': 5095382673, 'qualifierId': 212, 'value': '20.4'}, {'id': 5095382671, 'qualifierId': 141, 'value': '32.7'}, {'id': 5095382667, 'qualifierId': 56, 'value': 'Back'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;25,1;20,4;32,7;;0,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;25,1;32,7;;;;;;;;0;20;23;Austin II;1223;DR;1,0
