id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_Involved;value_Resume;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Zone;value_PassEndY;value_KickOff;value_Length;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_IntendedTackleTarget;value_DeletedEventType;value_Chipped;value_TakeOnOvertake;value_BlockedPass;value_TouchTypeControl;value_LayOff;value_Cross;value_RightFooted;value_OutSwinger;value_MediumGkIntervention;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypePass;value_TakeOnSpace;value_PlayersCaughtOffside;value_Indirect;value_InSwinger;value_Head;value_Shove/Push;value_Left;value_Assist;value_CornerTaken;value_IntentionalAssist;value_GkX;value_Blocked;value_GoalmouthZ;value_GoalmouthY;value_BlockedY;value_GkY;value_BlockedX;value_LeftFooted;value_RelatedEventId;value_FromCorner;value_BoxLeft;value_Assisted;value_LowCentre;value_DefBlock;value_FirstTouch;value_BoxCentre;value_LowLeft;value_NotAssisted;value_NotVisible;value_Defensive1V1;value_ShirtPull/Holding;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_Handball;value_OtherObstacle;value_BallHitsReferee;value_Overrun;value_RegularPlay;value_KeeperThrow;value_PullBack;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_LastLine;value_Right;value_Volley;value_High;value_Strong;value_TacticalFoul;value_YellowCard;value_LowRight;value_IndividualPlay;value_FastBreak;value_InjuredPlayerId;value_Injury;value_BlockedCross;value_NotPastGoalLine;value_Weak;value_CloseRight;value_BoxDeepRight;value_Unchallenged;value_LowGkIntervention;value_Minutes;value_EndType;value_FlickOn;value_OutOfBoxCentre;value_IncorrectOutOfPlayDecision;value_FreeKick;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_HighLeft;value_SwerveLeft;value_BoxDeepLeft;value_CloseLeft;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_OverhitCross;value_OverArm;value_LeadingToAttempt;value_RelatedError1Id;value_BigChance;value_MisHit;value_GkHoof;value_SwerveRight;value_Standing;value_Collected;value_Hands;value_SixYardBlocked;value_OutOfBoxDeepLeft;value_OutOnSideline;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698104845;208;1;1;23;35;5icuo8utnztpsd9l03gdd68dl;1;49,2;20,1;2024-06-27T03:27:52.031Z;2024-06-27T03:27:53Z;[{'id': 5088593973, 'qualifierId': 213, 'value': '2.46'}, {'id': 5088593967, 'qualifierId': 140, 'value': '41.3'}, {'id': 5088593971, 'qualifierId': 212, 'value': '10.7'}, {'id': 5088593965, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088593969, 'qualifierId': 141, 'value': '30.0'}];errrv56acc41z74f8kumo7qlm;D. Leyva;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;41,3;;30,0;;10,7;2,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;41,3;30,0;;;;;;;0;0;23;35;Real Monarchs;1415;MC;1,0
2698104847;209;1;1;23;36;5icuo8utnztpsd9l03gdd68dl;1;41,3;30,0;2024-06-27T03:27:53.039Z;2024-06-27T03:27:54Z;[{'id': 5088593985, 'qualifierId': 213, 'value': '0.82'}, {'id': 5088593981, 'qualifierId': 141, 'value': '50.4'}, {'id': 5088593977, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088593979, 'qualifierId': 140, 'value': '53.7'}, {'id': 5088593983, 'qualifierId': 212, 'value': '19.0'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;53,7;;50,4;;19,0;0,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;53,7;50,4;;;;;;;0;0;23;36;Real Monarchs;1416;DR;1,0
2698104849;210;1;1;23;37;5icuo8utnztpsd9l03gdd68dl;1;53,4;50,3;2024-06-27T03:27:54.079Z;2024-06-27T03:27:55Z;[{'id': 5088593997, 'qualifierId': 213, 'value': '5.77'}, {'id': 5088593989, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088593991, 'qualifierId': 140, 'value': '57.7'}, {'id': 5088593995, 'qualifierId': 212, 'value': '5.2'}, {'id': 5088593993, 'qualifierId': 141, 'value': '46.6'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;57,7;;46,6;;5,2;5,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;57,7;46,6;;;;;;;0;0;23;37;Real Monarchs;1417;MC;1,0
2698104851;211;1;1;23;39;5icuo8utnztpsd9l03gdd68dl;1;60,5;49,9;2024-06-27T03:27:55.567Z;2024-06-27T03:27:57Z;[{'id': 5088594003, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088594007, 'qualifierId': 141, 'value': '67.6'}, {'id': 5088594005, 'qualifierId': 140, 'value': '65.8'}, {'id': 5088594011, 'qualifierId': 213, 'value': '1.14'}, {'id': 5088594009, 'qualifierId': 212, 'value': '13.3'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;65,8;;67,6;;13,3;1,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;65,8;67,6;;;;;;;0;0;23;39;Real Monarchs;1419;AMC;1,0
2698104853;212;1;1;23;40;5icuo8utnztpsd9l03gdd68dl;1;66,0;68,5;2024-06-27T03:27:57.119Z;2024-06-27T03:28:04Z;[{'id': 5088594027, 'qualifierId': 213, 'value': '0.63'}, {'id': 5088594023, 'qualifierId': 141, 'value': '90.9'}, {'id': 5088594025, 'qualifierId': 212, 'value': '26.0'}, {'id': 5088594019, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088594021, 'qualifierId': 140, 'value': '86.1'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;86,1;;90,9;;26,0;0,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;86,1;90,9;;;;;;;0;0;23;40;Real Monarchs;1420;AML;1,0
2698104857;213;1;1;23;46;5icuo8utnztpsd9l03gdd68dl;1;97,7;85,6;2024-06-27T03:28:03.272Z;2024-07-01T12:31:47Z;[{'id': 5088594041, 'qualifierId': 140, 'value': '91.4'}, {'id': 5088594045, 'qualifierId': 212, 'value': '21.4'}, {'id': 5092921271, 'qualifierId': 224}, {'id': 5088594083, 'qualifierId': 154}, {'id': 5088594043, 'qualifierId': 141, 'value': '55.7'}, {'id': 5088594039, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088594047, 'qualifierId': 213, 'value': '4.40'}, {'id': 5088594081, 'qualifierId': 210, 'value': '15'}, {'id': 5088594035, 'qualifierId': 2}, {'id': 5092921273, 'qualifierId': 72}];7mnh4dln104xhunf6u9f2546i;C. Baker;1,0;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;91,4;;55,7;;21,4;4,4;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;15,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;91,4;55,7;;;;;;;0;0;23;46;Real Monarchs;1426;DC;1,0
2698104859;214;15;1;23;47;5icuo8utnztpsd9l03gdd68dl;1;91,4;55,7;2024-06-27T03:28:03.991Z;2024-06-27T03:28:24Z;[{'id': 5088594101, 'qualifierId': 82}, {'id': 5088594091, 'qualifierId': 55, 'value': '213'}, {'id': 5088594055, 'qualifierId': 17}, {'id': 5088594111, 'qualifierId': 233, 'value': '263'}, {'id': 5088594057, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088594053, 'qualifierId': 22}, {'id': 5088594109, 'qualifierId': 231, 'value': '52.9'}, {'id': 5088594105, 'qualifierId': 147, 'value': '54.3'}, {'id': 5088594095, 'qualifierId': 102, 'value': '49.9'}, {'id': 5088594085, 'qualifierId': 78}, {'id': 5088594099, 'qualifierId': 328}, {'id': 5088594089, 'qualifierId': 154}, {'id': 5088594087, 'qualifierId': 29}, {'id': 5088594097, 'qualifierId': 103, 'value': '19'}, {'id': 5088594107, 'qualifierId': 230, 'value': '99.7'}, {'id': 5088594071, 'qualifierId': 72}, {'id': 5088594103, 'qualifierId': 146, 'value': '93.4'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;dnplyc5v8gc8dduvix1v3au50;Attempt Saved;;;;;;;;;;;;;;;;;;263,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;99,7;1,0;19,0;49,9;54,3;52,9;93,4;1,0;213,0;;;1,0;1,0;;1,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;93,4;54,3;49,9;19;213,0;7mnh4dln104xhunf6u9f2546i;0;0;23;47;Real Monarchs;1427;FW;1,0
2698104863;263;10;1;23;47;cbip96wzs3jc2xadoluhhxotl;1;6,6;45,7;2024-06-27T03:28:04.091Z;2024-06-27T03:28:25Z;[{'id': 5088594115, 'qualifierId': 233, 'value': '214'}, {'id': 5088594079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088594077, 'qualifierId': 94}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;dnplyc5v8gc8dduvix1v3au50;Save;;;;;;;;;;;;;;;;;;214,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;23;47;Tacoma Defiance;1427;DL;1,0
2698104861;215;6;1;23;48;5icuo8utnztpsd9l03gdd68dl;1;92,8;59,4;2024-06-27T03:28:04.347Z;2024-06-27T03:38:20Z;[{'id': 5088596123, 'qualifierId': 233, 'value': '262'}, {'id': 5088594069, 'qualifierId': 73}, {'id': 5088594067, 'qualifierId': 56, 'value': 'Center'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;dnplyc5v8gc8dduvix1v3au50;Corner Awarded;;;;;;;;;;;;;;;;;;262,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;23;48;Real Monarchs;1428;FW;1,0
2698104855;262;6;1;23;48;cbip96wzs3jc2xadoluhhxotl;0;7,2;40,6;2024-06-27T03:28:04.347Z;2024-07-01T12:32:04Z;[{'id': 5088594075, 'qualifierId': 73}, {'id': 5088596127, 'qualifierId': 233, 'value': '215'}, {'id': 5088594031, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;dnplyc5v8gc8dduvix1v3au50;Corner Awarded;;;;;;;;;;;;;;;;;;215,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;23;48;Tacoma Defiance;1428;DL;1,0
2698104865;216;1;1;24;24;5icuo8utnztpsd9l03gdd68dl;0;99,5;99,5;2024-06-27T03:28:41.119Z;2024-07-01T12:32:07Z;[{'id': 5088594133, 'qualifierId': 212, 'value': '32.0'}, {'id': 5088594129, 'qualifierId': 140, 'value': '92.8'}, {'id': 5088594121, 'qualifierId': 6}, {'id': 5088594125, 'qualifierId': 223}, {'id': 5088594119, 'qualifierId': 2}, {'id': 5092921281, 'qualifierId': 20}, {'id': 5088594127, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088594135, 'qualifierId': 213, 'value': '4.49'}, {'id': 5088594131, 'qualifierId': 141, 'value': '53.6'}, {'id': 5088594123, 'qualifierId': 155}];errrv56acc41z74f8kumo7qlm;D. Leyva;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;92,8;;53,6;;32,0;4,49;;;;;;;;;;;;;1,0;;;;;1,0;1,0;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;92,8;53,6;;;;;;;0;0;24;24;Real Monarchs;1464;MC;1,0
2698104871;265;44;1;24;25;cbip96wzs3jc2xadoluhhxotl;1;13,8;35,4;2024-06-27T03:28:42.132Z;2024-07-01T12:32:21Z;[{'id': 5088594153, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088594155, 'qualifierId': 285}, {'id': 5088594367, 'qualifierId': 233, 'value': '217'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;dnplyc5v8gc8dduvix1v3au50;Aerial;;;;;;;;;;;;;;;;;;217,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;24;25;Tacoma Defiance;1465;DL;1,0
2698104869;217;44;1;24;25;5icuo8utnztpsd9l03gdd68dl;0;86,2;64,6;2024-06-27T03:28:42.133Z;2024-07-01T12:32:23Z;[{'id': 5088594365, 'qualifierId': 286}, {'id': 5088594363, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088599099, 'qualifierId': 233, 'value': '265'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;dnplyc5v8gc8dduvix1v3au50;Aerial;;;;;;;;;;;;;;;;;;265,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;24;25;Real Monarchs;1465;DC;1,0
2698104867;264;12;1;24;26;cbip96wzs3jc2xadoluhhxotl;1;7,1;41,6;2024-06-27T03:28:42.987Z;2024-06-27T03:28:45Z;[{'id': 5088594147, 'qualifierId': 15}, {'id': 5088594137, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088594143, 'qualifierId': 212, 'value': '33.5'}, {'id': 5088594139, 'qualifierId': 140, 'value': '35.1'}, {'id': 5088594145, 'qualifierId': 213, 'value': '5.78'}, {'id': 5088594141, 'qualifierId': 141, 'value': '18.0'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;dnplyc5v8gc8dduvix1v3au50;Clearance;;;;;;;;;;35,1;;18,0;;33,5;5,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;35,1;18,0;;;;;;;0;0;24;26;Tacoma Defiance;1466;DL;1,0
2698104873;218;1;1;24;31;5icuo8utnztpsd9l03gdd68dl;1;61,6;60,3;2024-06-27T03:28:47.599Z;2024-06-27T03:28:49Z;[{'id': 5088594167, 'qualifierId': 213, 'value': '2.41'}, {'id': 5088594159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088594163, 'qualifierId': 141, 'value': '74.5'}, {'id': 5088594161, 'qualifierId': 140, 'value': '51.3'}, {'id': 5088594165, 'qualifierId': 212, 'value': '14.5'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;51,3;;74,5;;14,5;2,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;51,3;74,5;;;;;;;0;0;24;31;Real Monarchs;1471;AML;1,0
2698104875;219;1;1;24;33;5icuo8utnztpsd9l03gdd68dl;1;51,3;74,5;2024-06-27T03:28:49.326Z;2024-06-27T03:32:18Z;[{'id': 5088594179, 'qualifierId': 213, 'value': '5.05'}, {'id': 5088594177, 'qualifierId': 212, 'value': '30.9'}, {'id': 5088594175, 'qualifierId': 141, 'value': '31.6'}, {'id': 5088594171, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088594173, 'qualifierId': 140, 'value': '60.9'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;60,9;;31,6;;30,9;5,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;60,9;31,6;;;;;;;0;0;24;33;Real Monarchs;1473;DC;1,0
2698104877;220;1;1;24;35;5icuo8utnztpsd9l03gdd68dl;0;59,5;33,6;2024-06-27T03:28:51.967Z;2024-07-01T12:32:37Z;[{'id': 5088594183, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088594193, 'qualifierId': 1}, {'id': 5092921303, 'qualifierId': 155}, {'id': 5088594187, 'qualifierId': 141, 'value': '61.1'}, {'id': 5088594191, 'qualifierId': 213, 'value': '0.49'}, {'id': 5088594185, 'qualifierId': 140, 'value': '92.8'}, {'id': 5088594189, 'qualifierId': 212, 'value': '39.7'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;92,8;;61,1;;39,7;0,49;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;92,8;61,1;;;;;;;0;0;24;35;Real Monarchs;1475;DR;1,0
2698104879;266;52;1;24;37;cbip96wzs3jc2xadoluhhxotl;1;9,8;41,5;2024-06-27T03:28:53.387Z;2024-07-01T12:32:39Z;[{'id': 5092921305, 'qualifierId': 377}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;dnplyc5v8gc8dduvix1v3au50;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;24;37;Tacoma Defiance;1477;GK;1,0
2698104881;267;1;1;24;43;cbip96wzs3jc2xadoluhhxotl;1;9,4;42,8;2024-06-27T03:29:00.283Z;2024-06-27T03:29:02Z;[{'id': 5088594197, 'qualifierId': 123}, {'id': 5088594199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088594207, 'qualifierId': 213, 'value': '1.29'}, {'id': 5088594205, 'qualifierId': 212, 'value': '14.1'}, {'id': 5088594201, 'qualifierId': 140, 'value': '13.1'}, {'id': 5088594203, 'qualifierId': 141, 'value': '62.7'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;13,1;;62,7;;14,1;1,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;13,1;62,7;;;;;;;0;0;24;43;Tacoma Defiance;1483;GK;1,0
2698104883;268;1;1;24;46;cbip96wzs3jc2xadoluhhxotl;1;13,1;62,7;2024-06-27T03:29:02.459Z;2024-06-27T03:29:05Z;[{'id': 5088594217, 'qualifierId': 212, 'value': '14.0'}, {'id': 5088594213, 'qualifierId': 140, 'value': '8.5'}, {'id': 5088594219, 'qualifierId': 213, 'value': '4.36'}, {'id': 5088594215, 'qualifierId': 141, 'value': '43.4'}, {'id': 5088594211, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;8,5;;43,4;;14,0;4,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;8,5;43,4;;;;;;;0;0;24;46;Tacoma Defiance;1486;DC;1,0
2698104885;269;1;1;24;48;cbip96wzs3jc2xadoluhhxotl;0;8,8;43,4;2024-06-27T03:29:05.228Z;2024-06-27T03:29:06Z;[{'id': 5088594235, 'qualifierId': 1}, {'id': 5088594227, 'qualifierId': 140, 'value': '40.1'}, {'id': 5088594231, 'qualifierId': 212, 'value': '38.4'}, {'id': 5088594223, 'qualifierId': 155}, {'id': 5088594229, 'qualifierId': 141, 'value': '14.3'}, {'id': 5088594233, 'qualifierId': 213, 'value': '5.74'}, {'id': 5088594225, 'qualifierId': 56, 'value': 'Back'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;40,1;;14,3;;38,4;5,74;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;40,1;14,3;;;;;;;0;0;24;48;Tacoma Defiance;1488;GK;1,0
2698104887;221;1;1;24;52;5icuo8utnztpsd9l03gdd68dl;1;57,9;68,7;2024-06-27T03:29:09.279Z;2024-06-27T03:29:32Z;[{'id': 5088594243, 'qualifierId': 141, 'value': '85.6'}, {'id': 5088594237, 'qualifierId': 3}, {'id': 5088594241, 'qualifierId': 140, 'value': '77.7'}, {'id': 5088594245, 'qualifierId': 212, 'value': '23.8'}, {'id': 5088594239, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088594247, 'qualifierId': 213, 'value': '0.50'}];errrv56acc41z74f8kumo7qlm;D. Leyva;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;77,7;;85,6;;23,8;0,5;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;77,7;85,6;;;;;;;0;0;24;52;Real Monarchs;1492;MC;1,0
2698104889;222;49;1;24;54;5icuo8utnztpsd9l03gdd68dl;1;77,7;85,7;2024-06-27T03:29:10.526Z;2024-06-27T03:29:10Z;[];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dnplyc5v8gc8dduvix1v3au50;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;24;54;Real Monarchs;1494;AML;1,0
2698104891;270;83;1;24;54;cbip96wzs3jc2xadoluhhxotl;0;9,1;25,0;2024-06-27T03:29:10.915Z;2024-06-27T04:05:16Z;[{'id': 5088599199, 'qualifierId': 399, 'value': '7zr3gif60ntltgt3s5yi6qjca'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;dnplyc5v8gc8dduvix1v3au50;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;24;54;Tacoma Defiance;1494;DL;1,0
