id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_TeamKit;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_Angle;value_Zone;value_KickOff;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_DeletedEventType;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_Right;value_RightFooted;value_OutSwinger;value_CornerTaken;value_Cross;value_Chipped;value_Head;value_GoalmouthZ;value_Volley;value_GoalmouthY;value_GkX;value_OutOfBoxCentre;value_BlockedX;value_LeftFooted;value_FirstTouch;value_BlockedY;value_LowRight;value_Blocked;value_NotAssisted;value_GkY;value_FromCorner;value_DefBlock;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_TouchTypeControl;value_PlayersCaughtOffside;value_FreeKickTaken;value_Direct;value_Assist;value_RelatedEventId;value_LowLeft;value_Assisted;value_IndividualPlay;value_RegularPlay;value_LowGkIntervention;value_Collected;value_Stooping;value_Hands;value_KeeperThrow;value_Foul;value_Shove/Push;value_InSwinger;value_SetPiece;value_NotPastGoalLine;value_TakeOnSpace;value_ShirtPull/Holding;value_DrivenCross;value_Straight;value_NextEventGoalKick;value_Low;value_GoalKick;value_Handball;value_High;value_TakeOnOvertake;value_IntentionalAssist;value_BoxCentre;value_OtherObstacle;value_NotVisible;value_OverhitCross;value_BlockedPass;value_SwitchOfPlay;value_LayOff;value_LowCentre;value_GkKickFromHands;value_IntendedTackleTarget;value_ParriedSafe;value_Diving;value_MediumGkIntervention;value_HitWoodwork;value_AttemptedTackle;value_ThroughBall;value_HighCentre;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_BigChance;value_GkXTimeOfGoal;value_YellowCard;value_TacticalFoul;value_Dissent;value_Indirect;value_SixYardBlocked;value_BlockedCross;value_BoxRight;value_AerialFoul;value_RefereeDelay;value_OtherReason;value_Argument;value_GkHoof;value_Minutes;value_HighClaim;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BoxDeepRight;value_RecklessOffence;value_OwnPlayer;value_OwnShotBlocked;value_CloseRight;value_OutOfBoxRight;value_FreeKick;value_CloseLeft;value_SmallBoxRight;value_CloseHigh;value_Overrun;value_InjuredPlayerId;value_Injury;value_HighGkIntervention;value_Weak;value_CoachId;value_OverArm;value_SmallBoxLeft;value_ParriedDanger;value_Deflection;value_GoesToExtraTime;value_HighRight;value_BoxLeft;value_OtherBodyPart;value_TempMissed;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2739576699;1;34;16;0;0;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-10-26T20:37:11.346Z;2024-10-31T12:52:56Z;[{'id': 5316289005, 'qualifierId': 30, 'value': '2v9pdg70kewaarbz4jzsh00a2, ds4avrkvrp4jxq9lp02ssci22, 3xd2kq7cxmvdbqsfzgi644c4q, doqbp8fg8hke6hhifdr4jzklw, exk9svcdgcbn05ms00fhorvv8, avxfzgoe2y0opif75qu3aeb6c, 9qhpi9y9iujvkbocafhgrj04q, 3ve0xap9f0gjsslhgjsmakx04, 4dri4lv9b4w3mz8aj3329qjh0, 603sxl8xsij9kep03px6s85m2, 9ohy24mxhsqao5kymh0lbxxck, 7bxp7ho4cmsoviw19q4bxr02c, 7nvpvg46tgsnyp31t3se72e0a, 35i699wz5v6nush729peu776c, 4ywn289r9mrs444sgkgduyivo, drt65b9m2f494wnoyep49bn1m, 7ofdnarha4k4b8nggld7gxnqi, f12wt1v2qf2siv8p6q6x2bxuc, 2dzabfothgpxefwrm4uqs0w0k, aiifscgp07zvj7thb3p3huelm'}, {'id': 5316289009, 'qualifierId': 59, 'value': '26, 35, 44, 56, 39, 43, 60, 48, 17, 36, 27, 41, 64, 71, 25, 86, 97, 68, 95, 31'}, {'id': 5316289015, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5316289013, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5316289007, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5316930097, 'qualifierId': 197, 'value': '18743'}, {'id': 5316378507, 'qualifierId': 194, 'value': 'exk9svcdgcbn05ms00fhorvv8'}, {'id': 5316289011, 'qualifierId': 130, 'value': '4'}];;;;;chvdnuoe6g7q6vg7hlhf4r5sk;Team set up;;;;;;18743,0;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;0;0;Philadelphia Union II;0;;
2739576741;1;34;16;0;0;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-26T20:37:15.393Z;2024-10-26T21:03:54Z;[{'id': 5316289263, 'qualifierId': 59, 'value': '76, 58, 39, 24, 44, 29, 41, 6, 35, 77, 56, 32, 42, 88, 55, 30, 57, 38, 47, 62'}, {'id': 5316289259, 'qualifierId': 30, 'value': '2y9o7d8tm1f8fnp6jewxzifis, 872ifpo3qufi9vv9vy7ty6uj8, 2qz3ojbfedl8psp1tvq0183ro, 993vihjmsn70q9w237fatzgbu, 3h4x6eh6zkcaww4g6rhkwpbf8, a3qa9kw3vbh8nu5mgns92czro, 45v94x6b8g7n4xa3lsfdp6pzo, 20wmdzih6b1t0ekt1v2qd4b2s, ngmdu10fjli45jvddeljv8yc, 9j3va21w5i9ypf8qmt4g1vggk, 7bodno8j3qjiqp9wy8kobwmqc, 7nd2w9ipveb6nfo413i8focus, 5aszabja459117mqykvfpajh0, cbpm8k301adrmft5fd0kaeiuh, 434xf7moiduhzy9ivp7jxr10, 15v2azulwhof0p216i7bjp250, 1ceqwz4ozqi6ft5l4hf5a04r8, cjhjwaelyypl3ca9gpzu61vys, d4spt2529fmys8d26x61lk36c, sqm6jwnogmzp7u7rsv3rtel0'}, {'id': 5316289267, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5316289261, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5316371671, 'qualifierId': 197, 'value': '23610'}, {'id': 5316371669, 'qualifierId': 194, 'value': '2qz3ojbfedl8psp1tvq0183ro'}, {'id': 5316289269, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5316289265, 'qualifierId': 130, 'value': '3'}];;;;;chvdnuoe6g7q6vg7hlhf4r5sk;Team set up;;;;;;23610,0;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;0;Crown Legacy;0;;
2739591071;2;32;1;0;0;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-26T21:03:56.793Z;2024-10-31T13:40:50Z;[{'id': 5316371787, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;chvdnuoe6g7q6vg7hlhf4r5sk;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;0;Crown Legacy;0;;
2739591063;2;32;1;0;0;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-10-26T21:03:56.793Z;2024-10-26T21:03:57Z;[{'id': 5316371761, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;chvdnuoe6g7q6vg7hlhf4r5sk;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;0;0;Philadelphia Union II;0;;
2739591091;3;1;1;0;0;6ubc4y1v6hr63mca7ica4hp90;1;49,3;49,9;2024-10-26T21:03:56.794Z;2024-10-31T13:01:31Z;[{'id': 5316371929, 'qualifierId': 212, 'value': '20.6'}, {'id': 5316371925, 'qualifierId': 141, 'value': '53.7'}, {'id': 5316371933, 'qualifierId': 213, 'value': '3.02'}, {'id': 5316371919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316371937, 'qualifierId': 279, 'value': 'S'}, {'id': 5316371921, 'qualifierId': 140, 'value': '29.8'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;20,6;53,7;3,02;;;29,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;29,8;53,7;;;;;;;;0;0;0;Philadelphia Union II;0;MC;1,0
2739591099;4;1;1;0;4;6ubc4y1v6hr63mca7ica4hp90;0;29,8;53,7;2024-10-26T21:04:01.661Z;2024-10-26T21:04:03Z;[{'id': 5316371965, 'qualifierId': 56, 'value': 'Center'}, {'id': 5316371973, 'qualifierId': 213, 'value': '5.96'}, {'id': 5316371971, 'qualifierId': 212, 'value': '42.7'}, {'id': 5316371969, 'qualifierId': 141, 'value': '33.6'}, {'id': 5316371967, 'qualifierId': 140, 'value': '68.3'}, {'id': 5316371975, 'qualifierId': 1}, {'id': 5316371963, 'qualifierId': 157}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;42,7;33,6;5,96;;;68,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;68,3;33,6;;;;;;;;0;0;4;Philadelphia Union II;4;DC;1,0
2739591125;3;1;1;0;7;1zgjjyruyufrkh4xjvryqsb1i;1;31,8;55,1;2024-10-26T21:04:03.940Z;2024-10-26T21:04:06Z;[{'id': 5316372165, 'qualifierId': 212, 'value': '11.4'}, {'id': 5316372157, 'qualifierId': 3}, {'id': 5316372163, 'qualifierId': 141, 'value': '67.4'}, {'id': 5316372159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316372167, 'qualifierId': 213, 'value': '0.82'}, {'id': 5316372161, 'qualifierId': 140, 'value': '39.2'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;11,4;67,4;0,82;;;39,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;39,2;67,4;;;;;;;;0;0;7;Crown Legacy;7;DC;1,0
2739591127;4;43;1;0;8;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-26T21:04:04.907Z;2024-10-31T12:54:00Z;[{'id': 5328993769, 'qualifierId': 144, 'value': '49'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;chvdnuoe6g7q6vg7hlhf4r5sk;Deleted event;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;8;Crown Legacy;8;ML;1,0
2739591141;5;50;1;0;9;1zgjjyruyufrkh4xjvryqsb1i;1;40,1;73,2;2024-10-26T21:04:06.251Z;2024-10-26T21:55:43Z;[{'id': 5316372755, 'qualifierId': 286}, {'id': 5316372767, 'qualifierId': 233, 'value': '5'}, {'id': 5316372231, 'qualifierId': 56, 'value': 'Back'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;chvdnuoe6g7q6vg7hlhf4r5sk;Dispossessed;;;;;;;;;;;;;;;;;;;;1,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;9;Crown Legacy;9;ML;1,0
2739591149;5;7;1;0;9;6ubc4y1v6hr63mca7ica4hp90;1;59,9;26,8;2024-10-26T21:04:06.252Z;2024-10-31T12:53:38Z;[{'id': 5328993657, 'qualifierId': 384}, {'id': 5316372265, 'qualifierId': 56, 'value': 'Center'}, {'id': 5316372267, 'qualifierId': 285}, {'id': 5316372791, 'qualifierId': 167}, {'id': 5316372757, 'qualifierId': 233, 'value': '5'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;chvdnuoe6g7q6vg7hlhf4r5sk;Tackle;;;;;;;;;;;;;;;;;;;;;5,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;0;9;Philadelphia Union II;9;DR;1,0
2739618807;328;61;1;0;10;6ubc4y1v6hr63mca7ica4hp90;1;66,8;33,7;2024-10-26T21:04:06.793Z;2024-10-31T12:53:44Z;[{'id': 5316526007, 'qualifierId': 56, 'value': 'Center'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;chvdnuoe6g7q6vg7hlhf4r5sk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;0;10;Philadelphia Union II;10;MC;1,0
2739618803;327;1;1;0;11;6ubc4y1v6hr63mca7ica4hp90;1;66,0;31,6;2024-10-26T21:04:07.793Z;2024-10-26T21:55:31Z;[{'id': 5316525981, 'qualifierId': 56, 'value': 'Center'}, {'id': 5316525987, 'qualifierId': 212, 'value': '9.2'}, {'id': 5316525983, 'qualifierId': 140, 'value': '65.7'}, {'id': 5316525985, 'qualifierId': 141, 'value': '45.1'}, {'id': 5316525989, 'qualifierId': 213, 'value': '1.61'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;9,2;45,1;1,61;;;65,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;65,7;45,1;;;;;;;;0;0;11;Philadelphia Union II;11;DR;1,0
2739619817;329;1;1;0;13;6ubc4y1v6hr63mca7ica4hp90;1;69,0;44,8;2024-10-26T21:04:09.793Z;2024-10-26T21:57:15Z;[{'id': 5316531375, 'qualifierId': 56, 'value': 'Center'}, {'id': 5316531377, 'qualifierId': 140, 'value': '76.5'}, {'id': 5316531385, 'qualifierId': 213, 'value': '5.53'}, {'id': 5316531381, 'qualifierId': 141, 'value': '33.9'}, {'id': 5316531383, 'qualifierId': 212, 'value': '10.8'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;10,8;33,9;5,53;;;76,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;76,5;33,9;;;;;;;;0;0;13;Philadelphia Union II;13;MC;1,0
2739619833;330;1;1;0;16;6ubc4y1v6hr63mca7ica4hp90;0;80,7;35,8;2024-10-26T21:04:12.793Z;2024-10-26T21:57:17Z;[{'id': 5316531475, 'qualifierId': 140, 'value': '83.7'}, {'id': 5316531477, 'qualifierId': 141, 'value': '29.4'}, {'id': 5316531481, 'qualifierId': 213, 'value': '5.34'}, {'id': 5316531473, 'qualifierId': 56, 'value': 'Center'}, {'id': 5316531479, 'qualifierId': 212, 'value': '5.4'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;5,4;29,4;5,34;;;83,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;83,7;29,4;;;;;;;;0;0;16;Philadelphia Union II;16;MC;1,0
2739591259;7;8;1;0;21;1zgjjyruyufrkh4xjvryqsb1i;1;11,7;79,7;2024-10-26T21:04:17.973Z;2024-10-31T12:54:33Z;[{'id': 5328993999, 'qualifierId': 385}, {'id': 5316525083, 'qualifierId': 56, 'value': 'Back'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;chvdnuoe6g7q6vg7hlhf4r5sk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;21;Crown Legacy;21;ML;1,0
2739591237;6;6;1;0;22;1zgjjyruyufrkh4xjvryqsb1i;0;7,2;72,0;2024-10-26T21:04:19.612Z;2024-10-31T12:54:42Z;[{'id': 5316372861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316372863, 'qualifierId': 73}, {'id': 5316372881, 'qualifierId': 233, 'value': '6'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;chvdnuoe6g7q6vg7hlhf4r5sk;Corner Awarded;;;;;;;;;;;;;;;;;;;;;6,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;22;Crown Legacy;22;ML;1,0
2739591243;6;6;1;0;22;6ubc4y1v6hr63mca7ica4hp90;1;92,8;28,0;2024-10-26T21:04:19.612Z;2024-10-26T23:20:42Z;[{'id': 5316372877, 'qualifierId': 233, 'value': '6'}, {'id': 5316372827, 'qualifierId': 75}, {'id': 5316372825, 'qualifierId': 56, 'value': 'Center'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;chvdnuoe6g7q6vg7hlhf4r5sk;Corner Awarded;;;;;;;;;;;;;;;;;;;;;6,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;0;22;Philadelphia Union II;22;MC;1,0
2739591443;7;1;1;0;40;6ubc4y1v6hr63mca7ica4hp90;0;99,5;0,5;2024-10-26T21:04:37.724Z;2024-10-31T12:54:51Z;[{'id': 5328994157, 'qualifierId': 20}, {'id': 5316373939, 'qualifierId': 213, 'value': '1.75'}, {'id': 5316373929, 'qualifierId': 224}, {'id': 5316373925, 'qualifierId': 6}, {'id': 5316373935, 'qualifierId': 141, 'value': '40.0'}, {'id': 5316373923, 'qualifierId': 2}, {'id': 5316373933, 'qualifierId': 140, 'value': '94.9'}, {'id': 5316373927, 'qualifierId': 155}, {'id': 5316373937, 'qualifierId': 212, 'value': '27.3'}, {'id': 5316373931, 'qualifierId': 56, 'value': 'Center'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;27,3;40,0;1,75;;;94,9;;;;;;;;;;;;;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;94,9;40,0;;;;;;;;0;0;40;Philadelphia Union II;40;MC;1,0
2739591459;8;12;1;0;45;1zgjjyruyufrkh4xjvryqsb1i;1;6,2;58,5;2024-10-26T21:04:41.828Z;2024-10-26T21:04:53Z;[{'id': 5316374017, 'qualifierId': 141, 'value': '37.6'}, {'id': 5316374015, 'qualifierId': 140, 'value': '21.7'}, {'id': 5316374587, 'qualifierId': 15}, {'id': 5316374013, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316374021, 'qualifierId': 213, 'value': '5.57'}, {'id': 5316374019, 'qualifierId': 212, 'value': '21.6'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;chvdnuoe6g7q6vg7hlhf4r5sk;Clearance;;;;;;;;;;21,6;37,6;5,57;;;21,7;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;21,7;37,6;;;;;;;;0;0;45;Crown Legacy;45;ML;1,0
2739591461;8;15;1;0;46;6ubc4y1v6hr63mca7ica4hp90;1;80,9;57,5;2024-10-26T21:04:42.908Z;2024-10-31T12:57:49Z;[{'id': 5316387999, 'qualifierId': 103, 'value': '19'}, {'id': 5328995351, 'qualifierId': 108}, {'id': 5316387995, 'qualifierId': 102, 'value': '47.6'}, {'id': 5316388011, 'qualifierId': 230, 'value': '98.9'}, {'id': 5328995347, 'qualifierId': 18}, {'id': 5316388007, 'qualifierId': 146, 'value': '85.3'}, {'id': 5328995205, 'qualifierId': 72}, {'id': 5328995353, 'qualifierId': 328}, {'id': 5316388009, 'qualifierId': 147, 'value': '55.2'}, {'id': 5316388015, 'qualifierId': 233, 'value': '9'}, {'id': 5328995349, 'qualifierId': 80}, {'id': 5316387881, 'qualifierId': 82}, {'id': 5316388005, 'qualifierId': 458}, {'id': 5316374031, 'qualifierId': 56, 'value': 'Center'}, {'id': 5316388013, 'qualifierId': 231, 'value': '49.6'}, {'id': 5328995203, 'qualifierId': 25}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;chvdnuoe6g7q6vg7hlhf4r5sk;Attempt Saved;;;;;;;;;;;;;;;;;;;;;9,0;;;;;;;;;;;;;19,0;1,0;47,6;98,9;1,0;85,3;1,0;1,0;55,2;1,0;1,0;1,0;49,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;85,3;55,2;47,6;19;;;;0;0;46;Philadelphia Union II;46;FWR;1,0
2739591471;9;10;1;0;46;1zgjjyruyufrkh4xjvryqsb1i;1;14,0;40,3;2024-10-26T21:04:43.008Z;2024-10-26T21:09:56Z;[{'id': 5316374081, 'qualifierId': 94}, {'id': 5316374085, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316388023, 'qualifierId': 233, 'value': '8'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;chvdnuoe6g7q6vg7hlhf4r5sk;Save;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;46;Crown Legacy;46;FW;1,0
