teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
479lsfr4cwlzewpbuda3y2xv4;Orlando City B;Orlando City B;Orlando City B;ORL;home;USA;d1qvmoz6u1wh5rpyr1mm9snbo;1;5
4gymgvqmve0m2vh89v84tt3x0;Huntsville City;Huntsville;Huntsville City FC;HNT;away;USA;d1qvmoz6u1wh5rpyr1mm9snbo;0;0
