id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_PassEndX;value_Angle;value_Zone;value_Length;value_DeletedEventType;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_TakeOnOvertake;value_TouchTypePass;value_OutSwinger;value_Chipped;value_Cross;value_RightFooted;value_Left;value_Right;value_DefBlock;value_CornerTaken;value_InSwinger;value_LeftFooted;value_TakeOnSpace;value_TouchTypeClearance;value_OutOfPlay;value_Launch;value_TouchTypeControl;value_IntendedTackleTarget;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_LayOff;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntentionalAssist;value_Assist;value_FirstTouch;value_GoalmouthZ;value_RelatedEventId;value_GkY;value_High;value_BoxRight;value_GoalmouthY;value_RegularPlay;value_GkX;value_Assisted;value_Shove/Push;value_BlockedX;value_IndividualPlay;value_Blocked;value_BlockedY;value_SixYardBlocked;value_LowCentre;value_OutOfBoxCentre;value_HeadPass;value_SwitchOfPlay;value_Head;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_YellowCard;value_Injury;value_InjuredPlayerId;value_BoxCentre;value_HighRight;value_Collected;value_HighGkIntervention;value_Standing;value_Hands;value_OverhitCross;value_ThroughBall;value_FastBreak;value_BigChance;value_BlockedClearance;value_LowLeft;value_NotVisible;value_PullBack;value_GoalShotGameClock;value_FromCorner;value_GkYTimeOfGoal;value_HitWoodwork;value_HighCentre;value_OwnGoal;value_SmallBoxLeft;value_GkXTimeOfGoal;value_HitBar;value_GoalShotTimestamp;value_BoxLeft;value_CloseHigh;value_SetPiece;value_NotAssisted;value_CloseLeft;value_NotPastGoalLine;value_Diving;value_LowGkIntervention;value_KeeperThrow;value_OtherObstacle;value_Minutes;value_ParriedSafe;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FlickOn;value_Overrun;value_HighClaim;value_OverArm;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_SmallBoxCentre;value_FantasyAssistId;value_GkChallenge;value_HighLeft;value_BlockedCross;value_OwnPlayer;value_OwnShotBlocked;value_BoxDeepLeft;value_LowRight;value_TacticalFoul;value_GkKickFromHands;value_Handball;value_TimeWasting;value_CloseLeftAndHigh;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689989315;95;1;1;8;9;8ijkk62897so5r3bq0wgwx4bu;1;39,4;67,2;2024-05-20T00:13:57.761Z;2024-05-20T00:13:59Z;[{'id': 5044037569, 'qualifierId': 140, 'value': '30.8'}, {'id': 5044037567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044037573, 'qualifierId': 212, 'value': '9.5'}, {'id': 5044037575, 'qualifierId': 213, 'value': '2.84'}, {'id': 5044037571, 'qualifierId': 141, 'value': '71.4'}];c44bkncqmptribnxki1dyppbe;I. Parente;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;71,4;30,8;2,84;;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;30,8;71,4;;;;;;;0;0;8;9;Real Monarchs;489;MC;1,0
2689989321;96;1;1;8;10;8ijkk62897so5r3bq0wgwx4bu;1;30,8;71,4;2024-05-20T00:13:58.980Z;2024-05-20T00:13:59Z;[{'id': 5044037597, 'qualifierId': 140, 'value': '36.6'}, {'id': 5044037601, 'qualifierId': 212, 'value': '9.9'}, {'id': 5044037595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044037599, 'qualifierId': 141, 'value': '82.9'}, {'id': 5044037605, 'qualifierId': 213, 'value': '0.91'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;82,9;36,6;0,91;;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;36,6;82,9;;;;;;;0;0;8;10;Real Monarchs;490;DC;1,0
2689989349;97;1;1;8;11;8ijkk62897so5r3bq0wgwx4bu;1;36,6;82,9;2024-05-20T00:13:59.808Z;2024-05-20T00:14:02Z;[{'id': 5044037751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044037753, 'qualifierId': 140, 'value': '40.7'}, {'id': 5044037755, 'qualifierId': 141, 'value': '66.6'}, {'id': 5044037757, 'qualifierId': 212, 'value': '11.9'}, {'id': 5044037759, 'qualifierId': 213, 'value': '5.08'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;66,6;40,7;5,08;;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;40,7;66,6;;;;;;;0;0;8;11;Real Monarchs;491;MC;1,0
2689989357;98;4;1;8;14;8ijkk62897so5r3bq0wgwx4bu;1;42,4;69,4;2024-05-20T00:14:02.697Z;2024-05-20T00:14:22Z;[{'id': 5044038693, 'qualifierId': 294}, {'id': 5044037817, 'qualifierId': 13}, {'id': 5044037919, 'qualifierId': 233, 'value': '92'}, {'id': 5044037825, 'qualifierId': 286}, {'id': 5044037819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044037821, 'qualifierId': 152}];c44bkncqmptribnxki1dyppbe;I. Parente;;cxxvowzwtg4btdpurx5h9ot1w;Foul;;;;;;;;;;;;;;;;;;92,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;8;14;Real Monarchs;494;MC;1,0
2689989363;92;4;1;8;14;cbip96wzs3jc2xadoluhhxotl;0;57,6;30,6;2024-05-20T00:14:02.698Z;2024-05-20T00:14:06Z;[{'id': 5044037895, 'qualifierId': 285}, {'id': 5044037881, 'qualifierId': 13}, {'id': 5044037891, 'qualifierId': 152}, {'id': 5044037883, 'qualifierId': 294}, {'id': 5044037933, 'qualifierId': 233, 'value': '98'}, {'id': 5044037887, 'qualifierId': 56, 'value': 'Center'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;cxxvowzwtg4btdpurx5h9ot1w;Foul;;;;;;;;;;;;;;;;;1,0;98,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;8;14;Ventura County;494;FW;1,0
2689989389;99;1;1;8;15;8ijkk62897so5r3bq0wgwx4bu;1;40,4;69,9;2024-05-20T00:14:03.775Z;2024-05-20T00:14:07Z;[{'id': 5044037987, 'qualifierId': 212, 'value': '22.7'}, {'id': 5044037989, 'qualifierId': 213, 'value': '4.52'}, {'id': 5044037979, 'qualifierId': 152}, {'id': 5044037983, 'qualifierId': 140, 'value': '36.3'}, {'id': 5044037985, 'qualifierId': 141, 'value': '37.1'}, {'id': 5044037977, 'qualifierId': 5}, {'id': 5044037981, 'qualifierId': 56, 'value': 'Back'}];c44bkncqmptribnxki1dyppbe;I. Parente;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;37,1;36,3;4,52;;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;36,3;37,1;;;;;;;0;0;8;15;Real Monarchs;495;MC;1,0
2689989403;100;1;1;8;18;8ijkk62897so5r3bq0wgwx4bu;1;36,3;37,3;2024-05-20T00:14:06.884Z;2024-05-20T00:14:09Z;[{'id': 5044038081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044038085, 'qualifierId': 141, 'value': '11.6'}, {'id': 5044038089, 'qualifierId': 213, 'value': '5.33'}, {'id': 5044038087, 'qualifierId': 212, 'value': '21.4'}, {'id': 5044038083, 'qualifierId': 140, 'value': '48.1'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;11,6;48,1;5,33;;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;48,1;11,6;;;;;;;0;0;8;18;Real Monarchs;498;DL;1,0
2689989405;101;1;1;8;21;8ijkk62897so5r3bq0wgwx4bu;0;48,5;10,7;2024-05-20T00:14:09.461Z;2024-05-20T00:14:09Z;[{'id': 5044038107, 'qualifierId': 141, 'value': '16.4'}, {'id': 5044038103, 'qualifierId': 56, 'value': 'Right'}, {'id': 5044038105, 'qualifierId': 140, 'value': '58.0'}, {'id': 5044038109, 'qualifierId': 212, 'value': '10.7'}, {'id': 5044038111, 'qualifierId': 213, 'value': '0.37'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;16,4;58,0;0,37;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;58,0;16,4;;;;;;;0;0;8;21;Real Monarchs;501;DR;1,0
2689989443;94;1;1;8;22;cbip96wzs3jc2xadoluhhxotl;0;41,6;78,1;2024-05-20T00:14:11.303Z;2024-05-20T02:35:00Z;[{'id': 5044038291, 'qualifierId': 213, 'value': '2.72'}, {'id': 5044038283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044038319, 'qualifierId': 236}, {'id': 5044038285, 'qualifierId': 140, 'value': '37.3'}, {'id': 5044038287, 'qualifierId': 141, 'value': '81.1'}, {'id': 5044038325, 'qualifierId': 286}, {'id': 5044038289, 'qualifierId': 212, 'value': '5.0'}, {'id': 5044038321, 'qualifierId': 233, 'value': '102'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;81,1;37,3;2,72;;5,0;;;102,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;37,3;81,1;;;;;;;0;0;8;22;Ventura County;502;FW;1,0
2689989421;102;74;1;8;22;8ijkk62897so5r3bq0wgwx4bu;1;62,8;13,1;2024-05-20T00:14:11.304Z;2024-05-20T00:24:08Z;[{'id': 5044038353, 'qualifierId': 233, 'value': '94'}, {'id': 5044038201, 'qualifierId': 285}, {'id': 5044038199, 'qualifierId': 56, 'value': 'Right'}];2io6rajwkftjli8i14hf606ei;E. Hernandez;;cxxvowzwtg4btdpurx5h9ot1w;Blocked Pass;;;;;;;;;;;;;;;;;1,0;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;8;22;Real Monarchs;502;AMR;1,0
2689989427;103;49;1;8;23;8ijkk62897so5r3bq0wgwx4bu;1;63,8;15,9;2024-05-20T00:14:11.992Z;2024-05-20T00:24:05Z;[];2io6rajwkftjli8i14hf606ei;E. Hernandez;;cxxvowzwtg4btdpurx5h9ot1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;8;23;Real Monarchs;503;AMR;1,0
2689989455;104;1;1;8;24;8ijkk62897so5r3bq0wgwx4bu;1;65,0;16,2;2024-05-20T00:14:12.398Z;2024-05-20T00:24:04Z;[{'id': 5044038371, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044038375, 'qualifierId': 141, 'value': '27.1'}, {'id': 5044038379, 'qualifierId': 213, 'value': '2.21'}, {'id': 5044038377, 'qualifierId': 212, 'value': '9.2'}, {'id': 5044038373, 'qualifierId': 140, 'value': '59.8'}];2io6rajwkftjli8i14hf606ei;E. Hernandez;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;27,1;59,8;2,21;;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;59,8;27,1;;;;;;;0;0;8;24;Real Monarchs;504;AMR;1,0
2689989457;105;61;1;8;24;8ijkk62897so5r3bq0wgwx4bu;0;59,6;26,8;2024-05-20T00:14:13.085Z;2024-05-20T00:24:01Z;[{'id': 5044038389, 'qualifierId': 56, 'value': 'Center'}];c44bkncqmptribnxki1dyppbe;I. Parente;;cxxvowzwtg4btdpurx5h9ot1w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;8;24;Real Monarchs;504;MC;1,0
2689989483;95;1;1;8;25;cbip96wzs3jc2xadoluhhxotl;1;38,8;62,9;2024-05-20T00:14:13.475Z;2024-05-25T12:45:44Z;[{'id': 5044038511, 'qualifierId': 141, 'value': '62.0'}, {'id': 5044038513, 'qualifierId': 212, 'value': '15.9'}, {'id': 5044038515, 'qualifierId': 213, 'value': '6.24'}, {'id': 5044038507, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044038509, 'qualifierId': 140, 'value': '53.9'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;62,0;53,9;6,24;;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;53,9;62,0;;;;;;;0;0;8;25;Ventura County;505;MC;1,0
2689989437;93;43;1;8;26;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-05-20T00:14:14.426Z;2024-05-25T12:45:54Z;[{'id': 5052721913, 'qualifierId': 144, 'value': '8'}, {'id': 5044038247, 'qualifierId': 56, 'value': 'Back'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;cxxvowzwtg4btdpurx5h9ot1w;Deleted event;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;8;26;Ventura County;506;FW;1,0
2689989491;96;49;1;8;30;cbip96wzs3jc2xadoluhhxotl;1;54,3;62,0;2024-05-20T00:14:18.722Z;2024-05-20T00:14:19Z;[];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;cxxvowzwtg4btdpurx5h9ot1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;8;30;Ventura County;510;FW;1,0
2689989551;97;1;1;8;30;cbip96wzs3jc2xadoluhhxotl;1;54,3;62,0;2024-05-20T00:14:18.995Z;2024-05-20T00:14:25Z;[{'id': 5044038817, 'qualifierId': 140, 'value': '52.3'}, {'id': 5044038819, 'qualifierId': 141, 'value': '51.8'}, {'id': 5044038823, 'qualifierId': 213, 'value': '4.42'}, {'id': 5044038815, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044038821, 'qualifierId': 212, 'value': '7.2'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;51,8;52,3;4,42;;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;52,3;51,8;;;;;;;0;0;8;30;Ventura County;510;FW;1,0
2689989487;106;83;1;8;36;8ijkk62897so5r3bq0wgwx4bu;0;46,4;39,7;2024-05-20T00:14:24.850Z;2024-05-25T12:46:12Z;[{'id': 5044058669, 'qualifierId': 399, 'value': 'tw82u87mw6kggtjblt1hhdzo'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;cxxvowzwtg4btdpurx5h9ot1w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;8;36;Real Monarchs;516;MC;1,0
2689989563;98;1;1;8;37;cbip96wzs3jc2xadoluhhxotl;1;56,5;63,6;2024-05-20T00:14:25.826Z;2024-05-20T00:14:27Z;[{'id': 5044038881, 'qualifierId': 140, 'value': '54.0'}, {'id': 5044038879, 'qualifierId': 56, 'value': 'Left'}, {'id': 5044038887, 'qualifierId': 213, 'value': '1.78'}, {'id': 5044038883, 'qualifierId': 141, 'value': '81.4'}, {'id': 5044038885, 'qualifierId': 212, 'value': '12.4'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;81,4;54,0;1,78;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;54,0;81,4;;;;;;;0;0;8;37;Ventura County;517;FW;1,0
2689989573;99;1;1;8;38;cbip96wzs3jc2xadoluhhxotl;1;54,0;79,9;2024-05-20T00:14:27.251Z;2024-05-20T00:14:29Z;[{'id': 5044038941, 'qualifierId': 141, 'value': '62.1'}, {'id': 5044038943, 'qualifierId': 212, 'value': '12.1'}, {'id': 5044038945, 'qualifierId': 213, 'value': '4.69'}, {'id': 5044038939, 'qualifierId': 140, 'value': '53.7'}, {'id': 5044038937, 'qualifierId': 56, 'value': 'Center'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;62,1;53,7;4,69;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;53,7;62,1;;;;;;;0;0;8;38;Ventura County;518;MC;1,0
2689989575;100;50;1;8;40;cbip96wzs3jc2xadoluhhxotl;1;53,6;54,0;2024-05-20T00:14:28.597Z;2024-05-20T00:14:30Z;[{'id': 5044038951, 'qualifierId': 286}, {'id': 5044038949, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044039017, 'qualifierId': 233, 'value': '107'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;cxxvowzwtg4btdpurx5h9ot1w;Dispossessed;;;;;;;;;;;;;;;;;;107,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;8;40;Ventura County;520;MC;1,0
2689989579;107;7;1;8;40;8ijkk62897so5r3bq0wgwx4bu;1;46,4;46,0;2024-05-20T00:14:28.598Z;2024-05-25T12:46:30Z;[{'id': 5044038965, 'qualifierId': 285}, {'id': 5044038971, 'qualifierId': 233, 'value': '100'}, {'id': 5044038963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052722593, 'qualifierId': 384}];5zawuirp825t4brhaj90k9duy;S. Karani;;cxxvowzwtg4btdpurx5h9ot1w;Tackle;;;;;;;;;;;;;;;;;1,0;100,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;8;40;Real Monarchs;520;FW;1,0
2689989581;108;49;1;8;41;8ijkk62897so5r3bq0wgwx4bu;1;34,1;44,5;2024-05-20T00:14:29.644Z;2024-05-20T00:14:30Z;[];c44bkncqmptribnxki1dyppbe;I. Parente;;cxxvowzwtg4btdpurx5h9ot1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;8;41;Real Monarchs;521;MC;1,0
2689989591;109;1;1;8;41;8ijkk62897so5r3bq0wgwx4bu;1;34,1;44,5;2024-05-20T00:14:29.941Z;2024-05-20T00:14:31Z;[{'id': 5044039043, 'qualifierId': 213, 'value': '6.17'}, {'id': 5044039041, 'qualifierId': 212, 'value': '15.5'}, {'id': 5044039037, 'qualifierId': 140, 'value': '48.8'}, {'id': 5044039035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044039039, 'qualifierId': 141, 'value': '41.9'}];c44bkncqmptribnxki1dyppbe;I. Parente;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;41,9;48,8;6,17;;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;48,8;41,9;;;;;;;0;0;8;41;Real Monarchs;521;MC;1,0
2689989609;110;1;1;8;42;8ijkk62897so5r3bq0wgwx4bu;1;48,1;42,7;2024-05-20T00:14:31.285Z;2024-05-20T00:14:33Z;[{'id': 5044039151, 'qualifierId': 213, 'value': '4.54'}, {'id': 5044039149, 'qualifierId': 212, 'value': '12.7'}, {'id': 5044039145, 'qualifierId': 140, 'value': '46.0'}, {'id': 5044039143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044039147, 'qualifierId': 141, 'value': '24.3'}];5zawuirp825t4brhaj90k9duy;S. Karani;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;24,3;46,0;4,54;;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;46,0;24,3;;;;;;;0;0;8;42;Real Monarchs;522;FW;1,0
2689989631;111;1;1;8;45;8ijkk62897so5r3bq0wgwx4bu;1;52,9;23,0;2024-05-20T00:14:33.440Z;2024-05-20T00:14:36Z;[{'id': 5044039277, 'qualifierId': 212, 'value': '37.0'}, {'id': 5044039279, 'qualifierId': 213, 'value': '6.12'}, {'id': 5044039281, 'qualifierId': 1}, {'id': 5044039273, 'qualifierId': 140, 'value': '87.7'}, {'id': 5044039275, 'qualifierId': 141, 'value': '14.1'}, {'id': 5044039271, 'qualifierId': 56, 'value': 'Right'}];2io6rajwkftjli8i14hf606ei;E. Hernandez;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;14,1;87,7;6,12;;37,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;87,7;14,1;;;;;;;0;0;8;45;Real Monarchs;525;AMR;1,0
