id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_TeamFormation;value_TeamKit;value_Involved;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_PassEndX;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Defensive;value_Offensive;value_TouchTypeControl;value_OutOfPlay;value_Chipped;value_HeadPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_OutSwinger;value_Cross;value_LeftFooted;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_TakeOnSpace;value_TouchTypePass;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKick;value_GkY;value_GoalmouthY;value_GkXTimeOfGoal;value_NotAssisted;value_GkX;value_GoalmouthZ;value_GoalShotGameClock;value_OutOfBoxCentre;value_GkYTimeOfGoal;value_LowRight;value_GoalShotTimestamp;value_RightFooted;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_TakeOnOvertake;value_FreeKickTaken;value_LayOff;value_ShirtPull/Holding;value_Head;value_TouchTypeClearance;value_MediumGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_InSwinger;value_Assist;value_BoxCentre;value_BlockedX;value_FirstTouch;value_RegularPlay;value_BlockedY;value_RelatedEventId;value_NotPastGoalLine;value_Assisted;value_Collected;value_Hands;value_Standing;value_Volley;value_TempMissed;value_Blocked;value_IndividualPlay;value_LowCentre;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_BoxDeepLeft;value_BigChance;value_FastBreak;value_YellowCard;value_RecklessOffence;value_Stooping;value_LowGkIntervention;value_GkKickFromHands;value_Straight;value_DrivenCross;value_RefereeDelay;value_OtherReason;value_ParriedDanger;value_Sliding;value_OtherBodyPart;value_ThroughBall;value_Shove/Push;value_FlickOn;value_Minutes;value_High;value_FromCorner;value_LowLeft;value_Deflection;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PenaltyTakerId;value_Penalty;value_FantasyAssistTeam;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistType;value_Scored;value_Diving;value_CaptainChange;value_HighGkIntervention;value_HighClaim;value_Overrun;value_OverArm;value_GkStart;value_CloseLeft;value_SmallBoxLeft;value_NotVisible;value_CloseRight;value_BoxRight;value_SwerveLeft;value_HighCentre;value_ParriedSafe;value_HitBar;value_FollowsShotBlocked;value_BoxLeft;value_CloseRightAndHigh;value_TacticalFoul;value_SixYardBlocked;value_SetPiece;value_FloatedCross;value_HitWoodwork;value_HitLeftPost;value_Weak;value_GoesToPenalties;value_HighRight;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2709444425;1;34;16;0;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-17T01:50:37.090Z;2024-08-21T05:57:34Z;[{'id': 5151279835, 'qualifierId': 59, 'value': '31, 40, 42, 70, 43, 44, 56, 36, 39, 77, 91, 66, 46, 49, 81, 60, 73, 45, 51, 35'}, {'id': 5151279845, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5151279839, 'qualifierId': 130, 'value': '4'}, {'id': 5151321635, 'qualifierId': 197, 'value': '18751'}, {'id': 5151279827, 'qualifierId': 30, 'value': 'd4xd9fxqjwfe7x46byn60dx49, ajxa2yfzwct5nd0ded1sa9vmy, m8clu51iu7443ig9q6vn6fbo, 6mm2h3x9hmyea3bu2wt80uo7o, do2o6ka25talswmmillufejqi, 7s32iecltoopsjddclg0ixzx0, m4w1lmkfi8siwrxs9ny5ihhw, 8f5h44hnjdt4rdflu8qqhx5d6, 3v3b0z3d5czty8zcxrhy5uyac, 18b4rpeia26xq688ieqaw2z2s, 17ni4ntnt7b6b0bwst3e4djze, a55do2tx3wz5tsboyf355aiok, d1w4zs63sx3cc7wnc8wshbfv8, cuxpxs76g96vwhrnhw9rw2ihg, 3fbekr02uy605ppv5pzw9321g, eu6pktmlz3r7qlbwoodmlgdn8, 4x8eu2y112ini9hx6b72bh46i, ezo3ey3shqrey2d8m49h1946i, 7ruu7rxicp3r2ftyg50cf3dhw, 19w7fxv11he4r65942cmeaplg'}, {'id': 5162505159, 'qualifierId': 194, 'value': 'do2o6ka25talswmmillufejqi'}, {'id': 5151279831, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5151279841, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;eolq3fzt8b3y1siwe72twcx04;Team set up;;;4,0;18751,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;0;Portland Timbers II;0;;
2709445881;1;34;16;0;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-08-17T01:55:46.647Z;2024-08-21T06:27:56Z;[{'id': 5151340097, 'qualifierId': 194, 'value': 'c2tmm1kt6qyna4650kfy4bpm2'}, {'id': 5151321659, 'qualifierId': 197, 'value': '23617'}, {'id': 5151287847, 'qualifierId': 59, 'value': '36, 68, 51, 45, 48, 40, 55, 46, 17, 77, 70, 38, 96, 42, 84, 71, 65, 78, 73, 67'}, {'id': 5151287843, 'qualifierId': 30, 'value': 'c2tmm1kt6qyna4650kfy4bpm2, e076q290ab1o6qz9vthl2c0a2, a5tjyddv4t8eg9wcum3o15qfo, a89drfd4adts1cbtqa77l1boq, d1xlw5bza316m39f9n82hir1m, 33l8nq6xbj3pm1lkxo2qs5vfu, 1qfm9519iq3jailrtnk9c0nbo, druwx3n136woly4objqgk7tp0, 1l275l4mj1o6y4ntho7bap016, 8p8xhni028mqjv6kz6fdz850q, 7t8o8pe93me2pef74vw21nr6y, 36nlk9spjf591wxuzvimi0eay, 4wr32d93f1q1v8qjq2ywmnbze, 3f5g2kijev81v9nzwsyxwiiju, c88etxtac9g49m3usj08lm1hw, 9f9da7iwrsdys8h2083ajcys4, bg306by2ig93xe53km8nma49g, 80t7hhg69bq9imj3nlu8b0ums, 4758p8wg8z76pxjncaewx8mqc, 9vvh23zxjiuqmg20raqmvgxsk'}, {'id': 5151287845, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5151287851, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5151287853, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5151287849, 'qualifierId': 130, 'value': '13'}];;;;;eolq3fzt8b3y1siwe72twcx04;Team set up;;;13,0;23617,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;0;Los Angeles II;0;;
2709453539;2;32;1;0;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-17T02:33:52.508Z;2024-08-21T05:08:18Z;[{'id': 5151321769, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;eolq3fzt8b3y1siwe72twcx04;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;0;Portland Timbers II;0;;
2709453545;2;32;1;0;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-08-17T02:33:52.508Z;2024-08-17T02:33:55Z;[{'id': 5151321779, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;eolq3fzt8b3y1siwe72twcx04;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;0;Los Angeles II;0;;
2709453547;3;1;1;0;0;6gaq85erpkvbyxvivd96wuw44;1;50,1;50,0;2024-08-17T02:33:52.509Z;2024-08-17T02:33:55Z;[{'id': 5151321787, 'qualifierId': 212, 'value': '20.1'}, {'id': 5151321783, 'qualifierId': 140, 'value': '31.4'}, {'id': 5151321791, 'qualifierId': 279, 'value': 'S'}, {'id': 5151321781, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151321789, 'qualifierId': 213, 'value': '3.36'}, {'id': 5151321785, 'qualifierId': 141, 'value': '43.6'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;20,1;31,4;;;3,36;43,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;31,4;43,6;;;;;;;;0;0;0;Portland Timbers II;0;FW;1,0
2709453555;4;1;1;0;3;6gaq85erpkvbyxvivd96wuw44;0;30,1;44,6;2024-08-17T02:33:55.726Z;2024-08-21T05:58:34Z;[{'id': 5151321817, 'qualifierId': 141, 'value': '0.0'}, {'id': 5151321823, 'qualifierId': 1}, {'id': 5151321813, 'qualifierId': 56, 'value': 'Right'}, {'id': 5151321821, 'qualifierId': 213, 'value': '5.81'}, {'id': 5162505241, 'qualifierId': 157}, {'id': 5151321819, 'qualifierId': 212, 'value': '68.4'}, {'id': 5151321815, 'qualifierId': 140, 'value': '88.0'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;68,4;88,0;;;5,81;0,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;88,0;0,0;;;;;;;;0;0;3;Portland Timbers II;3;MC;1,0
2709453571;3;5;1;0;8;5ou8b446l1sl8frblkz3xi17g;1;10,6;101,4;2024-08-17T02:34:01.154Z;2024-08-17T03:24:54Z;[{'id': 5151321863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151321867, 'qualifierId': 233, 'value': '5'}, {'id': 5151321865, 'qualifierId': 347}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;eolq3fzt8b3y1siwe72twcx04;Out;;;;;;;;;;;;;;;;;;5,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;8;Los Angeles II;8;DC;1,0
2709453557;5;5;1;0;8;6gaq85erpkvbyxvivd96wuw44;0;89,4;-1,4;2024-08-17T02:34:01.154Z;2024-08-17T03:24:54Z;[{'id': 5151321871, 'qualifierId': 233, 'value': '3'}, {'id': 5151321827, 'qualifierId': 347}, {'id': 5151321825, 'qualifierId': 56, 'value': 'Right'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;eolq3fzt8b3y1siwe72twcx04;Out;;;;;;;;;;;;;;;;;;3,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;8;Portland Timbers II;8;MC;1,0
2709453575;4;1;1;0;16;5ou8b446l1sl8frblkz3xi17g;1;20,7;100,0;2024-08-17T02:34:09.333Z;2024-08-17T02:34:13Z;[{'id': 5151321889, 'qualifierId': 213, 'value': '6.04'}, {'id': 5151321885, 'qualifierId': 141, 'value': '93.9'}, {'id': 5151321879, 'qualifierId': 107}, {'id': 5151321883, 'qualifierId': 140, 'value': '41.5'}, {'id': 5151321887, 'qualifierId': 212, 'value': '22.5'}, {'id': 5151321881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151321891, 'qualifierId': 1}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;22,5;41,5;;;6,04;93,9;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;41,5;93,9;;;;;;;;0;0;16;Los Angeles II;16;DML;1,0
2709453581;5;50;1;0;20;5ou8b446l1sl8frblkz3xi17g;1;32,0;94,4;2024-08-17T02:34:13.013Z;2024-08-21T12:41:42Z;[{'id': 5162667233, 'qualifierId': 233, 'value': '904'}, {'id': 5162505455, 'qualifierId': 285}, {'id': 5151321903, 'qualifierId': 56, 'value': 'Back'}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;;eolq3fzt8b3y1siwe72twcx04;Dispossessed;;;;;;;;;;;;;;;;;;904,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;20;Los Angeles II;20;FW;1,0
2711475703;904;7;1;0;20;6gaq85erpkvbyxvivd96wuw44;0;68,0;5,6;2024-08-17T02:34:13.014Z;2024-08-21T12:41:42Z;[{'id': 5162667223, 'qualifierId': 233, 'value': '5'}, {'id': 5162505469, 'qualifierId': 56, 'value': 'Right'}, {'id': 5162667227, 'qualifierId': 286}, {'id': 5162505473, 'qualifierId': 383}];do2o6ka25talswmmillufejqi;D. Rosales;;;eolq3fzt8b3y1siwe72twcx04;Tackle;;;;;;;;;;;;;;;;;;5,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;20;Portland Timbers II;20;DL;1,0
2709453585;6;1;1;0;23;5ou8b446l1sl8frblkz3xi17g;1;41,1;93,6;2024-08-17T02:34:15.988Z;2024-08-17T02:34:28Z;[{'id': 5151321919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151321925, 'qualifierId': 212, 'value': '15.1'}, {'id': 5151321927, 'qualifierId': 213, 'value': '5.21'}, {'id': 5151321923, 'qualifierId': 141, 'value': '74.2'}, {'id': 5151321921, 'qualifierId': 140, 'value': '48.0'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;15,1;48,0;;;5,21;74,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;48,0;74,2;;;;;;;;0;0;23;Los Angeles II;23;FWL;1,0
2709453591;7;1;1;0;24;5ou8b446l1sl8frblkz3xi17g;1;48,0;74,2;2024-08-17T02:34:17.108Z;2024-08-17T02:34:19Z;[{'id': 5151321941, 'qualifierId': 56, 'value': 'Left'}, {'id': 5151321947, 'qualifierId': 212, 'value': '19.4'}, {'id': 5151321943, 'qualifierId': 140, 'value': '63.2'}, {'id': 5151321945, 'qualifierId': 141, 'value': '90.3'}, {'id': 5151321949, 'qualifierId': 213, 'value': '0.60'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;19,4;63,2;;;0,6;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;63,2;90,3;;;;;;;;0;0;24;Los Angeles II;24;MC;1,0
2709453595;8;1;1;0;27;5ou8b446l1sl8frblkz3xi17g;0;64,3;90,3;2024-08-17T02:34:19.700Z;2024-08-17T02:34:26Z;[{'id': 5151321965, 'qualifierId': 213, 'value': '5.95'}, {'id': 5151321961, 'qualifierId': 141, 'value': '78.5'}, {'id': 5151321963, 'qualifierId': 212, 'value': '24.7'}, {'id': 5151321957, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151321959, 'qualifierId': 140, 'value': '86.5'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;24,7;86,5;;;5,95;78,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;86,5;78,5;;;;;;;;0;0;27;Los Angeles II;27;FWL;1,0
2709453603;6;12;1;0;31;6gaq85erpkvbyxvivd96wuw44;1;17,7;19,9;2024-08-17T02:34:24.383Z;2024-08-17T02:34:25Z;[{'id': 5151321985, 'qualifierId': 140, 'value': '26.2'}, {'id': 5151321989, 'qualifierId': 212, 'value': '17.2'}, {'id': 5151321991, 'qualifierId': 213, 'value': '5.26'}, {'id': 5151321983, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151321997, 'qualifierId': 167}, {'id': 5151321987, 'qualifierId': 141, 'value': '0.0'}];do2o6ka25talswmmillufejqi;D. Rosales;;;eolq3fzt8b3y1siwe72twcx04;Clearance;;;;;;;;;;17,2;26,2;;;5,26;0,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;26,2;0,0;;;;;;;;0;0;31;Portland Timbers II;31;DL;1,0
2709453605;7;5;1;0;32;6gaq85erpkvbyxvivd96wuw44;0;24,8;-1,8;2024-08-17T02:34:24.612Z;2024-08-17T03:24:55Z;[{'id': 5151322009, 'qualifierId': 233, 'value': '9'}, {'id': 5151321993, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151321995, 'qualifierId': 347}];do2o6ka25talswmmillufejqi;D. Rosales;;;eolq3fzt8b3y1siwe72twcx04;Out;;;;;;;;;;;;;;;;;;9,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;32;Portland Timbers II;32;DL;1,0
2709453607;9;5;1;0;32;5ou8b446l1sl8frblkz3xi17g;1;75,2;101,8;2024-08-17T02:34:24.612Z;2024-08-17T03:24:55Z;[{'id': 5151322003, 'qualifierId': 347}, {'id': 5151322005, 'qualifierId': 233, 'value': '7'}, {'id': 5151322001, 'qualifierId': 56, 'value': 'Left'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;eolq3fzt8b3y1siwe72twcx04;Out;;;;;;;;;;;;;;;;;;7,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;32;Los Angeles II;32;MC;1,0
2709453617;10;1;1;0;37;5ou8b446l1sl8frblkz3xi17g;1;77,3;100,0;2024-08-17T02:34:29.588Z;2024-08-17T02:34:34Z;[{'id': 5151322049, 'qualifierId': 107}, {'id': 5151322053, 'qualifierId': 140, 'value': '57.5'}, {'id': 5151322057, 'qualifierId': 212, 'value': '22.3'}, {'id': 5151322051, 'qualifierId': 56, 'value': 'Left'}, {'id': 5151322059, 'qualifierId': 213, 'value': '3.52'}, {'id': 5151322055, 'qualifierId': 141, 'value': '89.7'}, {'id': 5151322061, 'qualifierId': 1}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;22,3;57,5;;;3,52;89,7;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;57,5;89,7;;;;;;;;0;0;37;Los Angeles II;37;FWL;1,0
2709453623;11;1;1;0;41;5ou8b446l1sl8frblkz3xi17g;1;53,7;83,5;2024-08-17T02:34:34.340Z;2024-08-17T02:34:38Z;[{'id': 5151322075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151322079, 'qualifierId': 141, 'value': '50.7'}, {'id': 5151322083, 'qualifierId': 213, 'value': '4.14'}, {'id': 5151322081, 'qualifierId': 212, 'value': '26.5'}, {'id': 5151322077, 'qualifierId': 140, 'value': '40.1'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;26,5;40,1;;;4,14;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;40,1;50,7;;;;;;;;0;0;41;Los Angeles II;41;DC;1,0
2709453627;12;1;1;0;45;5ou8b446l1sl8frblkz3xi17g;1;36,9;51,0;2024-08-17T02:34:38.180Z;2024-08-17T02:34:40Z;[{'id': 5151322111, 'qualifierId': 213, 'value': '1.62'}, {'id': 5151322105, 'qualifierId': 140, 'value': '36.1'}, {'id': 5151322107, 'qualifierId': 141, 'value': '75.6'}, {'id': 5151322103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151322109, 'qualifierId': 212, 'value': '16.7'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;16,7;36,1;;;1,62;75,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;36,1;75,6;;;;;;;;0;0;45;Los Angeles II;45;DC;1,0
2709453633;13;1;1;0;48;5ou8b446l1sl8frblkz3xi17g;1;35,6;75,0;2024-08-17T02:34:40.805Z;2024-08-17T02:34:48Z;[{'id': 5151322135, 'qualifierId': 141, 'value': '59.6'}, {'id': 5151322131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151322137, 'qualifierId': 212, 'value': '28.6'}, {'id': 5151322139, 'qualifierId': 213, 'value': '3.52'}, {'id': 5151322133, 'qualifierId': 140, 'value': '10.3'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;28,6;10,3;;;3,52;59,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;10,3;59,6;;;;;;;;0;0;48;Los Angeles II;48;DC;1,0
