teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;Chicago Fire;Chicago Fire FC II;CHI;home;USA;czhnymqc10p92zx3mumgzj5lg;1;2
5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;Columbus II;Columbus Crew 2;CLB;away;USA;czhnymqc10p92zx3mumgzj5lg;1;1
