id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Resume;value_TeamKit;value_Involved;value_DeletedEventType;value_VideoCoverageLost;value_DirectionOfPlay;value_Angle;value_PassEndY;value_KickOff;value_Zone;value_Length;value_PassEndX;value_Minutes;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_Chipped;value_Assist;value_GoalmouthZ;value_RelatedEventId;value_GkY;value_IndividualPlay;value_Left;value_GkX;value_RegularPlay;value_Assisted;value_GoalmouthY;value_LeftFooted;value_BoxRight;value_SwerveRight;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_Defensive1V1;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_OutOfPlay;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_Head;value_NotVisible;value_BlockedX;value_LowCentre;value_RightFooted;value_BlockedY;value_Feet;value_LowGkIntervention;value_Sliding;value_ParriedDanger;value_FirstTouch;value_SwerveLeft;value_FantasyAssistTeam;value_Deflection;value_GoalShotGameClock;value_NotAssisted;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistType;value_LowLeft;value_FantasyAssistId;value_GkYTimeOfGoal;value_KeeperThrow;value_LayOff;value_BlockedPass;value_Cross;value_OutSwinger;value_ShirtPull/Holding;value_TakeOnSpace;value_MediumGkIntervention;value_SwitchOfPlay;value_IntentionalAssist;value_OutOfBoxCentre;value_Shove/Push;value_LeadingToGoal;value_FollowsADribble;value_HighRight;value_AerialFoul;value_FlickOn;value_Right;value_CornerTaken;value_Handball;value_InSwinger;value_ThroughBall;value_BoxCentre;value_BigChance;value_FastBreak;value_1On1;value_OverArm;value_SetPiece;value_Volley;value_SmallBoxCentre;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Overrun;value_CloseRightAndHigh;value_CaptainChange;value_BlockedClearance;value_BoxLeft;value_HighGkIntervention;value_HighClaim;value_YellowCard;value_TacticalFoul;value_Blocked;value_SixYardBlocked;value_DefBlock;value_Collected;value_Stooping;value_Hands;value_PullBack;value_OutOfBoxDeepLeft;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2687884243;234;1;1;20;24;cwnjxlibb02fuh0vwgvac6h45;1;33,5;37,7;2024-05-16T00:37:22.888Z;2024-05-16T00:37:26Z;[{'id': 5032565869, 'qualifierId': 212, 'value': '21.0'}, {'id': 5032565871, 'qualifierId': 213, 'value': '0.57'}, {'id': 5032565867, 'qualifierId': 141, 'value': '54.3'}, {'id': 5032565861, 'qualifierId': 56, 'value': 'Center'}, {'id': 5032565865, 'qualifierId': 140, 'value': '50.4'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;0,57;54,3;;;21,0;50,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;50,4;54,3;;;;;;;0;0;20;24;Crown Legacy;1224;MC;1,0
2687884251;182;45;1;20;27;6ubc4y1v6hr63mca7ica4hp90;0;50,6;53,8;2024-05-16T00:37:25.918Z;2024-05-16T00:37:27Z;[{'id': 5032565935, 'qualifierId': 233, 'value': '235'}, {'id': 5032565903, 'qualifierId': 56, 'value': 'Center'}, {'id': 5032565907, 'qualifierId': 285}];1dk0bdadfdnycriqp8u21ulpm;B. Bender;;;cu6z12tr59ds3suh4k5w7zwgk;Challenge;;;;;;;;;;;;;;;;;;;;;1,0;235,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;20;27;Chattanooga;1227;MC;1,0
2687884253;235;3;1;20;27;cwnjxlibb02fuh0vwgvac6h45;1;49,4;46,2;2024-05-16T00:37:25.918Z;2024-05-21T09:33:38Z;[{'id': 5032565911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032565913, 'qualifierId': 286}, {'id': 5046864463, 'qualifierId': 464}, {'id': 5032565931, 'qualifierId': 233, 'value': '182'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cu6z12tr59ds3suh4k5w7zwgk;Take On;;;;;;;;;;;;;;;;;;;;;;182,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;20;27;Crown Legacy;1227;AMC;1,0
2687884269;236;1;1;20;28;cwnjxlibb02fuh0vwgvac6h45;1;46,2;41,6;2024-05-16T00:37:27.043Z;2024-05-16T00:37:30Z;[{'id': 5032565997, 'qualifierId': 140, 'value': '60.9'}, {'id': 5032566003, 'qualifierId': 213, 'value': '5.30'}, {'id': 5032565999, 'qualifierId': 141, 'value': '7.7'}, {'id': 5032566001, 'qualifierId': 212, 'value': '27.7'}, {'id': 5032565995, 'qualifierId': 56, 'value': 'Right'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;5,3;7,7;;;27,7;60,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;60,9;7,7;;;;;;;0;0;20;28;Crown Legacy;1228;AMC;1,0
2687884273;237;3;1;20;31;cwnjxlibb02fuh0vwgvac6h45;0;65,2;8,7;2024-05-16T00:37:29.933Z;2024-05-21T09:33:46Z;[{'id': 5032566023, 'qualifierId': 56, 'value': 'Right'}, {'id': 5046864663, 'qualifierId': 465}, {'id': 5032566025, 'qualifierId': 286}, {'id': 5032566089, 'qualifierId': 233, 'value': '183'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cu6z12tr59ds3suh4k5w7zwgk;Take On;;;;;;;;;;;;;;;;;;;;;;183,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;20;31;Crown Legacy;1231;AMR;1,0
2687884277;183;7;1;20;31;6ubc4y1v6hr63mca7ica4hp90;0;34,8;91,3;2024-05-16T00:37:29.934Z;2024-05-21T09:33:49Z;[{'id': 5032566083, 'qualifierId': 233, 'value': '237'}, {'id': 5032566051, 'qualifierId': 285}, {'id': 5046864697, 'qualifierId': 385}, {'id': 5032566049, 'qualifierId': 56, 'value': 'Back'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cu6z12tr59ds3suh4k5w7zwgk;Tackle;;;;;;;;;;;;;;;;;;;;;1,0;237,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;20;31;Chattanooga;1231;DC;1,0
2687884279;238;61;1;20;32;cwnjxlibb02fuh0vwgvac6h45;1;61,8;8,2;2024-05-16T00:37:31.246Z;2024-05-16T00:37:31Z;[{'id': 5032566053, 'qualifierId': 56, 'value': 'Right'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cu6z12tr59ds3suh4k5w7zwgk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;20;32;Crown Legacy;1232;AMR;1,0
2687884289;184;49;1;20;33;6ubc4y1v6hr63mca7ica4hp90;1;29,7;94,1;2024-05-16T00:37:32.237Z;2024-05-16T00:37:32Z;[];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cu6z12tr59ds3suh4k5w7zwgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;20;33;Chattanooga;1233;DC;1,0
2687884309;185;1;1;20;34;6ubc4y1v6hr63mca7ica4hp90;1;29,7;94,1;2024-05-16T00:37:32.430Z;2024-05-16T00:37:35Z;[{'id': 5032566209, 'qualifierId': 141, 'value': '94.8'}, {'id': 5032566211, 'qualifierId': 212, 'value': '12.0'}, {'id': 5032566207, 'qualifierId': 140, 'value': '41.1'}, {'id': 5032566205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032566213, 'qualifierId': 213, 'value': '0.04'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;0,04;94,8;;;12,0;41,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;41,1;94,8;;;;;;;0;0;20;34;Chattanooga;1234;DC;1,0
2687884325;186;1;1;20;37;6ubc4y1v6hr63mca7ica4hp90;1;46,5;94,4;2024-05-16T00:37:35.326Z;2024-05-16T00:37:38Z;[{'id': 5032566321, 'qualifierId': 213, 'value': '5.86'}, {'id': 5032566315, 'qualifierId': 140, 'value': '59.6'}, {'id': 5032566317, 'qualifierId': 141, 'value': '85.4'}, {'id': 5032566313, 'qualifierId': 56, 'value': 'Left'}, {'id': 5032566319, 'qualifierId': 212, 'value': '15.1'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;5,86;85,4;;;15,1;59,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;59,6;85,4;;;;;;;0;0;20;37;Chattanooga;1237;FWL;1,0
2687884339;187;1;1;20;39;6ubc4y1v6hr63mca7ica4hp90;1;60,5;85,1;2024-05-16T00:37:38.158Z;2024-05-16T00:37:40Z;[{'id': 5032566383, 'qualifierId': 141, 'value': '82.0'}, {'id': 5032566387, 'qualifierId': 213, 'value': '3.54'}, {'id': 5032566379, 'qualifierId': 56, 'value': 'Left'}, {'id': 5032566385, 'qualifierId': 212, 'value': '5.5'}, {'id': 5032566381, 'qualifierId': 140, 'value': '55.7'}];1dk0bdadfdnycriqp8u21ulpm;B. Bender;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;3,54;82,0;;;5,5;55,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;55,7;82,0;;;;;;;0;0;20;39;Chattanooga;1239;MC;1,0
2687884341;188;61;1;20;41;6ubc4y1v6hr63mca7ica4hp90;0;55,9;81,2;2024-05-16T00:37:40.286Z;2024-05-16T00:37:40Z;[{'id': 5032566405, 'qualifierId': 56, 'value': 'Left'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cu6z12tr59ds3suh4k5w7zwgk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;20;41;Chattanooga;1241;FWL;1,0
2687884347;239;1;1;20;44;cwnjxlibb02fuh0vwgvac6h45;1;37,6;29,1;2024-05-16T00:37:42.517Z;2024-05-16T01:16:40Z;[{'id': 5032701917, 'qualifierId': 140, 'value': '27.5'}, {'id': 5032701919, 'qualifierId': 141, 'value': '27.4'}, {'id': 5032701923, 'qualifierId': 213, 'value': '3.25'}, {'id': 5032566451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032701921, 'qualifierId': 212, 'value': '10.7'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;3,25;27,4;;;10,7;27,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;27,5;27,4;;;;;;;0;0;20;44;Crown Legacy;1244;AMC;1,0
2687884359;240;49;1;20;46;cwnjxlibb02fuh0vwgvac6h45;1;24,1;28,0;2024-05-16T00:37:44.720Z;2024-05-16T01:16:41Z;[];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cu6z12tr59ds3suh4k5w7zwgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;20;46;Crown Legacy;1246;DR;1,0
2687884363;241;1;1;20;46;cwnjxlibb02fuh0vwgvac6h45;1;24,1;28,0;2024-05-16T00:37:44.766Z;2024-05-16T00:37:45Z;[{'id': 5032566579, 'qualifierId': 213, 'value': '0.52'}, {'id': 5032566571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032566575, 'qualifierId': 141, 'value': '34.9'}, {'id': 5032566573, 'qualifierId': 140, 'value': '31.9'}, {'id': 5032566577, 'qualifierId': 212, 'value': '9.4'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;0,52;34,9;;;9,4;31,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;31,9;34,9;;;;;;;0;0;20;46;Crown Legacy;1246;DR;1,0
2687884365;242;1;1;20;47;cwnjxlibb02fuh0vwgvac6h45;1;31,9;34,9;2024-05-16T00:37:45.579Z;2024-05-16T00:37:46Z;[{'id': 5032566599, 'qualifierId': 212, 'value': '12.6'}, {'id': 5032566595, 'qualifierId': 140, 'value': '35.1'}, {'id': 5032566601, 'qualifierId': 213, 'value': '4.98'}, {'id': 5032566593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032566597, 'qualifierId': 141, 'value': '17.1'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;4,98;17,1;;;12,6;35,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;35,1;17,1;;;;;;;0;0;20;47;Crown Legacy;1247;MC;1,0
2687884379;243;1;1;20;48;cwnjxlibb02fuh0vwgvac6h45;1;35,1;17,1;2024-05-16T00:37:46.517Z;2024-05-16T00:37:48Z;[{'id': 5032566685, 'qualifierId': 212, 'value': '12.6'}, {'id': 5032566681, 'qualifierId': 140, 'value': '42.8'}, {'id': 5032566683, 'qualifierId': 141, 'value': '2.8'}, {'id': 5032566687, 'qualifierId': 213, 'value': '5.41'}, {'id': 5032566679, 'qualifierId': 56, 'value': 'Back'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;5,41;2,8;;;12,6;42,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;42,8;2,8;;;;;;;0;0;20;48;Crown Legacy;1248;AMC;1,0
2687884381;244;1;1;20;50;cwnjxlibb02fuh0vwgvac6h45;0;42,8;2,8;2024-05-16T00:37:48.469Z;2024-05-21T09:34:23Z;[{'id': 5032566695, 'qualifierId': 141, 'value': '10.1'}, {'id': 5032566691, 'qualifierId': 56, 'value': 'Right'}, {'id': 5046865265, 'qualifierId': 155}, {'id': 5032566697, 'qualifierId': 212, 'value': '16.2'}, {'id': 5032566693, 'qualifierId': 140, 'value': '57.5'}, {'id': 5032566699, 'qualifierId': 213, 'value': '0.31'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;0,31;10,1;;;16,2;57,5;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;57,5;10,1;;;;;;;0;0;20;50;Crown Legacy;1250;AMR;1,0
2687884389;189;8;1;20;52;6ubc4y1v6hr63mca7ica4hp90;1;36,3;88,0;2024-05-16T00:37:50.542Z;2024-05-21T09:34:25Z;[{'id': 5032566755, 'qualifierId': 56, 'value': 'Back'}, {'id': 5046865353, 'qualifierId': 385}, {'id': 5032566759, 'qualifierId': 15}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cu6z12tr59ds3suh4k5w7zwgk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;20;52;Chattanooga;1252;DC;1,0
2687884401;190;5;1;20;53;6ubc4y1v6hr63mca7ica4hp90;0;27,7;101,1;2024-05-16T00:37:51.886Z;2024-05-16T00:37:55Z;[{'id': 5032566831, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032566897, 'qualifierId': 233, 'value': '245'}, {'id': 5032566833, 'qualifierId': 347}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cu6z12tr59ds3suh4k5w7zwgk;Out;;;;;;;;;;;;;;;;;;;;;;245,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;20;53;Chattanooga;1253;DC;1,0
2687884407;245;5;1;20;53;cwnjxlibb02fuh0vwgvac6h45;1;72,3;-1,1;2024-05-16T00:37:51.886Z;2024-05-16T01:05:25Z;[{'id': 5032566891, 'qualifierId': 233, 'value': '190'}, {'id': 5032566877, 'qualifierId': 56, 'value': 'Right'}, {'id': 5032566879, 'qualifierId': 347}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cu6z12tr59ds3suh4k5w7zwgk;Out;;;;;;;;;;;;;;;;;;;;;;190,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;20;53;Crown Legacy;1253;AMR;1,0
2687884419;246;43;1;20;56;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-05-16T00:37:54.859Z;2024-05-16T00:37:58Z;[{'id': 5032566947, 'qualifierId': 141, 'value': '0.0'}, {'id': 5032566943, 'qualifierId': 56, 'value': 'Right'}, {'id': 5032566949, 'qualifierId': 212, 'value': '0.2'}, {'id': 5032566945, 'qualifierId': 140, 'value': '72.3'}, {'id': 5032567029, 'qualifierId': 144, 'value': '1'}, {'id': 5032566951, 'qualifierId': 213, 'value': '4.71'}, {'id': 5032566941, 'qualifierId': 107, 'value': '0'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cu6z12tr59ds3suh4k5w7zwgk;Deleted event;;;;;;;;;1,0;;;4,71;0,0;;;0,2;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;72,3;0,0;;;;;;;0;0;20;56;Crown Legacy;1256;AMR;1,0
2687884423;247;43;1;20;58;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-05-16T00:37:56.421Z;2024-05-16T00:37:58Z;[{'id': 5032567017, 'qualifierId': 144, 'value': '5'}, {'id': 5032566969, 'qualifierId': 56, 'value': 'Right'}, {'id': 5032566971, 'qualifierId': 347, 'value': '0'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cu6z12tr59ds3suh4k5w7zwgk;Deleted event;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;20;58;Crown Legacy;1258;AMR;1,0
2687884459;248;1;1;21;4;cwnjxlibb02fuh0vwgvac6h45;1;72,3;0,0;2024-05-16T00:38:02.355Z;2024-05-16T00:38:04Z;[{'id': 5032567219, 'qualifierId': 140, 'value': '56.6'}, {'id': 5032567223, 'qualifierId': 212, 'value': '16.9'}, {'id': 5032567217, 'qualifierId': 56, 'value': 'Right'}, {'id': 5032567225, 'qualifierId': 213, 'value': '2.91'}, {'id': 5032567221, 'qualifierId': 141, 'value': '4.9'}, {'id': 5032567215, 'qualifierId': 107}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;2,91;4,9;;;16,9;56,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;56,6;4,9;;;;;;;0;0;21;4;Crown Legacy;1264;AMR;1,0
2687884467;249;1;1;21;6;cwnjxlibb02fuh0vwgvac6h45;1;56,7;6,8;2024-05-16T00:38:04.543Z;2024-05-16T00:38:05Z;[{'id': 5032567267, 'qualifierId': 213, 'value': '0.91'}, {'id': 5032567263, 'qualifierId': 141, 'value': '16.4'}, {'id': 5032567261, 'qualifierId': 140, 'value': '61.5'}, {'id': 5032567259, 'qualifierId': 56, 'value': 'Right'}, {'id': 5032567265, 'qualifierId': 212, 'value': '8.2'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;0,91;16,4;;;8,2;61,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;61,5;16,4;;;;;;;0;0;21;6;Crown Legacy;1266;DR;1,0
2687884471;250;1;1;21;7;cwnjxlibb02fuh0vwgvac6h45;1;61,5;16,4;2024-05-16T00:38:05.589Z;2024-05-16T00:38:07Z;[{'id': 5032567301, 'qualifierId': 213, 'value': '3.75'}, {'id': 5032567295, 'qualifierId': 140, 'value': '52.8'}, {'id': 5032567293, 'qualifierId': 56, 'value': 'Right'}, {'id': 5032567297, 'qualifierId': 141, 'value': '7.1'}, {'id': 5032567299, 'qualifierId': 212, 'value': '11.1'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;3,75;7,1;;;11,1;52,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;52,8;7,1;;;;;;;0;0;21;7;Crown Legacy;1267;MC;1,0
