teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
479lsfr4cwlzewpbuda3y2xv4;Orlando City B;Orlando City B;Orlando City B;ORL;home;USA;c6b4ivjalobve7kfbbii7gt1w;0;2
2nnef9tr9g7m2s6n873qif95g;Carolina Core;Carolina Core;Carolina Core FC;CCF;away;USA;c6b4ivjalobve7kfbbii7gt1w;2;2
