id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_Chipped;value_LongBall;value_HeadPass;value_DeletedEventType;value_Defensive;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_LayOff;value_TakeOnSpace;value_Offensive;value_TouchTypeControl;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_TakeOnOvertake;value_BlockedPass;value_RightFooted;value_OutSwinger;value_Cross;value_Head;value_GoalmouthY;value_RegularPlay;value_BlockedX;value_Assisted;value_LowCentre;value_RelatedEventId;value_GoalmouthZ;value_FirstTouch;value_OutOfBoxCentre;value_BlockedY;value_LowGkIntervention;value_Stooping;value_Hands;value_Collected;value_OverArm;value_KeeperThrow;value_NotVisible;value_MediumGkIntervention;value_IntendedTackleTarget;value_Assist;value_IndividualPlay;value_GkX;value_LeftFooted;value_Right;value_GkY;value_High;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_Defensive1V1;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_CornerTaken;value_IntentionalAssist;value_CloseRight;value_SmallBoxRight;value_FromCorner;value_TouchTypePass;value_FlickOn;value_NotAssisted;value_Volley;value_Shove/Push;value_SwerveRight;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_BlockedCross;value_InjuredPlayerId;value_Injury;value_SixYardBlocked;value_BoxRight;value_Blocked;value_DefBlock;value_ParriedDanger;value_Fumble;value_GkHoof;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FastBreak;value_LowRight;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_Weak;value_GoalShotGameClock;value_BigChance;value_BoxLeft;value_ShirtPull/Holding;value_AerialFoul;value_PullBack;value_BoxCentre;value_Minutes;value_EndType;value_Tactical;value_OtherObstacle;value_PlayersCaughtOffside;value_Indirect;value_CloseLeft;value_LowLeft;value_NotPastGoalLine;value_RecklessOffence;value_YellowCard;value_InSwinger;value_OverhitCross;value_LastLine;value_FreeKick;value_HighRight;value_TempMissed;value_PenaltyTakerId;value_Penalty;value_Diving;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_TacticalFoul;value_LeadingToAttempt;value_1On1;value_RelatedError1Id;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697633923;196;44;1;21;50;4gymgvqmve0m2vh89v84tt3x0;1;34,8;69,8;2024-06-23T23:28:53.397Z;2024-06-23T23:28:54Z;[{'id': 5086008229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086008231, 'qualifierId': 285}, {'id': 5086008275, 'qualifierId': 233, 'value': '220'}];2v5j1i5ae9fnciilwy3op8and;N. DePuy;;;dkc1csnv26f0w6yf6bn8gzod0;Aerial;;;;;;;;;;;;;;;;;;;;1,0;;220,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;21;50;Cincinnati II;1310;DC;1,0
2697633925;220;44;1;21;50;bd0378yx50xpdcgwkt9p9bmz8;0;65,2;30,2;2024-06-23T23:28:53.398Z;2024-06-23T23:28:55Z;[{'id': 5086008235, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086008237, 'qualifierId': 286}, {'id': 5086008293, 'qualifierId': 233, 'value': '196'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;dkc1csnv26f0w6yf6bn8gzod0;Aerial;;;;;;;;;;;;;;;;;;;;;;196,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;21;50;Huntsville City;1310;FW;1,0
2697633929;197;1;1;21;51;4gymgvqmve0m2vh89v84tt3x0;0;32,9;73,3;2024-06-23T23:28:53.637Z;2024-06-23T23:28:54Z;[{'id': 5086008261, 'qualifierId': 213, 'value': '6.26'}, {'id': 5086008257, 'qualifierId': 141, 'value': '72.7'}, {'id': 5086008255, 'qualifierId': 140, 'value': '48.9'}, {'id': 5086008259, 'qualifierId': 212, 'value': '16.8'}, {'id': 5086008253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086008251, 'qualifierId': 3}];2v5j1i5ae9fnciilwy3op8and;N. DePuy;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;16,8;72,7;6,26;;48,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;48,9;72,7;;;;;;;;0;21;51;Cincinnati II;1311;DC;1,0
2697633947;221;1;1;21;52;bd0378yx50xpdcgwkt9p9bmz8;0;40,5;33,9;2024-06-23T23:28:55.467Z;2024-06-23T23:28:57Z;[{'id': 5086008347, 'qualifierId': 140, 'value': '54.9'}, {'id': 5086008353, 'qualifierId': 213, 'value': '0.30'}, {'id': 5086008349, 'qualifierId': 141, 'value': '40.7'}, {'id': 5086008345, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086008351, 'qualifierId': 212, 'value': '15.8'}, {'id': 5086008343, 'qualifierId': 3}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;15,8;40,7;0,3;;54,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;54,9;40,7;;;;;;;;0;21;52;Huntsville City;1312;DC;1,0
2697633943;198;49;1;21;54;4gymgvqmve0m2vh89v84tt3x0;1;45,3;62,3;2024-06-23T23:28:56.854Z;2024-06-23T23:28:56Z;[];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;dkc1csnv26f0w6yf6bn8gzod0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;21;54;Cincinnati II;1314;MC;1,0
2697633975;199;1;1;21;55;4gymgvqmve0m2vh89v84tt3x0;1;51,2;64,0;2024-06-23T23:28:57.782Z;2024-06-23T23:29:01Z;[{'id': 5086008505, 'qualifierId': 140, 'value': '70.2'}, {'id': 5086008509, 'qualifierId': 141, 'value': '61.7'}, {'id': 5086008513, 'qualifierId': 213, 'value': '6.20'}, {'id': 5086008511, 'qualifierId': 212, 'value': '20.0'}, {'id': 5086008501, 'qualifierId': 56, 'value': 'Center'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;20,0;61,7;6,2;;70,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;70,2;61,7;;;;;;;;0;21;55;Cincinnati II;1315;MC;1,0
2697633977;200;50;1;21;58;4gymgvqmve0m2vh89v84tt3x0;1;64,4;66,4;2024-06-23T23:29:01.478Z;2024-06-23T23:29:05Z;[{'id': 5086008519, 'qualifierId': 286}, {'id': 5086008517, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086008685, 'qualifierId': 233, 'value': '222'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;dkc1csnv26f0w6yf6bn8gzod0;Dispossessed;;;;;;;;;;;;;;;;;;;;;;222,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;21;58;Cincinnati II;1318;FW;1,0
2697633995;222;7;1;21;58;bd0378yx50xpdcgwkt9p9bmz8;1;35,6;33,6;2024-06-23T23:29:01.479Z;2024-06-26T06:24:26Z;[{'id': 5086008647, 'qualifierId': 285}, {'id': 5087563415, 'qualifierId': 383}, {'id': 5086008669, 'qualifierId': 233, 'value': '200'}, {'id': 5086008645, 'qualifierId': 56, 'value': 'Back'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;dkc1csnv26f0w6yf6bn8gzod0;Tackle;;;;;;;;;;;;;;;;;;;;1,0;;200,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;21;58;Huntsville City;1318;MC;1,0
2697634007;224;1;1;22;0;bd0378yx50xpdcgwkt9p9bmz8;0;35,0;27,1;2024-06-23T23:29:03.355Z;2024-06-23T23:29:10Z;[{'id': 5086008703, 'qualifierId': 140, 'value': '46.1'}, {'id': 5086008705, 'qualifierId': 141, 'value': '11.3'}, {'id': 5086008701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086008709, 'qualifierId': 213, 'value': '5.54'}, {'id': 5086008707, 'qualifierId': 212, 'value': '15.9'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;15,9;11,3;5,54;;46,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;46,1;11,3;;;;;;;;0;22;0;Huntsville City;1320;MC;1,0
2697634003;223;43;1;22;1;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-06-23T23:29:04.460Z;2024-06-23T23:29:08Z;[{'id': 5086008695, 'qualifierId': 285, 'value': '0'}, {'id': 5086008691, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086008799, 'qualifierId': 144, 'value': '7'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;dkc1csnv26f0w6yf6bn8gzod0;Deleted event;;;;;;;;;;;;;;;;;;;7,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;22;1;Huntsville City;1321;MC;1,0
2697634001;201;43;1;22;2;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-23T23:29:05.030Z;2024-06-26T06:24:35Z;[{'id': 5087563503, 'qualifierId': 144, 'value': '49'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;dkc1csnv26f0w6yf6bn8gzod0;Deleted event;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;22;2;Cincinnati II;1322;DC;1,0
2697634027;202;1;1;22;3;4gymgvqmve0m2vh89v84tt3x0;1;65,6;95,1;2024-06-23T23:29:05.766Z;2024-06-23T23:29:10Z;[{'id': 5086008837, 'qualifierId': 212, 'value': '13.0'}, {'id': 5086008831, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086008839, 'qualifierId': 213, 'value': '5.55'}, {'id': 5086008835, 'qualifierId': 141, 'value': '82.4'}, {'id': 5086008833, 'qualifierId': 140, 'value': '74.8'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;13,0;82,4;5,55;;74,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;74,8;82,4;;;;;;;;0;22;3;Cincinnati II;1323;DC;1,0
2697634045;203;1;1;22;7;4gymgvqmve0m2vh89v84tt3x0;1;72,4;80,2;2024-06-23T23:29:10.053Z;2024-06-23T23:29:13Z;[{'id': 5086008937, 'qualifierId': 141, 'value': '54.5'}, {'id': 5086008935, 'qualifierId': 140, 'value': '44.6'}, {'id': 5086008939, 'qualifierId': 212, 'value': '34.0'}, {'id': 5086008941, 'qualifierId': 213, 'value': '3.68'}, {'id': 5086008943, 'qualifierId': 1}, {'id': 5086008933, 'qualifierId': 56, 'value': 'Back'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;34,0;54,5;3,68;;44,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;44,6;54,5;;;;;;;;0;22;7;Cincinnati II;1327;FW;1,0
2697634073;204;1;1;22;11;4gymgvqmve0m2vh89v84tt3x0;1;44,6;46,9;2024-06-23T23:29:13.734Z;2024-06-23T23:29:20Z;[{'id': 5086009101, 'qualifierId': 212, 'value': '31.6'}, {'id': 5086009097, 'qualifierId': 140, 'value': '61.3'}, {'id': 5086009103, 'qualifierId': 213, 'value': '5.30'}, {'id': 5086009099, 'qualifierId': 141, 'value': '8.2'}, {'id': 5086009095, 'qualifierId': 56, 'value': 'Right'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;31,6;8,2;5,3;;61,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;61,3;8,2;;;;;;;;0;22;11;Cincinnati II;1331;DL;1,0
2697634077;205;1;1;22;17;4gymgvqmve0m2vh89v84tt3x0;1;69,0;6,8;2024-06-23T23:29:19.910Z;2024-06-23T23:29:21Z;[{'id': 5086009121, 'qualifierId': 140, 'value': '67.2'}, {'id': 5086009123, 'qualifierId': 141, 'value': '4.3'}, {'id': 5086009127, 'qualifierId': 213, 'value': '3.87'}, {'id': 5086009119, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086009125, 'qualifierId': 212, 'value': '2.5'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;2,5;4,3;3,87;;67,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;67,2;4,3;;;;;;;;0;22;17;Cincinnati II;1337;DR;1,0
2697634085;206;1;1;22;18;4gymgvqmve0m2vh89v84tt3x0;1;67,2;4,1;2024-06-23T23:29:20.870Z;2024-06-23T23:29:22Z;[{'id': 5086009165, 'qualifierId': 141, 'value': '26.8'}, {'id': 5086009173, 'qualifierId': 213, 'value': '1.82'}, {'id': 5086009161, 'qualifierId': 140, 'value': '63.4'}, {'id': 5086009169, 'qualifierId': 212, 'value': '15.9'}, {'id': 5086009159, 'qualifierId': 56, 'value': 'Center'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;15,9;26,8;1,82;;63,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;63,4;26,8;;;;;;;;0;22;18;Cincinnati II;1338;MR;1,0
2697634103;207;1;1;22;20;4gymgvqmve0m2vh89v84tt3x0;1;65,7;24,3;2024-06-23T23:29:22.630Z;2024-06-23T23:29:26Z;[{'id': 5086009247, 'qualifierId': 155}, {'id': 5086009249, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086009255, 'qualifierId': 212, 'value': '29.2'}, {'id': 5086009257, 'qualifierId': 213, 'value': '1.41'}, {'id': 5086009253, 'qualifierId': 141, 'value': '66.7'}, {'id': 5086009251, 'qualifierId': 140, 'value': '70.2'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;29,2;66,7;1,41;;70,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;70,2;66,7;;;;;;;;0;22;20;Cincinnati II;1340;MC;1,0
2697634149;208;1;1;22;23;4gymgvqmve0m2vh89v84tt3x0;1;78,0;69,0;2024-06-23T23:29:26.358Z;2024-06-23T23:29:34Z;[{'id': 5086009529, 'qualifierId': 140, 'value': '89.8'}, {'id': 5086009527, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086009531, 'qualifierId': 141, 'value': '88.0'}, {'id': 5086009533, 'qualifierId': 212, 'value': '17.9'}, {'id': 5086009535, 'qualifierId': 213, 'value': '0.81'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;17,9;88,0;0,81;;89,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;89,8;88,0;;;;;;;;0;22;23;Cincinnati II;1343;DC;1,0
2697634153;209;1;1;22;32;4gymgvqmve0m2vh89v84tt3x0;0;83,4;70,9;2024-06-23T23:29:34.822Z;2024-06-23T23:29:35Z;[{'id': 5086009543, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086009551, 'qualifierId': 213, 'value': '0.74'}, {'id': 5086009549, 'qualifierId': 212, 'value': '7.8'}, {'id': 5086009545, 'qualifierId': 140, 'value': '88.9'}, {'id': 5086009547, 'qualifierId': 141, 'value': '78.7'}];amcmxrycu0kldox7qdohow2ui;A. Picazo;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;7,8;78,7;0,74;;88,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;88,9;78,7;;;;;;;;0;22;32;Cincinnati II;1352;ML;1,0
2697634155;225;49;1;22;33;bd0378yx50xpdcgwkt9p9bmz8;1;11,2;28,8;2024-06-23T23:29:35.644Z;2024-06-23T23:29:35Z;[];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;dkc1csnv26f0w6yf6bn8gzod0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;22;33;Huntsville City;1353;DC;1,0
2697634161;226;1;1;22;33;bd0378yx50xpdcgwkt9p9bmz8;1;11,2;28,8;2024-06-23T23:29:35.756Z;2024-06-23T23:29:37Z;[{'id': 5086009587, 'qualifierId': 140, 'value': '22.7'}, {'id': 5086009585, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086009589, 'qualifierId': 141, 'value': '24.3'}, {'id': 5086009593, 'qualifierId': 213, 'value': '6.03'}, {'id': 5086009591, 'qualifierId': 212, 'value': '12.5'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;12,5;24,3;6,03;;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;22,7;24,3;;;;;;;;0;22;33;Huntsville City;1353;DC;1,0
2697634177;227;1;1;22;34;bd0378yx50xpdcgwkt9p9bmz8;1;22,7;24,3;2024-06-23T23:29:37.180Z;2024-06-23T23:29:39Z;[{'id': 5086009697, 'qualifierId': 212, 'value': '6.9'}, {'id': 5086009699, 'qualifierId': 213, 'value': '3.82'}, {'id': 5086009695, 'qualifierId': 141, 'value': '18.0'}, {'id': 5086009693, 'qualifierId': 140, 'value': '17.6'}, {'id': 5086009691, 'qualifierId': 56, 'value': 'Back'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;6,9;18,0;3,82;;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;17,6;18,0;;;;;;;;0;22;34;Huntsville City;1354;FW;1,0
2697634191;228;1;1;22;36;bd0378yx50xpdcgwkt9p9bmz8;1;19,5;12,3;2024-06-23T23:29:39.380Z;2024-06-23T23:29:42Z;[{'id': 5086009765, 'qualifierId': 212, 'value': '12.0'}, {'id': 5086009767, 'qualifierId': 213, 'value': '0.88'}, {'id': 5086009763, 'qualifierId': 141, 'value': '25.8'}, {'id': 5086009759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086009761, 'qualifierId': 140, 'value': '26.8'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;12,0;25,8;0,88;;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;26,8;25,8;;;;;;;;0;22;36;Huntsville City;1356;DC;1,0
2697634201;229;4;1;22;42;bd0378yx50xpdcgwkt9p9bmz8;1;31,0;30,6;2024-06-23T23:29:45.589Z;2024-06-24T00:25:29Z;[{'id': 5086009835, 'qualifierId': 285}, {'id': 5086087945, 'qualifierId': 233, 'value': '210'}, {'id': 5086009833, 'qualifierId': 265}, {'id': 5086009829, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086009827, 'qualifierId': 13}, {'id': 5086009831, 'qualifierId': 152}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;dkc1csnv26f0w6yf6bn8gzod0;Foul;;;;;;;;;;;;;;;;;;;;1,0;;210,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;22;42;Huntsville City;1362;FW;1,0
2697634239;210;4;1;22;42;4gymgvqmve0m2vh89v84tt3x0;0;69,0;69,4;2024-06-23T23:29:45.590Z;2024-06-24T00:25:29Z;[{'id': 5086087953, 'qualifierId': 286}, {'id': 5086010075, 'qualifierId': 13}, {'id': 5086010097, 'qualifierId': 265}, {'id': 5086010095, 'qualifierId': 152}, {'id': 5086087949, 'qualifierId': 233, 'value': '229'}, {'id': 5086010093, 'qualifierId': 56, 'value': 'Center'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;dkc1csnv26f0w6yf6bn8gzod0;Foul;;;;;;;;;;;;;;;;;;;;;;229,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;22;42;Cincinnati II;1362;DC;1,0
