id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_Involved;value_Captain;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndY;value_Length;value_PassEndX;value_Zone;value_Chipped;value_LongBall;value_Offensive;value_TakeOnOvertake;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_Right;value_IntentionalAssist;value_CornerTaken;value_Assist;value_RightFooted;value_OutSwinger;value_FromCorner;value_Cross;value_LowCentre;value_BoxCentre;value_GkYTimeOfGoal;value_GkX;value_Assisted;value_FirstTouch;value_GkXTimeOfGoal;value_GoalmouthY;value_RelatedEventId;value_GoalShotGameClock;value_GoalShotTimestamp;value_GoalmouthZ;value_Head;value_GkY;value_Launch;value_HeadPass;value_FlickOn;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_PlayersCaughtOffside;value_Indirect;value_NotVisible;value_IntendedTackleTarget;value_TakeOnSpace;value_TacticalFoul;value_YellowCard;value_SwerveRight;value_BlockedY;value_SetPiece;value_Volley;value_OutOfBoxCentre;value_HighLeft;value_BlockedX;value_Hands;value_Standing;value_HighGkIntervention;value_Collected;value_GkKickFromHands;value_TouchTypePass;value_TouchTypeControl;value_DeletedEventType;value_LayOff;value_Blocked;value_IndividualPlay;value_LeftFooted;value_RegularPlay;value_DefBlock;value_BlockedPass;value_PullBack;value_InSwinger;value_SwitchOfPlay;value_Straight;value_DrivenCross;value_HitWoodwork;value_HitBar;value_NextEventGoalKick;value_GoalKick;value_Low;value_HighClaim;value_KeeperThrow;value_OverhitCross;value_HighRight;value_CloseHigh;value_Injury;value_InjuredPlayerId;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_MediumGkIntervention;value_ShirtPull/Holding;value_LowGkIntervention;value_AttemptedTackle;value_RefereeDelay;value_DrinksBreak;value_AerialFoul;value_BigChance;value_CloseRight;value_RecklessOffence;value_FastBreak;value_FantasyAssistedBy;value_LowLeft;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_NotAssisted;value_Minutes;value_SecondYellow;value_Dissent;value_ParriedSafe;value_Diving;value_Simulation;value_EndType;value_Tactical;value_BoxLeft;value_Stooping;value_ParriedDanger;value_OtherBodyPart;value_LowRight;value_BoxDeepRight;value_OverArm;value_BlockedCross;value_BoxRight;value_High;value_FreeKick;value_Unchallenged;value_ThroughBall;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2714674609;100;1;1;12;24;2nnef9tr9g7m2s6n873qif95g;1;24,3;59,2;2024-08-28T23:46:47.932Z;2024-08-28T23:46:50Z;[{'id': 5180102463, 'qualifierId': 140, 'value': '30.0'}, {'id': 5180102459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5180102467, 'qualifierId': 212, 'value': '11.8'}, {'id': 5180102469, 'qualifierId': 213, 'value': '5.25'}, {'id': 5180102465, 'qualifierId': 141, 'value': '44.3'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;5,25;;44,3;11,8;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;30,0;44,3;;;;;;;0;0;12;24;Atlanta United II;744;GK;1,0
2714674631;101;1;1;12;27;2nnef9tr9g7m2s6n873qif95g;1;30,7;45,0;2024-08-28T23:46:50.572Z;2024-08-28T23:46:53Z;[{'id': 5180102587, 'qualifierId': 141, 'value': '16.9'}, {'id': 5180102583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5180102591, 'qualifierId': 213, 'value': '4.92'}, {'id': 5180102589, 'qualifierId': 212, 'value': '19.5'}, {'id': 5180102585, 'qualifierId': 140, 'value': '34.5'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;4,92;;16,9;19,5;34,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;34,5;16,9;;;;;;;0;0;12;27;Atlanta United II;747;DC;1,0
2714674645;102;1;1;12;29;2nnef9tr9g7m2s6n873qif95g;1;36,9;14,8;2024-08-28T23:46:53.036Z;2024-08-28T23:46:55Z;[{'id': 5180102671, 'qualifierId': 140, 'value': '55.5'}, {'id': 5180102675, 'qualifierId': 212, 'value': '21.0'}, {'id': 5180102669, 'qualifierId': 56, 'value': 'Right'}, {'id': 5180102673, 'qualifierId': 141, 'value': '3.3'}, {'id': 5180102677, 'qualifierId': 213, 'value': '5.90'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;5,9;;3,3;21,0;55,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;55,5;3,3;;;;;;;0;0;12;29;Atlanta United II;749;DC;1,0
2714674671;103;1;1;12;32;2nnef9tr9g7m2s6n873qif95g;1;55,9;4,0;2024-08-28T23:46:55.547Z;2024-08-28T23:46:59Z;[{'id': 5180102799, 'qualifierId': 212, 'value': '22.2'}, {'id': 5180102795, 'qualifierId': 140, 'value': '35.0'}, {'id': 5180102801, 'qualifierId': 213, 'value': '2.98'}, {'id': 5180102793, 'qualifierId': 56, 'value': 'Back'}, {'id': 5180102797, 'qualifierId': 141, 'value': '9.2'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;2,98;;9,2;22,2;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;35,0;9,2;;;;;;;0;0;12;32;Atlanta United II;752;DMR;1,0
2714674703;104;1;1;12;36;2nnef9tr9g7m2s6n873qif95g;1;35,2;16,1;2024-08-28T23:46:59.723Z;2024-08-28T23:47:05Z;[{'id': 5180103019, 'qualifierId': 141, 'value': '18.3'}, {'id': 5180103021, 'qualifierId': 212, 'value': '12.5'}, {'id': 5180103015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5180103023, 'qualifierId': 213, 'value': '3.02'}, {'id': 5180103017, 'qualifierId': 140, 'value': '23.4'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;3,02;;18,3;12,5;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;23,4;18,3;;;;;;;0;0;12;36;Atlanta United II;756;DC;1,0
2714674725;105;1;1;12;42;2nnef9tr9g7m2s6n873qif95g;1;30,2;19,9;2024-08-28T23:47:05.483Z;2024-08-28T23:47:08Z;[{'id': 5180103133, 'qualifierId': 141, 'value': '19.9'}, {'id': 5180103137, 'qualifierId': 213, 'value': '0.00'}, {'id': 5180103131, 'qualifierId': 140, 'value': '52.1'}, {'id': 5180103135, 'qualifierId': 212, 'value': '23.0'}, {'id': 5180103129, 'qualifierId': 56, 'value': 'Right'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;0,0;;19,9;23,0;52,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;52,1;19,9;;;;;;;0;0;12;42;Atlanta United II;762;DC;1,0
2714674737;106;1;1;12;44;2nnef9tr9g7m2s6n873qif95g;0;52,1;19,9;2024-08-28T23:47:08.108Z;2024-09-02T06:49:50Z;[{'id': 5180103175, 'qualifierId': 56, 'value': 'Right'}, {'id': 5180103179, 'qualifierId': 141, 'value': '0.0'}, {'id': 5180103181, 'qualifierId': 212, 'value': '20.5'}, {'id': 5180103177, 'qualifierId': 140, 'value': '65.5'}, {'id': 5180103183, 'qualifierId': 213, 'value': '5.47'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;5,47;;0,0;20,5;65,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;65,5;0,0;;;;;;;0;0;12;44;Atlanta United II;764;FWR;1,0
2714674739;107;5;1;12;45;2nnef9tr9g7m2s6n873qif95g;0;66,8;-1,8;2024-08-28T23:47:09.405Z;2024-08-29T01:37:33Z;[{'id': 5180103193, 'qualifierId': 347}, {'id': 5180103191, 'qualifierId': 56, 'value': 'Right'}, {'id': 5180103283, 'qualifierId': 233, 'value': '107'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;eygmltjn2dhgn197w2ia3qhhw;Out;;;;;;;;;;;;;;;;;;;;107,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;12;45;Atlanta United II;765;FWR;1,0
2714674749;107;5;1;12;45;erwnez7ksfkns4dqmyr1fhbe;1;33,2;101,8;2024-08-28T23:47:09.405Z;2024-08-29T01:37:33Z;[{'id': 5180103243, 'qualifierId': 347}, {'id': 5180103267, 'qualifierId': 233, 'value': '107'}, {'id': 5180103241, 'qualifierId': 56, 'value': 'Back'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;eygmltjn2dhgn197w2ia3qhhw;Out;;;;;;;;;;;;;;;;;;;;107,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;12;45;Carolina Core;765;DR;1,0
2714674787;108;1;1;12;50;erwnez7ksfkns4dqmyr1fhbe;1;30,7;100,0;2024-08-28T23:47:14.293Z;2024-08-29T01:16:12Z;[{'id': 5180103513, 'qualifierId': 141, 'value': '80.2'}, {'id': 5180103507, 'qualifierId': 107}, {'id': 5180103515, 'qualifierId': 212, 'value': '26.9'}, {'id': 5180103511, 'qualifierId': 140, 'value': '9.3'}, {'id': 5180103519, 'qualifierId': 1}, {'id': 5180103517, 'qualifierId': 213, 'value': '3.72'}, {'id': 5180103509, 'qualifierId': 56, 'value': 'Back'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;3,72;;80,2;26,9;9,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;9,3;80,2;;;;;;;0;0;12;50;Carolina Core;770;DC;1,0
2714674797;109;1;1;12;58;erwnez7ksfkns4dqmyr1fhbe;1;11,0;68,0;2024-08-28T23:47:21.613Z;2024-08-28T23:47:25Z;[{'id': 5180103571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5180103575, 'qualifierId': 141, 'value': '80.8'}, {'id': 5180103579, 'qualifierId': 213, 'value': '0.80'}, {'id': 5180103573, 'qualifierId': 140, 'value': '19.0'}, {'id': 5180103577, 'qualifierId': 212, 'value': '12.1'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;0,8;;80,8;12,1;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;19,0;80,8;;;;;;;0;0;12;58;Carolina Core;778;GK;1,0
2714674813;110;1;1;13;2;erwnez7ksfkns4dqmyr1fhbe;1;22,2;77,3;2024-08-28T23:47:25.812Z;2024-08-28T23:47:28Z;[{'id': 5180103667, 'qualifierId': 213, 'value': '3.90'}, {'id': 5180103659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5180103663, 'qualifierId': 141, 'value': '65.1'}, {'id': 5180103665, 'qualifierId': 212, 'value': '12.0'}, {'id': 5180103661, 'qualifierId': 140, 'value': '13.9'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;3,9;;65,1;12,0;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;13,9;65,1;;;;;;;0;0;13;2;Carolina Core;782;DC;1,0
2714674827;111;1;1;13;4;erwnez7ksfkns4dqmyr1fhbe;1;12,6;57,5;2024-08-28T23:47:28.261Z;2024-08-28T23:47:33Z;[{'id': 5180103741, 'qualifierId': 212, 'value': '38.0'}, {'id': 5180103745, 'qualifierId': 1}, {'id': 5180103737, 'qualifierId': 140, 'value': '27.4'}, {'id': 5180103743, 'qualifierId': 213, 'value': '5.13'}, {'id': 5180103733, 'qualifierId': 155}, {'id': 5180103739, 'qualifierId': 141, 'value': '6.5'}, {'id': 5180103735, 'qualifierId': 56, 'value': 'Back'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;5,13;;6,5;38,0;27,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;27,4;6,5;;;;;;;0;0;13;4;Carolina Core;784;GK;1,0
2714688117;400;50;1;13;6;erwnez7ksfkns4dqmyr1fhbe;1;34,8;7,3;2024-08-28T23:47:30.424Z;2024-08-29T00:35:58Z;[{'id': 5180179847, 'qualifierId': 56, 'value': 'Back'}, {'id': 5180179859, 'qualifierId': 286}, {'id': 5180179855, 'qualifierId': 233, 'value': '362'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;eygmltjn2dhgn197w2ia3qhhw;Dispossessed;;;;;;;;;;;;;;;;;;1,0;;362,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;13;6;Carolina Core;786;DR;1,0
2714688107;362;7;1;13;7;2nnef9tr9g7m2s6n873qif95g;0;65,2;92,7;2024-08-28T23:47:30.425Z;2024-09-02T06:50:25Z;[{'id': 5180179979, 'qualifierId': 233, 'value': '400'}, {'id': 5180179975, 'qualifierId': 285}, {'id': 5180179811, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192352287, 'qualifierId': 383}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;eygmltjn2dhgn197w2ia3qhhw;Tackle;;;;;;;;;;;;;;;;;;;;400,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;13;7;Atlanta United II;787;DML;1,0
2714674829;112;61;1;13;7;erwnez7ksfkns4dqmyr1fhbe;1;27,5;6,5;2024-08-28T23:47:30.542Z;2024-08-29T00:35:59Z;[{'id': 5180103751, 'qualifierId': 56, 'value': 'Back'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;eygmltjn2dhgn197w2ia3qhhw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;13;7;Carolina Core;787;DR;1,0
2714674851;113;1;1;13;13;erwnez7ksfkns4dqmyr1fhbe;1;34,0;21,2;2024-08-28T23:47:37.068Z;2024-08-28T23:47:39Z;[{'id': 5180103911, 'qualifierId': 141, 'value': '28.3'}, {'id': 5180103909, 'qualifierId': 140, 'value': '43.5'}, {'id': 5180103915, 'qualifierId': 213, 'value': '0.45'}, {'id': 5180103907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5180103913, 'qualifierId': 212, 'value': '11.1'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;0,45;;28,3;11,1;43,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;43,5;28,3;;;;;;;0;0;13;13;Carolina Core;793;AMC;1,0
2714674857;114;1;1;13;16;erwnez7ksfkns4dqmyr1fhbe;0;58,9;32,5;2024-08-28T23:47:39.764Z;2024-08-28T23:47:40Z;[{'id': 5180103947, 'qualifierId': 56, 'value': 'Center'}, {'id': 5180103953, 'qualifierId': 212, 'value': '13.0'}, {'id': 5180103949, 'qualifierId': 140, 'value': '70.5'}, {'id': 5180103955, 'qualifierId': 213, 'value': '0.36'}, {'id': 5180103951, 'qualifierId': 141, 'value': '39.2'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;0,36;;39,2;13,0;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;70,5;39,2;;;;;;;0;0;13;16;Carolina Core;796;MC;1,0
2714674859;108;8;1;13;17;2nnef9tr9g7m2s6n873qif95g;1;28,7;61,3;2024-08-28T23:47:40.907Z;2024-09-02T06:50:47Z;[{'id': 5192352635, 'qualifierId': 384}, {'id': 5180103961, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;eygmltjn2dhgn197w2ia3qhhw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;13;17;Atlanta United II;797;DC;1,0
2714674869;109;49;1;13;19;2nnef9tr9g7m2s6n873qif95g;1;32,0;65,6;2024-08-28T23:47:42.555Z;2024-08-28T23:47:42Z;[];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;eygmltjn2dhgn197w2ia3qhhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;13;19;Atlanta United II;799;MC;1,0
2714674871;110;50;1;13;19;2nnef9tr9g7m2s6n873qif95g;1;32,6;66,7;2024-08-28T23:47:42.955Z;2024-08-28T23:47:46Z;[{'id': 5180104001, 'qualifierId': 285}, {'id': 5180104041, 'qualifierId': 233, 'value': '115'}, {'id': 5180103999, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;eygmltjn2dhgn197w2ia3qhhw;Dispossessed;;;;;;;;;;;;;;;;;;;;115,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;13;19;Atlanta United II;799;MC;1,0
2714674877;115;7;1;13;19;erwnez7ksfkns4dqmyr1fhbe;0;67,4;33,3;2024-08-28T23:47:42.956Z;2024-09-02T06:50:53Z;[{'id': 5180104027, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192352735, 'qualifierId': 384}, {'id': 5180104031, 'qualifierId': 233, 'value': '110'}, {'id': 5180104029, 'qualifierId': 286}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;eygmltjn2dhgn197w2ia3qhhw;Tackle;;;;;;;;;;;;;;;;;;1,0;;110,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;13;19;Carolina Core;799;MC;1,0
2714674887;111;1;1;13;21;2nnef9tr9g7m2s6n873qif95g;0;24,9;66,3;2024-08-28T23:47:45.003Z;2024-09-02T06:51:17Z;[{'id': 5180104081, 'qualifierId': 141, 'value': '61.0'}, {'id': 5180104085, 'qualifierId': 213, 'value': '5.96'}, {'id': 5180104079, 'qualifierId': 140, 'value': '35.0'}, {'id': 5180104083, 'qualifierId': 212, 'value': '11.2'}, {'id': 5192353071, 'qualifierId': 1}, {'id': 5192353069, 'qualifierId': 157}, {'id': 5180104077, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;5,96;;61,0;11,2;35,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;35,0;61,0;;;;;;;0;0;13;21;Atlanta United II;801;DC;1,0
2714674889;116;49;1;13;23;erwnez7ksfkns4dqmyr1fhbe;1;69,2;44,6;2024-08-28T23:47:46.581Z;2024-08-28T23:47:46Z;[];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;eygmltjn2dhgn197w2ia3qhhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;13;23;Carolina Core;803;AMC;1,0
2714674891;112;83;1;13;24;2nnef9tr9g7m2s6n873qif95g;0;32,8;61,3;2024-08-28T23:47:47.467Z;2024-08-28T23:47:51Z;[{'id': 5180104269, 'qualifierId': 399, 'value': '1b9b97pxox77ia41cilqqm4iy'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;eygmltjn2dhgn197w2ia3qhhw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;13;24;Atlanta United II;804;MC;1,0
2714674923;117;1;1;13;26;erwnez7ksfkns4dqmyr1fhbe;1;65,7;40,5;2024-08-28T23:47:50.124Z;2024-08-28T23:47:51Z;[{'id': 5180104263, 'qualifierId': 212, 'value': '25.6'}, {'id': 5180104259, 'qualifierId': 141, 'value': '76.4'}, {'id': 5180104255, 'qualifierId': 140, 'value': '58.5'}, {'id': 5180104251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5180104265, 'qualifierId': 213, 'value': '1.87'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;eygmltjn2dhgn197w2ia3qhhw;Pass;;;;;;;;;;1,87;;76,4;25,6;58,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;58,5;76,4;;;;;;;0;0;13;26;Carolina Core;806;AMC;1,0
