id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_Involved;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_PassEndX;value_Angle;value_PassEndY;value_Length;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_TakeOnSpace;value_TouchTypePass;value_LeadingToAttempt;value_RelatedError1Id;value_GkX;value_LowCentre;value_LeftFooted;value_RegularPlay;value_Blocked;value_GoalmouthZ;value_BlockedX;value_IndividualPlay;value_GkY;value_GoalmouthY;value_BoxLeft;value_RelatedEventId;value_Assisted;value_BlockedY;value_DefBlock;value_Left;value_CornerTaken;value_IntentionalAssist;value_Cross;value_OutSwinger;value_Assist;value_FromCorner;value_High;value_BigChance;value_Head;value_FirstTouch;value_BoxCentre;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_SwitchOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_BlockedPass;value_DrivenCross;value_Straight;value_LayOff;value_BlockedCross;value_DeletedEventType;value_Defensive1V1;value_ShirtPull/Holding;value_FlickOn;value_TakeOnOvertake;value_Shove/Push;value_Argument;value_YellowCard;value_Launch;value_Unchallenged;value_LowGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_MediumGkIntervention;value_TouchTypeControl;value_TouchTypeClearance;value_OutOfPlay;value_HeadPass;value_InSwinger;value_RightFooted;value_OutOfBoxCentre;value_ThroughBall;value_BoxDeepLeft;value_NotAssisted;value_HighClaim;value_HighGkIntervention;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_RefereeDelay;value_DrinksBreak;value_Right;value_CloseHigh;value_Minutes;value_Overrun;value_EndType;value_Collected;value_Hands;value_Stooping;value_PullBack;value_FloatedCross;value_NotPastGoalLine;value_TempShotOn;value_ParriedDanger;value_Diving;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_GkHoof;value_HighLeft;value_SixYardBlocked;value_OverhitCross;value_CloseRight;value_InjuredPlayerId;value_Injury;value_TacticalFoul;value_PenaltyTakerId;value_Penalty;value_OtherReason;value_Scored;value_LowRight;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Dissent;value_DeniedGoalScoringOpp;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_NotRetreating;value_LowLeft;value_1On1;value_Weak;value_FastBreak;value_SwerveRight;value_BoxRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702668397;126;12;1;15;6;4gymgvqmve0m2vh89v84tt3x0;1;9,7;46,7;2024-07-21T22:18:52.506Z;2024-07-21T22:18:56Z;[{'id': 5113772459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113772463, 'qualifierId': 141, 'value': '72.0'}, {'id': 5113772465, 'qualifierId': 212, 'value': '30.3'}, {'id': 5113772473, 'qualifierId': 15}, {'id': 5113772461, 'qualifierId': 140, 'value': '33.5'}, {'id': 5113772467, 'qualifierId': 213, 'value': '0.60'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;e5y8g02nukqkwbi1kwvpnwt1w;Clearance;;;;;;;;;;;;33,5;0,6;72,0;30,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;33,5;72,0;;;;;;;;0;15;6;Inter Miami II;906;DR;1,0
2702668453;156;1;1;15;14;c7c4wwva2u1vb3rr7rwava044;1;62,5;19,8;2024-07-21T22:19:00.368Z;2024-07-21T22:19:02Z;[{'id': 5113772775, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113772783, 'qualifierId': 213, 'value': '2.27'}, {'id': 5113772781, 'qualifierId': 212, 'value': '15.0'}, {'id': 5113772779, 'qualifierId': 141, 'value': '36.6'}, {'id': 5113772777, 'qualifierId': 140, 'value': '53.3'}];6rf06scmlaprgplvvw0oyb9ck;D. Ruíz;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;53,3;2,27;36,6;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;53,3;36,6;;;;;;;;0;15;14;Huntsville City;914;MC;1,0
2702668469;157;1;1;15;16;c7c4wwva2u1vb3rr7rwava044;1;53,3;36,6;2024-07-21T22:19:02.353Z;2024-07-21T22:19:04Z;[{'id': 5113772853, 'qualifierId': 141, 'value': '17.6'}, {'id': 5113772855, 'qualifierId': 212, 'value': '14.1'}, {'id': 5113772851, 'qualifierId': 140, 'value': '58.7'}, {'id': 5113772849, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113772857, 'qualifierId': 213, 'value': '5.13'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;58,7;5,13;17,6;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;58,7;17,6;;;;;;;;0;15;16;Huntsville City;916;DR;1,0
2702668485;158;1;1;15;18;c7c4wwva2u1vb3rr7rwava044;1;58,7;17,6;2024-07-21T22:19:04.258Z;2024-07-21T22:19:06Z;[{'id': 5113772933, 'qualifierId': 141, 'value': '33.4'}, {'id': 5113772935, 'qualifierId': 212, 'value': '12.3'}, {'id': 5113772929, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113772931, 'qualifierId': 140, 'value': '53.0'}, {'id': 5113772937, 'qualifierId': 213, 'value': '2.08'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;53,0;2,08;33,4;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;53,0;33,4;;;;;;;;0;15;18;Huntsville City;918;DC;1,0
2702668519;159;1;1;15;20;c7c4wwva2u1vb3rr7rwava044;1;53,0;33,4;2024-07-21T22:19:06.148Z;2024-07-21T22:19:10Z;[{'id': 5113773131, 'qualifierId': 140, 'value': '47.1'}, {'id': 5113773129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113773137, 'qualifierId': 213, 'value': '1.91'}, {'id': 5113773133, 'qualifierId': 141, 'value': '59.6'}, {'id': 5113773135, 'qualifierId': 212, 'value': '18.9'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;47,1;1,91;59,6;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;47,1;59,6;;;;;;;;0;15;20;Huntsville City;920;DR;1,0
2702668553;160;1;1;15;24;c7c4wwva2u1vb3rr7rwava044;0;48,7;59,0;2024-07-21T22:19:10.538Z;2024-07-21T22:19:13Z;[{'id': 5113773299, 'qualifierId': 212, 'value': '16.1'}, {'id': 5113773293, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113773295, 'qualifierId': 140, 'value': '62.9'}, {'id': 5113773297, 'qualifierId': 141, 'value': '50.1'}, {'id': 5113773301, 'qualifierId': 213, 'value': '5.90'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;62,9;5,9;50,1;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;62,9;50,1;;;;;;;;0;15;24;Huntsville City;924;MC;1,0
2702668531;127;8;1;15;26;4gymgvqmve0m2vh89v84tt3x0;1;36,0;47,9;2024-07-21T22:19:12.394Z;2024-07-24T07:10:47Z;[{'id': 5115917797, 'qualifierId': 383}, {'id': 5113773203, 'qualifierId': 56, 'value': 'Back'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;e5y8g02nukqkwbi1kwvpnwt1w;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;15;26;Inter Miami II;926;DMC;1,0
2702668539;128;49;1;15;27;4gymgvqmve0m2vh89v84tt3x0;1;36,2;46,6;2024-07-21T22:19:13.003Z;2024-07-21T22:19:13Z;[];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;e5y8g02nukqkwbi1kwvpnwt1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;15;27;Inter Miami II;927;DMC;1,0
2702668579;129;1;1;15;30;4gymgvqmve0m2vh89v84tt3x0;1;33,9;42,2;2024-07-21T22:19:16.770Z;2024-07-21T22:19:18Z;[{'id': 5113773397, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113773405, 'qualifierId': 213, 'value': '5.35'}, {'id': 5113773403, 'qualifierId': 212, 'value': '13.3'}, {'id': 5113773399, 'qualifierId': 140, 'value': '41.4'}, {'id': 5113773401, 'qualifierId': 141, 'value': '26.5'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;41,4;5,35;26,5;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;41,4;26,5;;;;;;;;0;15;30;Inter Miami II;930;DMC;1,0
2702668603;130;1;1;15;32;4gymgvqmve0m2vh89v84tt3x0;1;41,4;26,5;2024-07-21T22:19:18.106Z;2024-07-21T22:19:21Z;[{'id': 5113773509, 'qualifierId': 212, 'value': '18.7'}, {'id': 5113773507, 'qualifierId': 141, 'value': '7.7'}, {'id': 5113773505, 'qualifierId': 140, 'value': '28.4'}, {'id': 5113773503, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113773511, 'qualifierId': 213, 'value': '3.89'}];amcmxrycu0kldox7qdohow2ui;A. Picazo;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;28,4;3,89;7,7;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;28,4;7,7;;;;;;;;0;15;32;Inter Miami II;932;MC;1,0
2702668617;131;1;1;15;35;4gymgvqmve0m2vh89v84tt3x0;1;28,6;7,7;2024-07-21T22:19:21.122Z;2024-07-21T22:19:23Z;[{'id': 5113773587, 'qualifierId': 212, 'value': '15.4'}, {'id': 5113773581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113773589, 'qualifierId': 213, 'value': '2.21'}, {'id': 5113773585, 'qualifierId': 141, 'value': '25.8'}, {'id': 5113773583, 'qualifierId': 140, 'value': '19.8'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;19,8;2,21;25,8;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;19,8;25,8;;;;;;;;0;15;35;Inter Miami II;935;DR;1,0
2702668643;132;1;1;15;37;4gymgvqmve0m2vh89v84tt3x0;1;15,6;21,9;2024-07-21T22:19:23.618Z;2024-07-21T22:19:27Z;[{'id': 5113773699, 'qualifierId': 213, 'value': '2.10'}, {'id': 5113773691, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113773697, 'qualifierId': 212, 'value': '14.6'}, {'id': 5113773693, 'qualifierId': 140, 'value': '8.6'}, {'id': 5113773695, 'qualifierId': 141, 'value': '40.4'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;8,6;2,1;40,4;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;8,6;40,4;;;;;;;;0;15;37;Inter Miami II;937;DL;1,0
2702668659;133;1;1;15;41;4gymgvqmve0m2vh89v84tt3x0;1;8,1;40,6;2024-07-21T22:19:27.650Z;2024-07-21T22:19:29Z;[{'id': 5113773795, 'qualifierId': 1}, {'id': 5113773783, 'qualifierId': 157}, {'id': 5113773793, 'qualifierId': 213, 'value': '0.23'}, {'id': 5113773785, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113773787, 'qualifierId': 140, 'value': '58.5'}, {'id': 5113773791, 'qualifierId': 212, 'value': '54.4'}, {'id': 5113773789, 'qualifierId': 141, 'value': '59.0'}];efek04gkkjjwr6vo2mi008dm;B. Martino;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;58,5;0,23;59,0;54,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;58,5;59,0;;;;;;;;0;15;41;Inter Miami II;941;GK;1,0
2702668665;134;44;1;15;43;4gymgvqmve0m2vh89v84tt3x0;1;57,3;60,0;2024-07-21T22:19:29.771Z;2024-07-21T22:19:31Z;[{'id': 5113773859, 'qualifierId': 233, 'value': '161'}, {'id': 5113773811, 'qualifierId': 286}, {'id': 5113773809, 'qualifierId': 56, 'value': 'Center'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;e5y8g02nukqkwbi1kwvpnwt1w;Aerial;;;;;;;;;;;;;;;;;;;161,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;15;43;Inter Miami II;943;FW;1,0
2702668663;161;44;1;15;43;c7c4wwva2u1vb3rr7rwava044;0;42,7;40,0;2024-07-21T22:19:29.772Z;2024-07-21T22:19:32Z;[{'id': 5113773805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113773891, 'qualifierId': 233, 'value': '134'}, {'id': 5113773807, 'qualifierId': 285}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;e5y8g02nukqkwbi1kwvpnwt1w;Aerial;;;;;;;;;;;;;;;;;;;134,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;15;43;Huntsville City;943;DR;1,0
2702668669;135;1;1;15;43;4gymgvqmve0m2vh89v84tt3x0;0;57,9;58,8;2024-07-21T22:19:29.899Z;2024-07-24T09:41:52Z;[{'id': 5113773825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113773835, 'qualifierId': 212, 'value': '9.2'}, {'id': 5113773819, 'qualifierId': 3}, {'id': 5113773831, 'qualifierId': 141, 'value': '67.0'}, {'id': 5113773827, 'qualifierId': 140, 'value': '64.9'}, {'id': 5113773839, 'qualifierId': 213, 'value': '0.65'}, {'id': 5113773821, 'qualifierId': 168}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;64,9;0,65;67,0;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;64,9;67,0;;;;;;;;0;15;43;Inter Miami II;943;FW;1,0
2702668697;162;1;1;15;46;c7c4wwva2u1vb3rr7rwava044;1;35,7;27,4;2024-07-21T22:19:32.611Z;2024-07-21T22:19:35Z;[{'id': 5113773967, 'qualifierId': 212, 'value': '26.7'}, {'id': 5113773961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113773969, 'qualifierId': 213, 'value': '2.43'}, {'id': 5113773965, 'qualifierId': 141, 'value': '53.1'}, {'id': 5113773963, 'qualifierId': 140, 'value': '16.5'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;16,5;2,43;53,1;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;16,5;53,1;;;;;;;;0;15;46;Huntsville City;946;DC;1,0
2702668703;163;49;1;15;48;c7c4wwva2u1vb3rr7rwava044;1;14,7;53,9;2024-07-21T22:19:34.923Z;2024-07-21T22:19:35Z;[];7x098qxoirgwlu38q1v969s6h;C. dos Santos;;e5y8g02nukqkwbi1kwvpnwt1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;15;48;Huntsville City;948;GK;1,0
2702668747;164;1;1;15;50;c7c4wwva2u1vb3rr7rwava044;1;14,2;54,0;2024-07-21T22:19:36.282Z;2024-07-21T22:19:38Z;[{'id': 5113774233, 'qualifierId': 141, 'value': '89.3'}, {'id': 5113774235, 'qualifierId': 212, 'value': '27.7'}, {'id': 5113774231, 'qualifierId': 140, 'value': '27.4'}, {'id': 5113774229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113774237, 'qualifierId': 213, 'value': '1.05'}];7x098qxoirgwlu38q1v969s6h;C. dos Santos;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;27,4;1,05;89,3;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;27,4;89,3;;;;;;;;0;15;50;Huntsville City;950;GK;1,0
2702668765;165;1;1;15;52;c7c4wwva2u1vb3rr7rwava044;1;27,4;89,3;2024-07-21T22:19:38.031Z;2024-07-21T22:19:40Z;[{'id': 5113774357, 'qualifierId': 141, 'value': '70.3'}, {'id': 5113774361, 'qualifierId': 213, 'value': '5.22'}, {'id': 5113774359, 'qualifierId': 212, 'value': '14.8'}, {'id': 5113774355, 'qualifierId': 140, 'value': '34.2'}, {'id': 5113774353, 'qualifierId': 56, 'value': 'Back'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;34,2;5,22;70,3;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;34,2;70,3;;;;;;;;0;15;52;Huntsville City;952;DC;1,0
2702668781;166;1;1;15;54;c7c4wwva2u1vb3rr7rwava044;1;34,9;73,6;2024-07-21T22:19:40.671Z;2024-07-21T22:19:42Z;[{'id': 5113774439, 'qualifierId': 212, 'value': '9.2'}, {'id': 5113774433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113774435, 'qualifierId': 140, 'value': '29.3'}, {'id': 5113774441, 'qualifierId': 213, 'value': '2.26'}, {'id': 5113774437, 'qualifierId': 141, 'value': '84.1'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;29,3;2,26;84,1;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;29,3;84,1;;;;;;;;0;15;54;Huntsville City;954;MC;1,0
2702668799;167;1;1;15;56;c7c4wwva2u1vb3rr7rwava044;1;28,1;85,3;2024-07-21T22:19:42.202Z;2024-07-21T22:19:45Z;[{'id': 5113774525, 'qualifierId': 212, 'value': '16.6'}, {'id': 5113774519, 'qualifierId': 140, 'value': '15.8'}, {'id': 5113774521, 'qualifierId': 141, 'value': '69.9'}, {'id': 5113774517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113774527, 'qualifierId': 213, 'value': '3.82'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;15,8;3,82;69,9;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;15,8;69,9;;;;;;;;0;15;56;Huntsville City;956;DC;1,0
2702668843;168;1;1;15;59;c7c4wwva2u1vb3rr7rwava044;1;14,3;69,4;2024-07-21T22:19:45.077Z;2024-07-21T22:19:50Z;[{'id': 5113774739, 'qualifierId': 141, 'value': '22.8'}, {'id': 5113774745, 'qualifierId': 1}, {'id': 5113774731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113774743, 'qualifierId': 213, 'value': '4.95'}, {'id': 5113774741, 'qualifierId': 212, 'value': '32.6'}, {'id': 5113774735, 'qualifierId': 140, 'value': '21.7'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;21,7;4,95;22,8;32,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;21,7;22,8;;;;;;;;0;15;59;Huntsville City;959;DL;1,0
2702668881;169;1;1;16;4;c7c4wwva2u1vb3rr7rwava044;1;21,7;22,8;2024-07-21T22:19:50.671Z;2024-07-21T22:19:55Z;[{'id': 5113774957, 'qualifierId': 141, 'value': '2.5'}, {'id': 5113774961, 'qualifierId': 212, 'value': '20.3'}, {'id': 5113774951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113774965, 'qualifierId': 213, 'value': '5.54'}, {'id': 5113774953, 'qualifierId': 140, 'value': '35.9'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;35,9;5,54;2,5;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;35,9;2,5;;;;;;;;0;16;4;Huntsville City;964;DC;1,0
