id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamKit;value_Captain;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Defensive;value_TakeOnSpace;value_Offensive;value_NextEventGoalKick;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_BlockedPass;value_IntendedTackleTarget;value_Cross;value_InSwinger;value_RightFooted;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_Launch;value_HeadPass;value_Head;value_OutOfPlay;value_TouchTypePass;value_Left;value_CornerTaken;value_Assist;value_IntentionalAssist;value_SmallBoxCentre;value_FromCorner;value_FirstTouch;value_GkX;value_GkY;value_GoalmouthY;value_HighRight;value_GoalmouthZ;value_Assisted;value_RelatedEventId;value_AttemptedTackle;value_TakeOnOvertake;value_TouchTypeClearance;value_OutSwinger;value_LeftFooted;value_BlockedCross;value_LayOff;value_OutOfBoxCentre;value_BlockedY;value_IndividualPlay;value_Blocked;value_RegularPlay;value_LowCentre;value_BlockedX;value_DefBlock;value_Right;value_MediumGkIntervention;value_LowRight;value_NotAssisted;value_Volley;value_LowGkIntervention;value_Diving;value_ParriedSafe;value_Hands;value_NotVisible;value_BoxCentre;value_LowLeft;value_ShirtPull/Holding;value_Straight;value_FloatedCross;value_DeletedEventType;value_ThroughBall;value_BigChance;value_ParriedDanger;value_BoxLeft;value_CloseLeft;value_FlickOn;value_HighGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_GkXTimeOfGoal;value_BoxRight;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_DrivenCross;value_Feet;value_Stooping;value_InjuredPlayerId;value_Injury;value_Collected;value_High;value_PlayersCaughtOffside;value_Indirect;value_GkHoof;value_HighClaim;value_Unchallenged;value_OverArm;value_GkKickFromHands;value_HighCentre;value_Standing;value_Handball;value_Minutes;value_FastBreak;value_NotPastGoalLine;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_PullBack;value_YellowCard;value_TacticalFoul;value_FreeKick;value_CloseRight;value_CloseLeftAndHigh;value_Overrun;value_RecklessOffence;value_BoxDeepLeft;value_Deflection;value_CaptainChange;value_SixYardBlocked;value_OwnPlayer;value_OwnShotBlocked;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_Scored;value_HighLeft;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2723751229;279;49;1;30;59;csntc7hucmo21gknxc5y0kc4q;1;13,5;11,4;2024-09-21T19:35:17.493Z;2024-09-21T19:35:17Z;[];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;97hwm9bx54hhcnbozlfn2as4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;30;59;Chattanooga;1859;MC;1,0
2723751257;263;45;1;30;59;cwnjxlibb02fuh0vwgvac6h45;0;83,2;88,9;2024-09-21T19:35:17.798Z;2024-09-21T19:59:49Z;[{'id': 5229768463, 'qualifierId': 56, 'value': 'Left'}, {'id': 5229768467, 'qualifierId': 286}, {'id': 5229768501, 'qualifierId': 233, 'value': '280'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;97hwm9bx54hhcnbozlfn2as4;Challenge;;;;;;;;;;;;;;;;;;280,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;30;59;New England II;1859;;1,0
2723751247;280;3;1;30;59;csntc7hucmo21gknxc5y0kc4q;1;16,8;11,1;2024-09-21T19:35:17.798Z;2024-09-25T13:21:46Z;[{'id': 5229768409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229768411, 'qualifierId': 285}, {'id': 5240490445, 'qualifierId': 465}, {'id': 5229768481, 'qualifierId': 233, 'value': '263'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;97hwm9bx54hhcnbozlfn2as4;Take On;;;;;;;;;;;;;;;;;;263,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;30;59;Chattanooga;1859;MC;1,0
2723751281;281;1;1;31;0;csntc7hucmo21gknxc5y0kc4q;1;13,6;11,4;2024-09-21T19:35:18.070Z;2024-09-21T19:35:21Z;[{'id': 5229768605, 'qualifierId': 140, 'value': '25.2'}, {'id': 5229768607, 'qualifierId': 141, 'value': '7.9'}, {'id': 5229768611, 'qualifierId': 213, 'value': '6.09'}, {'id': 5229768609, 'qualifierId': 212, 'value': '12.4'}, {'id': 5229768603, 'qualifierId': 56, 'value': 'Back'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;6,09;12,4;7,9;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;25,2;7,9;;;;;;;;0;31;0;Chattanooga;1860;MC;1,0
2723751337;282;1;1;31;2;csntc7hucmo21gknxc5y0kc4q;1;28,7;9,4;2024-09-21T19:35:20.727Z;2024-09-21T19:35:25Z;[{'id': 5229768969, 'qualifierId': 141, 'value': '35.4'}, {'id': 5229768967, 'qualifierId': 140, 'value': '31.2'}, {'id': 5229768973, 'qualifierId': 213, 'value': '1.42'}, {'id': 5229768965, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229768971, 'qualifierId': 212, 'value': '17.9'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;1,42;17,9;35,4;31,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;31,2;35,4;;;;;;;;0;31;2;Chattanooga;1862;FWR;1,0
2723751367;283;1;1;31;7;csntc7hucmo21gknxc5y0kc4q;1;31,2;35,4;2024-09-21T19:35:25.046Z;2024-09-21T19:35:26Z;[{'id': 5229769147, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229769153, 'qualifierId': 212, 'value': '15.5'}, {'id': 5229769151, 'qualifierId': 141, 'value': '36.1'}, {'id': 5229769149, 'qualifierId': 140, 'value': '46.0'}, {'id': 5229769155, 'qualifierId': 213, 'value': '0.03'}];c8wq3ofarkeeisqr49fhrvwno;C. Oliveira;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,03;15,5;36,1;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;46,0;36,1;;;;;;;;0;31;7;Chattanooga;1867;MC;1,0
2723751377;284;1;1;31;8;csntc7hucmo21gknxc5y0kc4q;0;46,0;36,1;2024-09-21T19:35:26.630Z;2024-09-21T19:35:27Z;[{'id': 5229769191, 'qualifierId': 140, 'value': '48.4'}, {'id': 5229769199, 'qualifierId': 213, 'value': '4.99'}, {'id': 5229769197, 'qualifierId': 212, 'value': '9.1'}, {'id': 5229769189, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229769195, 'qualifierId': 141, 'value': '23.3'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;4,99;9,1;23,3;48,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;48,4;23,3;;;;;;;;0;31;8;Chattanooga;1868;FWR;1,0
2723751409;264;1;1;31;9;cwnjxlibb02fuh0vwgvac6h45;1;50,3;79,9;2024-09-21T19:35:27.955Z;2024-09-21T19:35:29Z;[{'id': 5229769377, 'qualifierId': 213, 'value': '5.67'}, {'id': 5229769369, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229769375, 'qualifierId': 212, 'value': '12.8'}, {'id': 5229769373, 'qualifierId': 141, 'value': '69.1'}, {'id': 5229769371, 'qualifierId': 140, 'value': '60.3'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;5,67;12,8;69,1;60,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;60,3;69,1;;;;;;;;0;31;9;New England II;1869;;1,0
2723751415;265;49;1;31;11;cwnjxlibb02fuh0vwgvac6h45;1;60,2;69,0;2024-09-21T19:35:29.363Z;2024-09-21T19:35:29Z;[];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;97hwm9bx54hhcnbozlfn2as4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;31;11;New England II;1871;;1,0
2723751441;266;1;1;31;12;cwnjxlibb02fuh0vwgvac6h45;1;60,0;68,4;2024-09-21T19:35:30.227Z;2024-09-21T19:35:31Z;[{'id': 5229769517, 'qualifierId': 141, 'value': '51.5'}, {'id': 5229769511, 'qualifierId': 140, 'value': '53.3'}, {'id': 5229769519, 'qualifierId': 212, 'value': '13.5'}, {'id': 5229769521, 'qualifierId': 213, 'value': '4.16'}, {'id': 5229769509, 'qualifierId': 56, 'value': 'Center'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;4,16;13,5;51,5;53,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;53,3;51,5;;;;;;;;0;31;12;New England II;1872;;1,0
2723751509;267;1;1;31;13;cwnjxlibb02fuh0vwgvac6h45;1;53,4;51,3;2024-09-21T19:35:31.171Z;2024-09-21T19:35:36Z;[{'id': 5229769881, 'qualifierId': 140, 'value': '56.2'}, {'id': 5229769897, 'qualifierId': 213, 'value': '1.28'}, {'id': 5229769877, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229769887, 'qualifierId': 141, 'value': '65.5'}, {'id': 5229769891, 'qualifierId': 212, 'value': '10.1'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;1,28;10,1;65,5;56,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;56,2;65,5;;;;;;;;0;31;13;New England II;1873;;1,0
2723751559;268;1;1;31;18;cwnjxlibb02fuh0vwgvac6h45;1;74,8;68,2;2024-09-21T19:35:36.035Z;2024-09-21T19:35:38Z;[{'id': 5229770123, 'qualifierId': 140, 'value': '84.6'}, {'id': 5229770121, 'qualifierId': 56, 'value': 'Left'}, {'id': 5229770129, 'qualifierId': 213, 'value': '0.68'}, {'id': 5229770127, 'qualifierId': 212, 'value': '13.3'}, {'id': 5229770125, 'qualifierId': 141, 'value': '80.5'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,68;13,3;80,5;84,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;84,6;80,5;;;;;;;;0;31;18;New England II;1878;;1,0
2723751567;269;1;1;31;20;cwnjxlibb02fuh0vwgvac6h45;0;91,4;78,2;2024-09-21T19:35:38.820Z;2024-09-21T19:35:41Z;[{'id': 5229770151, 'qualifierId': 140, 'value': '90.2'}, {'id': 5229770153, 'qualifierId': 141, 'value': '72.6'}, {'id': 5229770149, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229770155, 'qualifierId': 212, 'value': '4.0'}, {'id': 5229770359, 'qualifierId': 236}, {'id': 5229770157, 'qualifierId': 213, 'value': '4.39'}, {'id': 5229770361, 'qualifierId': 233, 'value': '285'}, {'id': 5229770365, 'qualifierId': 286}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;4,39;4,0;72,6;90,2;;;;285,0;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;90,2;72,6;;;;;;;;0;31;20;New England II;1880;;1,0
2723751591;285;74;1;31;20;csntc7hucmo21gknxc5y0kc4q;1;7,7;24,7;2024-09-21T19:35:38.821Z;2024-09-21T19:59:41Z;[{'id': 5229770381, 'qualifierId': 233, 'value': '269'}, {'id': 5229770319, 'qualifierId': 285}, {'id': 5229770317, 'qualifierId': 56, 'value': 'Back'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;97hwm9bx54hhcnbozlfn2as4;Blocked Pass;;;;;;;;;;;;;;;;;;269,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;31;20;Chattanooga;1880;DR;1,0
2723751579;270;6;1;31;22;cwnjxlibb02fuh0vwgvac6h45;1;96,8;76,0;2024-09-21T19:35:40.132Z;2024-09-21T19:35:44Z;[{'id': 5229770415, 'qualifierId': 233, 'value': '286'}, {'id': 5229770413, 'qualifierId': 73}, {'id': 5229770411, 'qualifierId': 56, 'value': 'Center'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;97hwm9bx54hhcnbozlfn2as4;Corner Awarded;;;;;;;;;;;;;;;;;;286,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;31;22;New England II;1882;;1,0
2723751605;286;6;1;31;22;csntc7hucmo21gknxc5y0kc4q;0;3,2;24,0;2024-09-21T19:35:40.132Z;2024-09-25T13:22:28Z;[{'id': 5229770461, 'qualifierId': 233, 'value': '270'}, {'id': 5229770405, 'qualifierId': 73}, {'id': 5229770403, 'qualifierId': 56, 'value': 'Back'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;97hwm9bx54hhcnbozlfn2as4;Corner Awarded;;;;;;;;;;;;;;;;;;270,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;31;22;Chattanooga;1882;DR;1,0
2723752125;271;1;1;31;52;cwnjxlibb02fuh0vwgvac6h45;0;99,5;99,5;2024-09-21T19:36:10.933Z;2024-09-25T13:22:31Z;[{'id': 5229773321, 'qualifierId': 140, 'value': '89.7'}, {'id': 5229773329, 'qualifierId': 1}, {'id': 5229773323, 'qualifierId': 141, 'value': '41.2'}, {'id': 5229773327, 'qualifierId': 213, 'value': '4.46'}, {'id': 5229773315, 'qualifierId': 155}, {'id': 5229773325, 'qualifierId': 212, 'value': '41.0'}, {'id': 5229773313, 'qualifierId': 6}, {'id': 5229773311, 'qualifierId': 2}, {'id': 5240491577, 'qualifierId': 20}, {'id': 5229773319, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229773317, 'qualifierId': 223}];at2xv960peboe9spoag2kn21g;A. McGrath;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;4,46;41,0;41,2;89,7;;1,0;1,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;89,7;41,2;;;;;;;;0;31;52;New England II;1912;;1,0
2723752155;287;44;1;31;58;csntc7hucmo21gknxc5y0kc4q;1;10,1;59,4;2024-09-21T19:36:16.275Z;2024-09-21T19:59:53Z;[{'id': 5229773469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229773481, 'qualifierId': 233, 'value': '272'}, {'id': 5229773471, 'qualifierId': 285}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;97hwm9bx54hhcnbozlfn2as4;Aerial;;;;;;;;;;;;;;;;;;272,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;31;58;Chattanooga;1918;DC;1,0
2723752129;272;44;1;31;58;cwnjxlibb02fuh0vwgvac6h45;0;89,9;40,6;2024-09-21T19:36:16.276Z;2024-09-21T19:59:53Z;[{'id': 5229773495, 'qualifierId': 233, 'value': '287'}, {'id': 5229773339, 'qualifierId': 286}, {'id': 5229773337, 'qualifierId': 56, 'value': 'Center'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;97hwm9bx54hhcnbozlfn2as4;Aerial;;;;;;;;;;;;;;;;;;287,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;31;58;New England II;1918;;1,0
2723752163;288;12;1;31;58;csntc7hucmo21gknxc5y0kc4q;1;9,8;60,3;2024-09-21T19:36:16.729Z;2024-09-25T13:22:43Z;[{'id': 5229773525, 'qualifierId': 212, 'value': '2.2'}, {'id': 5229773543, 'qualifierId': 15}, {'id': 5229773529, 'qualifierId': 213, 'value': '0.47'}, {'id': 5229773521, 'qualifierId': 140, 'value': '11.7'}, {'id': 5229773523, 'qualifierId': 141, 'value': '61.8'}, {'id': 5229773519, 'qualifierId': 56, 'value': 'Back'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;97hwm9bx54hhcnbozlfn2as4;Clearance;;;;;;;;;;;0,47;2,2;61,8;11,7;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;11,7;61,8;;;;;;;;0;31;58;Chattanooga;1918;DC;1,0
2723752691;284;61;1;31;59;cwnjxlibb02fuh0vwgvac6h45;1;90,3;43,3;2024-09-21T19:36:17.411Z;2024-09-21T19:37:48Z;[{'id': 5229776531, 'qualifierId': 56, 'value': 'Center'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;97hwm9bx54hhcnbozlfn2as4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;31;59;New England II;1919;;1,0
2723752215;290;49;1;32;1;csntc7hucmo21gknxc5y0kc4q;1;62,7;22,2;2024-09-21T19:36:19Z;2024-09-21T19:36:48Z;[];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;97hwm9bx54hhcnbozlfn2as4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;32;1;Chattanooga;1921;DR;1,0
2723752205;289;1;1;32;3;csntc7hucmo21gknxc5y0kc4q;0;16,6;5,6;2024-09-21T19:36:21.432Z;2024-09-21T19:36:22Z;[{'id': 5229773729, 'qualifierId': 157}, {'id': 5229773737, 'qualifierId': 212, 'value': '49.7'}, {'id': 5229773741, 'qualifierId': 1}, {'id': 5229773735, 'qualifierId': 141, 'value': '22.2'}, {'id': 5229773733, 'qualifierId': 140, 'value': '62.7'}, {'id': 5229773731, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229773739, 'qualifierId': 213, 'value': '0.23'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,23;49,7;22,2;62,7;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;62,7;22,2;;;;;;;;0;32;3;Chattanooga;1923;DR;1,0
2723752239;273;49;1;32;7;cwnjxlibb02fuh0vwgvac6h45;1;34,7;60,6;2024-09-21T19:36:25.525Z;2024-09-21T19:36:25Z;[];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;97hwm9bx54hhcnbozlfn2as4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;32;7;New England II;1927;;1,0
2723752307;274;1;1;32;7;cwnjxlibb02fuh0vwgvac6h45;1;33,8;58,4;2024-09-21T19:36:25.909Z;2024-09-21T19:36:29Z;[{'id': 5229774263, 'qualifierId': 140, 'value': '40.4'}, {'id': 5229774269, 'qualifierId': 213, 'value': '0.85'}, {'id': 5229774261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229774267, 'qualifierId': 212, 'value': '10.4'}, {'id': 5229774265, 'qualifierId': 141, 'value': '69.9'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,85;10,4;69,9;40,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;40,4;69,9;;;;;;;;0;32;7;New England II;1927;;1,0
2723752333;275;1;1;32;11;cwnjxlibb02fuh0vwgvac6h45;1;42,9;66,7;2024-09-21T19:36:29.317Z;2024-09-21T19:36:31Z;[{'id': 5229774411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229774419, 'qualifierId': 213, 'value': '1.49'}, {'id': 5229774413, 'qualifierId': 140, 'value': '44.0'}, {'id': 5229774415, 'qualifierId': 141, 'value': '87.8'}, {'id': 5229774417, 'qualifierId': 212, 'value': '14.4'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;1,49;14,4;87,8;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;44,0;87,8;;;;;;;;0;32;11;New England II;1931;;1,0
