id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_Chipped;value_TakeOnOvertake;value_Overrun;value_Offensive;value_TouchTypeControl;value_Cross;value_DrivenCross;value_RightFooted;value_Straight;value_Left;value_OppositeRelatedEventId;value_Right;value_CornerTaken;value_LeftFooted;value_InSwinger;value_Defensive;value_SwitchOfPlay;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_DeletedEventType;value_Head;value_FromCorner;value_Blocked;value_OutOfBoxCentre;value_BlockedX;value_GoalmouthY;value_GoalmouthZ;value_GkY;value_BlockedY;value_GkX;value_NotAssisted;value_LowCentre;value_IndividualPlay;value_DefBlock;value_OutSwinger;value_IntendedTackleTarget;value_BlockedCross;value_NotVisible;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_FirstTouch;value_High;value_RegularPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnSpace;value_Defensive1V1;value_Foul;value_AttemptedTackle;value_Direct;value_FlickOn;value_IntentionalAssist;value_Assist;value_RelatedEventId;value_BoxCentre;value_Assisted;value_OwnPlayer;value_OwnShotBlocked;value_Standing;value_Hands;value_Collected;value_LowGkIntervention;value_KeeperThrow;value_HighGkIntervention;value_BoxLeft;value_HighCentre;value_TouchTypePass;value_LayOff;value_FastBreak;value_1On1;value_BigChance;value_Sliding;value_ParriedSafe;value_OtherBodyPart;value_Volley;value_MediumGkIntervention;value_Stooping;value_BoxRight;value_ShirtPull/Holding;value_NotPastGoalLine;value_PullBack;value_HighLeft;value_BlockedClearance;value_HighClaim;value_OverArm;value_LowRight;value_FreeKick;value_SetPiece;value_ParriedDanger;value_Strong;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_HighRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_CloseLeft;value_Handball;value_CloseRight;value_Minutes;value_Shove/Push;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SmallBoxRight;value_CloseHigh;value_TacticalFoul;value_YellowCard;value_OutOfBoxLeft;value_SwerveLeft;value_AerialFoul;value_CoachId;value_Dissent;value_Diving;value_LowLeft;value_GkKickFromHands;value_Deflection;value_SixYardBlocked;value_Reaching;value_InjuredPlayerId;value_Injury;value_LeadingToAttempt;value_RelatedError1Id;value_Feet;value_Unchallenged;value_GkHoof;value_RecklessOffence;value_SmallBoxLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696046139;236;1;1;23;47;4g68p0t2f5jzhzfr67i2rj1ex;1;30,6;100,0;2024-06-14T23:27:54.545Z;2024-06-19T15:14:43Z;[{'id': 5077263777, 'qualifierId': 141, 'value': '77.1'}, {'id': 5077263771, 'qualifierId': 107}, {'id': 5077263783, 'qualifierId': 1}, {'id': 5077263779, 'qualifierId': 212, 'value': '25.2'}, {'id': 5077263773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077263775, 'qualifierId': 140, 'value': '12.2'}, {'id': 5077263781, 'qualifierId': 213, 'value': '3.84'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;25,2;77,1;;3,84;;12,2;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;12,2;77,1;;;;;;;0;0;23;47;New England II;1427;DC;1,0
2696046147;237;1;1;23;50;4g68p0t2f5jzhzfr67i2rj1ex;1;11,2;77,3;2024-06-14T23:27:57.441Z;2024-06-14T23:28:00Z;[{'id': 5077263851, 'qualifierId': 141, 'value': '55.2'}, {'id': 5077263855, 'qualifierId': 213, 'value': '5.31'}, {'id': 5077263853, 'qualifierId': 212, 'value': '18.2'}, {'id': 5077263849, 'qualifierId': 140, 'value': '20.9'}, {'id': 5077263847, 'qualifierId': 56, 'value': 'Back'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;18,2;55,2;;5,31;;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;20,9;55,2;;;;;;;0;0;23;50;New England II;1430;GK;1,0
2696046149;238;61;1;23;53;4g68p0t2f5jzhzfr67i2rj1ex;0;21,8;53,4;2024-06-14T23:28:00.096Z;2024-06-14T23:28:00Z;[{'id': 5077263863, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;df0qqdk1zxgp0kohu7i72lafo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;23;53;New England II;1433;DL;1,0
2696046153;218;49;1;23;57;csntc7hucmo21gknxc5y0kc4q;1;73,5;58,2;2024-06-14T23:28:03.622Z;2024-06-14T23:28:03Z;[];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;df0qqdk1zxgp0kohu7i72lafo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;23;57;New York RB II;1437;FWL;1,0
2696046161;219;3;1;23;57;csntc7hucmo21gknxc5y0kc4q;1;74,7;54,2;2024-06-14T23:28:03.990Z;2024-06-19T15:15:00Z;[{'id': 5077263949, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077263975, 'qualifierId': 233, 'value': '239'}, {'id': 5081873357, 'qualifierId': 464}, {'id': 5077263951, 'qualifierId': 286}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;df0qqdk1zxgp0kohu7i72lafo;Take On;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;239,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;23;57;New York RB II;1437;FWL;1,0
2696046155;239;45;1;23;57;4g68p0t2f5jzhzfr67i2rj1ex;0;25,3;45,8;2024-06-14T23:28:03.990Z;2024-06-14T23:28:09Z;[{'id': 5077263911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077263979, 'qualifierId': 233, 'value': '219'}, {'id': 5077263913, 'qualifierId': 285}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;df0qqdk1zxgp0kohu7i72lafo;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;219,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;23;57;New England II;1437;MC;1,0
2696046165;220;15;1;24;0;csntc7hucmo21gknxc5y0kc4q;1;73,4;47,0;2024-06-14T23:28:07.109Z;2024-06-19T16:20:44Z;[{'id': 5077263991, 'qualifierId': 20}, {'id': 5081873475, 'qualifierId': 230, 'value': '98.6'}, {'id': 5081873473, 'qualifierId': 82}, {'id': 5077264043, 'qualifierId': 147, 'value': '48.7'}, {'id': 5077264035, 'qualifierId': 103, 'value': '19'}, {'id': 5077264033, 'qualifierId': 102, 'value': '51.1'}, {'id': 5077263967, 'qualifierId': 56, 'value': 'Center'}, {'id': 5081889255, 'qualifierId': 233, 'value': '883'}, {'id': 5081873477, 'qualifierId': 231, 'value': '48.9'}, {'id': 5081873471, 'qualifierId': 78}, {'id': 5077264041, 'qualifierId': 146, 'value': '84.6'}, {'id': 5077263965, 'qualifierId': 18}, {'id': 5077263963, 'qualifierId': 22}, {'id': 5077264037, 'qualifierId': 215}, {'id': 5077264039, 'qualifierId': 458}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;df0qqdk1zxgp0kohu7i72lafo;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;883,0;;;;;;;;;;;;;;;1,0;1,0;84,6;51,1;19,0;48,9;48,7;98,6;1,0;1,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;84,6;48,7;51,1;19;;;0;0;24;0;New York RB II;1440;FWL;1,0
2696046163;240;43;1;24;0;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-06-14T23:28:07.209Z;2024-06-19T15:17:54Z;[{'id': 5077264693, 'qualifierId': 233, 'value': '220'}, {'id': 5077263955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5081873513, 'qualifierId': 144, 'value': '10'}, {'id': 5077264683, 'qualifierId': 178, 'value': '0'}, {'id': 5077264681, 'qualifierId': 177, 'value': '0'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;df0qqdk1zxgp0kohu7i72lafo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;220,0;;;;;;;;;;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;24;0;New England II;1440;GK;1,0
2696890469;883;10;1;24;0;4g68p0t2f5jzhzfr67i2rj1ex;1;15,4;51,3;2024-06-14T23:28:07.209Z;2024-06-19T16:20:45Z;[{'id': 5081889259, 'qualifierId': 233, 'value': '220'}, {'id': 5081873545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5081873543, 'qualifierId': 94}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;df0qqdk1zxgp0kohu7i72lafo;Save;;;;;;;;;;;;;;;;;;;;;;;;;;;;;220,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;24;0;New England II;1440;MC;1,0
2696046171;241;52;1;24;4;4g68p0t2f5jzhzfr67i2rj1ex;1;2,4;43,4;2024-06-14T23:28:11.024Z;2024-06-19T15:20:27Z;[{'id': 5081873651, 'qualifierId': 376}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;df0qqdk1zxgp0kohu7i72lafo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;24;4;New England II;1444;GK;1,0
2696046227;242;1;1;24;22;4g68p0t2f5jzhzfr67i2rj1ex;1;11,4;50,1;2024-06-14T23:28:29.089Z;2024-06-14T23:28:33Z;[{'id': 5077264291, 'qualifierId': 141, 'value': '19.8'}, {'id': 5077264293, 'qualifierId': 212, 'value': '23.4'}, {'id': 5077264295, 'qualifierId': 213, 'value': '5.21'}, {'id': 5077264339, 'qualifierId': 189}, {'id': 5077264289, 'qualifierId': 140, 'value': '22.0'}, {'id': 5077264287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077264285, 'qualifierId': 123}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;23,4;19,8;;5,21;;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;22,0;19,8;;;;;;;0;0;24;22;New England II;1462;GK;1,0
2696046229;243;61;1;24;24;4g68p0t2f5jzhzfr67i2rj1ex;1;22,0;20,1;2024-06-14T23:28:30.716Z;2024-06-14T23:28:34Z;[{'id': 5077264379, 'qualifierId': 189}, {'id': 5077264299, 'qualifierId': 56, 'value': 'Back'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;df0qqdk1zxgp0kohu7i72lafo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;24;24;New England II;1464;DR;1,0
2696046275;221;5;1;24;24;csntc7hucmo21gknxc5y0kc4q;1;71,7;100,8;2024-06-14T23:28:31.521Z;2024-06-15T00:01:07Z;[{'id': 5077264561, 'qualifierId': 347}, {'id': 5077264559, 'qualifierId': 56, 'value': 'Left'}, {'id': 5077298817, 'qualifierId': 233, 'value': '244'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;df0qqdk1zxgp0kohu7i72lafo;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;244,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;24;24;New York RB II;1464;FWL;1,0
2696046231;244;5;1;24;24;4g68p0t2f5jzhzfr67i2rj1ex;0;28,3;-0,8;2024-06-14T23:28:31.521Z;2024-06-15T00:01:07Z;[{'id': 5077298821, 'qualifierId': 233, 'value': '221'}, {'id': 5077264301, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077264303, 'qualifierId': 347}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;df0qqdk1zxgp0kohu7i72lafo;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;221,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;24;24;New England II;1464;DR;1,0
2696046287;222;1;1;24;38;csntc7hucmo21gknxc5y0kc4q;1;67,9;100,0;2024-06-14T23:28:45.334Z;2024-06-14T23:28:46Z;[{'id': 5077264595, 'qualifierId': 56, 'value': 'Left'}, {'id': 5077264593, 'qualifierId': 107}, {'id': 5077264601, 'qualifierId': 212, 'value': '18.3'}, {'id': 5077264597, 'qualifierId': 140, 'value': '52.6'}, {'id': 5077264599, 'qualifierId': 141, 'value': '87.2'}, {'id': 5077264603, 'qualifierId': 213, 'value': '3.64'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;18,3;87,2;;3,64;;52,6;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;52,6;87,2;;;;;;;0;0;24;38;New York RB II;1478;DC;1,0
2696046293;223;1;1;24;39;csntc7hucmo21gknxc5y0kc4q;1;52,6;87,2;2024-06-14T23:28:46.294Z;2024-06-14T23:28:47Z;[{'id': 5077264651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077264663, 'qualifierId': 1}, {'id': 5077264659, 'qualifierId': 212, 'value': '35.4'}, {'id': 5077264657, 'qualifierId': 141, 'value': '44.3'}, {'id': 5077264653, 'qualifierId': 140, 'value': '33.5'}, {'id': 5077264661, 'qualifierId': 213, 'value': '4.11'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;35,4;44,3;;4,11;;33,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;33,5;44,3;;;;;;;0;0;24;39;New York RB II;1479;DC;1,0
2696046305;224;1;1;24;41;csntc7hucmo21gknxc5y0kc4q;1;33,5;44,3;2024-06-14T23:28:47.862Z;2024-06-14T23:28:51Z;[{'id': 5077264711, 'qualifierId': 141, 'value': '9.4'}, {'id': 5077264717, 'qualifierId': 1}, {'id': 5077264709, 'qualifierId': 140, 'value': '56.8'}, {'id': 5077264713, 'qualifierId': 212, 'value': '34.1'}, {'id': 5077264715, 'qualifierId': 213, 'value': '5.51'}, {'id': 5077264707, 'qualifierId': 56, 'value': 'Right'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;34,1;9,4;;5,51;;56,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;56,8;9,4;;;;;;;0;0;24;41;New York RB II;1481;DL;1,0
2696046313;225;1;1;24;44;csntc7hucmo21gknxc5y0kc4q;1;61,0;7,6;2024-06-14T23:28:50.742Z;2024-06-14T23:28:53Z;[{'id': 5077264811, 'qualifierId': 213, 'value': '6.04'}, {'id': 5077264803, 'qualifierId': 56, 'value': 'Right'}, {'id': 5077264805, 'qualifierId': 140, 'value': '70.6'}, {'id': 5077264807, 'qualifierId': 141, 'value': '4.0'}, {'id': 5077264809, 'qualifierId': 212, 'value': '10.4'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;10,4;4,0;;6,04;;70,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;70,6;4,0;;;;;;;0;0;24;44;New York RB II;1484;DR;1,0
2696046329;226;1;1;24;48;csntc7hucmo21gknxc5y0kc4q;1;70,5;4,1;2024-06-14T23:28:55.318Z;2024-06-14T23:55:44Z;[{'id': 5077264901, 'qualifierId': 56, 'value': 'Right'}, {'id': 5077264909, 'qualifierId': 213, 'value': '6.25'}, {'id': 5077264907, 'qualifierId': 212, 'value': '10.7'}, {'id': 5077264903, 'qualifierId': 140, 'value': '80.7'}, {'id': 5077264905, 'qualifierId': 141, 'value': '3.5'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;10,7;3,5;;6,25;;80,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;80,7;3,5;;;;;;;0;0;24;48;New York RB II;1488;FWR;1,0
2696046335;227;1;1;24;50;csntc7hucmo21gknxc5y0kc4q;0;80,7;3,5;2024-06-14T23:28:56.806Z;2024-06-19T15:20:48Z;[{'id': 5077264925, 'qualifierId': 140, 'value': '82.7'}, {'id': 5077264923, 'qualifierId': 56, 'value': 'Right'}, {'id': 5077264929, 'qualifierId': 212, 'value': '5.1'}, {'id': 5077264921, 'qualifierId': 155}, {'id': 5077264927, 'qualifierId': 141, 'value': '10.3'}, {'id': 5077264919, 'qualifierId': 2}, {'id': 5077264931, 'qualifierId': 213, 'value': '1.14'}, {'id': 5081873669, 'qualifierId': 224}, {'id': 5081873671, 'qualifierId': 20}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;5,1;10,3;;1,14;;82,7;;;;1,0;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;82,7;10,3;;;;;;;0;0;24;50;New York RB II;1490;DR;1,0
2696046331;245;61;1;24;50;4g68p0t2f5jzhzfr67i2rj1ex;1;21,2;93,3;2024-06-14T23:28:56.993Z;2024-06-14T23:28:57Z;[{'id': 5077264913, 'qualifierId': 56, 'value': 'Back'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;df0qqdk1zxgp0kohu7i72lafo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;24;50;New England II;1490;MR;1,0
2696046357;228;1;1;24;51;csntc7hucmo21gknxc5y0kc4q;1;87,4;22,7;2024-06-14T23:28:58.582Z;2024-06-14T23:29:03Z;[{'id': 5077265021, 'qualifierId': 56, 'value': 'Right'}, {'id': 5077265029, 'qualifierId': 213, 'value': '3.25'}, {'id': 5077265027, 'qualifierId': 212, 'value': '14.3'}, {'id': 5077265025, 'qualifierId': 141, 'value': '20.5'}, {'id': 5077265023, 'qualifierId': 140, 'value': '73.9'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;14,3;20,5;;3,25;;73,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;73,9;20,5;;;;;;;0;0;24;51;New York RB II;1491;MC;1,0
2696046365;229;1;1;24;56;csntc7hucmo21gknxc5y0kc4q;1;73,9;20,2;2024-06-14T23:29:03.606Z;2024-06-14T23:55:57Z;[{'id': 5077265067, 'qualifierId': 56, 'value': 'Left'}, {'id': 5077265071, 'qualifierId': 141, 'value': '80.0'}, {'id': 5077265077, 'qualifierId': 1}, {'id': 5077265069, 'qualifierId': 140, 'value': '77.8'}, {'id': 5077265075, 'qualifierId': 213, 'value': '1.47'}, {'id': 5077265073, 'qualifierId': 212, 'value': '40.9'}, {'id': 5077265065, 'qualifierId': 155}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;40,9;80,0;;1,47;;77,8;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;77,8;80,0;;;;;;;0;0;24;56;New York RB II;1496;FWR;1,0
2696046373;230;1;1;24;59;csntc7hucmo21gknxc5y0kc4q;1;77,8;80,0;2024-06-14T23:29:05.638Z;2024-06-14T23:29:07Z;[{'id': 5077265117, 'qualifierId': 212, 'value': '11.1'}, {'id': 5077265111, 'qualifierId': 56, 'value': 'Left'}, {'id': 5077265119, 'qualifierId': 213, 'value': '0.34'}, {'id': 5077265113, 'qualifierId': 140, 'value': '87.8'}, {'id': 5077265115, 'qualifierId': 141, 'value': '85.4'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;11,1;85,4;;0,34;;87,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;87,8;85,4;;;;;;;0;0;24;59;New York RB II;1499;FWL;1,0
