id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Length;value_KickOff;value_PassEndX;value_Angle;value_Launch;value_Offensive;value_BlockedPass;value_OppositeRelatedEventId;value_LongBall;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_HeadPass;value_LayOff;value_Chipped;value_TakeOnOvertake;value_TouchTypeControl;value_TouchTypeClearance;value_Assist;value_GkY;value_OutOfBoxCentre;value_LowCentre;value_GoalmouthY;value_IndividualPlay;value_BlockedX;value_Assisted;value_Blocked;value_BlockedY;value_GoalmouthZ;value_RegularPlay;value_RelatedEventId;value_RightFooted;value_FirstTouch;value_GkX;value_DefBlock;value_OutSwinger;value_Cross;value_MediumGkIntervention;value_HighClaim;value_KeeperThrow;value_NotVisible;value_OverArm;value_DeletedEventType;value_OutOfPlay;value_SwitchOfPlay;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TouchTypePass;value_IntendedTackleTarget;value_LeftFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_DrivenCross;value_Straight;value_LowLeft;value_NotAssisted;value_BoxLeft;value_Left;value_Right;value_CornerTaken;value_IntentionalAssist;value_HighLeft;value_FromCorner;value_Head;value_BoxCentre;value_TakeOnSpace;value_Overrun;value_LowGkIntervention;value_HighGkIntervention;value_GkKickFromHands;value_ThroughBall;value_InSwinger;value_TempMissNotPassedGoalLine;value_Foul;value_Shove/Push;value_Direct;value_Unchallenged;value_AttemptedTackle;value_Defensive1V1;value_YellowCard;value_RecklessOffence;value_Collected;value_Diving;value_Hands;value_ShirtPull/Holding;value_TacticalFoul;value_AerialFoul;value_FloatedCross;value_High;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_PersistentInfringement;value_FastBreak;value_BigChance;value_Feet;value_ParriedDanger;value_Sliding;value_BlockedClearance;value_Obstruction;value_Standing;value_Volley;value_CloseRight;value_BoxRight;value_OverhitCross;value_1On1;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowRight;value_Injury;value_InjuredPlayerId;value_SetPiece;value_CloseHigh;value_OtherReason;value_RefereeDelay;value_BlockedCross;value_HighCentre;value_TimeWasting;value_KeeperTouched;value_RedCard;value_FoulAndAbusiveLanguage;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695930737;94;1;1;9;20;6ubc4y1v6hr63mca7ica4hp90;1;27,7;86,2;2024-06-13T23:44:05.637Z;2024-06-13T23:44:09Z;[{'id': 5076633459, 'qualifierId': 141, 'value': '93.0'}, {'id': 5076633463, 'qualifierId': 213, 'value': '0.31'}, {'id': 5076633461, 'qualifierId': 212, 'value': '15.2'}, {'id': 5076633457, 'qualifierId': 140, 'value': '41.5'}, {'id': 5076633455, 'qualifierId': 56, 'value': 'Back'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;93,0;15,2;;41,5;0,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;41,5;93,0;;;;;;;0;0;9;20;Philadelphia Union II;560;DC;1,0
2695930781;95;1;1;9;23;6ubc4y1v6hr63mca7ica4hp90;1;40,2;91,2;2024-06-13T23:44:09.011Z;2024-06-13T23:44:15Z;[{'id': 5076633655, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076633657, 'qualifierId': 140, 'value': '93.0'}, {'id': 5076633661, 'qualifierId': 212, 'value': '76.5'}, {'id': 5076633665, 'qualifierId': 1}, {'id': 5076633651, 'qualifierId': 155}, {'id': 5076633659, 'qualifierId': 141, 'value': '13.7'}, {'id': 5076633653, 'qualifierId': 196}, {'id': 5076633663, 'qualifierId': 213, 'value': '5.52'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;13,7;76,5;;93,0;5,52;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;93,0;13,7;;;;;;;0;0;9;23;Philadelphia Union II;563;AML;1,0
2695930793;96;1;1;9;30;6ubc4y1v6hr63mca7ica4hp90;0;94,8;14,6;2024-06-13T23:44:15.667Z;2024-06-18T10:16:14Z;[{'id': 5076633723, 'qualifierId': 140, 'value': '89.2'}, {'id': 5076633711, 'qualifierId': 2}, {'id': 5076633729, 'qualifierId': 213, 'value': '1.86'}, {'id': 5076633717, 'qualifierId': 155}, {'id': 5076633721, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076633727, 'qualifierId': 212, 'value': '20.8'}, {'id': 5081136007, 'qualifierId': 20}, {'id': 5081136005, 'qualifierId': 224}, {'id': 5076633725, 'qualifierId': 141, 'value': '44.0'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;44,0;20,8;;89,2;1,86;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;89,2;44,0;;;;;;;0;0;9;30;Philadelphia Union II;570;AMR;1,0
2695930821;84;12;1;9;33;1zgjjyruyufrkh4xjvryqsb1i;1;9,4;55,7;2024-06-13T23:44:18.492Z;2024-06-13T23:44:22Z;[{'id': 5076633893, 'qualifierId': 141, 'value': '69.3'}, {'id': 5076633895, 'qualifierId': 212, 'value': '12.5'}, {'id': 5076633897, 'qualifierId': 213, 'value': '0.83'}, {'id': 5076633891, 'qualifierId': 140, 'value': '17.4'}, {'id': 5076633889, 'qualifierId': 56, 'value': 'Back'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;dfrlwt2yhtckcqdub3sdi9b10;Clearance;;;;;;;;;;;69,3;12,5;;17,4;0,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;17,4;69,3;;;;;;;0;0;9;33;Crown Legacy;573;MC;1,0
2695930803;97;1;1;9;33;6ubc4y1v6hr63mca7ica4hp90;0;75,8;33,6;2024-06-13T23:44:19.088Z;2024-06-13T23:44:19Z;[{'id': 5076633767, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076633765, 'qualifierId': 3}, {'id': 5076633771, 'qualifierId': 141, 'value': '49.9'}, {'id': 5076633775, 'qualifierId': 213, 'value': '0.62'}, {'id': 5076633769, 'qualifierId': 140, 'value': '90.7'}, {'id': 5076633773, 'qualifierId': 212, 'value': '19.2'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;49,9;19,2;;90,7;0,62;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;90,7;49,9;;;;;;;0;0;9;33;Philadelphia Union II;573;MC;1,0
2695930825;85;52;1;9;36;1zgjjyruyufrkh4xjvryqsb1i;1;7,5;44,3;2024-06-13T23:44:21.964Z;2024-06-18T10:16:36Z;[{'id': 5081136345, 'qualifierId': 378}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;dfrlwt2yhtckcqdub3sdi9b10;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;9;36;Crown Legacy;576;GK;1,0
2695930845;86;1;1;9;39;1zgjjyruyufrkh4xjvryqsb1i;0;13,4;44,3;2024-06-13T23:44:25.196Z;2024-06-13T23:44:29Z;[{'id': 5076634055, 'qualifierId': 140, 'value': '56.0'}, {'id': 5076634057, 'qualifierId': 141, 'value': '46.0'}, {'id': 5076634061, 'qualifierId': 213, 'value': '0.03'}, {'id': 5076634051, 'qualifierId': 199}, {'id': 5076634053, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076634063, 'qualifierId': 1}, {'id': 5076634059, 'qualifierId': 212, 'value': '44.7'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;46,0;44,7;;56,0;0,03;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;56,0;46,0;;;;;;;0;0;9;39;Crown Legacy;579;GK;1,0
2695930851;98;44;1;9;43;6ubc4y1v6hr63mca7ica4hp90;1;39,6;54,8;2024-06-13T23:44:28.571Z;2024-06-13T23:44:30Z;[{'id': 5076634129, 'qualifierId': 233, 'value': '87'}, {'id': 5076634083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076634085, 'qualifierId': 285}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dfrlwt2yhtckcqdub3sdi9b10;Aerial;;;;;;;;;;;;;;;;;;;87,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;9;43;Philadelphia Union II;583;DC;1,0
2695930849;87;44;1;9;43;1zgjjyruyufrkh4xjvryqsb1i;0;60,4;45,2;2024-06-13T23:44:28.572Z;2024-06-13T23:44:30Z;[{'id': 5076634079, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076634133, 'qualifierId': 233, 'value': '98'}, {'id': 5076634081, 'qualifierId': 286}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;dfrlwt2yhtckcqdub3sdi9b10;Aerial;;;;;;;;;;;;;;;;;1,0;;98,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;9;43;Crown Legacy;583;FW;1,0
2695930861;99;1;1;9;43;6ubc4y1v6hr63mca7ica4hp90;0;35,2;55,7;2024-06-13T23:44:29.180Z;2024-06-13T23:44:30Z;[{'id': 5076634139, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076634145, 'qualifierId': 212, 'value': '32.0'}, {'id': 5076634143, 'qualifierId': 141, 'value': '67.3'}, {'id': 5076634137, 'qualifierId': 3}, {'id': 5076634147, 'qualifierId': 213, 'value': '0.25'}, {'id': 5076634141, 'qualifierId': 140, 'value': '64.7'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;67,3;32,0;;64,7;0,25;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;64,7;67,3;;;;;;;0;0;9;43;Philadelphia Union II;583;DC;1,0
2695930893;88;1;1;9;46;1zgjjyruyufrkh4xjvryqsb1i;1;35,7;51,8;2024-06-13T23:44:31.596Z;2024-06-13T23:44:35Z;[{'id': 5076634287, 'qualifierId': 213, 'value': '1.30'}, {'id': 5076634285, 'qualifierId': 212, 'value': '9.5'}, {'id': 5076634281, 'qualifierId': 140, 'value': '38.1'}, {'id': 5076634279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076634277, 'qualifierId': 3}, {'id': 5076634283, 'qualifierId': 141, 'value': '65.2'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;65,2;9,5;;38,1;1,3;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;38,1;65,2;;;;;;;0;0;9;46;Crown Legacy;586;MC;1,0
2695930913;89;1;1;9;50;1zgjjyruyufrkh4xjvryqsb1i;1;38,1;65,2;2024-06-13T23:44:35.692Z;2024-06-13T23:44:39Z;[{'id': 5076634399, 'qualifierId': 141, 'value': '63.1'}, {'id': 5076634403, 'qualifierId': 213, 'value': '3.24'}, {'id': 5076634401, 'qualifierId': 212, 'value': '15.2'}, {'id': 5076634397, 'qualifierId': 140, 'value': '23.7'}, {'id': 5076634395, 'qualifierId': 56, 'value': 'Back'}];dvems493n5l4twsq6cq2fg26s;R. Meneses;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;63,1;15,2;;23,7;3,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;23,7;63,1;;;;;;;0;0;9;50;Crown Legacy;590;MC;1,0
2695930927;90;1;1;9;54;1zgjjyruyufrkh4xjvryqsb1i;1;23,7;63,1;2024-06-13T23:44:39.371Z;2024-06-13T23:44:41Z;[{'id': 5076634483, 'qualifierId': 213, 'value': '5.79'}, {'id': 5076634475, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076634477, 'qualifierId': 140, 'value': '36.0'}, {'id': 5076634481, 'qualifierId': 212, 'value': '14.6'}, {'id': 5076634479, 'qualifierId': 141, 'value': '53.0'}];5aszabja459117mqykvfpajh0;C. Rojas;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;53,0;14,6;;36,0;5,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;36,0;53,0;;;;;;;0;0;9;54;Crown Legacy;594;DC;1,0
2695930951;91;1;1;9;55;1zgjjyruyufrkh4xjvryqsb1i;1;36,0;53,0;2024-06-13T23:44:40.940Z;2024-06-13T23:44:43Z;[{'id': 5076634577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076634583, 'qualifierId': 212, 'value': '28.3'}, {'id': 5076634579, 'qualifierId': 140, 'value': '27.9'}, {'id': 5076634581, 'qualifierId': 141, 'value': '92.7'}, {'id': 5076634585, 'qualifierId': 213, 'value': '1.88'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;92,7;28,3;;27,9;1,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;27,9;92,7;;;;;;;0;0;9;55;Crown Legacy;595;MC;1,0
2695930977;92;1;1;9;58;1zgjjyruyufrkh4xjvryqsb1i;1;28,9;92,6;2024-06-13T23:44:43.676Z;2024-06-13T23:44:47Z;[{'id': 5076634703, 'qualifierId': 212, 'value': '22.0'}, {'id': 5076634701, 'qualifierId': 141, 'value': '65.8'}, {'id': 5076634691, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076634695, 'qualifierId': 140, 'value': '17.1'}, {'id': 5076634705, 'qualifierId': 213, 'value': '4.12'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;65,8;22,0;;17,1;4,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;17,1;65,8;;;;;;;0;0;9;58;Crown Legacy;598;DC;1,0
2695931005;93;1;1;10;1;1zgjjyruyufrkh4xjvryqsb1i;1;19,2;68,9;2024-06-13T23:44:47.211Z;2024-06-18T10:17:05Z;[{'id': 5076634839, 'qualifierId': 141, 'value': '22.7'}, {'id': 5076634841, 'qualifierId': 212, 'value': '31.9'}, {'id': 5076634843, 'qualifierId': 213, 'value': '4.88'}, {'id': 5076634837, 'qualifierId': 140, 'value': '24.4'}, {'id': 5076634835, 'qualifierId': 56, 'value': 'Back'}];5aszabja459117mqykvfpajh0;C. Rojas;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;22,7;31,9;;24,4;4,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;24,4;22,7;;;;;;;0;0;10;1;Crown Legacy;601;DC;1,0
2695931021;94;1;1;10;7;1zgjjyruyufrkh4xjvryqsb1i;1;37,3;17,4;2024-06-13T23:44:52.459Z;2024-06-13T23:44:54Z;[{'id': 5076634921, 'qualifierId': 213, 'value': '0.06'}, {'id': 5076634919, 'qualifierId': 212, 'value': '14.2'}, {'id': 5076634917, 'qualifierId': 141, 'value': '18.6'}, {'id': 5076634913, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076634915, 'qualifierId': 140, 'value': '50.8'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;18,6;14,2;;50,8;0,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;50,8;18,6;;;;;;;0;0;10;7;Crown Legacy;607;DL;1,0
2695931029;95;1;1;10;9;1zgjjyruyufrkh4xjvryqsb1i;1;50,8;18,6;2024-06-13T23:44:54.779Z;2024-06-13T23:44:56Z;[{'id': 5076634941, 'qualifierId': 140, 'value': '63.9'}, {'id': 5076634945, 'qualifierId': 212, 'value': '16.8'}, {'id': 5076634943, 'qualifierId': 141, 'value': '4.4'}, {'id': 5076634947, 'qualifierId': 213, 'value': '5.67'}, {'id': 5076634939, 'qualifierId': 56, 'value': 'Right'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;4,4;16,8;;63,9;5,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;63,9;4,4;;;;;;;0;0;10;9;Crown Legacy;609;FW;1,0
2695931033;96;1;1;10;10;1zgjjyruyufrkh4xjvryqsb1i;0;63,9;4,4;2024-06-13T23:44:56.028Z;2024-06-13T23:44:56Z;[{'id': 5076634969, 'qualifierId': 213, 'value': '0.79'}, {'id': 5076634961, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076634963, 'qualifierId': 140, 'value': '74.5'}, {'id': 5076634965, 'qualifierId': 141, 'value': '21.0'}, {'id': 5076634967, 'qualifierId': 212, 'value': '15.9'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;21,0;15,9;;74,5;0,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;74,5;21,0;;;;;;;0;0;10;10;Crown Legacy;610;DR;1,0
2695931041;100;1;1;10;12;6ubc4y1v6hr63mca7ica4hp90;1;26,2;75,6;2024-06-13T23:44:57.898Z;2024-06-18T10:17:22Z;[{'id': 5076634989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5081137145, 'qualifierId': 140, 'value': '27.2'}, {'id': 5081137147, 'qualifierId': 141, 'value': '87.5'}, {'id': 5081137151, 'qualifierId': 213, 'value': '1.44'}, {'id': 5081137149, 'qualifierId': 212, 'value': '8.2'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;87,5;8,2;;27,2;1,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;27,2;87,5;;;;;;;0;0;10;12;Philadelphia Union II;612;DC;1,0
2695931057;101;1;1;10;13;6ubc4y1v6hr63mca7ica4hp90;1;32,1;87,2;2024-06-13T23:44:59.304Z;2024-06-13T23:45:00Z;[{'id': 5076635081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076635101, 'qualifierId': 213, 'value': '0.64'}, {'id': 5076635095, 'qualifierId': 212, 'value': '7.5'}, {'id': 5076635083, 'qualifierId': 140, 'value': '37.8'}, {'id': 5076635089, 'qualifierId': 141, 'value': '93.8'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;93,8;7,5;;37,8;0,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;37,8;93,8;;;;;;;0;0;10;13;Philadelphia Union II;613;DC;1,0
2695931065;102;49;1;10;15;6ubc4y1v6hr63mca7ica4hp90;1;37,8;93,8;2024-06-13T23:45:00.570Z;2024-06-13T23:45:00Z;[];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;dfrlwt2yhtckcqdub3sdi9b10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;10;15;Philadelphia Union II;615;AML;1,0
2695931067;103;1;1;10;15;6ubc4y1v6hr63mca7ica4hp90;1;38,1;93,9;2024-06-13T23:45:00.976Z;2024-06-13T23:45:01Z;[{'id': 5076635131, 'qualifierId': 140, 'value': '36.0'}, {'id': 5076635135, 'qualifierId': 212, 'value': '7.5'}, {'id': 5076635129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076635133, 'qualifierId': 141, 'value': '83.3'}, {'id': 5076635137, 'qualifierId': 213, 'value': '4.42'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;83,3;7,5;;36,0;4,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;36,0;83,3;;;;;;;0;0;10;15;Philadelphia Union II;615;AML;1,0
2695931073;104;1;1;10;16;6ubc4y1v6hr63mca7ica4hp90;1;36,0;83,3;2024-06-13T23:45:01.632Z;2024-06-13T23:45:03Z;[{'id': 5076635173, 'qualifierId': 212, 'value': '16.8'}, {'id': 5076635175, 'qualifierId': 213, 'value': '2.76'}, {'id': 5076635169, 'qualifierId': 140, 'value': '21.1'}, {'id': 5076635171, 'qualifierId': 141, 'value': '92.4'}, {'id': 5076635167, 'qualifierId': 56, 'value': 'Back'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;92,4;16,8;;21,1;2,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;21,1;92,4;;;;;;;0;0;10;16;Philadelphia Union II;616;MC;1,0
