id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_Resume;value_Captain;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Length;value_Angle;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_RightFooted;value_Cross;value_OutSwinger;value_BlockedPass;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Assist;value_IntentionalAssist;value_BoxDeepRight;value_GkX;value_GkY;value_GoalmouthY;value_Volley;value_RelatedEventId;value_GoalmouthZ;value_FirstTouch;value_FromCorner;value_Assisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_LongBall;value_IntendedTackleTarget;value_Chipped;value_HeadPass;value_Defensive;value_DeletedEventType;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_NotVisible;value_TakeOnSpace;value_TouchTypeControl;value_TouchTypePass;value_OverhitCross;value_Shove/Push;value_Direct;value_Foul;value_SwitchOfPlay;value_Defensive1V1;value_AttemptedTackle;value_CloseLeft;value_FreeKick;value_SwerveLeft;value_NotAssisted;value_OutOfBoxCentre;value_High;value_LayOff;value_YellowCard;value_RecklessOffence;value_TakeOnOvertake;value_BoxRight;value_RegularPlay;value_LastLine;value_BlockedY;value_BlockedX;value_LowRight;value_Hands;value_Collected;value_Stooping;value_LowGkIntervention;value_KeeperThrow;value_OutOfPlay;value_Head;value_IndividualPlay;value_HighRight;value_Straight;value_DrivenCross;value_LowCentre;value_BoxCentre;value_Blocked;value_DefBlock;value_Diving;value_Fingertip;value_TacticalFoul;value_Overrun;value_MediumGkIntervention;value_OverArm;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_FantasyAssistType;value_SmallBoxCentre;value_FantasyAssistedBy;value_LeftFooted;value_FantasyAssistTeam;value_FantasyAssistId;value_OwnGoal;value_BigChance;value_RefereeDelay;value_OtherReason;value_FlickOn;value_ByWall;value_InSwinger;value_SmallBoxLeft;value_SixYardBlocked;value_LowLeft;value_Minutes;value_KeeperTouched;value_EndType;value_PullBack;value_AerialFoul;value_ShirtPull/Holding;value_ThroughBall;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Tactical;value_Unchallenged;value_Dissent;value_OtherObstacle;value_MisHit;value_NotPastGoalLine;value_Weak;value_CaptainChange;value_HighGkIntervention;value_HighClaim;value_Handball;value_SetPiece;value_CloseRight;value_Deflection;value_SwerveRight;value_SmallBoxRight;value_Standing;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698760551;1;34;16;0;0;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-06-30T22:06:18.427Z;2024-07-01T00:08:09Z;[{'id': 5092250197, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5092250201, 'qualifierId': 130, 'value': '4'}, {'id': 5092250199, 'qualifierId': 59, 'value': '1, 2, 3, 6, 4, 5, 18, 30, 9, 10, 19, 7, 8, 17, 20, 25, 32, 33, 35, 77'}, {'id': 5092250203, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5092330859, 'qualifierId': 197, 'value': '23347'}, {'id': 5092250195, 'qualifierId': 30, 'value': '81a5mbcfvbxke0w3cbq65ld2i, 8ly83pm2mbtz4u7jwsv0o96qy, 9nlw8tihbzfnvkt5uproa79jo, 2yxzh220ndd4s4wqditruo0h6, ec3xdenc4ncg4sc8ni4kkyln8, d0riqrsz7ojwb9m94rbvx7r6y, ov91zkisppven9tp72gfbjf8, 7m5wyvhq876dyap45egqs2tjo, 4521gkm1oemvrfsgksz7b6zxm, 641bsr9un81t6sds51fhvijh0, 3cbmr8hg3kszw5wl04p3ol27e, 53ufl7f1lbwnr7klx9ofxufbo, 7nxqbiq6fics5w3qnwhz249as, 35ds2xu43z6jccyhlr8jsomzu, dcypf9mqtlcn5wetj1z7g3mui, 9yldym4386a2icfk6qb6i90r8, elvrjpt1jlko4henaqvfid7o4, 3dtt0czm41hnuw8mvyn14ys4, 5rusq0uqak1y920vdwpg2f190, 4o2lk5bkmyxe8ji3lqjo69qtw'}, {'id': 5092250207, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5092250205, 'qualifierId': 194, 'value': '2yxzh220ndd4s4wqditruo0h6'}];;;;;drwrto2k40phpv6ei0ufnw26s;Team set up;;4,0;;;23347,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;0;0;Sporting KC II;0;;
2698765241;1;34;16;0;0;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-30T22:21:17.535Z;2024-06-30T23:09:23Z;[{'id': 5092273673, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5092273665, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5092328237, 'qualifierId': 197, 'value': '12783'}, {'id': 5092328235, 'qualifierId': 194, 'value': 'a8ngovgs2qfu5udzb97kelg16'}, {'id': 5092273667, 'qualifierId': 59, 'value': '36, 33, 40, 98, 77, 28, 38, 52, 99, 47, 39, 31, 35, 67, 74, 76, 80, 89, 90, 91'}, {'id': 5092273671, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5092273669, 'qualifierId': 130, 'value': '8'}, {'id': 5092273663, 'qualifierId': 30, 'value': '8xpddjq19wzsf3mdlnjdx6e7e, 1yohdc0hkzkom8hlhw3rjfn8q, 9kahvwswke29dt3uumulbktpm, vhjelesjaxtgjcgfv7yxp2lm, 4sw7pq7xhnf7pqii16lhtf7ro, 4cfvnypovkt900sfxmdhvxtec, 3tkdn8arq1j3il4ako7rcio2y, c7luarkv7hwdspd9xhidhisk4, cqmvrx028gh19yh8qh7w01y0a, 4oz12ku4mdjsq7y4sgogpwg2y, a8ngovgs2qfu5udzb97kelg16, bhhdcubw5vyxzf0lc1fcfftka, 5n0su1a4r7kb7it3ghxbhrf56, i15xuf6lug0m5twd06n2pus4, 1wa60ccrpw2zqguj4ayeeacyc, avijawqszxv4ewdxydxeugbv8, 1pm343qga3zwdbrjngpeqhtnu, tvbjgz0zeq5irumgofxrko44, 2gawx03wls5vwtlocjir3u7vu, 3f52lf1p2xmtzysfi8n18m044'}];;;;;drwrto2k40phpv6ei0ufnw26s;Team set up;;8,0;;;12783,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;0;0;Austin II;0;;
2698775785;2;32;1;0;0;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-30T23:03:43.993Z;2024-07-06T06:03:07Z;[{'id': 5092330943, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;drwrto2k40phpv6ei0ufnw26s;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;0;0;Austin II;0;;
2698775795;2;32;1;0;0;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-06-30T23:03:43.993Z;2024-06-30T23:03:47Z;[{'id': 5092330985, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;drwrto2k40phpv6ei0ufnw26s;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;0;0;Sporting KC II;0;;
2698775807;3;1;1;0;0;7fbej4xwoq4imaf5l39304m37;1;50,2;49,6;2024-06-30T23:03:43.994Z;2024-06-30T23:03:48Z;[{'id': 5092331033, 'qualifierId': 140, 'value': '38.4'}, {'id': 5092331041, 'qualifierId': 279, 'value': 'S'}, {'id': 5092331031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092331035, 'qualifierId': 141, 'value': '65.2'}, {'id': 5092331037, 'qualifierId': 212, 'value': '16.3'}, {'id': 5092331039, 'qualifierId': 213, 'value': '2.43'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;38,4;;;65,2;16,3;2,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;38,4;65,2;;;;;;;;0;0;0;Austin II;0;FW;1,0
2698775827;4;1;1;0;3;7fbej4xwoq4imaf5l39304m37;1;46,1;69,7;2024-06-30T23:03:47.919Z;2024-06-30T23:03:50Z;[{'id': 5092331101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092331103, 'qualifierId': 140, 'value': '38.1'}, {'id': 5092331109, 'qualifierId': 213, 'value': '2.16'}, {'id': 5092331107, 'qualifierId': 212, 'value': '15.2'}, {'id': 5092331105, 'qualifierId': 141, 'value': '88.3'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;38,1;;;88,3;15,2;2,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;38,1;88,3;;;;;;;;0;0;3;Austin II;3;MC;1,0
2698775845;5;1;1;0;6;7fbej4xwoq4imaf5l39304m37;1;38,2;87,1;2024-06-30T23:03:50.783Z;2024-06-30T23:03:52Z;[{'id': 5092331189, 'qualifierId': 213, 'value': '4.52'}, {'id': 5092331181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092331187, 'qualifierId': 212, 'value': '21.3'}, {'id': 5092331185, 'qualifierId': 141, 'value': '56.4'}, {'id': 5092331183, 'qualifierId': 140, 'value': '34.3'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;34,3;;;56,4;21,3;4,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;34,3;56,4;;;;;;;;0;0;6;Austin II;6;DC;1,0
2698775869;6;1;1;0;8;7fbej4xwoq4imaf5l39304m37;1;34,8;53,9;2024-06-30T23:03:52.751Z;2024-06-30T23:03:55Z;[{'id': 5092331321, 'qualifierId': 212, 'value': '13.7'}, {'id': 5092331317, 'qualifierId': 140, 'value': '25.5'}, {'id': 5092331319, 'qualifierId': 141, 'value': '39.7'}, {'id': 5092331323, 'qualifierId': 213, 'value': '3.92'}, {'id': 5092331315, 'qualifierId': 56, 'value': 'Back'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;25,5;;;39,7;13,7;3,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;25,5;39,7;;;;;;;;0;0;8;Austin II;8;MC;1,0
2698775883;7;1;1;0;11;7fbej4xwoq4imaf5l39304m37;1;25,9;39,7;2024-06-30T23:03:55.551Z;2024-06-30T23:04:00Z;[{'id': 5092331437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092331443, 'qualifierId': 212, 'value': '16.9'}, {'id': 5092331439, 'qualifierId': 140, 'value': '25.5'}, {'id': 5092331445, 'qualifierId': 213, 'value': '1.60'}, {'id': 5092331441, 'qualifierId': 141, 'value': '64.5'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;25,5;;;64,5;16,9;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;25,5;64,5;;;;;;;;0;0;11;Austin II;11;DL;1,0
2698775895;8;1;1;0;16;7fbej4xwoq4imaf5l39304m37;1;34,0;62,4;2024-06-30T23:04:00.832Z;2024-06-30T23:04:03Z;[{'id': 5092331501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092331503, 'qualifierId': 140, 'value': '29.9'}, {'id': 5092331507, 'qualifierId': 212, 'value': '18.2'}, {'id': 5092331509, 'qualifierId': 213, 'value': '4.47'}, {'id': 5092331505, 'qualifierId': 141, 'value': '36.4'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;29,9;;;36,4;18,2;4,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;29,9;36,4;;;;;;;;0;0;16;Austin II;16;DC;1,0
2698775901;9;1;1;0;19;7fbej4xwoq4imaf5l39304m37;1;31,8;28,9;2024-06-30T23:04:03.776Z;2024-06-30T23:12:41Z;[{'id': 5092331539, 'qualifierId': 140, 'value': '53.3'}, {'id': 5092331545, 'qualifierId': 213, 'value': '5.67'}, {'id': 5092331537, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092331543, 'qualifierId': 212, 'value': '27.6'}, {'id': 5092331541, 'qualifierId': 141, 'value': '5.6'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;53,3;;;5,6;27,6;5,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;53,3;5,6;;;;;;;;0;0;19;Austin II;19;DL;1,0
2698775919;10;1;1;0;22;7fbej4xwoq4imaf5l39304m37;0;53,7;5,2;2024-06-30T23:04:06.432Z;2024-06-30T23:04:09Z;[{'id': 5092331645, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092331653, 'qualifierId': 213, 'value': '6.21'}, {'id': 5092331649, 'qualifierId': 141, 'value': '2.5'}, {'id': 5092331647, 'qualifierId': 140, 'value': '76.2'}, {'id': 5092331651, 'qualifierId': 212, 'value': '23.7'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;76,2;;;2,5;23,7;6,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;76,2;2,5;;;;;;;;0;0;22;Austin II;22;DR;1,0
2698775937;3;8;1;0;26;d0c07im4a6oj8qa7f1zlt3pqs;1;20,6;98,6;2024-06-30T23:04:10.409Z;2024-07-06T06:12:13Z;[{'id': 5095519493, 'qualifierId': 385}, {'id': 5092331743, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;drwrto2k40phpv6ei0ufnw26s;Interception;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;0;26;Sporting KC II;26;DC;1,0
2698775945;4;5;1;0;26;d0c07im4a6oj8qa7f1zlt3pqs;0;21,4;100,6;2024-06-30T23:04:10.576Z;2024-06-30T23:05:22Z;[{'id': 5092331773, 'qualifierId': 347}, {'id': 5092331899, 'qualifierId': 233, 'value': '11'}, {'id': 5092331771, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;drwrto2k40phpv6ei0ufnw26s;Out;;;;;;;;;;;;;;;;;1,0;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;0;26;Sporting KC II;26;DC;1,0
2698775929;11;5;1;0;26;7fbej4xwoq4imaf5l39304m37;1;78,6;-0,6;2024-06-30T23:04:10.576Z;2024-06-30T23:05:21Z;[{'id': 5092331703, 'qualifierId': 347}, {'id': 5092331783, 'qualifierId': 233, 'value': '4'}, {'id': 5092331701, 'qualifierId': 56, 'value': 'Right'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;drwrto2k40phpv6ei0ufnw26s;Out;;;;;;;;;;;;;;;;;1,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;0;26;Austin II;26;DR;1,0
2698776033;12;1;1;0;38;7fbej4xwoq4imaf5l39304m37;1;80,6;0,0;2024-06-30T23:04:22.050Z;2024-06-30T23:14:28Z;[{'id': 5092332229, 'qualifierId': 107}, {'id': 5092332235, 'qualifierId': 141, 'value': '7.9'}, {'id': 5092332237, 'qualifierId': 212, 'value': '14.5'}, {'id': 5092332239, 'qualifierId': 213, 'value': '0.44'}, {'id': 5092332233, 'qualifierId': 140, 'value': '93.1'}, {'id': 5092332231, 'qualifierId': 56, 'value': 'Right'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;93,1;;;7,9;14,5;0,44;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;93,1;7,9;;;;;;;;0;0;38;Austin II;38;DR;1,0
2698776041;13;1;1;0;41;7fbej4xwoq4imaf5l39304m37;0;97,5;12,6;2024-06-30T23:04:25.761Z;2024-07-06T06:12:42Z;[{'id': 5092332301, 'qualifierId': 233, 'value': '5'}, {'id': 5092332289, 'qualifierId': 141, 'value': '14.3'}, {'id': 5092332291, 'qualifierId': 212, 'value': '1.4'}, {'id': 5092332305, 'qualifierId': 286}, {'id': 5095519579, 'qualifierId': 20}, {'id': 5092332293, 'qualifierId': 213, 'value': '2.14'}, {'id': 5092332285, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092332287, 'qualifierId': 140, 'value': '96.8'}, {'id': 5092332281, 'qualifierId': 2}, {'id': 5095519577, 'qualifierId': 224}, {'id': 5092332299, 'qualifierId': 236}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;96,8;;;14,3;1,4;2,14;;;5,0;;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;96,8;14,3;;;;;;;;0;0;41;Austin II;41;AMR;1,0
2698776043;5;12;1;0;41;d0c07im4a6oj8qa7f1zlt3pqs;1;6,9;85,6;2024-06-30T23:04:25.861Z;2024-06-30T23:04:36Z;[{'id': 5092332589, 'qualifierId': 233, 'value': '13'}, {'id': 5092332297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092332295, 'qualifierId': 185}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;drwrto2k40phpv6ei0ufnw26s;Clearance;;;;;;;;;;;;;;;;;;13,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;0;41;Sporting KC II;41;DC;1,0
2698776063;6;6;1;0;43;d0c07im4a6oj8qa7f1zlt3pqs;0;6,0;85,7;2024-06-30T23:04:27.938Z;2024-07-06T06:13:20Z;[{'id': 5092332415, 'qualifierId': 73}, {'id': 5092332413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092332459, 'qualifierId': 233, 'value': '14'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;drwrto2k40phpv6ei0ufnw26s;Corner Awarded;;;;;;;;;;;;;;;;;;14,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;0;43;Sporting KC II;43;DC;1,0
2698776047;14;6;1;0;43;7fbej4xwoq4imaf5l39304m37;1;94,0;14,3;2024-06-30T23:04:27.938Z;2024-06-30T23:05:23Z;[{'id': 5092332367, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092332427, 'qualifierId': 233, 'value': '6'}, {'id': 5092332369, 'qualifierId': 75}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;drwrto2k40phpv6ei0ufnw26s;Corner Awarded;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;0;43;Austin II;43;AMR;1,0
2698776327;15;1;1;1;17;7fbej4xwoq4imaf5l39304m37;1;99,5;0,5;2024-06-30T23:05:01.778Z;2024-07-06T06:13:34Z;[{'id': 5092333783, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092333775, 'qualifierId': 2}, {'id': 5092333791, 'qualifierId': 212, 'value': '26.5'}, {'id': 5095519781, 'qualifierId': 20}, {'id': 5092333777, 'qualifierId': 6}, {'id': 5092333781, 'qualifierId': 224}, {'id': 5092334259, 'qualifierId': 210, 'value': '13'}, {'id': 5092334261, 'qualifierId': 154}, {'id': 5092333787, 'qualifierId': 141, 'value': '38.9'}, {'id': 5092333793, 'qualifierId': 213, 'value': '1.75'}, {'id': 5092333785, 'qualifierId': 140, 'value': '95.1'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;1,0;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;95,1;;;38,9;26,5;1,75;;;;;;1,0;1,0;1,0;;;;;1,0;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;95,1;38,9;;;;;;;;0;1;17;Austin II;77;AML;1,0
