id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_Resume;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Launch;value_Defensive;value_TakeOnSpace;value_Offensive;value_LowGkIntervention;value_KeeperThrow;value_Chipped;value_Assist;value_SwitchOfPlay;value_RegularPlay;value_BlockedX;value_GkX;value_IndividualPlay;value_Blocked;value_GoalmouthY;value_Assisted;value_BlockedY;value_RelatedEventId;value_LowLeft;value_GoalmouthZ;value_GkY;value_RightFooted;value_OutOfBoxDeepLeft;value_DefBlock;value_DeletedEventType;value_ThroughBall;value_TouchTypeClearance;value_LowCentre;value_FastBreak;value_NotAssisted;value_BoxCentre;value_ParriedSafe;value_OtherBodyPart;value_MediumGkIntervention;value_Standing;value_NotVisible;value_Head;value_OutOfPlay;value_TouchTypePass;value_IntendedTackleTarget;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_IntentionalAssist;value_BoxRight;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_IncorrectOutOfPlayDecision;value_HeadPass;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeControl;value_ShirtPull/Holding;value_OutOfBoxCentre;value_LeftFooted;value_FirstTouch;value_Diving;value_Hands;value_ParriedDanger;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistId;value_GkYTimeOfGoal;value_SmallBoxCentre;value_FantasyAssistTeam;value_GoalShotGameClock;value_BigChance;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_TakeOnOvertake;value_Handball;value_FlickOn;value_Volley;value_Right;value_Shove/Push;value_OutSwinger;value_Cross;value_CloseRightAndHigh;value_PullBack;value_SixYardBlocked;value_High;value_Dissent;value_YellowCard;value_Overrun;value_SoloRun;value_FollowsADribble;value_WeatherProblem;value_ClockAffecting;value_RefereeStop;value_Left;value_CornerTaken;value_InSwinger;value_FloatedCross;value_Straight;value_FromCorner;value_HighRight;value_RecklessOffence;value_HighLeft;value_FreeKick;value_TacticalFoul;value_Minutes;value_AdvantagePlayed;value_EndType;value_BoxLeft;value_OverArm;value_CloseLeft;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_Argument;value_Tactical;value_CoachId;value_HighGkIntervention;value_Collected;value_Reaching;value_DrivenCross;value_GkKickFromHands;value_Stooping;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_LowRight;value_Second(2Nd)OppositeRelatedEventId;value_NotPastGoalLine;value_35Centre;value_AerialFoul;value_GkHoof;value_CaptainChange;value_HighCentre;value_Tap;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716847495;48;61;1;4;56;4g68p0t2f5jzhzfr67i2rj1ex;0;73,2;93,6;2024-09-02T00:22:21.886Z;2024-09-02T00:22:33Z;[{'id': 5191956835, 'qualifierId': 56, 'value': 'Left'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;4;56;Carolina Core;296;FW;1,0
2716847615;42;5;1;4;57;2nnef9tr9g7m2s6n873qif95g;1;27,2;-1,0;2024-09-02T00:22:22.744Z;2024-09-02T02:37:56Z;[{'id': 5191957693, 'qualifierId': 347}, {'id': 5191957691, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191957719, 'qualifierId': 233, 'value': '49'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;f0dia5piqgbwjzx2j3vlbm2ok;Out;;;;;;;;;;;;;;;;49,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;4;57;New York RB II;297;DC;1,0
2716847507;49;5;1;4;57;4g68p0t2f5jzhzfr67i2rj1ex;0;72,8;101,0;2024-09-02T00:22:22.744Z;2024-09-02T02:37:56Z;[{'id': 5191957745, 'qualifierId': 233, 'value': '42'}, {'id': 5191956871, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191956877, 'qualifierId': 347}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;f0dia5piqgbwjzx2j3vlbm2ok;Out;;;;;;;;;;;;;;;;42,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;4;57;Carolina Core;297;FW;1,0
2716847653;43;1;1;5;17;2nnef9tr9g7m2s6n873qif95g;1;27,3;0,0;2024-09-02T00:22:42.087Z;2024-09-02T00:22:46Z;[{'id': 5191957901, 'qualifierId': 213, 'value': '2.65'}, {'id': 5191957899, 'qualifierId': 212, 'value': '11.0'}, {'id': 5191957895, 'qualifierId': 140, 'value': '18.1'}, {'id': 5191957891, 'qualifierId': 107}, {'id': 5191957893, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191957897, 'qualifierId': 141, 'value': '5.9'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;2,65;5,9;11,0;18,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;18,1;5,9;;;;;;;;0;5;17;New York RB II;317;DR;1,0
2716847663;44;1;1;5;20;2nnef9tr9g7m2s6n873qif95g;0;14,9;4,2;2024-09-02T00:22:45.862Z;2024-09-02T00:22:47Z;[{'id': 5191957973, 'qualifierId': 1}, {'id': 5191957971, 'qualifierId': 213, 'value': '5.98'}, {'id': 5191957969, 'qualifierId': 212, 'value': '12.8'}, {'id': 5191957959, 'qualifierId': 157}, {'id': 5191957965, 'qualifierId': 140, 'value': '26.5'}, {'id': 5191957963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191957967, 'qualifierId': 141, 'value': '0.0'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;5,98;0,0;12,8;26,5;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;26,5;0,0;;;;;;;;0;5;20;New York RB II;320;DC;1,0
2716847667;45;5;1;5;21;2nnef9tr9g7m2s6n873qif95g;0;27,0;-1,4;2024-09-02T00:22:46.986Z;2024-09-02T02:37:57Z;[{'id': 5191958551, 'qualifierId': 233, 'value': '50'}, {'id': 5191957991, 'qualifierId': 347}, {'id': 5191957989, 'qualifierId': 56, 'value': 'Back'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;f0dia5piqgbwjzx2j3vlbm2ok;Out;;;;;;;;;;;;;;;;50,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;5;21;New York RB II;321;DC;1,0
2716847761;50;5;1;5;21;4g68p0t2f5jzhzfr67i2rj1ex;1;73,0;101,4;2024-09-02T00:22:46.986Z;2024-09-02T02:37:56Z;[{'id': 5191958521, 'qualifierId': 347}, {'id': 5191958543, 'qualifierId': 233, 'value': '45'}, {'id': 5191958519, 'qualifierId': 56, 'value': 'Left'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;f0dia5piqgbwjzx2j3vlbm2ok;Out;;;;;;;;;;;;;;;;45,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;5;21;Carolina Core;321;FW;1,0
2716847777;51;1;1;5;35;4g68p0t2f5jzhzfr67i2rj1ex;1;79,8;100,0;2024-09-02T00:23:00.422Z;2024-09-02T00:23:02Z;[{'id': 5191958619, 'qualifierId': 140, 'value': '84.4'}, {'id': 5191958621, 'qualifierId': 141, 'value': '90.2'}, {'id': 5191958625, 'qualifierId': 213, 'value': '5.27'}, {'id': 5191958617, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191958623, 'qualifierId': 212, 'value': '9.2'}, {'id': 5191958615, 'qualifierId': 107}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;5,27;90,2;9,2;84,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;84,4;90,2;;;;;;;;0;5;35;Carolina Core;335;DC;1,0
2716847809;52;1;1;5;37;4g68p0t2f5jzhzfr67i2rj1ex;1;84,7;90,2;2024-09-02T00:23:02.270Z;2024-09-05T06:53:12Z;[{'id': 5191958795, 'qualifierId': 141, 'value': '94.5'}, {'id': 5191958791, 'qualifierId': 140, 'value': '79.8'}, {'id': 5191958801, 'qualifierId': 213, 'value': '2.62'}, {'id': 5191958797, 'qualifierId': 212, 'value': '5.9'}, {'id': 5196227003, 'qualifierId': 156}, {'id': 5191958789, 'qualifierId': 56, 'value': 'Left'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;2,62;94,5;5,9;79,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;79,8;94,5;;;;;;;;0;5;37;Carolina Core;337;FW;1,0
2716847813;53;1;1;5;40;4g68p0t2f5jzhzfr67i2rj1ex;0;80,9;90,8;2024-09-02T00:23:05.102Z;2024-09-02T00:23:05Z;[{'id': 5191958841, 'qualifierId': 212, 'value': '5.2'}, {'id': 5191958835, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191958837, 'qualifierId': 140, 'value': '85.1'}, {'id': 5191958839, 'qualifierId': 141, 'value': '86.8'}, {'id': 5191958843, 'qualifierId': 213, 'value': '5.73'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;5,73;86,8;5,2;85,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;85,1;86,8;;;;;;;;0;5;40;Carolina Core;340;DC;1,0
2716847817;46;49;1;5;41;2nnef9tr9g7m2s6n873qif95g;1;14,9;16,7;2024-09-02T00:23:06.359Z;2024-09-05T06:53:33Z;[];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;5;41;New York RB II;341;DC;1,0
2716847835;47;1;1;5;42;2nnef9tr9g7m2s6n873qif95g;0;16,0;17,8;2024-09-02T00:23:07.255Z;2024-09-02T00:23:08Z;[{'id': 5191958931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191958935, 'qualifierId': 141, 'value': '30.2'}, {'id': 5191958939, 'qualifierId': 213, 'value': '0.67'}, {'id': 5191958933, 'qualifierId': 140, 'value': '26.2'}, {'id': 5191958937, 'qualifierId': 212, 'value': '13.6'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;0,67;30,2;13,6;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;26,2;30,2;;;;;;;;0;5;42;New York RB II;342;DC;1,0
2717616215;814;49;1;5;42;4g68p0t2f5jzhzfr67i2rj1ex;1;80,5;64,5;2024-09-02T00:23:07.837Z;2024-09-05T06:53:48Z;[];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;5;42;Carolina Core;342;MC;1,0
2716847867;54;1;1;5;44;4g68p0t2f5jzhzfr67i2rj1ex;1;77,5;75,7;2024-09-02T00:23:09.558Z;2024-09-02T00:23:12Z;[{'id': 5191959121, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191959125, 'qualifierId': 141, 'value': '52.5'}, {'id': 5191959123, 'qualifierId': 140, 'value': '84.3'}, {'id': 5191959127, 'qualifierId': 212, 'value': '17.3'}, {'id': 5191959129, 'qualifierId': 213, 'value': '5.14'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;5,14;52,5;17,3;84,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;84,3;52,5;;;;;;;;0;5;44;Carolina Core;344;MC;1,0
2716847875;55;61;1;5;47;4g68p0t2f5jzhzfr67i2rj1ex;0;84,1;54,3;2024-09-02T00:23:12.727Z;2024-09-02T00:23:37Z;[{'id': 5191959173, 'qualifierId': 56, 'value': 'Center'}];afqry84j23xgkhqryrontj190;I. Kasule;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;5;47;Carolina Core;347;MR;1,0
2716847871;48;49;1;5;47;2nnef9tr9g7m2s6n873qif95g;1;13,4;53,5;2024-09-02T00:23:13.015Z;2024-09-02T00:23:13Z;[];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;5;47;New York RB II;347;DC;1,0
2716847895;49;1;1;5;48;2nnef9tr9g7m2s6n873qif95g;1;13,4;53,5;2024-09-02T00:23:13.543Z;2024-09-02T00:23:15Z;[{'id': 5191959271, 'qualifierId': 213, 'value': '3.27'}, {'id': 5191959267, 'qualifierId': 141, 'value': '51.7'}, {'id': 5191959263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191959269, 'qualifierId': 212, 'value': '9.3'}, {'id': 5191959265, 'qualifierId': 140, 'value': '4.6'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;3,27;51,7;9,3;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;4,6;51,7;;;;;;;;0;5;48;New York RB II;348;DC;1,0
2716847915;50;1;1;5;50;2nnef9tr9g7m2s6n873qif95g;0;4,5;51,7;2024-09-02T00:23:15.304Z;2024-09-02T00:23:17Z;[{'id': 5191959363, 'qualifierId': 141, 'value': '88.0'}, {'id': 5191959367, 'qualifierId': 213, 'value': '0.44'}, {'id': 5191959369, 'qualifierId': 1}, {'id': 5191959359, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191959365, 'qualifierId': 212, 'value': '57.6'}, {'id': 5191959361, 'qualifierId': 140, 'value': '54.1'}, {'id': 5191959357, 'qualifierId': 157}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;0,44;88,0;57,6;54,1;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;54,1;88,0;;;;;;;;0;5;50;New York RB II;350;GK;1,0
2716847945;56;1;1;5;51;4g68p0t2f5jzhzfr67i2rj1ex;0;45,3;16,4;2024-09-02T00:23:16.591Z;2024-09-05T06:54:41Z;[{'id': 5191959485, 'qualifierId': 212, 'value': '5.2'}, {'id': 5191959481, 'qualifierId': 140, 'value': '49.0'}, {'id': 5191959483, 'qualifierId': 141, 'value': '11.3'}, {'id': 5191959479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191959487, 'qualifierId': 213, 'value': '5.55'}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;5,55;11,3;5,2;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;49,0;11,3;;;;;;;;0;5;51;Carolina Core;351;DL;1,0
2716847977;52;61;1;5;52;2nnef9tr9g7m2s6n873qif95g;1;52,5;95,2;2024-09-02T00:23:17.796Z;2024-09-02T00:23:33Z;[{'id': 5191959717, 'qualifierId': 56, 'value': 'Left'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;5;52;New York RB II;352;FW;1,0
2716847973;51;5;1;5;53;2nnef9tr9g7m2s6n873qif95g;0;50,8;102,0;2024-09-02T00:23:18.919Z;2024-09-02T00:23:38Z;[{'id': 5191959701, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191959719, 'qualifierId': 233, 'value': '57'}, {'id': 5191959703, 'qualifierId': 347}, {'id': 5191960173, 'qualifierId': 361}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;f0dia5piqgbwjzx2j3vlbm2ok;Out;;;;;;;;;;;;;;;;57,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;5;53;New York RB II;353;GK;1,0
2716847947;57;5;1;5;53;4g68p0t2f5jzhzfr67i2rj1ex;1;49,2;-2,0;2024-09-02T00:23:18.919Z;2024-09-02T02:37:57Z;[{'id': 5191959495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191959497, 'qualifierId': 347}, {'id': 5191959735, 'qualifierId': 233, 'value': '51'}, {'id': 5191959987, 'qualifierId': 361}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;f0dia5piqgbwjzx2j3vlbm2ok;Out;;;;;;;;;;;;;;;;51,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;5;53;Carolina Core;353;DL;1,0
2716848069;58;1;1;6;13;4g68p0t2f5jzhzfr67i2rj1ex;1;49,3;0,0;2024-09-02T00:23:38.815Z;2024-09-02T00:23:51Z;[{'id': 5191960265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191960267, 'qualifierId': 140, 'value': '34.7'}, {'id': 5191960263, 'qualifierId': 107}, {'id': 5191960273, 'qualifierId': 213, 'value': '2.22'}, {'id': 5191960271, 'qualifierId': 212, 'value': '25.2'}, {'id': 5191960935, 'qualifierId': 189}, {'id': 5191960269, 'qualifierId': 141, 'value': '27.4'}, {'id': 5191960275, 'qualifierId': 1}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;2,22;27,4;25,2;34,7;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;34,7;27,4;;;;;;;;0;6;13;Carolina Core;373;DR;1,0
2716848083;59;1;1;6;15;4g68p0t2f5jzhzfr67i2rj1ex;1;34,7;27,4;2024-09-02T00:23:40.295Z;2024-09-02T00:23:52Z;[{'id': 5191960349, 'qualifierId': 140, 'value': '42.4'}, {'id': 5191960351, 'qualifierId': 141, 'value': '81.2'}, {'id': 5191960355, 'qualifierId': 213, 'value': '1.35'}, {'id': 5191960999, 'qualifierId': 189}, {'id': 5191960357, 'qualifierId': 1}, {'id': 5191960353, 'qualifierId': 212, 'value': '37.5'}, {'id': 5191960347, 'qualifierId': 56, 'value': 'Back'}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;1,35;81,2;37,5;42,4;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;42,4;81,2;;;;;;;;0;6;15;Carolina Core;375;DL;1,0
