id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_Resume;value_Involved;value_DirectionOfPlay;value_PassEndY;value_Angle;value_Zone;value_Length;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeClearance;value_BlockedPass;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_NextEventGoalKick;value_High;value_GoalKick;value_DeletedEventType;value_TouchTypeControl;value_SwitchOfPlay;value_PullBack;value_OutOfPlay;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_TakeOnOvertake;value_Left;value_CornerTaken;value_InSwinger;value_RightFooted;value_Cross;value_Head;value_LeftFooted;value_OutSwinger;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_GoalDisallowed;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_LayOff;value_Right;value_IndividualPlay;value_BlockedX;value_HitLeftPost;value_OutOfBoxCentre;value_GoalmouthZ;value_NotAssisted;value_LowLeft;value_GoalmouthY;value_HitWoodwork;value_RegularPlay;value_FirstTouch;value_BlockedY;value_LowGkIntervention;value_ParriedSafe;value_HitRightPost;value_Diving;value_Hands;value_Assist;value_IntentionalAssist;value_HighCentre;value_BoxCentre;value_FromCorner;value_Assisted;value_Standing;value_Collected;value_MediumGkIntervention;value_KeeperThrow;value_FlickOn;value_Low;value_LeadingToAttempt;value_CloseRight;value_GkY;value_GkX;value_RelatedError1Id;value_Handball;value_LowCentre;value_SetPiece;value_OverArm;value_Shove/Push;value_DrivenCross;value_Straight;value_AerialFoul;value_BoxLeft;value_Stooping;value_FastBreak;value_BigChance;value_Feet;value_Sliding;value_InjuredPlayerId;value_Injury;value_ThroughBall;value_GkXTimeOfGoal;value_1On1;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_Minutes;value_Overrun;value_ShirtPull/Holding;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CloseRightAndHigh;value_SwerveRight;value_BoxRight;value_LowRight;value_ParriedDanger;value_OtherBodyPart;value_PenaltyTakerId;value_Penalty;value_Dissent;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_Blocked;value_DefBlock;value_Unchallenged;value_LeadingToGoal;value_6SecondsViolation;value_ByWall;value_BlockedCross;value_Volley;value_LastLine;value_SmallBoxCentre;value_Strong;value_GkHoof;value_TacticalFoul;value_GkKickFromHands;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695487267;162;1;1;18;26;29nx7yxy1rdqv2oobqn5pjf8p;1;24,3;23,1;2024-06-09T23:22:25.293Z;2024-06-09T23:22:27Z;[{'id': 5074215561, 'qualifierId': 213, 'value': '1.73'}, {'id': 5074215553, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074215557, 'qualifierId': 141, 'value': '61.8'}, {'id': 5074215555, 'qualifierId': 140, 'value': '20.3'}, {'id': 5074215559, 'qualifierId': 212, 'value': '26.6'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;61,8;1,73;;26,6;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;20,3;61,8;;;;;;;;0;18;26;New York RB II;1106;DC;1,0
2695487277;163;1;1;18;28;29nx7yxy1rdqv2oobqn5pjf8p;1;22,0;62,4;2024-06-09T23:22:27.822Z;2024-06-09T23:22:31Z;[{'id': 5074215617, 'qualifierId': 141, 'value': '94.1'}, {'id': 5074215613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074215615, 'qualifierId': 140, 'value': '25.9'}, {'id': 5074215621, 'qualifierId': 213, 'value': '1.38'}, {'id': 5074215619, 'qualifierId': 212, 'value': '21.9'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;94,1;1,38;;21,9;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;25,9;94,1;;;;;;;;0;18;28;New York RB II;1108;DC;1,0
2695487283;164;3;1;18;32;29nx7yxy1rdqv2oobqn5pjf8p;1;25,8;89,6;2024-06-09T23:22:31.340Z;2024-06-14T16:11:09Z;[{'id': 5074215643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077059157, 'qualifierId': 464}, {'id': 5074215659, 'qualifierId': 233, 'value': '172'}, {'id': 5074215645, 'qualifierId': 285}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;dcc5k9yc25katpt9g5r6tyrro;Take On;;;;;;;;;;;;;;;;;;1,0;172,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;18;32;New York RB II;1112;DC;1,0
2695487279;172;45;1;18;32;4g68p0t2f5jzhzfr67i2rj1ex;0;74,2;10,4;2024-06-09T23:22:31.340Z;2024-06-09T23:22:35Z;[{'id': 5074215667, 'qualifierId': 233, 'value': '164'}, {'id': 5074215625, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074215627, 'qualifierId': 286}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;dcc5k9yc25katpt9g5r6tyrro;Challenge;;;;;;;;;;;;;;;;;;;164,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;18;32;Toronto II;1112;MR;1,0
2695487287;165;1;1;18;35;29nx7yxy1rdqv2oobqn5pjf8p;0;33,7;71,4;2024-06-09T23:22:34.348Z;2024-06-09T23:22:36Z;[{'id': 5074215673, 'qualifierId': 140, 'value': '22.3'}, {'id': 5074215677, 'qualifierId': 212, 'value': '15.7'}, {'id': 5074215671, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074215679, 'qualifierId': 213, 'value': '3.85'}, {'id': 5074215675, 'qualifierId': 141, 'value': '56.4'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;56,4;3,85;;15,7;22,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;22,3;56,4;;;;;;;;0;18;35;New York RB II;1115;DC;1,0
2696009467;844;59;1;18;36;29nx7yxy1rdqv2oobqn5pjf8p;0;23,5;56,8;2024-06-09T23:22:35.773Z;2024-06-14T16:12:18Z;[{'id': 5077059873, 'qualifierId': 56, 'value': 'Back'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dcc5k9yc25katpt9g5r6tyrro;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;18;36;New York RB II;1116;GK;1,0
2695487291;173;49;1;18;37;4g68p0t2f5jzhzfr67i2rj1ex;1;75,0;32,4;2024-06-09T23:22:36.758Z;2024-06-09T23:22:36Z;[];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;dcc5k9yc25katpt9g5r6tyrro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;18;37;Toronto II;1117;FW;1,0
2695487293;174;1;1;18;38;4g68p0t2f5jzhzfr67i2rj1ex;0;76,9;36,0;2024-06-09T23:22:37.702Z;2024-06-14T16:11:43Z;[{'id': 5077059323, 'qualifierId': 140, 'value': '76.5'}, {'id': 5077059345, 'qualifierId': 236}, {'id': 5077059327, 'qualifierId': 212, 'value': '1.6'}, {'id': 5074215695, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077059347, 'qualifierId': 286}, {'id': 5077059325, 'qualifierId': 141, 'value': '38.3'}, {'id': 5077059465, 'qualifierId': 233, 'value': '166'}, {'id': 5077059329, 'qualifierId': 213, 'value': '1.83'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;38,3;1,83;;1,6;76,5;;;;;166,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;76,5;38,3;;;;;;;;0;18;38;Toronto II;1118;FW;1,0
2695487299;166;74;1;18;38;29nx7yxy1rdqv2oobqn5pjf8p;1;21,9;64,6;2024-06-09T23:22:37.703Z;2024-06-14T16:11:44Z;[{'id': 5074215765, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077059469, 'qualifierId': 233, 'value': '174'}, {'id': 5074215767, 'qualifierId': 285}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dcc5k9yc25katpt9g5r6tyrro;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;174,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;18;38;New York RB II;1118;GK;1,0
2695487357;176;61;1;18;39;4g68p0t2f5jzhzfr67i2rj1ex;1;78,3;36,7;2024-06-09T23:22:38.791Z;2024-06-09T23:22:57Z;[{'id': 5074216075, 'qualifierId': 56, 'value': 'Center'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;dcc5k9yc25katpt9g5r6tyrro;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;18;39;Toronto II;1119;FW;1,0
2695487305;167;12;1;18;43;29nx7yxy1rdqv2oobqn5pjf8p;1;22,0;61,5;2024-06-09T23:22:42.668Z;2024-06-09T23:22:58Z;[{'id': 5074215825, 'qualifierId': 167}, {'id': 5074215803, 'qualifierId': 212, 'value': '45.1'}, {'id': 5074215805, 'qualifierId': 213, 'value': '5.01'}, {'id': 5074215799, 'qualifierId': 140, 'value': '34.4'}, {'id': 5074215801, 'qualifierId': 141, 'value': '0.0'}, {'id': 5074215797, 'qualifierId': 56, 'value': 'Back'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;dcc5k9yc25katpt9g5r6tyrro;Clearance;;;;;;;;;;0,0;5,01;;45,1;34,4;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;34,4;0,0;;;;;;;;0;18;43;New York RB II;1123;MC;1,0
2695487309;168;5;1;18;44;29nx7yxy1rdqv2oobqn5pjf8p;0;33,8;-1,8;2024-06-09T23:22:43.815Z;2024-06-09T23:22:56Z;[{'id': 5074216133, 'qualifierId': 233, 'value': '175'}, {'id': 5074215821, 'qualifierId': 347}, {'id': 5074215819, 'qualifierId': 56, 'value': 'Back'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;dcc5k9yc25katpt9g5r6tyrro;Out;;;;;;;;;;;;;;;;;;;175,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;18;44;New York RB II;1124;DC;1,0
2695487355;175;5;1;18;44;4g68p0t2f5jzhzfr67i2rj1ex;1;66,2;101,8;2024-06-09T23:22:43.815Z;2024-06-09T23:56:42Z;[{'id': 5074216091, 'qualifierId': 233, 'value': '168'}, {'id': 5074216071, 'qualifierId': 56, 'value': 'Left'}, {'id': 5074216073, 'qualifierId': 347}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;dcc5k9yc25katpt9g5r6tyrro;Out;;;;;;;;;;;;;;;;;;;168,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;18;44;Toronto II;1124;FW;1,0
2695487377;177;1;1;18;58;4g68p0t2f5jzhzfr67i2rj1ex;1;56,5;100,0;2024-06-09T23:22:57.566Z;2024-06-09T23:23:08Z;[{'id': 5074216183, 'qualifierId': 140, 'value': '43.4'}, {'id': 5074216187, 'qualifierId': 212, 'value': '22.8'}, {'id': 5074216191, 'qualifierId': 1}, {'id': 5074216179, 'qualifierId': 107}, {'id': 5074216185, 'qualifierId': 141, 'value': '74.8'}, {'id': 5074216375, 'qualifierId': 189}, {'id': 5074216181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074216189, 'qualifierId': 213, 'value': '4.07'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;74,8;4,07;;22,8;43,4;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;43,4;74,8;;;;;;;;0;18;58;Toronto II;1138;DC;1,0
2695487383;178;1;1;18;59;4g68p0t2f5jzhzfr67i2rj1ex;1;43,4;74,8;2024-06-09T23:22:58.401Z;2024-06-14T16:12:33Z;[{'id': 5074216217, 'qualifierId': 213, 'value': '4.75'}, {'id': 5074216211, 'qualifierId': 140, 'value': '44.2'}, {'id': 5077060153, 'qualifierId': 189}, {'id': 5074216213, 'qualifierId': 141, 'value': '41.6'}, {'id': 5074216215, 'qualifierId': 212, 'value': '22.6'}, {'id': 5074216209, 'qualifierId': 56, 'value': 'Back'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;41,6;4,75;;22,6;44,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;44,2;41,6;;;;;;;;0;18;59;Toronto II;1139;DC;1,0
2695487387;179;1;1;19;0;4g68p0t2f5jzhzfr67i2rj1ex;1;44,2;41,6;2024-06-09T23:22:59.310Z;2024-06-09T23:23:00Z;[{'id': 5074216237, 'qualifierId': 140, 'value': '60.5'}, {'id': 5074216239, 'qualifierId': 141, 'value': '8.9'}, {'id': 5074216241, 'qualifierId': 212, 'value': '28.1'}, {'id': 5074216235, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074216243, 'qualifierId': 213, 'value': '5.37'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;8,9;5,37;;28,1;60,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;60,5;8,9;;;;;;;;0;19;0;Toronto II;1140;DL;1,0
2695487395;180;1;1;19;1;4g68p0t2f5jzhzfr67i2rj1ex;1;61,3;8,5;2024-06-09T23:23:00.662Z;2024-06-09T23:23:03Z;[{'id': 5074216283, 'qualifierId': 141, 'value': '30.1'}, {'id': 5074216287, 'qualifierId': 213, 'value': '2.43'}, {'id': 5074216281, 'qualifierId': 140, 'value': '45.1'}, {'id': 5074216279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074216285, 'qualifierId': 212, 'value': '22.5'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;30,1;2,43;;22,5;45,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;45,1;30,1;;;;;;;;0;19;1;Toronto II;1141;DR;1,0
2695487407;181;1;1;19;4;4g68p0t2f5jzhzfr67i2rj1ex;1;45,3;30,3;2024-06-09T23:23:03.484Z;2024-06-09T23:23:07Z;[{'id': 5074216365, 'qualifierId': 212, 'value': '20.2'}, {'id': 5074216359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074216363, 'qualifierId': 141, 'value': '59.9'}, {'id': 5074216367, 'qualifierId': 213, 'value': '1.51'}, {'id': 5074216361, 'qualifierId': 140, 'value': '46.4'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;59,9;1,51;;20,2;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;46,4;59,9;;;;;;;;0;19;4;Toronto II;1144;DL;1,0
2695487413;182;1;1;19;10;4g68p0t2f5jzhzfr67i2rj1ex;1;53,1;57,8;2024-06-09T23:23:09.510Z;2024-06-09T23:23:11Z;[{'id': 5074216405, 'qualifierId': 141, 'value': '70.0'}, {'id': 5074216409, 'qualifierId': 213, 'value': '0.85'}, {'id': 5074216401, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074216407, 'qualifierId': 212, 'value': '11.0'}, {'id': 5074216403, 'qualifierId': 140, 'value': '60.0'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;70,0;0,85;;11,0;60,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;60,0;70,0;;;;;;;;0;19;10;Toronto II;1150;DC;1,0
2695487417;183;1;1;19;11;4g68p0t2f5jzhzfr67i2rj1ex;1;60,0;70,0;2024-06-09T23:23:10.943Z;2024-06-09T23:23:12Z;[{'id': 5074216445, 'qualifierId': 212, 'value': '6.5'}, {'id': 5074216441, 'qualifierId': 140, 'value': '54.3'}, {'id': 5074216447, 'qualifierId': 213, 'value': '3.54'}, {'id': 5074216439, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074216443, 'qualifierId': 141, 'value': '66.3'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;66,3;3,54;;6,5;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;54,3;66,3;;;;;;;;0;19;11;Toronto II;1151;MC;1,0
2695487435;184;1;1;19;15;4g68p0t2f5jzhzfr67i2rj1ex;0;52,7;56,7;2024-06-09T23:23:14.518Z;2024-06-09T23:23:18Z;[{'id': 5074216567, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074216571, 'qualifierId': 141, 'value': '0.0'}, {'id': 5074216565, 'qualifierId': 155}, {'id': 5074216575, 'qualifierId': 213, 'value': '5.49'}, {'id': 5074216577, 'qualifierId': 1}, {'id': 5074216573, 'qualifierId': 212, 'value': '55.1'}, {'id': 5074216569, 'qualifierId': 140, 'value': '89.6'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;0,0;5,49;;55,1;89,6;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;89,6;0,0;;;;;;;;0;19;15;Toronto II;1155;DC;1,0
2695487503;169;5;1;19;18;29nx7yxy1rdqv2oobqn5pjf8p;1;10,7;101,3;2024-06-09T23:23:18.088Z;2024-06-09T23:56:42Z;[{'id': 5074216925, 'qualifierId': 233, 'value': '185'}, {'id': 5074216907, 'qualifierId': 347}, {'id': 5074216905, 'qualifierId': 56, 'value': 'Back'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;dcc5k9yc25katpt9g5r6tyrro;Out;;;;;;;;;;;;;;;;;;;185,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;19;18;New York RB II;1158;FW;1,0
2695487437;185;5;1;19;18;4g68p0t2f5jzhzfr67i2rj1ex;0;89,3;-1,3;2024-06-09T23:23:18.088Z;2024-06-09T23:23:35Z;[{'id': 5074216591, 'qualifierId': 347}, {'id': 5074216589, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074216931, 'qualifierId': 233, 'value': '169'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dcc5k9yc25katpt9g5r6tyrro;Out;;;;;;;;;;;;;;;;;;;169,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;19;18;Toronto II;1158;DC;1,0
2695487527;170;1;1;19;35;29nx7yxy1rdqv2oobqn5pjf8p;1;11,5;100,0;2024-06-09T23:23:34.509Z;2024-06-09T23:23:39Z;[{'id': 5074217019, 'qualifierId': 213, 'value': '5.53'}, {'id': 5074217011, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074217021, 'qualifierId': 1}, {'id': 5074217015, 'qualifierId': 141, 'value': '76.3'}, {'id': 5074217009, 'qualifierId': 107}, {'id': 5074217017, 'qualifierId': 212, 'value': '24.6'}, {'id': 5074217013, 'qualifierId': 140, 'value': '28.6'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;76,3;5,53;;24,6;28,6;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;28,6;76,3;;;;;;;;0;19;35;New York RB II;1175;DC;1,0
