id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamFormation;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Zone;value_KickOff;value_Length;value_Angle;value_PassEndX;value_LongBall;value_Chipped;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_HeadPass;value_FlickOn;value_Offensive;value_Defensive;value_TouchTypeControl;value_IntendedTackleTarget;value_DeletedEventType;value_Left;value_Cross;value_CornerTaken;value_RightFooted;value_InSwinger;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_BlockedPass;value_LayOff;value_SwitchOfPlay;value_AttemptedTackle;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_TouchTypeClearance;value_RegularPlay;value_BoxCentre;value_GoalDisallowed;value_PlayersCaughtOffside;value_Indirect;value_Shove/Push;value_OutSwinger;value_LeftFooted;value_OutOfPlay;value_TakeOnSpace;value_LeadingToAttempt;value_IndividualPlay;value_RelatedError1Id;value_BoxDeepLeft;value_NotAssisted;value_GoalmouthZ;value_GkX;value_BigChance;value_GoalmouthY;value_GkY;value_Assist;value_OutOfBoxCentre;value_RelatedEventId;value_Assisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_InjuredPlayerId;value_Injury;value_TouchTypePass;value_IntentionalAssist;value_BoxLeft;value_Blocked;value_BlockedX;value_LowLeft;value_BlockedY;value_DefBlock;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BlockedCross;value_LowGkIntervention;value_SixYardBlocked;value_FirstTouch;value_SmallBoxLeft;value_High;value_NotVisible;value_Head;value_Right;value_SetPiece;value_Overrun;value_PullBack;value_LowCentre;value_Handball;value_TacticalFoul;value_YellowCard;value_Minutes;value_PersistentInfringement;value_GkHoof;value_EndType;value_Tactical;value_TimeWasting;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkKickFromHands;value_FromCorner;value_Hands;value_Collected;value_Standing;value_LeadingToGoal;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_SmallBoxCentre;value_Volley;value_HighCentre;value_HighLeft;value_HighGkIntervention;value_Reaching;value_AerialFoul;value_1On1;value_SwerveRight;value_HighRight;value_ParriedSafe;value_BoxRight;value_LowRight;value_ThroughBall;value_CloseHigh;value_Weak;value_CloseRight;value_SwerveLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2674881081;1;34;16;0;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-04-19T23:09:41.908Z;2024-04-20T00:03:54Z;[{'id': 4961979329, 'qualifierId': 59, 'value': '31, 33, 99, 43, 40, 72, 75, 49, 80, 41, 59, 52, 46, 50, 56, 64, 66, 71, 77, 94'}, {'id': 4962034629, 'qualifierId': 197, 'value': '15030'}, {'id': 4961979333, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4961979325, 'qualifierId': 30, 'value': 'brbc088u7sq9wh9d9gkonn5gq, 2dqtrnq0k1fphyw71yh41gvtg, 7zkzjmk1go1u2vi5qkqlmezu, dpedfgxin5nc4qmziaokpmiy2, 910fd7rfysvvfzp2s1ywna5pm, bbnk87q7t8pahznohwjjcvu5m, en6q7ddrr22sz6knipkbqhyw9, 3dyn7hheqvs3gm3m84jrra9lg, f2nvagw4mjjpn1ytj6rdl5ene, 5jigl7kp5d2i5ws1602jm7n1m, 9gswafduy82n4o6f0uk0khhck, 9kenrfar4jy606ll3s1rdk44, 9k050zmkegfu3gdw2b4g4uwwk, 9ulwk81vyj5rbz88h62i2ejv8, 92oqt9q51us5rpmqmvvrdso6i, 632mpv8dpnxjm69f8ip1e4l5g, up1kju28upwea6qzngeh7j84, 7h6a0x05z2laewfq7spicxwd0, 8bwjj53jwbsi0emx370uka5g4, 4eh46qse8ocmutobremniuolw'}, {'id': 4961979335, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4961979331, 'qualifierId': 130, 'value': '2'}, {'id': 4961979327, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 4962034627, 'qualifierId': 194, 'value': '910fd7rfysvvfzp2s1ywna5pm'}];;;;caukuaexyhvjmi693afqu6rdg;Team set up;;15030,0;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;0;Real Monarchs;0;;
2674882493;1;34;16;0;0;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-04-19T23:15:48.593Z;2024-04-20T00:15:35Z;[{'id': 4961987003, 'qualifierId': 59, 'value': '95, 51, 33, 41, 44, 32, 27, 92, 70, 47, 45, 12, 23, 37, 38, 54, 81, 88'}, {'id': 4961987001, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5'}, {'id': 4961987007, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4961987005, 'qualifierId': 130, 'value': '2'}, {'id': 4962048991, 'qualifierId': 194, 'value': 'bxnegxnynd1glae8g0vfigfvu'}, {'id': 4962034687, 'qualifierId': 197, 'value': '6183'}, {'id': 4961987009, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4961986999, 'qualifierId': 30, 'value': 'd8jipeh184bc6p9c0uervzytw, 48vc423tkz4mx7oql1ahqneac, asy97zdxk0352toy38huzk222, dzo2odov052991qseshgfruju, 8pl795qg2d886vtq8trzsucfe, 5gg2mxmy9ff40oku3s09gavl6, aqqbh1ugeh2f8jjiq8fu2qwru, bxnegxnynd1glae8g0vfigfvu, mm0bv35ngf0sqh2yx2eza4x6, es77zuezg8qvczh819uj6c844, 7ditqci7td8u4wj4dmirr3qzu, 17x0wwjg47boyx7jua6vqf0gk, 6d45ccicyo6dregi9cm4ad4kq, 5gl31qop7zlj9mfbtolvj7xuc, 6adi81qxodibea6d0hxa3qxas, 4dytdbcoh08mvuobsc31qvgbu, 3wkej06590b61lyqm7vt1kwes, 929ogu77f1e7edncwll3wv4t0'}];;;;caukuaexyhvjmi693afqu6rdg;Team set up;;6183,0;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;0;0;St. Louis City II;0;;
2674890969;2;32;1;0;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-04-20T00:04:33.641Z;2024-04-23T14:17:36Z;[{'id': 4962035055, 'qualifierId': 127, 'value': 'Right to Left'}];;;;caukuaexyhvjmi693afqu6rdg;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;0;Real Monarchs;0;;
2674890971;2;32;1;0;0;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-04-20T00:04:33.641Z;2024-04-20T00:04:36Z;[{'id': 4962035059, 'qualifierId': 127, 'value': 'Left to Right'}];;;;caukuaexyhvjmi693afqu6rdg;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;0;0;St. Louis City II;0;;
2674890975;3;1;1;0;0;cbip96wzs3jc2xadoluhhxotl;1;50,2;50,4;2024-04-20T00:04:33.699Z;2024-04-20T00:04:39Z;[{'id': 4962035067, 'qualifierId': 141, 'value': '62.2'}, {'id': 4962035063, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962035079, 'qualifierId': 279, 'value': 'S'}, {'id': 4962035071, 'qualifierId': 212, 'value': '22.3'}, {'id': 4962035075, 'qualifierId': 213, 'value': '2.77'}, {'id': 4962035065, 'qualifierId': 140, 'value': '30.4'}];es77zuezg8qvczh819uj6c844;D. Barker John;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;62,2;;;22,3;2,77;30,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;30,4;62,2;;;;;;;0;0;0;0;St. Louis City II;0;FW;1,0
2674890987;4;1;1;0;5;cbip96wzs3jc2xadoluhhxotl;1;31,9;61,1;2024-04-20T00:04:39.115Z;2024-04-20T01:05:54Z;[{'id': 4962035177, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962035183, 'qualifierId': 212, 'value': '38.5'}, {'id': 4962035187, 'qualifierId': 1}, {'id': 4962035175, 'qualifierId': 155}, {'id': 4962035181, 'qualifierId': 141, 'value': '8.8'}, {'id': 4962035185, 'qualifierId': 213, 'value': '5.11'}, {'id': 4962035179, 'qualifierId': 140, 'value': '46.0'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;8,8;;;38,5;5,11;46,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;46,0;8,8;;;;;;;0;0;0;5;St. Louis City II;5;DL;1,0
2674890993;5;1;1;0;8;cbip96wzs3jc2xadoluhhxotl;0;46,3;7,7;2024-04-20T00:04:41.850Z;2024-04-20T01:05:58Z;[{'id': 4962035239, 'qualifierId': 1}, {'id': 4962035227, 'qualifierId': 157}, {'id': 4962035235, 'qualifierId': 212, 'value': '35.1'}, {'id': 4962035231, 'qualifierId': 140, 'value': '79.1'}, {'id': 4962035237, 'qualifierId': 213, 'value': '6.09'}, {'id': 4962035233, 'qualifierId': 141, 'value': '0.0'}, {'id': 4962035229, 'qualifierId': 56, 'value': 'Right'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;0,0;;;35,1;6,09;79,1;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;79,1;0,0;;;;;;;0;0;0;8;St. Louis City II;8;MR;1,0
2674891007;3;5;1;0;10;dqx48fglv1l96cyrmjdod0xec;1;23,6;102,0;2024-04-20T00:04:43.995Z;2024-04-20T00:04:50Z;[{'id': 4962035313, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962035315, 'qualifierId': 347}, {'id': 4962035317, 'qualifierId': 233, 'value': '6'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;caukuaexyhvjmi693afqu6rdg;Out;;;;;;;;;;;;;;;;;;;1,0;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;10;Real Monarchs;10;DC;1,0
2674890995;6;5;1;0;10;cbip96wzs3jc2xadoluhhxotl;0;76,4;-2,0;2024-04-20T00:04:43.995Z;2024-04-20T00:15:11Z;[{'id': 4962035241, 'qualifierId': 56, 'value': 'Right'}, {'id': 4962035243, 'qualifierId': 347}, {'id': 4962035321, 'qualifierId': 233, 'value': '3'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;caukuaexyhvjmi693afqu6rdg;Out;;;;;;;;;;;;;;;;;;;1,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;0;10;St. Louis City II;10;MR;1,0
2674891019;4;1;1;0;15;dqx48fglv1l96cyrmjdod0xec;1;26,2;100,0;2024-04-20T00:04:49.626Z;2024-04-20T00:04:53Z;[{'id': 4962035377, 'qualifierId': 107}, {'id': 4962035383, 'qualifierId': 141, 'value': '86.6'}, {'id': 4962035387, 'qualifierId': 213, 'value': '4.02'}, {'id': 4962035379, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962035381, 'qualifierId': 140, 'value': '17.9'}, {'id': 4962035385, 'qualifierId': 212, 'value': '13.6'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;86,6;;;13,6;4,02;17,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;17,9;86,6;;;;;;;0;0;0;15;Real Monarchs;15;DC;1,0
2674891035;5;1;1;0;20;dqx48fglv1l96cyrmjdod0xec;1;18,2;83,5;2024-04-20T00:04:53.850Z;2024-04-20T00:04:56Z;[{'id': 4962035465, 'qualifierId': 213, 'value': '4.37'}, {'id': 4962035461, 'qualifierId': 141, 'value': '50.9'}, {'id': 4962035459, 'qualifierId': 140, 'value': '10.6'}, {'id': 4962035463, 'qualifierId': 212, 'value': '23.6'}, {'id': 4962035457, 'qualifierId': 56, 'value': 'Back'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;50,9;;;23,6;4,37;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;10,6;50,9;;;;;;;0;0;0;20;Real Monarchs;20;DC;1,0
2674891043;6;1;1;0;23;dqx48fglv1l96cyrmjdod0xec;1;12,8;48,8;2024-04-20T00:04:56.794Z;2024-04-20T00:05:00Z;[{'id': 4962035509, 'qualifierId': 213, 'value': '4.85'}, {'id': 4962035505, 'qualifierId': 141, 'value': '31.8'}, {'id': 4962035501, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962035507, 'qualifierId': 212, 'value': '11.7'}, {'id': 4962035503, 'qualifierId': 140, 'value': '14.3'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;31,8;;;11,7;4,85;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;14,3;31,8;;;;;;;0;0;0;23;Real Monarchs;23;GK;1,0
2674891057;7;1;1;0;26;dqx48fglv1l96cyrmjdod0xec;1;22,7;25,0;2024-04-20T00:05:00.442Z;2024-04-20T00:05:04Z;[{'id': 4962035571, 'qualifierId': 1}, {'id': 4962035567, 'qualifierId': 212, 'value': '33.2'}, {'id': 4962035563, 'qualifierId': 140, 'value': '54.2'}, {'id': 4962035559, 'qualifierId': 155}, {'id': 4962035569, 'qualifierId': 213, 'value': '6.19'}, {'id': 4962035565, 'qualifierId': 141, 'value': '20.6'}, {'id': 4962035561, 'qualifierId': 56, 'value': 'Right'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;20,6;;;33,2;6,19;54,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;54,2;20,6;;;;;;;0;0;0;26;Real Monarchs;26;DL;1,0
2674891059;8;1;1;0;30;dqx48fglv1l96cyrmjdod0xec;0;53,0;20,6;2024-04-20T00:05:03.898Z;2024-04-20T00:05:04Z;[{'id': 4962035579, 'qualifierId': 56, 'value': 'Center'}, {'id': 4962035581, 'qualifierId': 140, 'value': '55.4'}, {'id': 4962035585, 'qualifierId': 212, 'value': '3.0'}, {'id': 4962035575, 'qualifierId': 3}, {'id': 4962035583, 'qualifierId': 141, 'value': '23.0'}, {'id': 4962035587, 'qualifierId': 213, 'value': '0.57'}, {'id': 4962035577, 'qualifierId': 168}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;23,0;;;3,0;0,57;55,4;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;55,4;23,0;;;;;;;0;0;0;30;Real Monarchs;30;FW;1,0
2674891065;7;49;1;0;32;cbip96wzs3jc2xadoluhhxotl;1;35,6;78,5;2024-04-20T00:05:06.122Z;2024-04-20T01:06:05Z;[];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;caukuaexyhvjmi693afqu6rdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;0;32;St. Louis City II;32;DC;1,0
2674891081;8;1;1;0;32;cbip96wzs3jc2xadoluhhxotl;1;35,6;78,5;2024-04-20T00:05:06.361Z;2024-04-20T00:05:50Z;[{'id': 4962035651, 'qualifierId': 140, 'value': '46.6'}, {'id': 4962035653, 'qualifierId': 141, 'value': '77.5'}, {'id': 4962035657, 'qualifierId': 213, 'value': '6.22'}, {'id': 4962035655, 'qualifierId': 212, 'value': '11.6'}, {'id': 4962035649, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;77,5;;;11,6;6,22;46,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;46,6;77,5;;;;;;;0;0;0;32;St. Louis City II;32;DC;1,0
2674891087;9;1;1;0;33;cbip96wzs3jc2xadoluhhxotl;1;45,9;78,0;2024-04-20T00:05:07.066Z;2024-04-20T01:06:15Z;[{'id': 4962035699, 'qualifierId': 141, 'value': '45.6'}, {'id': 4962035695, 'qualifierId': 56, 'value': 'Center'}, {'id': 4962035703, 'qualifierId': 213, 'value': '5.12'}, {'id': 4962035697, 'qualifierId': 140, 'value': '54.9'}, {'id': 4962035701, 'qualifierId': 212, 'value': '24.0'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;45,6;;;24,0;5,12;54,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;54,9;45,6;;;;;;;0;0;0;33;St. Louis City II;33;MC;1,0
2674891091;10;50;1;0;34;cbip96wzs3jc2xadoluhhxotl;1;57,1;55,8;2024-04-20T00:05:08.248Z;2024-04-20T00:05:11Z;[{'id': 4962035713, 'qualifierId': 56, 'value': 'Center'}, {'id': 4962035715, 'qualifierId': 286}, {'id': 4962035759, 'qualifierId': 233, 'value': '9'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;caukuaexyhvjmi693afqu6rdg;Dispossessed;;;;;;;;;;;;;;;;;;;;9,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;0;34;St. Louis City II;34;MR;1,0
2674891077;9;7;1;0;34;dqx48fglv1l96cyrmjdod0xec;1;42,9;44,2;2024-04-20T00:05:08.249Z;2024-04-23T14:29:27Z;[{'id': 4962035643, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962035645, 'qualifierId': 285}, {'id': 4974958763, 'qualifierId': 383}, {'id': 4962035751, 'qualifierId': 233, 'value': '10'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;caukuaexyhvjmi693afqu6rdg;Tackle;;;;;;;;;;;;;;;;;;;;10,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;34;Real Monarchs;34;ML;1,0
2674891083;10;49;1;0;35;dqx48fglv1l96cyrmjdod0xec;1;38,1;31,6;2024-04-20T00:05:09.049Z;2024-04-20T00:05:09Z;[];9gswafduy82n4o6f0uk0khhck;M. Joyner;;caukuaexyhvjmi693afqu6rdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;35;Real Monarchs;35;ML;1,0
2677289511;854;83;1;0;35;cbip96wzs3jc2xadoluhhxotl;1;55,0;50,4;2024-04-20T00:05:09.243Z;2024-04-23T14:30:05Z;[{'id': 4974959319, 'qualifierId': 399, 'value': '9gswafduy82n4o6f0uk0khhck'}];dzo2odov052991qseshgfruju;D. Iskenderian;;caukuaexyhvjmi693afqu6rdg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;0;35;St. Louis City II;35;MC;1,0
2674891097;11;1;1;0;36;dqx48fglv1l96cyrmjdod0xec;1;47,3;47,0;2024-04-20T00:05:10.010Z;2024-04-23T14:30:17Z;[{'id': 4962035769, 'qualifierId': 141, 'value': '56.8'}, {'id': 4962035773, 'qualifierId': 213, 'value': '2.74'}, {'id': 4962035771, 'qualifierId': 212, 'value': '16.9'}, {'id': 4962035767, 'qualifierId': 140, 'value': '32.5'}, {'id': 4962035765, 'qualifierId': 56, 'value': 'Back'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;56,8;;;16,9;2,74;32,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;32,5;56,8;;;;;;;0;0;0;36;Real Monarchs;36;ML;1,0
2674891101;12;1;1;0;38;dqx48fglv1l96cyrmjdod0xec;1;30,8;56,9;2024-04-20T00:05:12.474Z;2024-04-20T00:05:15Z;[{'id': 4962035815, 'qualifierId': 213, 'value': '1.19'}, {'id': 4962035809, 'qualifierId': 140, 'value': '36.8'}, {'id': 4962035811, 'qualifierId': 141, 'value': '80.2'}, {'id': 4962035807, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962035813, 'qualifierId': 212, 'value': '17.1'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;80,2;;;17,1;1,19;36,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;36,8;80,2;;;;;;;0;0;0;38;Real Monarchs;38;DC;1,0
