teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
c7c4wwva2u1vb3rr7rwava044;Inter Miami II;Inter Miami II;Inter Miami CF II;MIA;home;USA;dqeujsqevk58ugb3si5su4fmc;1;4
erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;Atlanta Utd II;Atlanta United 2;ATL;away;USA;dqeujsqevk58ugb3si5su4fmc;0;1
