id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Captain;value_TeamKit;value_TeamFormation;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_Angle;value_PassEndX;value_KickOff;value_LongBall;value_Launch;value_Direct;value_Foul;value_AerialFoul;value_Defensive;value_OppositeRelatedEventId;value_DeletedEventType;value_Offensive;value_HeadPass;value_FreeKickTaken;value_Chipped;value_Shove/Push;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TouchTypeClearance;value_Cross;value_RightFooted;value_OutSwinger;value_MediumGkIntervention;value_NotVisible;value_KeeperThrow;value_LeftFooted;value_OutOfPlay;value_TouchTypePass;value_ShirtPull/Holding;value_Overrun;value_TakeOnOvertake;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_Assist;value_IntentionalAssist;value_InSwinger;value_Assisted;value_BoxCentre;value_RelatedEventId;value_GkY;value_GoalmouthY;value_FirstTouch;value_SetPiece;value_Head;value_GkX;value_CloseHigh;value_GoalmouthZ;value_TouchTypeControl;value_HighClaim;value_TimeWasting;value_YellowCard;value_IntendedTackleTarget;value_FlickOn;value_TakeOnSpace;value_BlockedPass;value_SwerveLeft;value_CloseLeft;value_RegularPlay;value_BoxRight;value_High;value_VideoCoverageLost;value_Injury;value_InjuredPlayerId;value_RecklessOffence;value_PenaltyTakerId;value_Penalty;value_Handball;value_Right;value_Diving;value_Scored;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_LowLeft;value_FantasyAssistId;value_GoalShotGameClock;value_BigChance;value_NotAssisted;value_LowCentre;value_BlockedX;value_BlockedY;value_IndividualPlay;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_HighCentre;value_Hands;value_ParriedDanger;value_HighGkIntervention;value_SmallBoxLeft;value_Volley;value_Left;value_Defensive1V1;value_Minutes;value_PlayersCaughtOffside;value_Indirect;value_LowGkIntervention;value_PullBack;value_EndType;value_Stooping;value_Fumble;value_GkKickFromHands;value_SwitchOfPlay;value_LowRight;value_HighRight;value_BoxDeepRight;value_ParriedSafe;value_CornerTaken;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_TacticalFoul;value_BoxLeft;value_OverArm;value_OtherBodyPart;value_Sliding;value_BoxDeepLeft;value_RefereeDelay;value_DrinksBreak;value_ThroughBall;value_GkHoof;value_ThrowInSetPiece;value_LastLine;value_CaptainChange;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701568187;82;1;1;8;8;cwnjxlibb02fuh0vwgvac6h45;1;51,0;48,3;2024-07-17T22:42:13.028Z;2024-07-26T11:38:50Z;[{'id': 5107592583, 'qualifierId': 140, 'value': '62.9'}, {'id': 5107592591, 'qualifierId': 1}, {'id': 5107592585, 'qualifierId': 141, 'value': '94.1'}, {'id': 5107592589, 'qualifierId': 213, 'value': '1.19'}, {'id': 5107592581, 'qualifierId': 56, 'value': 'Left'}, {'id': 5107592587, 'qualifierId': 212, 'value': '33.6'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;33,6;94,1;;1,19;62,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;62,9;94,1;;;;;;;;0;8;8;Carolina Core;488;MC;1,0
2701568203;83;1;1;8;12;cwnjxlibb02fuh0vwgvac6h45;1;60,7;83,6;2024-07-17T22:42:16.484Z;2024-07-26T11:38:57Z;[{'id': 5107592675, 'qualifierId': 213, 'value': '6.09'}, {'id': 5107592665, 'qualifierId': 155}, {'id': 5107592673, 'qualifierId': 212, 'value': '37.7'}, {'id': 5107592671, 'qualifierId': 141, 'value': '72.9'}, {'id': 5107592669, 'qualifierId': 140, 'value': '95.9'}, {'id': 5107592677, 'qualifierId': 1}, {'id': 5107592667, 'qualifierId': 56, 'value': 'Center'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;37,7;72,9;;6,09;95,9;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;95,9;72,9;;;;;;;;0;8;12;Carolina Core;492;FWL;1,0
2701568209;84;1;1;8;16;cwnjxlibb02fuh0vwgvac6h45;1;98,6;73,2;2024-07-17T22:42:20.644Z;2024-07-26T11:39:05Z;[{'id': 5107592705, 'qualifierId': 140, 'value': '83.4'}, {'id': 5107592703, 'qualifierId': 56, 'value': 'Left'}, {'id': 5107592707, 'qualifierId': 141, 'value': '96.9'}, {'id': 5107592711, 'qualifierId': 213, 'value': '2.35'}, {'id': 5107592709, 'qualifierId': 212, 'value': '22.7'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;22,7;96,9;;2,35;83,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;83,4;96,9;;;;;;;;0;8;16;Carolina Core;496;FW;1,0
2701568227;85;1;1;8;18;cwnjxlibb02fuh0vwgvac6h45;1;83,3;96,9;2024-07-17T22:42:22.868Z;2024-07-17T22:42:25Z;[{'id': 5107592793, 'qualifierId': 141, 'value': '91.7'}, {'id': 5107592789, 'qualifierId': 56, 'value': 'Left'}, {'id': 5107592795, 'qualifierId': 212, 'value': '7.8'}, {'id': 5107592791, 'qualifierId': 140, 'value': '76.7'}, {'id': 5107592797, 'qualifierId': 213, 'value': '3.61'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;7,8;91,7;;3,61;76,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;76,7;91,7;;;;;;;;0;8;18;Carolina Core;498;FWL;1,0
2701568233;86;1;1;8;21;cwnjxlibb02fuh0vwgvac6h45;1;76,1;91,4;2024-07-17T22:42:25.700Z;2024-07-17T22:42:27Z;[{'id': 5107592837, 'qualifierId': 213, 'value': '6.03'}, {'id': 5107592831, 'qualifierId': 140, 'value': '86.4'}, {'id': 5107592829, 'qualifierId': 56, 'value': 'Left'}, {'id': 5107592833, 'qualifierId': 141, 'value': '87.2'}, {'id': 5107592835, 'qualifierId': 212, 'value': '11.2'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;11,2;87,2;;6,03;86,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;86,4;87,2;;;;;;;;0;8;21;Carolina Core;501;DML;1,0
2701568235;87;1;1;8;22;cwnjxlibb02fuh0vwgvac6h45;1;86,3;83,8;2024-07-17T22:42:26.580Z;2024-07-26T11:39:21Z;[{'id': 5107592841, 'qualifierId': 56, 'value': 'Left'}, {'id': 5107592845, 'qualifierId': 141, 'value': '82.4'}, {'id': 5107592843, 'qualifierId': 140, 'value': '79.1'}, {'id': 5107592849, 'qualifierId': 213, 'value': '3.27'}, {'id': 5107592847, 'qualifierId': 212, 'value': '7.6'}, {'id': 5107592855, 'qualifierId': 156}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;7,6;82,4;;3,27;79,1;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;79,1;82,4;;;;;;;;0;8;22;Carolina Core;502;FW;1,0
2701568245;88;1;1;8;23;cwnjxlibb02fuh0vwgvac6h45;1;78,9;84,4;2024-07-17T22:42:28.084Z;2024-07-17T22:42:31Z;[{'id': 5107592879, 'qualifierId': 56, 'value': 'Left'}, {'id': 5107592887, 'qualifierId': 213, 'value': '6.05'}, {'id': 5107592881, 'qualifierId': 140, 'value': '90.4'}, {'id': 5107592883, 'qualifierId': 141, 'value': '80.2'}, {'id': 5107592885, 'qualifierId': 212, 'value': '12.4'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;12,4;80,2;;6,05;90,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;90,4;80,2;;;;;;;;0;8;23;Carolina Core;503;DML;1,0
2701568257;89;1;1;8;27;cwnjxlibb02fuh0vwgvac6h45;1;93,7;73,0;2024-07-17T22:42:31.300Z;2024-07-26T11:39:38Z;[{'id': 5107592955, 'qualifierId': 56, 'value': 'Right'}, {'id': 5107592959, 'qualifierId': 141, 'value': '13.1'}, {'id': 5107592957, 'qualifierId': 140, 'value': '96.2'}, {'id': 5107592963, 'qualifierId': 213, 'value': '4.78'}, {'id': 5107592965, 'qualifierId': 1}, {'id': 5107592961, 'qualifierId': 212, 'value': '40.8'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;40,8;13,1;;4,78;96,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;96,2;13,1;;;;;;;;0;8;27;Carolina Core;507;FW;1,0
2703369453;816;3;1;8;29;cwnjxlibb02fuh0vwgvac6h45;1;98,0;10,4;2024-07-17T22:42:34.275Z;2024-07-26T12:12:47Z;[{'id': 5117700303, 'qualifierId': 56, 'value': 'Right'}, {'id': 5117700309, 'qualifierId': 465}, {'id': 5117700307, 'qualifierId': 286}, {'id': 5117711507, 'qualifierId': 233, 'value': '856'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;e3p6at0deir9vonoz5u7igmxg;Take On;;;;;;;;;;;;;;;;;;;;;;856,0;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;8;29;Carolina Core;509;FWR;1,0
2703369455;856;45;1;8;29;2nnef9tr9g7m2s6n873qif95g;0;2,0;89,6;2024-07-17T22:42:34.275Z;2024-07-26T11:42:49Z;[{'id': 5117700317, 'qualifierId': 233, 'value': '816'}, {'id': 5117700315, 'qualifierId': 285}, {'id': 5117700311, 'qualifierId': 56, 'value': 'Back'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;e3p6at0deir9vonoz5u7igmxg;Challenge;;;;;;;;;;;;;;;;;;;;;1,0;816,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;8;29;Chattanooga;509;DML;1,0
2701568251;81;43;1;8;30;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-07-17T22:42:34.513Z;2024-07-17T22:43:01Z;[{'id': 5107593387, 'qualifierId': 144, 'value': '3'}, {'id': 5107592915, 'qualifierId': 285, 'value': '0'}, {'id': 5107593067, 'qualifierId': 233, 'value': '90'}, {'id': 5107592913, 'qualifierId': 56, 'value': 'Back'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;e3p6at0deir9vonoz5u7igmxg;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;90,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;8;30;Chattanooga;510;DML;1,0
2701568271;90;43;1;8;30;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-17T22:42:34.514Z;2024-07-17T22:43:03Z;[{'id': 5107593023, 'qualifierId': 286, 'value': '0'}, {'id': 5107593425, 'qualifierId': 144, 'value': '7'}, {'id': 5107593021, 'qualifierId': 56, 'value': 'Right'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;e3p6at0deir9vonoz5u7igmxg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;7,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;8;30;Carolina Core;510;FWR;1,0
2701568275;91;4;1;8;33;cwnjxlibb02fuh0vwgvac6h45;1;96,0;15,7;2024-07-17T22:42:37.808Z;2024-07-17T22:42:39Z;[{'id': 5107593097, 'qualifierId': 56, 'value': 'Right'}, {'id': 5107593101, 'qualifierId': 265}, {'id': 5107593099, 'qualifierId': 152}, {'id': 5107593127, 'qualifierId': 233, 'value': '82'}, {'id': 5107593095, 'qualifierId': 13}, {'id': 5107593103, 'qualifierId': 286}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;e3p6at0deir9vonoz5u7igmxg;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;;;82,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;8;33;Carolina Core;513;FWR;1,0
2701568269;82;4;1;8;33;2nnef9tr9g7m2s6n873qif95g;0;4,0;84,3;2024-07-17T22:42:37.809Z;2024-07-17T22:42:39Z;[{'id': 5107593077, 'qualifierId': 265}, {'id': 5107593133, 'qualifierId': 233, 'value': '91'}, {'id': 5107593075, 'qualifierId': 152}, {'id': 5107593071, 'qualifierId': 13}, {'id': 5107593079, 'qualifierId': 285}, {'id': 5107593073, 'qualifierId': 56, 'value': 'Back'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;e3p6at0deir9vonoz5u7igmxg;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;91,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;8;33;Chattanooga;513;DML;1,0
2701568383;92;1;1;9;13;cwnjxlibb02fuh0vwgvac6h45;1;96,7;13,5;2024-07-17T22:43:17.669Z;2024-07-26T11:43:54Z;[{'id': 5107593735, 'qualifierId': 152}, {'id': 5107593729, 'qualifierId': 2}, {'id': 5107593733, 'qualifierId': 155}, {'id': 5107593743, 'qualifierId': 212, 'value': '27.1'}, {'id': 5107593745, 'qualifierId': 213, 'value': '1.73'}, {'id': 5107593731, 'qualifierId': 5}, {'id': 5107593739, 'qualifierId': 140, 'value': '92.5'}, {'id': 5107594047, 'qualifierId': 210, 'value': '13'}, {'id': 5107594049, 'qualifierId': 154}, {'id': 5107593737, 'qualifierId': 56, 'value': 'Center'}, {'id': 5107593741, 'qualifierId': 141, 'value': '52.8'}, {'id': 5117700703, 'qualifierId': 72}, {'id': 5117700701, 'qualifierId': 223}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;1,0;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;27,1;52,8;;1,73;92,5;;;;1,0;;;;;;;;1,0;1,0;;;;;;1,0;;;;;;1,0;;;;;;;;;;13,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;92,5;52,8;;;;;;;;0;9;13;Carolina Core;553;FWR;1,0
2701568385;93;13;1;9;15;cwnjxlibb02fuh0vwgvac6h45;1;92,3;52,8;2024-07-17T22:43:19.764Z;2024-07-26T11:44:10Z;[{'id': 5107594053, 'qualifierId': 29}, {'id': 5107593753, 'qualifierId': 17}, {'id': 5107594055, 'qualifierId': 154}, {'id': 5107593755, 'qualifierId': 56, 'value': 'Center'}, {'id': 5107594057, 'qualifierId': 55, 'value': '92'}, {'id': 5107594067, 'qualifierId': 231, 'value': '50.7'}, {'id': 5107594061, 'qualifierId': 102, 'value': '52.8'}, {'id': 5107593935, 'qualifierId': 328}, {'id': 5107593929, 'qualifierId': 24}, {'id': 5107593931, 'qualifierId': 15}, {'id': 5107594065, 'qualifierId': 230, 'value': '98.5'}, {'id': 5117700797, 'qualifierId': 85}, {'id': 5107594063, 'qualifierId': 103, 'value': '59.7'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;e3p6at0deir9vonoz5u7igmxg;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;92,0;50,7;52,8;1,0;1,0;1,0;98,5;1,0;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;52,8;59.7;92,0;6zuton58biybp7ge3mpc17alm;;0;9;15;Carolina Core;555;FWL;1,0
2701568377;83;5;1;9;16;2nnef9tr9g7m2s6n873qif95g;1;-0,6;47,8;2024-07-17T22:43:20.416Z;2024-07-17T22:43:23Z;[{'id': 5107593771, 'qualifierId': 233, 'value': '94'}, {'id': 5107593693, 'qualifierId': 346}, {'id': 5107593691, 'qualifierId': 56, 'value': 'Back'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;e3p6at0deir9vonoz5u7igmxg;Out;;;;;;;;;;;;;;;;;;;;;;94,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;9;16;Chattanooga;556;GK;1,0
2701568389;94;5;1;9;16;cwnjxlibb02fuh0vwgvac6h45;0;100,6;52,2;2024-07-17T22:43:20.416Z;2024-07-17T23:04:45Z;[{'id': 5107593767, 'qualifierId': 56, 'value': 'Center'}, {'id': 5107593779, 'qualifierId': 233, 'value': '83'}, {'id': 5107593769, 'qualifierId': 346}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;e3p6at0deir9vonoz5u7igmxg;Out;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;9;16;Carolina Core;556;FWL;1,0
2701568431;84;1;1;9;29;2nnef9tr9g7m2s6n873qif95g;1;4,1;46,9;2024-07-17T22:43:33.821Z;2024-07-17T22:43:39Z;[{'id': 5107594027, 'qualifierId': 212, 'value': '26.4'}, {'id': 5107594021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5107594033, 'qualifierId': 237}, {'id': 5107594029, 'qualifierId': 213, 'value': '0.44'}, {'id': 5107594025, 'qualifierId': 141, 'value': '63.4'}, {'id': 5107594115, 'qualifierId': 189}, {'id': 5107594019, 'qualifierId': 124}, {'id': 5107594023, 'qualifierId': 140, 'value': '26.9'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;26,4;63,4;;0,44;26,9;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;26,9;63,4;;;;;;;;0;9;29;Chattanooga;569;GK;1,0
2701568433;85;1;1;9;31;2nnef9tr9g7m2s6n873qif95g;1;27,0;63,3;2024-07-17T22:43:35.555Z;2024-07-17T22:43:36Z;[{'id': 5107594035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5107594039, 'qualifierId': 141, 'value': '92.0'}, {'id': 5107594037, 'qualifierId': 140, 'value': '22.4'}, {'id': 5107594043, 'qualifierId': 213, 'value': '1.81'}, {'id': 5107594041, 'qualifierId': 212, 'value': '20.1'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;20,1;92,0;;1,81;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;22,4;92,0;;;;;;;;0;9;31;Chattanooga;571;DMC;1,0
2701568443;86;1;1;9;32;2nnef9tr9g7m2s6n873qif95g;1;22,3;92,1;2024-07-17T22:43:36.414Z;2024-07-17T22:43:39Z;[{'id': 5107594097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5107594099, 'qualifierId': 140, 'value': '10.5'}, {'id': 5107594103, 'qualifierId': 212, 'value': '15.8'}, {'id': 5107594105, 'qualifierId': 213, 'value': '3.81'}, {'id': 5107594101, 'qualifierId': 141, 'value': '77.8'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;15,8;77,8;;3,81;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;10,5;77,8;;;;;;;;0;9;32;Chattanooga;572;DML;1,0
2701568449;87;1;1;9;35;2nnef9tr9g7m2s6n873qif95g;1;12,1;73,8;2024-07-17T22:43:40.211Z;2024-07-17T22:43:43Z;[{'id': 5107594153, 'qualifierId': 141, 'value': '24.0'}, {'id': 5107594155, 'qualifierId': 212, 'value': '34.2'}, {'id': 5107594149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5107594159, 'qualifierId': 1}, {'id': 5107594151, 'qualifierId': 140, 'value': '16.9'}, {'id': 5107594157, 'qualifierId': 213, 'value': '4.86'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;34,2;24,0;;4,86;16,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;16,9;24,0;;;;;;;;0;9;35;Chattanooga;575;DC;1,0
2701568455;88;1;1;9;39;2nnef9tr9g7m2s6n873qif95g;1;16,9;23,7;2024-07-17T22:43:43.772Z;2024-07-17T22:43:45Z;[{'id': 5107594215, 'qualifierId': 213, 'value': '2.09'}, {'id': 5107594213, 'qualifierId': 212, 'value': '20.5'}, {'id': 5107594211, 'qualifierId': 141, 'value': '49.9'}, {'id': 5107594209, 'qualifierId': 140, 'value': '7.2'}, {'id': 5107594207, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;e3p6at0deir9vonoz5u7igmxg;Pass;;;;;;;;;;20,5;49,9;;2,09;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;7,2;49,9;;;;;;;;0;9;39;Chattanooga;579;DC;1,0
