id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_Resume;value_Involved;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Chipped;value_Offensive;value_Defensive;value_HeadPass;value_OutSwinger;value_Cross;value_RightFooted;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_TouchTypeControl;value_DrivenCross;value_Straight;value_OutOfPlay;value_LayOff;value_BlockedPass;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_IntentionalAssist;value_Assist;value_FromCorner;value_Assisted;value_GoalmouthY;value_IndividualPlay;value_OutOfBoxCentre;value_GoalmouthZ;value_RelatedEventId;value_HighRight;value_BlockedY;value_BlockedX;value_FirstTouch;value_Hands;value_Standing;value_Collected;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_TakeOnSpace;value_TakeOnOvertake;value_Blocked;value_GkY;value_GkX;value_RegularPlay;value_LowCentre;value_DefBlock;value_LeftFooted;value_TouchTypeClearance;value_FlickOn;value_TouchTypePass;value_Direct;value_Shove/Push;value_Foul;value_NotVisible;value_FreeKickTaken;value_BoxRight;value_BlockedClearance;value_OtherObstacle;value_VideoCoverageLost;value_Overrun;value_ShirtPull/Holding;value_AttemptedTackle;value_Head;value_InSwinger;value_BoxCentre;value_High;value_LowGkIntervention;value_OverArm;value_LeadingToAttempt;value_RelatedError1Id;value_BigChance;value_CloseLeft;value_NotAssisted;value_SwitchOfPlay;value_OverhitCross;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BoxDeepRight;value_NotPastGoalLine;value_BoxLeft;value_HighClaim;value_HighGkIntervention;value_Injury;value_InjuredPlayerId;value_LowLeft;value_Diving;value_ThroughBall;value_Minutes;value_EndType;value_Tap;value_FreeKick;value_CloseHigh;value_FastBreak;value_PlayersCaughtOffside;value_GoalDisallowed;value_EndOfOffside;value_Indirect;value_YellowCard;value_TacticalFoul;value_LowRight;value_ParriedSafe;value_Dissent;value_1On1;value_Feet;value_ParriedDanger;value_Sliding;value_Reaching;value_MisHit;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkKickFromHands;value_Review;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721314875;1;34;16;0;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-15T23:14:03.438Z;2024-09-16T02:25:24Z;[{'id': 5216741945, 'qualifierId': 194, 'value': '4wu5ystem7t4d7veep83j2qne'}, {'id': 5216414021, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5216414023, 'qualifierId': 59, 'value': '31, 22, 53, 56, 34, 35, 24, 40, 90, 80, 27, 78, 42, 44, 55, 41, 77, 47, 45, 48'}, {'id': 5216414027, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5216414025, 'qualifierId': 130, 'value': '13'}, {'id': 5216414029, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5216414019, 'qualifierId': 30, 'value': '1o5qnb5ktq4u6t11lj3fqntg, 8qqehla9xvhut6uua4a0zcju2, 4wu5ystem7t4d7veep83j2qne, 8p3y7tm4lzwp39tojonnohaay, dw8iyfupgsqkt8ogxssmtss4q, at9jab3qv8j4azup6qd5ggui2, 6kfmf44wdx1btf9mwqdmo36z8, 38z2cuwmbeanujqho9cqwozmy, 45nz5h9qtf9bnucuxuh3b4qhg, 7pegcq6kh8s6naujxky714ys4, ajrr99t1qsj4sy5zcx0t5ksgk, aa5n9va0fkquh5xqfdgbijvv8, etyqw24tl6zko0qarctyv6ane, a9w6952jyw6x83gxp94zs8ro4, 86piuxs9tep01rcbsp3t8vx90, 3gzatxlefe9axcrqyllbtrzmc, btqe4tigm004n7dj039au2sfe, 28kg6zbpgbb8zrnhidogpxi0a, f1oc42nax0yel4gblge49py7e, 1ss7pdaxmlk0sijax5brwpkyy'}, {'id': 5216530241, 'qualifierId': 197, 'value': '23808'}];;;;;7nv5kgb5v9dol1bu3vhk6hhw;Team set up;;;;;13,0;;;23808,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;0;0;Sporting KC II;0;;
2721317865;1;34;16;0;0;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-09-15T23:18:41.928Z;2024-09-16T00:22:48Z;[{'id': 5216550935, 'qualifierId': 194, 'value': '4cfvnypovkt900sfxmdhvxtec'}, {'id': 5216428899, 'qualifierId': 30, 'value': '3f52lf1p2xmtzysfi8n18m044, 2gawx03wls5vwtlocjir3u7vu, 9kahvwswke29dt3uumulbktpm, tvbjgz0zeq5irumgofxrko44, 4cfvnypovkt900sfxmdhvxtec, 2vq2t4ttpcwey95jzofd60qy2, 9ts3xs5p912m8f3pph7ni9vkk, vhjelesjaxtgjcgfv7yxp2lm, 4oz12ku4mdjsq7y4sgogpwg2y, cqmvrx028gh19yh8qh7w01y0a, 3tkdn8arq1j3il4ako7rcio2y, 1yohdc0hkzkom8hlhw3rjfn8q, a8ngovgs2qfu5udzb97kelg16, c7luarkv7hwdspd9xhidhisk4, hranx8amv6zdzmvzda4to0lw, avijawqszxv4ewdxydxeugbv8, 1wa60ccrpw2zqguj4ayeeacyc, 5n0su1a4r7kb7it3ghxbhrf56, 78geqjj0pzo2gp7p8xg3q39w'}, {'id': 5216428913, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5216428901, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5216529649, 'qualifierId': 197, 'value': '23616'}, {'id': 5216428905, 'qualifierId': 59, 'value': '91, 90, 40, 89, 28, 42, 88, 98, 47, 99, 38, 33, 39, 52, 96, 76, 74, 35, 37'}, {'id': 5216428917, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5216428909, 'qualifierId': 130, 'value': '18'}];;;;;7nv5kgb5v9dol1bu3vhk6hhw;Team set up;;;;;18,0;;;23616,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;0;0;Colorado Rapids II;0;;
2721337757;2;32;1;0;0;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-09-16T00:04:58.416Z;2024-09-16T00:04:58Z;[{'id': 5216531935, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;7nv5kgb5v9dol1bu3vhk6hhw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;0;0;Colorado Rapids II;0;;
2721337759;2;32;1;0;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-16T00:04:58.416Z;2024-09-19T06:59:07Z;[{'id': 5216531937, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;7nv5kgb5v9dol1bu3vhk6hhw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;0;0;Sporting KC II;0;;
2721337779;3;1;1;0;4;7fbej4xwoq4imaf5l39304m37;1;50,6;50,1;2024-09-16T00:05:02.417Z;2024-09-19T07:00:09Z;[{'id': 5216532065, 'qualifierId': 140, 'value': '29.0'}, {'id': 5216532069, 'qualifierId': 212, 'value': '23.0'}, {'id': 5216532067, 'qualifierId': 141, 'value': '56.1'}, {'id': 5216532063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216532071, 'qualifierId': 213, 'value': '2.96'}, {'id': 5216532073, 'qualifierId': 279, 'value': 'S'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;29,0;23,0;56,1;;2,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;29,0;56,1;;;;;;;0;0;0;4;Colorado Rapids II;4;FW;1,0
2721337801;4;1;1;0;5;7fbej4xwoq4imaf5l39304m37;0;29,2;56,3;2024-09-16T00:05:03.899Z;2024-09-16T00:51:40Z;[{'id': 5216532179, 'qualifierId': 1}, {'id': 5216532175, 'qualifierId': 212, 'value': '77.5'}, {'id': 5216532177, 'qualifierId': 213, 'value': '0.22'}, {'id': 5216532171, 'qualifierId': 140, 'value': '100.0'}, {'id': 5216532173, 'qualifierId': 141, 'value': '80.8'}, {'id': 5216532167, 'qualifierId': 157}, {'id': 5216532169, 'qualifierId': 56, 'value': 'Left'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;100,0;77,5;80,8;;0,22;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;100,0;80,8;;;;;;;0;0;0;5;Colorado Rapids II;5;DMC;1,0
2721337811;3;5;1;0;8;iiolvosiuokkrl5iuoxcjo4p;1;-1,4;16,6;2024-09-16T00:05:06.868Z;2024-09-16T00:20:28Z;[{'id': 5216532227, 'qualifierId': 233, 'value': '5'}, {'id': 5216532225, 'qualifierId': 346}, {'id': 5216532223, 'qualifierId': 56, 'value': 'Back'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;7nv5kgb5v9dol1bu3vhk6hhw;Out;;;;;;;;;;;;;;;;;;5,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;0;8;Sporting KC II;8;DMR;1,0
2721337803;5;5;1;0;8;7fbej4xwoq4imaf5l39304m37;0;101,4;83,4;2024-09-16T00:05:06.868Z;2024-09-16T00:05:10Z;[{'id': 5216532233, 'qualifierId': 233, 'value': '3'}, {'id': 5216532181, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216532183, 'qualifierId': 346}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;7nv5kgb5v9dol1bu3vhk6hhw;Out;;;;;;;;;;;;;;;;;;3,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;0;8;Colorado Rapids II;8;DMC;1,0
2721337949;4;1;1;0;23;iiolvosiuokkrl5iuoxcjo4p;1;4,9;41,0;2024-09-16T00:05:22.188Z;2024-09-16T00:05:29Z;[{'id': 5216532995, 'qualifierId': 140, 'value': '22.3'}, {'id': 5216532999, 'qualifierId': 212, 'value': '27.2'}, {'id': 5216532997, 'qualifierId': 141, 'value': '11.4'}, {'id': 5216533001, 'qualifierId': 213, 'value': '5.45'}, {'id': 5216532993, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216532991, 'qualifierId': 124}, {'id': 5216533005, 'qualifierId': 237}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;22,3;27,2;11,4;;5,45;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;22,3;11,4;;;;;;;0;0;0;23;Sporting KC II;23;DC;1,0
2721337977;5;1;1;0;31;iiolvosiuokkrl5iuoxcjo4p;1;34,1;6,9;2024-09-16T00:05:29.661Z;2024-09-16T00:05:32Z;[{'id': 5216533157, 'qualifierId': 212, 'value': '30.6'}, {'id': 5216533155, 'qualifierId': 141, 'value': '16.6'}, {'id': 5216533159, 'qualifierId': 213, 'value': '0.22'}, {'id': 5216533151, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216533153, 'qualifierId': 140, 'value': '62.6'}, {'id': 5216533149, 'qualifierId': 155}];at9jab3qv8j4azup6qd5ggui2;D. Chacón;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;62,6;30,6;16,6;;0,22;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;62,6;16,6;;;;;;;0;0;0;31;Sporting KC II;31;DC;1,0
2721337981;6;1;1;0;34;iiolvosiuokkrl5iuoxcjo4p;0;62,5;15,8;2024-09-16T00:05:32.684Z;2024-09-16T00:05:33Z;[{'id': 5216533165, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216533169, 'qualifierId': 141, 'value': '20.3'}, {'id': 5216533167, 'qualifierId': 140, 'value': '58.1'}, {'id': 5216533171, 'qualifierId': 212, 'value': '5.5'}, {'id': 5216533173, 'qualifierId': 213, 'value': '2.56'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;58,1;5,5;20,3;;2,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;58,1;20,3;;;;;;;0;0;0;34;Sporting KC II;34;FWR;1,0
2721337993;6;49;1;0;35;7fbej4xwoq4imaf5l39304m37;1;40,2;62,1;2024-09-16T00:05:34.043Z;2024-09-16T00:05:34Z;[];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;7nv5kgb5v9dol1bu3vhk6hhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;0;35;Colorado Rapids II;35;DMC;1,0
2721338023;7;1;1;0;37;7fbej4xwoq4imaf5l39304m37;1;43,8;45,4;2024-09-16T00:05:35.778Z;2024-09-16T00:05:39Z;[{'id': 5216533377, 'qualifierId': 212, 'value': '18.0'}, {'id': 5216533375, 'qualifierId': 141, 'value': '24.9'}, {'id': 5216533379, 'qualifierId': 213, 'value': '4.02'}, {'id': 5216533373, 'qualifierId': 140, 'value': '32.9'}, {'id': 5216533371, 'qualifierId': 56, 'value': 'Back'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;32,9;18,0;24,9;;4,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;32,9;24,9;;;;;;;0;0;0;37;Colorado Rapids II;37;DMC;1,0
2721338045;8;1;1;0;40;7fbej4xwoq4imaf5l39304m37;1;33,3;24,0;2024-09-16T00:05:39.066Z;2024-09-16T00:05:43Z;[{'id': 5216533489, 'qualifierId': 141, 'value': '43.7'}, {'id': 5216533485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216533487, 'qualifierId': 140, 'value': '32.3'}, {'id': 5216533493, 'qualifierId': 213, 'value': '1.65'}, {'id': 5216533491, 'qualifierId': 212, 'value': '13.4'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;32,3;13,4;43,7;;1,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;32,3;43,7;;;;;;;0;0;0;40;Colorado Rapids II;40;DC;1,0
2721338067;9;1;1;0;45;7fbej4xwoq4imaf5l39304m37;1;32,4;48,5;2024-09-16T00:05:43.610Z;2024-09-16T00:05:46Z;[{'id': 5216533623, 'qualifierId': 140, 'value': '29.9'}, {'id': 5216533621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216533629, 'qualifierId': 213, 'value': '1.85'}, {'id': 5216533625, 'qualifierId': 141, 'value': '62.1'}, {'id': 5216533627, 'qualifierId': 212, 'value': '9.6'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;29,9;9,6;62,1;;1,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;29,9;62,1;;;;;;;0;0;0;45;Colorado Rapids II;45;DC;1,0
2721338083;10;1;1;0;47;7fbej4xwoq4imaf5l39304m37;1;27,7;67,3;2024-09-16T00:05:46.058Z;2024-09-16T00:05:48Z;[{'id': 5216533731, 'qualifierId': 140, 'value': '24.5'}, {'id': 5216533733, 'qualifierId': 141, 'value': '46.4'}, {'id': 5216533737, 'qualifierId': 213, 'value': '4.48'}, {'id': 5216533735, 'qualifierId': 212, 'value': '14.6'}, {'id': 5216533729, 'qualifierId': 56, 'value': 'Back'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;24,5;14,6;46,4;;4,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;24,5;46,4;;;;;;;0;0;0;47;Colorado Rapids II;47;DC;1,0
2721338095;11;1;1;0;49;7fbej4xwoq4imaf5l39304m37;0;24,5;44,8;2024-09-16T00:05:48.058Z;2024-09-16T00:05:50Z;[{'id': 5216533787, 'qualifierId': 141, 'value': '44.3'}, {'id': 5216533789, 'qualifierId': 212, 'value': '27.6'}, {'id': 5216533785, 'qualifierId': 140, 'value': '50.8'}, {'id': 5216533791, 'qualifierId': 213, 'value': '6.27'}, {'id': 5216533783, 'qualifierId': 56, 'value': 'Center'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;50,8;27,6;44,3;;6,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;50,8;44,3;;;;;;;0;0;0;49;Colorado Rapids II;49;DC;1,0
2721338099;7;49;1;0;53;iiolvosiuokkrl5iuoxcjo4p;1;46,3;51,7;2024-09-16T00:05:51.564Z;2024-09-16T00:05:51Z;[];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;7nv5kgb5v9dol1bu3vhk6hhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;0;53;Sporting KC II;53;DC;1,0
2721338107;8;1;1;0;53;iiolvosiuokkrl5iuoxcjo4p;1;46,3;51,7;2024-09-16T00:05:51.724Z;2024-09-16T00:05:53Z;[{'id': 5216533853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216533861, 'qualifierId': 213, 'value': '4.08'}, {'id': 5216533859, 'qualifierId': 212, 'value': '14.9'}, {'id': 5216533855, 'qualifierId': 140, 'value': '37.9'}, {'id': 5216533857, 'qualifierId': 141, 'value': '34.1'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;37,9;14,9;34,1;;4,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;37,9;34,1;;;;;;;0;0;0;53;Sporting KC II;53;DC;1,0
2721338155;9;1;1;0;54;iiolvosiuokkrl5iuoxcjo4p;1;37,4;34,6;2024-09-16T00:05:52.924Z;2024-09-16T00:06:04Z;[{'id': 5216534099, 'qualifierId': 140, 'value': '13.6'}, {'id': 5216534097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216534105, 'qualifierId': 213, 'value': '2.66'}, {'id': 5216534101, 'qualifierId': 141, 'value': '54.0'}, {'id': 5216534103, 'qualifierId': 212, 'value': '28.3'}];at9jab3qv8j4azup6qd5ggui2;D. Chacón;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;13,6;28,3;54,0;;2,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;13,6;54,0;;;;;;;0;0;0;54;Sporting KC II;54;DC;1,0
2721338171;10;1;1;1;6;iiolvosiuokkrl5iuoxcjo4p;1;10,6;48,9;2024-09-16T00:06:04.876Z;2024-09-16T00:06:09Z;[{'id': 5216534171, 'qualifierId': 155}, {'id': 5216534173, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216534175, 'qualifierId': 140, 'value': '58.1'}, {'id': 5216534179, 'qualifierId': 212, 'value': '52.9'}, {'id': 5216534181, 'qualifierId': 213, 'value': '0.34'}, {'id': 5216534183, 'qualifierId': 1}, {'id': 5216534177, 'qualifierId': 141, 'value': '74.7'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;58,1;52,9;74,7;;0,34;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;58,1;74,7;;;;;;;0;0;1;6;Sporting KC II;66;GK;1,0
2721338189;11;44;1;1;10;iiolvosiuokkrl5iuoxcjo4p;1;52,8;65,6;2024-09-16T00:06:08.665Z;2024-09-16T00:53:01Z;[{'id': 5216534297, 'qualifierId': 286}, {'id': 5216534303, 'qualifierId': 233, 'value': '12'}, {'id': 5216534295, 'qualifierId': 56, 'value': 'Center'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;7nv5kgb5v9dol1bu3vhk6hhw;Aerial;;;;;;;;;;;;;;;;;;12,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;1;10;Sporting KC II;70;FW;1,0
