matchId;id;coverageLevel;date;time;localDate;localTime;week;numberOfPeriods;periodLength;lastUpdated;description;tournamentCalendar_id;tournamentCalendar_startDate;tournamentCalendar_endDate;tournamentCalendar_name;home_id;home_name;home_shortName;home_officialName;home_code;home_position;away_id;away_name;away_shortName;away_officialName;away_code;away_position;competition_id;competition_name;competition_knownName;competition_competitionCode;competition_competitionFormat;venueName;expandedMaxMinute;matchStatus
d0zzemrqbjfbwdz96ugulp2j8;d0zzemrqbjfbwdz96ugulp2j8;13;2024-05-26Z;19:00:00Z;2024-05-26;15:00:00;11;2;45;2025-06-05T16:01:09Z;New England II vs New York City II;azyt1t7kg4bx4vu80k7w8drtg;2024-03-16Z;2024-11-10Z;2024;csntc7hucmo21gknxc5y0kc4q;New England II;New England II;New England Revolution II;NE;home;6ddsx316t3j0z6nolrky9k4r8;New York City II;NYCFC II;New York City FC II;NYC;away;5qmjkpvi92vrzdcb2knassjkk;MLS Next Pro;MLS Next Pro;MNP;Domestic league;Mark A. Ouellette Stadium;98;Played
