teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
6gaq85erpkvbyxvivd96wuw44;Los Angeles II;LAFC II;Los Angeles FC 2;LAF;home;USA;dc1g7lojdap9j7xe5b3hldsk;0;0
cbip96wzs3jc2xadoluhhxotl;Real Monarchs;Real Monarchs;Real Monarchs SLC;SLC;away;USA;dc1g7lojdap9j7xe5b3hldsk;0;2
