matchId;id;coverageLevel;date;time;localDate;localTime;numberOfPeriods;periodLength;overtimeLength;lastUpdated;description;tournamentCalendar_id;tournamentCalendar_startDate;tournamentCalendar_endDate;tournamentCalendar_name;home_id;home_name;home_shortName;home_officialName;home_code;home_position;away_id;away_name;away_shortName;away_officialName;away_code;away_position;competition_id;competition_name;competition_knownName;competition_competitionCode;competition_competitionFormat;venueName;expandedMaxMinute;matchStatus
e5v6i6d81tkksrc3ypvpa37dg;e5v6i6d81tkksrc3ypvpa37dg;13;2024-11-02Z;22:00:00Z;2024-11-02;18:00:00;2;45;15;2025-05-21T23:03:11Z;Philadelphia Union II vs Columbus Crew II;azyt1t7kg4bx4vu80k7w8drtg;2024-03-16Z;2024-11-10Z;2024;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;Union II;Philadelphia Union II;PHI;home;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;Columbus II;Columbus Crew 2;CLB;away;5qmjkpvi92vrzdcb2knassjkk;MLS Next Pro;MLS Next Pro;MNP;Domestic league;Subaru Park;92;Played
