id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_Resume;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_Angle;value_KickOff;value_Length;value_PassEndY;value_Zone;value_PassEndX;value_LongBall;value_Chipped;value_HeadPass;value_Defensive;value_OppositeRelatedEventId;value_TakeOnSpace;value_Offensive;value_TouchTypeControl;value_DeletedEventType;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_LowGkIntervention;value_KeeperThrow;value_VideoCoverageLost;value_LeadingToGoal;value_GoalShotGameClock;value_GoalmouthZ;value_GoalmouthY;value_LeftFooted;value_GkX;value_GkXTimeOfGoal;value_FirstTouch;value_OutOfBoxCentre;value_RegularPlay;value_RelatedError1Id;value_GkYTimeOfGoal;value_LowRight;value_GoalShotTimestamp;value_NotAssisted;value_GkY;value_NotVisible;value_Cross;value_OutSwinger;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_PlayersCaughtOffside;value_OutOfPlay;value_Left;value_Indirect;value_HighClaim;value_MediumGkIntervention;value_Assist;value_BlockedY;value_Blocked;value_LowCentre;value_IndividualPlay;value_RelatedEventId;value_OutOfBoxLeft;value_Assisted;value_BlockedX;value_DefBlock;value_IntendedTackleTarget;value_LayOff;value_Head;value_PullBack;value_ThroughBall;value_Straight;value_DrivenCross;value_CaptainChange;value_TouchTypePass;value_InSwinger;value_IntentionalAssist;value_BoxCentre;value_Hands;value_Collected;value_Standing;value_FlickOn;value_Right;value_CornerTaken;value_TakeOnOvertake;value_TouchTypeClearance;value_Handball;value_BlockedCross;value_High;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OtherObstacle;value_GkStart;value_BoxRight;value_InjuredPlayerId;value_Injury;value_HighGkIntervention;value_FromCorner;value_Overrun;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_SixYardBlocked;value_HighLeft;value_SetPiece;value_LowLeft;value_BoxLeft;value_BigChance;value_GkHoof;value_Volley;value_Defensive1V1;value_AerialFoul;value_CloseHigh;value_RecklessOffence;value_BoxDeepLeft;value_Strong;value_HitWoodwork;value_HitBar;value_ViolentConduct;value_RedCard;value_Argument;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Diving;value_Saved;value_ParriedSafe;value_Missed;value_HighCentre;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704518433;135;43;1;24;39;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-29T02:28:52.793Z;2024-08-01T07:35:50Z;[{'id': 5124019323, 'qualifierId': 399, 'value': '1z750xyx7stmv6uf51h1y6ehh'}, {'id': 5127041669, 'qualifierId': 144, 'value': '83'}];2mdvkj8gcfmn6wve50ewfi7mc;M. Clark;;;echqli2q50v5boptrbe4fxxck;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;24;39;Real Monarchs;1479;MC;1,0
2704518441;236;1;1;24;39;cbip96wzs3jc2xadoluhhxotl;1;45,6;50,9;2024-07-29T02:28:52.808Z;2024-07-29T03:02:15Z;[{'id': 5124017635, 'qualifierId': 212, 'value': '12.8'}, {'id': 5124017633, 'qualifierId': 141, 'value': '69.6'}, {'id': 5124017631, 'qualifierId': 140, 'value': '47.3'}, {'id': 5124017637, 'qualifierId': 213, 'value': '1.43'}, {'id': 5124017629, 'qualifierId': 56, 'value': 'Back'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;1,43;;12,8;69,6;;47,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;47,3;69,6;;;;;;;;0;24;39;Vancouver Whitecaps II;1479;DC;1,0
2704518443;237;1;1;24;43;cbip96wzs3jc2xadoluhhxotl;1;46,7;74,7;2024-07-29T02:28:55.890Z;2024-07-29T03:02:15Z;[{'id': 5124017649, 'qualifierId': 213, 'value': '0.82'}, {'id': 5124017647, 'qualifierId': 212, 'value': '17.8'}, {'id': 5124017641, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124017645, 'qualifierId': 141, 'value': '93.8'}, {'id': 5124017643, 'qualifierId': 140, 'value': '58.3'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,82;;17,8;93,8;;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;58,3;93,8;;;;;;;;0;24;43;Vancouver Whitecaps II;1483;DC;1,0
2704518451;238;1;1;24;44;cbip96wzs3jc2xadoluhhxotl;1;58,3;93,8;2024-07-29T02:28:57.768Z;2024-07-29T03:02:15Z;[{'id': 5124017685, 'qualifierId': 140, 'value': '72.0'}, {'id': 5124017683, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124017687, 'qualifierId': 141, 'value': '88.4'}, {'id': 5124017689, 'qualifierId': 212, 'value': '14.8'}, {'id': 5124017691, 'qualifierId': 213, 'value': '6.03'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;6,03;;14,8;88,4;;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;72,0;88,4;;;;;;;;0;24;44;Vancouver Whitecaps II;1484;MC;1,0
2704518467;239;1;1;24;46;cbip96wzs3jc2xadoluhhxotl;1;72,0;88,4;2024-07-29T02:28:59.560Z;2024-07-29T03:02:14Z;[{'id': 5124017775, 'qualifierId': 140, 'value': '67.2'}, {'id': 5124017777, 'qualifierId': 141, 'value': '73.2'}, {'id': 5124017779, 'qualifierId': 212, 'value': '11.5'}, {'id': 5124017773, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124017781, 'qualifierId': 213, 'value': '4.26'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;4,26;;11,5;73,2;;67,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;67,2;73,2;;;;;;;;0;24;46;Vancouver Whitecaps II;1486;DML;1,0
2704518475;240;1;1;24;53;cbip96wzs3jc2xadoluhhxotl;1;67,3;67,2;2024-07-29T02:29:06.473Z;2024-07-29T03:02:14Z;[{'id': 5124017827, 'qualifierId': 141, 'value': '73.9'}, {'id': 5124017829, 'qualifierId': 212, 'value': '12.6'}, {'id': 5124017823, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124017825, 'qualifierId': 140, 'value': '56.1'}, {'id': 5124017831, 'qualifierId': 213, 'value': '2.77'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;2,77;;12,6;73,9;;56,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;56,1;73,9;;;;;;;;0;24;53;Vancouver Whitecaps II;1493;MC;1,0
2704518485;241;1;1;24;58;cbip96wzs3jc2xadoluhhxotl;1;57,2;76,1;2024-07-29T02:29:11.120Z;2024-07-29T03:02:14Z;[{'id': 5124017873, 'qualifierId': 140, 'value': '70.8'}, {'id': 5124017875, 'qualifierId': 141, 'value': '93.8'}, {'id': 5124017871, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124017877, 'qualifierId': 212, 'value': '18.7'}, {'id': 5124017879, 'qualifierId': 213, 'value': '0.70'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,7;;18,7;93,8;;70,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;70,8;93,8;;;;;;;;0;24;58;Vancouver Whitecaps II;1498;DC;1,0
2704518489;242;1;1;24;59;cbip96wzs3jc2xadoluhhxotl;1;70,8;93,6;2024-07-29T02:29:12.728Z;2024-07-29T03:02:14Z;[{'id': 5124017905, 'qualifierId': 140, 'value': '64.2'}, {'id': 5124017907, 'qualifierId': 141, 'value': '83.2'}, {'id': 5124017909, 'qualifierId': 212, 'value': '9.9'}, {'id': 5124017911, 'qualifierId': 213, 'value': '3.94'}, {'id': 5124017903, 'qualifierId': 56, 'value': 'Left'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;3,94;;9,9;83,2;;64,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;64,2;83,2;;;;;;;;0;24;59;Vancouver Whitecaps II;1499;DML;1,0
2704518497;243;1;1;25;1;cbip96wzs3jc2xadoluhhxotl;1;64,2;83,2;2024-07-29T02:29:14.616Z;2024-07-29T03:02:13Z;[{'id': 5124017939, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124017947, 'qualifierId': 213, 'value': '5.47'}, {'id': 5124017941, 'qualifierId': 140, 'value': '70.3'}, {'id': 5124017943, 'qualifierId': 141, 'value': '73.3'}, {'id': 5124017945, 'qualifierId': 212, 'value': '9.3'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;5,47;;9,3;73,3;;70,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;70,3;73,3;;;;;;;;0;25;1;Vancouver Whitecaps II;1501;MC;1,0
2704518429;134;43;1;25;2;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-29T02:29:15.330Z;2024-07-29T02:29:17Z;[{'id': 5124017581, 'qualifierId': 285, 'value': '0'}, {'id': 5124017579, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124017595, 'qualifierId': 144, 'value': '44'}];2mdvkj8gcfmn6wve50ewfi7mc;M. Clark;;;echqli2q50v5boptrbe4fxxck;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;25;2;Real Monarchs;1502;MC;1,0
2704518513;244;1;1;25;3;cbip96wzs3jc2xadoluhhxotl;1;70,3;73,3;2024-07-29T02:29:16.240Z;2024-07-29T03:02:13Z;[{'id': 5124018021, 'qualifierId': 213, 'value': '0.88'}, {'id': 5124018013, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124018015, 'qualifierId': 140, 'value': '81.7'}, {'id': 5124018017, 'qualifierId': 141, 'value': '94.7'}, {'id': 5124018019, 'qualifierId': 212, 'value': '18.8'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,88;;18,8;94,7;;81,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;81,7;94,7;;;;;;;;0;25;3;Vancouver Whitecaps II;1503;MC;1,0
2704518515;245;1;1;25;7;cbip96wzs3jc2xadoluhhxotl;1;81,7;94,7;2024-07-29T02:29:20.134Z;2024-07-29T03:02:13Z;[{'id': 5124018037, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124018039, 'qualifierId': 140, 'value': '65.4'}, {'id': 5124018043, 'qualifierId': 212, 'value': '18.7'}, {'id': 5124018045, 'qualifierId': 213, 'value': '3.56'}, {'id': 5124018041, 'qualifierId': 141, 'value': '83.6'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;3,56;;18,7;83,6;;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;65,4;83,6;;;;;;;;0;25;7;Vancouver Whitecaps II;1507;DML;1,0
2704518517;246;1;1;25;9;cbip96wzs3jc2xadoluhhxotl;0;65,4;83,6;2024-07-29T02:29:22.153Z;2024-08-05T14:24:20Z;[{'id': 5124018053, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124018061, 'qualifierId': 213, 'value': '4.81'}, {'id': 5124018049, 'qualifierId': 155}, {'id': 5124018057, 'qualifierId': 141, 'value': '3.2'}, {'id': 5124018059, 'qualifierId': 212, 'value': '54.9'}, {'id': 5124018063, 'qualifierId': 1}, {'id': 5124018055, 'qualifierId': 140, 'value': '70.3'}, {'id': 5124018051, 'qualifierId': 196}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;4,81;;54,9;3,2;;70,3;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;70,3;3,2;;;;;;;;0;25;9;Vancouver Whitecaps II;1509;MC;1,0
2704518531;137;4;1;25;11;eo64tqkioegeb09iice2hf8bt;1;28,2;96,5;2024-07-29T02:29:24.376Z;2024-07-29T03:03:55Z;[{'id': 5124018153, 'qualifierId': 233, 'value': '249'}, {'id': 5124018133, 'qualifierId': 10}, {'id': 5124018137, 'qualifierId': 152}, {'id': 5124018139, 'qualifierId': 285}, {'id': 5124018135, 'qualifierId': 56, 'value': 'Back'}];;;;;echqli2q50v5boptrbe4fxxck;Foul;;;;;;;;;;;;;;;;;;;1,0;249,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;25;11;Real Monarchs;1511;;
2704518527;249;4;1;25;11;cbip96wzs3jc2xadoluhhxotl;0;71,8;3,5;2024-07-29T02:29:24.377Z;2024-07-29T03:02:12Z;[{'id': 5124018115, 'qualifierId': 10}, {'id': 5124018163, 'qualifierId': 233, 'value': '137'}, {'id': 5124018117, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124018119, 'qualifierId': 152}, {'id': 5124018121, 'qualifierId': 286}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;;echqli2q50v5boptrbe4fxxck;Foul;;;;;;;;;;;;;;;;;;;;137,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;25;11;Vancouver Whitecaps II;1511;DMR;1,0
2704518519;247;43;1;25;40;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-07-29T02:29:53.080Z;2024-07-29T02:30:08Z;[{'id': 5124018159, 'qualifierId': 144, 'value': '61'}, {'id': 5124018067, 'qualifierId': 56, 'value': 'Right'}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;;echqli2q50v5boptrbe4fxxck;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;25;40;Vancouver Whitecaps II;1540;DMR;1,0
2704518521;248;43;1;25;40;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-07-29T02:29:53.744Z;2024-07-29T02:30:07Z;[{'id': 5124018131, 'qualifierId': 144, 'value': '5'}, {'id': 5124018071, 'qualifierId': 347, 'value': '0'}, {'id': 5124018069, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124018127, 'qualifierId': 233, 'value': '136'}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;;echqli2q50v5boptrbe4fxxck;Deleted event;;;;;;;;;;;;;;;;;;;;136,0;;;;5,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;25;40;Vancouver Whitecaps II;1540;DMR;1,0
2704518529;136;43;1;25;43;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-29T02:29:56.298Z;2024-07-29T02:30:10Z;[{'id': 5124018187, 'qualifierId': 144, 'value': '5'}, {'id': 5124018109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124018111, 'qualifierId': 347, 'value': '0'}];5f9efncfujlb0pqps4bz1tjpw;S. Williams;;;echqli2q50v5boptrbe4fxxck;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;5,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;25;43;Real Monarchs;1543;DC;1,0
2704518545;138;1;1;25;44;eo64tqkioegeb09iice2hf8bt;0;28,7;97,2;2024-07-29T02:29:56.994Z;2024-07-29T03:03:54Z;[{'id': 5124018235, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124018231, 'qualifierId': 155}, {'id': 5124018237, 'qualifierId': 140, 'value': '67.8'}, {'id': 5124018239, 'qualifierId': 141, 'value': '87.8'}, {'id': 5124018243, 'qualifierId': 213, 'value': '6.13'}, {'id': 5124018233, 'qualifierId': 152}, {'id': 5124018245, 'qualifierId': 1}, {'id': 5124018241, 'qualifierId': 212, 'value': '41.5'}, {'id': 5124018229, 'qualifierId': 5}];5f9efncfujlb0pqps4bz1tjpw;S. Williams;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;6,13;;41,5;87,8;;67,8;1,0;1,0;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;67,8;87,8;;;;;;;;0;25;44;Real Monarchs;1544;DC;1,0
2704518543;250;1;1;25;46;cbip96wzs3jc2xadoluhhxotl;0;32,7;15,6;2024-07-29T02:29:59.576Z;2024-07-29T03:02:12Z;[{'id': 5124018219, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124018217, 'qualifierId': 3}, {'id': 5124018227, 'qualifierId': 213, 'value': '0.57'}, {'id': 5124018223, 'qualifierId': 141, 'value': '37.4'}, {'id': 5124018225, 'qualifierId': 212, 'value': '27.6'}, {'id': 5124018221, 'qualifierId': 140, 'value': '54.9'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,57;;27,6;37,4;;54,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;54,9;37,4;;;;;;;;0;25;46;Vancouver Whitecaps II;1546;DC;1,0
2704518553;139;1;1;25;50;eo64tqkioegeb09iice2hf8bt;1;44,4;65,4;2024-07-29T02:30:03.050Z;2024-07-29T03:03:54Z;[{'id': 5124018281, 'qualifierId': 141, 'value': '23.3'}, {'id': 5124018277, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124018279, 'qualifierId': 140, 'value': '63.0'}, {'id': 5124018285, 'qualifierId': 213, 'value': '5.31'}, {'id': 5124018283, 'qualifierId': 212, 'value': '34.7'}, {'id': 5124018287, 'qualifierId': 1}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;5,31;;34,7;23,3;;63,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;63,0;23,3;;;;;;;;0;25;50;Real Monarchs;1550;AMC;1,0
2704518555;140;1;1;25;53;eo64tqkioegeb09iice2hf8bt;1;82,9;13,2;2024-07-29T02:30:06.105Z;2024-07-29T03:03:54Z;[{'id': 5124018293, 'qualifierId': 140, 'value': '91.0'}, {'id': 5124018299, 'qualifierId': 213, 'value': '0.38'}, {'id': 5124018297, 'qualifierId': 212, 'value': '9.2'}, {'id': 5124018291, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124018295, 'qualifierId': 141, 'value': '18.2'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,38;;9,2;18,2;;91,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;91,0;18,2;;;;;;;;0;25;53;Real Monarchs;1553;DMR;1,0
2704518557;141;1;1;25;57;eo64tqkioegeb09iice2hf8bt;1;95,4;15,2;2024-07-29T02:30:10.098Z;2024-07-29T03:03:54Z;[{'id': 5124018303, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124018305, 'qualifierId': 140, 'value': '90.3'}, {'id': 5124018309, 'qualifierId': 212, 'value': '6.9'}, {'id': 5124018311, 'qualifierId': 213, 'value': '3.82'}, {'id': 5124018307, 'qualifierId': 141, 'value': '8.8'}];2mdvkj8gcfmn6wve50ewfi7mc;M. Clark;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;3,82;;6,9;8,8;;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;90,3;8,8;;;;;;;;0;25;57;Real Monarchs;1557;MC;1,0
