id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Captain;value_Resume;value_DirectionOfPlay;value_PassEndY;value_Length;value_KickOff;value_Angle;value_Zone;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_TouchTypePass;value_LowGkIntervention;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Overrun;value_TakeOnOvertake;value_TouchTypeClearance;value_LayOff;value_Chipped;value_Assist;value_Left;value_RegularPlay;value_Assisted;value_OutOfBoxCentre;value_GkY;value_GoalmouthZ;value_IndividualPlay;value_NotPastGoalLine;value_Head;value_FirstTouch;value_BlockedY;value_GkX;value_GoalmouthY;value_BlockedX;value_RelatedEventId;value_MediumGkIntervention;value_SwitchOfPlay;value_TakeOnSpace;value_DeletedEventType;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_OutOfPlay;value_CloseRight;value_LeftFooted;value_Defensive1V1;value_ShirtPull/Holding;value_OutSwinger;value_Cross;value_RightFooted;value_Shove/Push;value_BoxCentre;value_SetPiece;value_GoalShotGameClock;value_LowLeft;value_GoalShotTimestamp;value_NotAssisted;value_GkXTimeOfGoal;value_Volley;value_GkYTimeOfGoal;value_BlockedPass;value_Straight;value_DrivenCross;value_BlockedCross;value_CornerTaken;value_HighClaim;value_HighGkIntervention;value_OverArm;value_TouchTypeControl;value_IncorrectOutOfPlayDecision;value_IntentionalAssist;value_FreeKick;value_Blocked;value_DefBlock;value_ByWall;value_FlickOn;value_YellowCard;value_OtherReason;value_Penalty;value_PenaltyTakerId;value_FantasyAssistTeam;value_CausingPlayer;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_KeeperTouched;value_FantasyAssistType;value_FantasyAssistedBy;value_BigChance;value_Right;value_Scored;value_Diving;value_Minutes;value_NotVisible;value_Dissent;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FloatedCross;value_InSwinger;value_FromCorner;value_CloseLeft;value_Handball;value_InjuredPlayerId;value_Injury;value_BlockedClearance;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_Hands;value_ParriedSafe;value_Reaching;value_ThrowInSetPiece;value_RecklessOffence;value_LowCentre;value_BoxRight;value_CloseHigh;value_BoxLeft;value_Caught;value_Standing;value_GoalDisallowed;value_GoesToPenalties;value_LowRight;value_Saved;value_Feet;value_HighRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701133471;208;61;1;20;53;cbip96wzs3jc2xadoluhhxotl;1;39,2;97,3;2024-07-15T02:54:14.461Z;2024-07-15T03:30:46Z;[{'id': 5105254457, 'qualifierId': 56, 'value': 'Back'}];asy97zdxk0352toy38huzk222;T. Silva;;e39zrhtf97q609q4h82jicv10;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;20;53;Portland Timbers II;1253;DC;1,0
2701133475;210;49;1;20;54;cbip96wzs3jc2xadoluhhxotl;1;36,6;87,8;2024-07-15T02:54:15.432Z;2024-07-15T03:30:49Z;[];dzo2odov052991qseshgfruju;D. Iskenderian;;e39zrhtf97q609q4h82jicv10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;20;54;Portland Timbers II;1254;AML;1,0
2701133479;211;1;1;20;54;cbip96wzs3jc2xadoluhhxotl;1;40,0;90,4;2024-07-15T02:54:15.880Z;2024-07-20T06:44:13Z;[{'id': 5105254151, 'qualifierId': 213, 'value': '3.27'}, {'id': 5105254147, 'qualifierId': 141, 'value': '89.1'}, {'id': 5105254145, 'qualifierId': 140, 'value': '33.5'}, {'id': 5105254143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105254149, 'qualifierId': 212, 'value': '6.9'}];dzo2odov052991qseshgfruju;D. Iskenderian;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;89,1;6,9;;3,27;;33,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;33,5;89,1;;;;;;;;0;20;54;Portland Timbers II;1254;AML;1,0
2701133481;212;1;1;20;54;cbip96wzs3jc2xadoluhhxotl;1;32,4;85,3;2024-07-15T02:54:15.952Z;2024-07-15T02:54:22Z;[{'id': 5105254169, 'qualifierId': 140, 'value': '21.6'}, {'id': 5105254171, 'qualifierId': 141, 'value': '49.9'}, {'id': 5105254175, 'qualifierId': 213, 'value': '4.27'}, {'id': 5105254173, 'qualifierId': 212, 'value': '26.6'}, {'id': 5105254167, 'qualifierId': 56, 'value': 'Back'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;49,9;26,6;;4,27;;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;21,6;49,9;;;;;;;;0;20;54;Portland Timbers II;1254;MC;1,0
2701133483;213;1;1;21;1;cbip96wzs3jc2xadoluhhxotl;1;24,0;48,8;2024-07-15T02:54:22.561Z;2024-07-15T02:54:28Z;[{'id': 5105254189, 'qualifierId': 213, 'value': '1.72'}, {'id': 5105254183, 'qualifierId': 140, 'value': '22.5'}, {'id': 5105254185, 'qualifierId': 141, 'value': '64.3'}, {'id': 5105254181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105254187, 'qualifierId': 212, 'value': '10.7'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;64,3;10,7;;1,72;;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;22,5;64,3;;;;;;;;0;21;1;Portland Timbers II;1261;DL;1,0
2701133487;214;1;1;21;6;cbip96wzs3jc2xadoluhhxotl;1;23,2;63,7;2024-07-15T02:54:28.016Z;2024-07-15T02:54:32Z;[{'id': 5105254199, 'qualifierId': 140, 'value': '12.9'}, {'id': 5105254203, 'qualifierId': 212, 'value': '12.5'}, {'id': 5105254205, 'qualifierId': 213, 'value': '3.67'}, {'id': 5105254201, 'qualifierId': 141, 'value': '54.5'}, {'id': 5105254197, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;54,5;12,5;;3,67;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;12,9;54,5;;;;;;;;0;21;6;Portland Timbers II;1266;DC;1,0
2701133489;215;1;1;21;11;cbip96wzs3jc2xadoluhhxotl;1;14,2;48,8;2024-07-15T02:54:32.513Z;2024-07-15T02:54:34Z;[{'id': 5105254215, 'qualifierId': 141, 'value': '33.6'}, {'id': 5105254211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105254213, 'qualifierId': 140, 'value': '12.9'}, {'id': 5105254219, 'qualifierId': 213, 'value': '4.58'}, {'id': 5105254217, 'qualifierId': 212, 'value': '10.4'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;33,6;10,4;;4,58;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;12,9;33,6;;;;;;;;0;21;11;Portland Timbers II;1271;GK;1,0
2701133491;216;1;1;21;13;cbip96wzs3jc2xadoluhhxotl;1;11,5;22,2;2024-07-15T02:54:34.480Z;2024-07-15T02:54:35Z;[{'id': 5105254223, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105254225, 'qualifierId': 140, 'value': '13.0'}, {'id': 5105254227, 'qualifierId': 141, 'value': '11.3'}, {'id': 5105254229, 'qualifierId': 212, 'value': '7.6'}, {'id': 5105254231, 'qualifierId': 213, 'value': '4.92'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;11,3;7,6;;4,92;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;13,0;11,3;;;;;;;;0;21;13;Portland Timbers II;1273;DL;1,0
2701133493;217;1;1;21;13;cbip96wzs3jc2xadoluhhxotl;1;13,0;11,3;2024-07-15T02:54:35.185Z;2024-07-15T02:54:36Z;[{'id': 5105254243, 'qualifierId': 213, 'value': '0.97'}, {'id': 5105254241, 'qualifierId': 212, 'value': '11.0'}, {'id': 5105254237, 'qualifierId': 140, 'value': '18.9'}, {'id': 5105254239, 'qualifierId': 141, 'value': '24.6'}, {'id': 5105254235, 'qualifierId': 56, 'value': 'Back'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;24,6;11,0;;0,97;;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;18,9;24,6;;;;;;;;0;21;13;Portland Timbers II;1273;DR;1,0
2701133495;218;1;1;21;15;cbip96wzs3jc2xadoluhhxotl;1;21,3;25,3;2024-07-15T02:54:36.849Z;2024-07-15T02:54:40Z;[{'id': 5105254249, 'qualifierId': 140, 'value': '38.3'}, {'id': 5105254247, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105254255, 'qualifierId': 213, 'value': '0.01'}, {'id': 5105254251, 'qualifierId': 141, 'value': '25.6'}, {'id': 5105254253, 'qualifierId': 212, 'value': '17.9'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;25,6;17,9;;0,01;;38,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;38,3;25,6;;;;;;;;0;21;15;Portland Timbers II;1275;MC;1,0
2701133497;219;61;1;21;18;cbip96wzs3jc2xadoluhhxotl;0;38,3;25,6;2024-07-15T02:54:39.874Z;2024-07-15T02:54:40Z;[{'id': 5105254259, 'qualifierId': 56, 'value': 'Back'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;e39zrhtf97q609q4h82jicv10;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;21;18;Portland Timbers II;1278;FW;1,0
2701133499;139;49;1;21;20;5ou8b446l1sl8frblkz3xi17g;1;68,4;64,4;2024-07-15T02:54:41.346Z;2024-07-20T06:44:42Z;[];druwx3n136woly4objqgk7tp0;A. Enriquez;;e39zrhtf97q609q4h82jicv10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;21;20;Real Monarchs;1280;MC;1,0
2701133501;140;1;1;21;20;5ou8b446l1sl8frblkz3xi17g;0;66,4;70,1;2024-07-15T02:54:41.706Z;2024-07-20T06:44:48Z;[{'id': 5105254267, 'qualifierId': 141, 'value': '69.9'}, {'id': 5105254265, 'qualifierId': 140, 'value': '76.1'}, {'id': 5105254269, 'qualifierId': 212, 'value': '10.2'}, {'id': 5105254263, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105254271, 'qualifierId': 213, 'value': '6.27'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;69,9;10,2;;6,27;;76,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;76,1;69,9;;;;;;;;0;21;20;Real Monarchs;1280;MC;1,0
2701133503;220;8;1;21;21;cbip96wzs3jc2xadoluhhxotl;1;25,6;28,6;2024-07-15T02:54:42.268Z;2024-07-20T06:44:56Z;[{'id': 5109840219, 'qualifierId': 384}, {'id': 5105254273, 'qualifierId': 56, 'value': 'Back'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;e39zrhtf97q609q4h82jicv10;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;21;21;Portland Timbers II;1281;MC;1,0
2701133505;221;1;1;21;22;cbip96wzs3jc2xadoluhhxotl;0;26,6;28,8;2024-07-15T02:54:43.809Z;2024-07-15T02:54:45Z;[{'id': 5105254275, 'qualifierId': 157}, {'id': 5105254283, 'qualifierId': 212, 'value': '27.8'}, {'id': 5105254285, 'qualifierId': 213, 'value': '0.55'}, {'id': 5105254281, 'qualifierId': 141, 'value': '50.3'}, {'id': 5105254279, 'qualifierId': 140, 'value': '49.1'}, {'id': 5105254277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105254287, 'qualifierId': 1}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;50,3;27,8;;0,55;;49,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;49,1;50,3;;;;;;;;0;21;22;Portland Timbers II;1282;MC;1,0
2701133507;141;1;1;21;24;5ou8b446l1sl8frblkz3xi17g;1;52,1;47,1;2024-07-15T02:54:45.456Z;2024-07-15T02:54:47Z;[{'id': 5105254291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105254295, 'qualifierId': 141, 'value': '62.9'}, {'id': 5105254293, 'qualifierId': 140, 'value': '44.2'}, {'id': 5105254299, 'qualifierId': 213, 'value': '2.23'}, {'id': 5105254297, 'qualifierId': 212, 'value': '13.6'}, {'id': 5105254289, 'qualifierId': 3}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;62,9;13,6;;2,23;;44,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;44,2;62,9;;;;;;;;0;21;24;Real Monarchs;1284;DR;1,0
2701133509;142;1;1;21;26;5ou8b446l1sl8frblkz3xi17g;1;44,1;63,1;2024-07-15T02:54:47.737Z;2024-07-15T02:54:53Z;[{'id': 5105254313, 'qualifierId': 213, 'value': '3.89'}, {'id': 5105254315, 'qualifierId': 1}, {'id': 5105254311, 'qualifierId': 212, 'value': '36.5'}, {'id': 5105254305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105254303, 'qualifierId': 155}, {'id': 5105254307, 'qualifierId': 140, 'value': '18.6'}, {'id': 5105254309, 'qualifierId': 141, 'value': '26.7'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;26,7;36,5;;3,89;;18,6;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;18,6;26,7;;;;;;;;0;21;26;Real Monarchs;1286;DC;1,0
2701133511;143;1;1;21;31;5ou8b446l1sl8frblkz3xi17g;0;17,6;22,1;2024-07-15T02:54:52.987Z;2024-07-15T02:54:56Z;[{'id': 5105254323, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105254325, 'qualifierId': 140, 'value': '70.1'}, {'id': 5105254321, 'qualifierId': 157}, {'id': 5105254333, 'qualifierId': 1}, {'id': 5105254329, 'qualifierId': 212, 'value': '55.5'}, {'id': 5105254331, 'qualifierId': 213, 'value': '6.17'}, {'id': 5105254327, 'qualifierId': 141, 'value': '13.0'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;13,0;55,5;;6,17;;70,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;70,1;13,0;;;;;;;;0;21;31;Real Monarchs;1291;GK;1,0
2701976145;967;44;1;21;32;cbip96wzs3jc2xadoluhhxotl;1;36,9;88,7;2024-07-15T02:54:54.109Z;2024-07-20T09:41:08Z;[{'id': 5109903367, 'qualifierId': 233, 'value': '766'}, {'id': 5109840233, 'qualifierId': 56, 'value': 'Back'}, {'id': 5109840237, 'qualifierId': 285}];asy97zdxk0352toy38huzk222;T. Silva;;e39zrhtf97q609q4h82jicv10;Aerial;;;;;;;;;;;;;;;;;;;;766,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;21;32;Portland Timbers II;1292;DC;1,0
2701976147;766;44;1;21;32;5ou8b446l1sl8frblkz3xi17g;0;63,1;11,3;2024-07-15T02:54:54.110Z;2024-07-20T06:45:37Z;[{'id': 5109840245, 'qualifierId': 233, 'value': '967'}, {'id': 5109840243, 'qualifierId': 286}, {'id': 5109840239, 'qualifierId': 56, 'value': 'Right'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;e39zrhtf97q609q4h82jicv10;Aerial;;;;;;;;;;;;;;;;;;;1,0;967,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;21;32;Real Monarchs;1292;FWR;1,0
2701133513;222;1;1;21;34;cbip96wzs3jc2xadoluhhxotl;0;38,3;89,3;2024-07-15T02:54:56.034Z;2024-07-15T02:54:56Z;[{'id': 5105254335, 'qualifierId': 3}, {'id': 5105254339, 'qualifierId': 140, 'value': '43.4'}, {'id': 5105254345, 'qualifierId': 213, 'value': '5.22'}, {'id': 5105254341, 'qualifierId': 141, 'value': '75.1'}, {'id': 5105254337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105254343, 'qualifierId': 212, 'value': '11.0'}];asy97zdxk0352toy38huzk222;T. Silva;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;75,1;11,0;;5,22;;43,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;43,4;75,1;;;;;;;;0;21;34;Portland Timbers II;1294;DC;1,0
2701133519;144;1;1;21;36;5ou8b446l1sl8frblkz3xi17g;1;60,2;30,9;2024-07-15T02:54:57.940Z;2024-07-15T02:55:00Z;[{'id': 5105254379, 'qualifierId': 212, 'value': '13.4'}, {'id': 5105254377, 'qualifierId': 141, 'value': '40.3'}, {'id': 5105254375, 'qualifierId': 140, 'value': '71.4'}, {'id': 5105254381, 'qualifierId': 213, 'value': '0.50'}, {'id': 5105254373, 'qualifierId': 56, 'value': 'Center'}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;40,3;13,4;;0,5;;71,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;71,4;40,3;;;;;;;;0;21;36;Real Monarchs;1296;MC;1,0
2701133521;145;4;1;21;38;5ou8b446l1sl8frblkz3xi17g;1;70,4;40,8;2024-07-15T02:55:00.096Z;2024-07-15T02:55:01Z;[{'id': 5105254393, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105254399, 'qualifierId': 286}, {'id': 5105254395, 'qualifierId': 152}, {'id': 5105254391, 'qualifierId': 13}, {'id': 5105254413, 'qualifierId': 233, 'value': '223'}, {'id': 5105254397, 'qualifierId': 265}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;e39zrhtf97q609q4h82jicv10;Foul;;;;;;;;;;;;;;;;;;;1,0;223,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;21;38;Real Monarchs;1298;FW;1,0
2701133525;223;4;1;21;38;cbip96wzs3jc2xadoluhhxotl;0;29,6;59,2;2024-07-15T02:55:00.097Z;2024-07-15T02:55:02Z;[{'id': 5105254405, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105254403, 'qualifierId': 13}, {'id': 5105254411, 'qualifierId': 285}, {'id': 5105254409, 'qualifierId': 265}, {'id': 5105254417, 'qualifierId': 233, 'value': '145'}, {'id': 5105254407, 'qualifierId': 152}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;e39zrhtf97q609q4h82jicv10;Foul;;;;;;;;;;;;;;;;;;;;145,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;21;38;Portland Timbers II;1298;DL;1,0
2701133539;146;1;1;22;26;5ou8b446l1sl8frblkz3xi17g;0;68,2;36,5;2024-07-15T02:55:47.844Z;2024-07-15T02:55:49Z;[{'id': 5105254511, 'qualifierId': 213, 'value': '0.54'}, {'id': 5105254507, 'qualifierId': 141, 'value': '59.0'}, {'id': 5105254497, 'qualifierId': 5}, {'id': 5105254503, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105254499, 'qualifierId': 155}, {'id': 5105254509, 'qualifierId': 212, 'value': '29.8'}, {'id': 5105254501, 'qualifierId': 152}, {'id': 5105254505, 'qualifierId': 140, 'value': '92.5'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;59,0;29,8;;0,54;;92,5;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;92,5;59,0;;;;;;;;0;22;26;Real Monarchs;1346;FWL;1,0
