id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_TeamKit;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Angle;value_KickOff;value_Length;value_PassEndY;value_PassEndX;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_IntendedTackleTarget;value_NextEventGoalKick;value_GoalKick;value_Low;value_Chipped;value_LayOff;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_AttemptedTackle;value_LeadingToGoal;value_RegularPlay;value_IntentionalAssist;value_PullBack;value_Assist;value_LowCentre;value_Assisted;value_GoalShotTimestamp;value_GkX;value_RelatedError1Id;value_BigChance;value_SmallBoxCentre;value_GoalShotGameClock;value_LeftFooted;value_GoalmouthY;value_RelatedEventId;value_GoalmouthZ;value_GkY;value_BlockedY;value_Blocked;value_LowLeft;value_RightFooted;value_BoxCentre;value_BlockedX;value_IndividualPlay;value_DefBlock;value_ThroughBall;value_Left;value_BoxLeft;value_NotVisible;value_OutOfBoxCentre;value_Diving;value_Hands;value_ParriedDanger;value_Cross;value_Head;value_OutOfPlay;value_YellowCard;value_TacticalFoul;value_FlickOn;value_SwitchOfPlay;value_Stooping;value_Collected;value_KeeperThrow;value_BoxRight;value_Feet;value_ParriedSafe;value_NotAssisted;value_InSwinger;value_CornerTaken;value_LeadingToAttempt;value_Weak;value_HighCentre;value_Standing;value_OverArm;value_HighLeft;value_Fingertip;value_Reaching;value_BlockedClearance;value_FirstTouch;value_FromCorner;value_Volley;value_Right;value_OutSwinger;value_CloseRight;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_EndType;value_HighClaim;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_LowRight;value_FollowsADribble;value_SixYardBlocked;value_Shove/Push;value_AerialFoul;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_HitBar;value_HitWoodwork;value_Overrun;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_OverhitCross;value_BoxDeepRight;value_GkKickFromHands;value_CloseLeft;value_High;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705326759;256;5;1;23;53;6ddsx316t3j0z6nolrky9k4r8;0;62,6;101,6;2024-08-03T01:26:27.781Z;2024-08-03T02:05:33Z;[{'id': 5128562863, 'qualifierId': 233, 'value': '253'}, {'id': 5128562705, 'qualifierId': 347}, {'id': 5128562703, 'qualifierId': 56, 'value': 'Left'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;eeeqvkopx0182sckud7djm7f8;Out;;;;;;;;;;;;;;;;;;;;253,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;23;53;Columbus Crew II;1433;MC;1,0
2705326801;254;1;1;23;56;5b4ccd62yeeqdl2qk6jzsmjv8;1;38,9;0,0;2024-08-03T01:26:30.982Z;2024-08-03T01:26:32Z;[{'id': 5128562897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128562903, 'qualifierId': 212, 'value': '8.9'}, {'id': 5128562905, 'qualifierId': 213, 'value': '2.20'}, {'id': 5128562899, 'qualifierId': 140, 'value': '33.9'}, {'id': 5128562901, 'qualifierId': 141, 'value': '8.6'}, {'id': 5128562895, 'qualifierId': 107}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;2,2;;8,9;8,6;33,9;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;33,9;8,6;;;;;;;;0;23;56;New York City II;1436;FWR;1,0
2705326827;255;1;1;23;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,9;8,6;2024-08-03T01:26:31.941Z;2024-08-03T01:26:36Z;[{'id': 5128563043, 'qualifierId': 140, 'value': '30.9'}, {'id': 5128563045, 'qualifierId': 141, 'value': '25.2'}, {'id': 5128563047, 'qualifierId': 212, 'value': '11.7'}, {'id': 5128563041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128563049, 'qualifierId': 213, 'value': '1.84'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;1,84;;11,7;25,2;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;30,9;25,2;;;;;;;;0;23;57;New York City II;1437;DMR;1,0
2705326833;256;1;1;24;1;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,9;25,2;2024-08-03T01:26:35.989Z;2024-08-03T01:26:37Z;[{'id': 5128563089, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128563097, 'qualifierId': 213, 'value': '1.77'}, {'id': 5128563091, 'qualifierId': 140, 'value': '26.4'}, {'id': 5128563095, 'qualifierId': 212, 'value': '23.9'}, {'id': 5128563093, 'qualifierId': 141, 'value': '59.6'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;1,77;;23,9;59,6;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;26,4;59,6;;;;;;;;0;24;1;New York City II;1441;MC;1,0
2705326857;257;1;1;24;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;26,4;59,6;2024-08-03T01:26:37.286Z;2024-08-03T01:26:43Z;[{'id': 5128563231, 'qualifierId': 140, 'value': '33.6'}, {'id': 5128563237, 'qualifierId': 213, 'value': '1.09'}, {'id': 5128563235, 'qualifierId': 212, 'value': '16.3'}, {'id': 5128563233, 'qualifierId': 141, 'value': '80.8'}, {'id': 5128563229, 'qualifierId': 56, 'value': 'Back'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;1,09;;16,3;80,8;33,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;33,6;80,8;;;;;;;;0;24;2;New York City II;1442;DC;1,0
2705326875;258;1;1;24;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,9;81,5;2024-08-03T01:26:43.718Z;2024-08-03T01:26:49Z;[{'id': 5128563301, 'qualifierId': 213, 'value': '0.75'}, {'id': 5128563299, 'qualifierId': 212, 'value': '12.0'}, {'id': 5128563293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128563295, 'qualifierId': 140, 'value': '41.3'}, {'id': 5128563297, 'qualifierId': 141, 'value': '93.5'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;0,75;;12,0;93,5;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;41,3;93,5;;;;;;;;0;24;9;New York City II;1449;DC;1,0
2705326895;259;1;1;24;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;53,7;91,4;2024-08-03T01:26:49.045Z;2024-08-03T01:26:52Z;[{'id': 5128563411, 'qualifierId': 140, 'value': '41.2'}, {'id': 5128563413, 'qualifierId': 141, 'value': '86.0'}, {'id': 5128563415, 'qualifierId': 212, 'value': '13.6'}, {'id': 5128563409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128563417, 'qualifierId': 213, 'value': '3.41'}];290iohuheoqdrdocbg25ipgk4;A. Alaouieh;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;3,41;;13,6;86,0;41,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;41,2;86,0;;;;;;;;0;24;14;New York City II;1454;FWL;1,0
2705326905;260;1;1;24;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;39,7;85,4;2024-08-03T01:26:52.230Z;2024-08-03T01:26:54Z;[{'id': 5128563469, 'qualifierId': 141, 'value': '81.4'}, {'id': 5128563467, 'qualifierId': 140, 'value': '55.8'}, {'id': 5128563473, 'qualifierId': 213, 'value': '6.12'}, {'id': 5128563471, 'qualifierId': 212, 'value': '17.1'}, {'id': 5128563465, 'qualifierId': 56, 'value': 'Left'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;6,12;;17,1;81,4;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;55,8;81,4;;;;;;;;0;24;17;New York City II;1457;DC;1,0
2705326921;261;1;1;24;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,3;79,7;2024-08-03T01:26:54.630Z;2024-08-03T01:26:57Z;[{'id': 5128563539, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128563541, 'qualifierId': 140, 'value': '64.9'}, {'id': 5128563547, 'qualifierId': 213, 'value': '5.35'}, {'id': 5128563543, 'qualifierId': 141, 'value': '65.8'}, {'id': 5128563545, 'qualifierId': 212, 'value': '11.7'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;5,35;;11,7;65,8;64,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;64,9;65,8;;;;;;;;0;24;20;New York City II;1460;MC;1,0
2705326931;262;1;1;24;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;57,9;63,0;2024-08-03T01:26:56.934Z;2024-08-03T03:02:10Z;[{'id': 5128563589, 'qualifierId': 212, 'value': '14.0'}, {'id': 5128563591, 'qualifierId': 213, 'value': '4.81'}, {'id': 5128563587, 'qualifierId': 141, 'value': '42.5'}, {'id': 5128563585, 'qualifierId': 140, 'value': '59.2'}, {'id': 5128563583, 'qualifierId': 56, 'value': 'Center'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;4,81;;14,0;42,5;59,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;59,2;42,5;;;;;;;;0;24;22;New York City II;1462;FW;1,0
2705326925;257;83;1;24;23;6ddsx316t3j0z6nolrky9k4r8;0;40,2;45,3;2024-08-03T01:26:57.974Z;2024-08-03T01:34:06Z;[{'id': 5128574093, 'qualifierId': 399, 'value': 'dgosg1mymhuajg0rz2ts6alpm'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;eeeqvkopx0182sckud7djm7f8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;24;23;Columbus Crew II;1463;MC;1,0
2705326947;263;1;1;24;25;5b4ccd62yeeqdl2qk6jzsmjv8;1;59,2;42,5;2024-08-03T01:26:59.749Z;2024-08-03T01:27:02Z;[{'id': 5128563645, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128563651, 'qualifierId': 212, 'value': '26.8'}, {'id': 5128563653, 'qualifierId': 213, 'value': '5.22'}, {'id': 5128563649, 'qualifierId': 141, 'value': '8.0'}, {'id': 5128563647, 'qualifierId': 140, 'value': '71.6'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;5,22;;26,8;8,0;71,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;71,6;8,0;;;;;;;;0;24;25;New York City II;1465;FWR;1,0
2705326957;264;1;1;24;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;71,6;8,0;2024-08-03T01:27:02.854Z;2024-08-03T01:27:04Z;[{'id': 5128563699, 'qualifierId': 141, 'value': '21.0'}, {'id': 5128563697, 'qualifierId': 140, 'value': '79.9'}, {'id': 5128563703, 'qualifierId': 213, 'value': '0.79'}, {'id': 5128563695, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128563701, 'qualifierId': 212, 'value': '12.4'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;0,79;;12,4;21,0;79,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;79,9;21,0;;;;;;;;0;24;28;New York City II;1468;DMR;1,0
2705326967;265;1;1;24;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;82,2;15,5;2024-08-03T01:27:04.742Z;2024-08-03T01:27:07Z;[{'id': 5128563759, 'qualifierId': 140, 'value': '85.2'}, {'id': 5128563761, 'qualifierId': 141, 'value': '2.5'}, {'id': 5128563757, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128563765, 'qualifierId': 213, 'value': '5.05'}, {'id': 5128563763, 'qualifierId': 212, 'value': '9.4'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;5,05;;9,4;2,5;85,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;85,2;2,5;;;;;;;;0;24;30;New York City II;1470;FWR;1,0
2705326987;266;1;1;24;32;5b4ccd62yeeqdl2qk6jzsmjv8;0;85,1;2,6;2024-08-03T01:27:07.111Z;2024-08-03T01:27:09Z;[{'id': 5128563839, 'qualifierId': 155}, {'id': 5128563843, 'qualifierId': 140, 'value': '91.9'}, {'id': 5128563859, 'qualifierId': 1}, {'id': 5128563837, 'qualifierId': 2}, {'id': 5128563841, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128563851, 'qualifierId': 212, 'value': '43.0'}, {'id': 5128563855, 'qualifierId': 213, 'value': '1.40'}, {'id': 5128563847, 'qualifierId': 141, 'value': '64.9'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;1,4;;43,0;64,9;91,9;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;91,9;64,9;;;;;;;;0;24;32;New York City II;1472;DMR;1,0
2705326993;258;12;1;24;35;6ddsx316t3j0z6nolrky9k4r8;1;10,9;40,0;2024-08-03T01:27:09.919Z;2024-08-03T01:27:10Z;[{'id': 5128563881, 'qualifierId': 15}, {'id': 5128563877, 'qualifierId': 212, 'value': '16.9'}, {'id': 5128563879, 'qualifierId': 213, 'value': '0.12'}, {'id': 5128563875, 'qualifierId': 141, 'value': '43.1'}, {'id': 5128563873, 'qualifierId': 140, 'value': '26.9'}, {'id': 5128563871, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;eeeqvkopx0182sckud7djm7f8;Clearance;;;;;;;;;;0,12;;16,9;43,1;26,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;26,9;43,1;;;;;;;;0;24;35;Columbus Crew II;1475;DC;1,0
2705327001;259;3;1;24;38;6ddsx316t3j0z6nolrky9k4r8;0;26,6;38,8;2024-08-03T01:27:12.686Z;2024-08-03T01:27:14Z;[{'id': 5128563921, 'qualifierId': 285}, {'id': 5128563919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128563947, 'qualifierId': 233, 'value': '267'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;eeeqvkopx0182sckud7djm7f8;Take On;;;;;;;;;;;;;;;;;;;1,0;267,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;24;38;Columbus Crew II;1478;AMR;1,0
2705327005;267;7;1;24;38;5b4ccd62yeeqdl2qk6jzsmjv8;0;73,4;61,2;2024-08-03T01:27:12.687Z;2024-08-03T01:27:13Z;[{'id': 5128563943, 'qualifierId': 233, 'value': '259'}, {'id': 5128563929, 'qualifierId': 286}, {'id': 5128563927, 'qualifierId': 56, 'value': 'Center'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;eeeqvkopx0182sckud7djm7f8;Tackle;;;;;;;;;;;;;;;;;;;;259,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;24;38;New York City II;1478;MC;1,0
2705327011;260;1;1;24;39;6ddsx316t3j0z6nolrky9k4r8;1;29,1;38,8;2024-08-03T01:27:13.479Z;2024-08-03T01:27:14Z;[{'id': 5128563969, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128563975, 'qualifierId': 212, 'value': '5.4'}, {'id': 5128563973, 'qualifierId': 141, 'value': '46.2'}, {'id': 5128563971, 'qualifierId': 140, 'value': '27.3'}, {'id': 5128563977, 'qualifierId': 213, 'value': '1.93'}, {'id': 5128563967, 'qualifierId': 3}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;1,93;;5,4;46,2;27,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;27,3;46,2;;;;;;;;0;24;39;Columbus Crew II;1479;AMR;1,0
2705327015;261;1;1;24;40;6ddsx316t3j0z6nolrky9k4r8;1;26,2;47,6;2024-08-03T01:27:14.398Z;2024-08-03T01:27:15Z;[{'id': 5128563987, 'qualifierId': 140, 'value': '29.7'}, {'id': 5128563989, 'qualifierId': 141, 'value': '52.7'}, {'id': 5128563985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128563993, 'qualifierId': 213, 'value': '0.76'}, {'id': 5128563991, 'qualifierId': 212, 'value': '5.1'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;0,76;;5,1;52,7;29,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;29,7;52,7;;;;;;;;0;24;40;Columbus Crew II;1480;AMC;1,0
2705327017;262;49;1;24;40;6ddsx316t3j0z6nolrky9k4r8;1;30,0;52,7;2024-08-03T01:27:15.262Z;2024-08-03T01:27:15Z;[];a0do5kh5akr89kst2p1hohixg;Camil Azzam Ruiz;;;eeeqvkopx0182sckud7djm7f8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;24;40;Columbus Crew II;1480;FW;1,0
2705327023;263;3;1;24;43;6ddsx316t3j0z6nolrky9k4r8;0;29,6;53,9;2024-08-03T01:27:17.366Z;2024-08-03T01:27:19Z;[{'id': 5128564053, 'qualifierId': 233, 'value': '268'}, {'id': 5128564015, 'qualifierId': 285}, {'id': 5128564013, 'qualifierId': 56, 'value': 'Back'}];a0do5kh5akr89kst2p1hohixg;Camil Azzam Ruiz;;;eeeqvkopx0182sckud7djm7f8;Take On;;;;;;;;;;;;;;;;;;;1,0;268,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;24;43;Columbus Crew II;1483;FW;1,0
2705327025;268;7;1;24;43;5b4ccd62yeeqdl2qk6jzsmjv8;0;70,4;46,1;2024-08-03T01:27:17.367Z;2024-08-03T01:27:18Z;[{'id': 5128564019, 'qualifierId': 286}, {'id': 5128564033, 'qualifierId': 233, 'value': '263'}, {'id': 5128564017, 'qualifierId': 56, 'value': 'Center'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;eeeqvkopx0182sckud7djm7f8;Tackle;;;;;;;;;;;;;;;;;;;;263,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;24;43;New York City II;1483;MC;1,0
2705327031;264;1;1;24;44;6ddsx316t3j0z6nolrky9k4r8;1;31,9;58,3;2024-08-03T01:27:18.398Z;2024-08-03T01:27:18Z;[{'id': 5128564059, 'qualifierId': 141, 'value': '65.4'}, {'id': 5128564057, 'qualifierId': 140, 'value': '21.8'}, {'id': 5128564061, 'qualifierId': 212, 'value': '11.7'}, {'id': 5128564063, 'qualifierId': 213, 'value': '2.71'}, {'id': 5128564055, 'qualifierId': 56, 'value': 'Back'}];a0do5kh5akr89kst2p1hohixg;Camil Azzam Ruiz;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;2,71;;11,7;65,4;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;21,8;65,4;;;;;;;;0;24;44;Columbus Crew II;1484;FW;1,0
2705327037;265;1;1;24;44;6ddsx316t3j0z6nolrky9k4r8;1;21,6;65,8;2024-08-03T01:27:18.878Z;2024-08-03T01:27:21Z;[{'id': 5128564091, 'qualifierId': 141, 'value': '79.9'}, {'id': 5128564095, 'qualifierId': 213, 'value': '1.44'}, {'id': 5128564093, 'qualifierId': 212, 'value': '9.7'}, {'id': 5128564087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128564089, 'qualifierId': 140, 'value': '22.8'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;1,44;;9,7;79,9;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;22,8;79,9;;;;;;;;0;24;44;Columbus Crew II;1484;DC;1,0
