id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Involved;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Angle;value_KickOff;value_Zone;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_TouchTypeControl;value_Cross;value_Chipped;value_RightFooted;value_OutSwinger;value_Head;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Overrun;value_TakeOnSpace;value_TouchTypeClearance;value_NextEventGoalKick;value_Low;value_GoalKick;value_FlickOn;value_Foul;value_Shove/Push;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_OutOfPlay;value_HighGkIntervention;value_KeeperThrow;value_AerialFoul;value_DeletedEventType;value_InSwinger;value_MediumGkIntervention;value_TakeOnOvertake;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GkY;value_GoalmouthZ;value_FirstTouch;value_BigChance;value_RelatedEventId;value_BoxCentre;value_Assisted;value_Left;value_GkX;value_RegularPlay;value_Injury;value_InjuredPlayerId;value_LeftFooted;value_High;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_LayOff;value_OtherObstacle;value_BallHitsReferee;value_OverhitCross;value_LowLeft;value_Deflection;value_BlockedX;value_BlockedY;value_Collected;value_Hands;value_LowGkIntervention;value_Diving;value_NotVisible;value_GkKickFromHands;value_LeadingToAttempt;value_RelatedError1Id;value_LowCentre;value_NotAssisted;value_OutOfBoxCentre;value_IndividualPlay;value_ParriedDanger;value_Standing;value_Fumble;value_Volley;value_Caught;value_TouchTypePass;value_BlockedPass;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BlockedCross;value_HighClaim;value_SetPiece;value_ParriedSafe;value_PlayersCaughtOffside;value_Indirect;value_RedCard;value_SeriousFoul;value_SwitchOfPlay;value_CornerTaken;value_Minutes;value_Right;value_BoxLeft;value_EndType;value_GkChallenge;value_NotPastGoalLine;value_SmallBoxRight;value_Stooping;value_Feet;value_Unchallenged;value_OverArm;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Blocked;value_SixYardBlocked;value_HitBar;value_LowRight;value_SavedOffLine;value_HitWoodwork;value_DefBlock;value_LastLine;value_CloseLeft;value_Tactical;value_FantasyAssistId;value_FantasyAssistedBy;value_SmallBoxCentre;value_OwnGoal;value_FromCorner;value_FantasyAssistTeam;value_FantasyAssistType;value_FastBreak;value_CloseRight;value_RecklessOffence;value_ThroughBall;value_BoxRight;value_GoalDisallowed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665896019;170;28;1;17;22;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-03-31T21:20:58.171Z;2024-03-31T21:59:33Z;[{'id': 4913533707, 'qualifierId': 55, 'value': '169'}, {'id': 4913642567, 'qualifierId': 233, 'value': '126'}];;;;;byfyjpq6t48f2agr97gz7mr6c;End delay;;;;;;;;;;;;;;;;;;126,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;169,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;169,0;;0;0;17;22;Sporting KC II;1042;;
2665896109;171;68;1;17;37;dqx48fglv1l96cyrmjdod0xec;1;43,8;30,6;2024-03-31T21:21:13.464Z;2024-03-31T21:21:13Z;[];;;;;byfyjpq6t48f2agr97gz7mr6c;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;17;37;Sporting KC II;1057;;
2665896115;127;68;1;17;38;7fbej4xwoq4imaf5l39304m37;0;75,0;59,6;2024-03-31T21:21:14.205Z;2024-03-31T21:21:14Z;[];;;;;byfyjpq6t48f2agr97gz7mr6c;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;17;38;St. Louis City II;1058;;
2665896157;172;1;1;17;39;dqx48fglv1l96cyrmjdod0xec;1;46,2;29,8;2024-03-31T21:21:14.963Z;2024-03-31T21:21:18Z;[{'id': 4913534437, 'qualifierId': 212, 'value': '20.0'}, {'id': 4913534431, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913534439, 'qualifierId': 213, 'value': '5.49'}, {'id': 4913534435, 'qualifierId': 141, 'value': '8.8'}, {'id': 4913534433, 'qualifierId': 140, 'value': '59.6'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;20,0;59,6;8,8;5,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;59,6;8,8;;;;;;;0;0;17;39;Sporting KC II;1059;DL;1,0
2665896179;173;1;1;17;41;dqx48fglv1l96cyrmjdod0xec;1;63,5;8,5;2024-03-31T21:21:17.715Z;2024-03-31T21:21:20Z;[{'id': 4913534537, 'qualifierId': 212, 'value': '15.4'}, {'id': 4913534539, 'qualifierId': 213, 'value': '1.93'}, {'id': 4913534533, 'qualifierId': 140, 'value': '58.4'}, {'id': 4913534535, 'qualifierId': 141, 'value': '29.7'}, {'id': 4913534531, 'qualifierId': 56, 'value': 'Center'}];272xwghmibw1wnptcoz6xpex;A. Watts;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;15,4;58,4;29,7;1,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;58,4;29,7;;;;;;;0;0;17;41;Sporting KC II;1061;DR;1,0
2665896199;174;1;1;17;44;dqx48fglv1l96cyrmjdod0xec;1;60,1;29,7;2024-03-31T21:21:19.972Z;2024-03-31T21:21:22Z;[{'id': 4913534665, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913534671, 'qualifierId': 141, 'value': '19.2'}, {'id': 4913534669, 'qualifierId': 140, 'value': '72.7'}, {'id': 4913534677, 'qualifierId': 213, 'value': '5.79'}, {'id': 4913534673, 'qualifierId': 212, 'value': '15.0'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;15,0;72,7;19,2;5,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;72,7;19,2;;;;;;;0;0;17;44;Sporting KC II;1064;MC;1,0
2665896223;175;1;1;17;46;dqx48fglv1l96cyrmjdod0xec;1;72,7;19,2;2024-03-31T21:21:22.211Z;2024-03-31T21:21:24Z;[{'id': 4913534821, 'qualifierId': 212, 'value': '8.8'}, {'id': 4913534817, 'qualifierId': 140, 'value': '76.5'}, {'id': 4913534823, 'qualifierId': 213, 'value': '5.18'}, {'id': 4913534819, 'qualifierId': 141, 'value': '7.7'}, {'id': 4913534815, 'qualifierId': 56, 'value': 'Right'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;8,8;76,5;7,7;5,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;76,5;7,7;;;;;;;0;0;17;46;Sporting KC II;1066;AMR;1,0
2665896245;176;1;1;17;48;dqx48fglv1l96cyrmjdod0xec;1;78,9;7,9;2024-03-31T21:21:24.675Z;2024-03-31T21:21:26Z;[{'id': 4913534917, 'qualifierId': 212, 'value': '7.7'}, {'id': 4913534911, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913534919, 'qualifierId': 213, 'value': '2.78'}, {'id': 4913534913, 'qualifierId': 140, 'value': '72.0'}, {'id': 4913534915, 'qualifierId': 141, 'value': '11.9'}];272xwghmibw1wnptcoz6xpex;A. Watts;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;7,7;72,0;11,9;2,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;72,0;11,9;;;;;;;0;0;17;48;Sporting KC II;1068;DR;1,0
2665896269;177;1;1;17;50;dqx48fglv1l96cyrmjdod0xec;1;71,9;12,6;2024-03-31T21:21:26.643Z;2024-03-31T21:21:29Z;[{'id': 4913535055, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913535059, 'qualifierId': 141, 'value': '26.5'}, {'id': 4913535063, 'qualifierId': 213, 'value': '2.21'}, {'id': 4913535061, 'qualifierId': 212, 'value': '11.8'}, {'id': 4913535057, 'qualifierId': 140, 'value': '65.2'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;11,8;65,2;26,5;2,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;65,2;26,5;;;;;;;0;0;17;50;Sporting KC II;1070;MC;1,0
2665896295;178;1;1;17;53;dqx48fglv1l96cyrmjdod0xec;1;65,5;26,7;2024-03-31T21:21:28.899Z;2024-03-31T21:21:31Z;[{'id': 4913535191, 'qualifierId': 140, 'value': '67.9'}, {'id': 4913535189, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913535197, 'qualifierId': 213, 'value': '1.26'}, {'id': 4913535195, 'qualifierId': 212, 'value': '8.3'}, {'id': 4913535193, 'qualifierId': 141, 'value': '38.3'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;8,3;67,9;38,3;1,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;67,9;38,3;;;;;;;0;0;17;53;Sporting KC II;1073;DL;1,0
2665896313;179;1;1;17;55;dqx48fglv1l96cyrmjdod0xec;1;66,1;40,1;2024-03-31T21:21:31.155Z;2024-03-31T21:21:33Z;[{'id': 4913535293, 'qualifierId': 213, 'value': '1.81'}, {'id': 4913535287, 'qualifierId': 140, 'value': '61.6'}, {'id': 4913535289, 'qualifierId': 141, 'value': '69.1'}, {'id': 4913535291, 'qualifierId': 212, 'value': '20.3'}, {'id': 4913535285, 'qualifierId': 56, 'value': 'Center'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;20,3;61,6;69,1;1,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;61,6;69,1;;;;;;;0;0;17;55;Sporting KC II;1075;MC;1,0
2665896369;180;1;1;17;57;dqx48fglv1l96cyrmjdod0xec;1;61,2;70,8;2024-03-31T21:21:33.411Z;2024-03-31T21:21:39Z;[{'id': 4913535537, 'qualifierId': 141, 'value': '92.7'}, {'id': 4913535533, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913535535, 'qualifierId': 140, 'value': '65.8'}, {'id': 4913535539, 'qualifierId': 212, 'value': '15.7'}, {'id': 4913535541, 'qualifierId': 213, 'value': '1.26'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;15,7;65,8;92,7;1,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;65,8;92,7;;;;;;;0;0;17;57;Sporting KC II;1077;DC;1,0
2665896383;181;1;1;18;3;dqx48fglv1l96cyrmjdod0xec;1;68,2;80,3;2024-03-31T21:21:39.091Z;2024-03-31T21:21:40Z;[{'id': 4913535597, 'qualifierId': 212, 'value': '10.2'}, {'id': 4913535599, 'qualifierId': 213, 'value': '2.99'}, {'id': 4913535593, 'qualifierId': 140, 'value': '58.6'}, {'id': 4913535595, 'qualifierId': 141, 'value': '82.6'}, {'id': 4913535591, 'qualifierId': 56, 'value': 'Left'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;10,2;58,6;82,6;2,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;58,6;82,6;;;;;;;0;0;18;3;Sporting KC II;1083;DC;1,0
2665896403;182;1;1;18;4;dqx48fglv1l96cyrmjdod0xec;1;58,6;82,6;2024-03-31T21:21:40.403Z;2024-03-31T21:21:42Z;[{'id': 4913535705, 'qualifierId': 213, 'value': '4.84'}, {'id': 4913535697, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913535703, 'qualifierId': 212, 'value': '16.7'}, {'id': 4913535699, 'qualifierId': 140, 'value': '60.7'}, {'id': 4913535701, 'qualifierId': 141, 'value': '58.2'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;16,7;60,7;58,2;4,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;60,7;58,2;;;;;;;0;0;18;4;Sporting KC II;1084;DC;1,0
2665896419;183;1;1;18;6;dqx48fglv1l96cyrmjdod0xec;1;62,4;56,9;2024-03-31T21:21:42.691Z;2024-03-31T21:21:45Z;[{'id': 4913535781, 'qualifierId': 141, 'value': '28.0'}, {'id': 4913535777, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913535779, 'qualifierId': 140, 'value': '66.7'}, {'id': 4913535785, 'qualifierId': 213, 'value': '4.94'}, {'id': 4913535783, 'qualifierId': 212, 'value': '20.2'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;20,2;66,7;28,0;4,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;66,7;28,0;;;;;;;0;0;18;6;Sporting KC II;1086;MC;1,0
2665896445;184;1;1;18;9;dqx48fglv1l96cyrmjdod0xec;1;67,6;28,9;2024-03-31T21:21:45.347Z;2024-03-31T21:21:50Z;[{'id': 4913535901, 'qualifierId': 1}, {'id': 4913535891, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913535893, 'qualifierId': 140, 'value': '96.8'}, {'id': 4913535895, 'qualifierId': 141, 'value': '3.4'}, {'id': 4913535899, 'qualifierId': 213, 'value': '5.77'}, {'id': 4913535897, 'qualifierId': 212, 'value': '35.2'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;35,2;96,8;3,4;5,77;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;96,8;3,4;;;;;;;0;0;18;9;Sporting KC II;1089;MC;1,0
2665896453;185;1;1;18;14;dqx48fglv1l96cyrmjdod0xec;0;99,2;1,5;2024-03-31T21:21:50.434Z;2024-03-31T21:22:03Z;[{'id': 4913535999, 'qualifierId': 233, 'value': '128'}, {'id': 4913536003, 'qualifierId': 286}, {'id': 4913535927, 'qualifierId': 141, 'value': '2.5'}, {'id': 4913535931, 'qualifierId': 213, 'value': '2.57'}, {'id': 4913535929, 'qualifierId': 212, 'value': '1.3'}, {'id': 4913535923, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913535925, 'qualifierId': 140, 'value': '98.2'}, {'id': 4913535997, 'qualifierId': 236}];272xwghmibw1wnptcoz6xpex;A. Watts;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;1,3;98,2;2,5;2,57;;;;;128,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;98,2;2,5;;;;;;;0;0;18;14;Sporting KC II;1094;DR;1,0
2665896459;128;74;1;18;14;7fbej4xwoq4imaf5l39304m37;1;4,2;94,7;2024-03-31T21:21:50.435Z;2024-03-31T21:40:12Z;[{'id': 4913535957, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913536013, 'qualifierId': 233, 'value': '185'}, {'id': 4913535959, 'qualifierId': 285}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;byfyjpq6t48f2agr97gz7mr6c;Blocked Pass;;;;;;;;;;;;;;;;;;185,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;18;14;St. Louis City II;1094;FWL;1,0
2665896483;186;61;1;18;15;dqx48fglv1l96cyrmjdod0xec;1;99,0;1,7;2024-03-31T21:21:51.573Z;2024-03-31T21:22:00Z;[{'id': 4913536087, 'qualifierId': 56, 'value': 'Right'}];272xwghmibw1wnptcoz6xpex;A. Watts;;;byfyjpq6t48f2agr97gz7mr6c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;18;15;Sporting KC II;1095;DR;1,0
2665896487;129;5;1;18;18;7fbej4xwoq4imaf5l39304m37;1;-1,0;95,7;2024-03-31T21:21:54.633Z;2024-03-31T21:21:58Z;[{'id': 4913536223, 'qualifierId': 233, 'value': '187'}, {'id': 4913536099, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913536155, 'qualifierId': 346}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;byfyjpq6t48f2agr97gz7mr6c;Out;;;;;;;;;;;;;;;;;;187,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;18;18;St. Louis City II;1098;FWL;1,0
2665896495;187;5;1;18;18;dqx48fglv1l96cyrmjdod0xec;0;101,0;4,3;2024-03-31T21:21:54.633Z;2024-03-31T21:40:05Z;[{'id': 4913536127, 'qualifierId': 346}, {'id': 4913536233, 'qualifierId': 233, 'value': '129'}, {'id': 4913536123, 'qualifierId': 56, 'value': 'Right'}];272xwghmibw1wnptcoz6xpex;A. Watts;;;byfyjpq6t48f2agr97gz7mr6c;Out;;;;;;;;;;;;;;;;;;129,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;18;18;Sporting KC II;1098;DR;1,0
2665896601;130;18;1;18;33;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-03-31T21:22:09.120Z;2024-03-31T21:22:09Z;[{'id': 4913536685, 'qualifierId': 44, 'value': 'Forward'}, {'id': 4913536683, 'qualifierId': 41}, {'id': 4913536715, 'qualifierId': 55, 'value': '131'}, {'id': 4913536687, 'qualifierId': 59, 'value': '67'}];i15xuf6lug0m5twd06n2pus4;Pau Vidal;;;byfyjpq6t48f2agr97gz7mr6c;Player off;;;;;;67,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;131,0;cqmvrx028gh19yh8qh7w01y0a;0;0;18;33;St. Louis City II;1113;FW;1,0
2665896605;131;19;1;18;33;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-03-31T21:22:09.121Z;2024-03-31T21:22:10Z;[{'id': 4913536699, 'qualifierId': 292, 'value': '9'}, {'id': 4913536695, 'qualifierId': 145, 'value': '9'}, {'id': 4913536691, 'qualifierId': 41}, {'id': 4913536701, 'qualifierId': 293, 'value': '3'}, {'id': 4913536705, 'qualifierId': 55, 'value': '130'}, {'id': 4913536703, 'qualifierId': 44, 'value': 'Forward'}, {'id': 4913536697, 'qualifierId': 59, 'value': '99'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;byfyjpq6t48f2agr97gz7mr6c;Player on;;;;;;99,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;130,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,0;9,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;130,0;i15xuf6lug0m5twd06n2pus4;0;0;18;33;St. Louis City II;1113;Sub;1,0
2665896635;132;1;1;18;35;7fbej4xwoq4imaf5l39304m37;1;4,3;56,3;2024-03-31T21:22:11.341Z;2024-03-31T21:22:19Z;[{'id': 4913536869, 'qualifierId': 124}, {'id': 4913536877, 'qualifierId': 212, 'value': '14.9'}, {'id': 4913536871, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913537241, 'qualifierId': 189}, {'id': 4913536879, 'qualifierId': 213, 'value': '1.46'}, {'id': 4913536873, 'qualifierId': 140, 'value': '5.8'}, {'id': 4913536875, 'qualifierId': 141, 'value': '78.1'}, {'id': 4913536883, 'qualifierId': 237}];8xpddjq19wzsf3mdlnjdx6e7e;R. Schewe;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;14,9;5,8;78,1;1,46;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;5,8;78,1;;;;;;;0;0;18;35;St. Louis City II;1115;GK;1,0
