teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
c7c4wwva2u1vb3rr7rwava044;Inter Miami II;Inter Miami II;Inter Miami CF II;MIA;home;USA;cqeb70hcxy7kbuo8twbr765uc;0;1
cwnjxlibb02fuh0vwgvac6h45;Chattanooga;Chattanooga;Chattanooga FC;CFC;away;USA;cqeb70hcxy7kbuo8twbr765uc;1;2
