id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamFormation;value_Resume;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_Length;value_PassEndX;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_Chipped;value_Direct;value_Foul;value_Shove/Push;value_GoalmouthY;value_NotAssisted;value_GoalmouthZ;value_RightFooted;value_GkX;value_FreeKick;value_GkY;value_CloseHigh;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_NotVisible;value_Low;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_TakeOnSpace;value_TouchTypePass;value_LeadingToAttempt;value_Assist;value_RegularPlay;value_Assisted;value_Right;value_RelatedEventId;value_RelatedError1Id;value_BoxCentre;value_IndividualPlay;value_ShirtPull/Holding;value_FreeKickTaken;value_Straight;value_DrivenCross;value_Cross;value_OutSwinger;value_FirstTouch;value_LeftFooted;value_Left;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_LayOff;value_BlockedY;value_LowRight;value_BlockedX;value_Standing;value_Collected;value_Hands;value_MediumGkIntervention;value_IntentionalAssist;value_FloatedCross;value_Head;value_High;value_OverhitCross;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_LowLeft;value_BigChance;value_TouchTypeControl;value_BlockedPass;value_OutOfPlay;value_TouchTypeClearance;value_SwitchOfPlay;value_TakeOnOvertake;value_Blocked;value_DefBlock;value_CloseRight;value_AttemptedTackle;value_Injury;value_InjuredPlayerId;value_TacticalFoul;value_YellowCard;value_Overrun;value_Deflection;value_LowGkIntervention;value_Diving;value_ParriedSafe;value_BoxLeft;value_Stooping;value_PullBack;value_InSwinger;value_CornerTaken;value_NotPastGoalLine;value_SmallBoxCentre;value_FromCorner;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_LowCentre;value_MisHit;value_FastBreak;value_OverArm;value_SoloRun;value_HighRight;value_1On1;value_HighLeft;value_Handball;value_SwerveLeft;value_CloseLeft;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CaptainChange;value_Volley;value_ByWall;value_TempMissNotPassedGoalLine;value_SetPiece;value_PenaltyTakerId;value_Penalty;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_ParriedDanger;value_GkKickFromHands;value_Defensive1V1;value_BoxDeepRight;value_LeadingToGoal;value_KeeperTouched;value_HighCentre;value_Caught;value_BoxDeepLeft;value_Feet;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_AerialFoul;value_ThrowInSetPiece;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705721065;1;34;16;0;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-08-03T23:25:26.188Z;2024-08-04T02:37:15Z;[{'id': 5130667495, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5130667499, 'qualifierId': 130, 'value': '8'}, {'id': 5130667503, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5130667493, 'qualifierId': 30, 'value': 'f1e7n1pmjklbr35g7uuqdr78q, cbjd834y2hdx5jr3bda1zz6ga, f69xf0cdfn1qe63t5tr5in10, 6ahu72g0u39bxbjiz7ggefai1, 3uzxhd8g0jnft5xcd59yztm95, 2iz7apzo49byqz0ws65h9d7v8, eg5gobm8zylt21enud00dfnmy, d5kcfgycj51y6aw82r38sl7o4, 5zeta56pml2qki1q095myhvys, 8dcbkmm7ktscumo0c6qcpy1p0, astn4ytzoaav30ifi17s4dn8, 2xkp7vkeqahj9hg171ramritw, 216tgeofjnxr75ehcftkvxkpg, 3lafo3mzfkp2kmf2fj8d6lnv8, a0wpfy3ac4q8lwyiwvlj6m590, 7y5v3oex0pnupaahm8arguluc, b56zx0iumlw5cpjctu307c74k, ax2y5fvc4dzwn4qkxrfutapsk, bjk2ns3xadow18v3tkvqqrkh6'}, {'id': 5131255713, 'qualifierId': 197, 'value': '6108'}, {'id': 5130667497, 'qualifierId': 59, 'value': '42, 52, 50, 45, 36, 95, 99, 86, 43, 48, 41, 94, 23, 38, 51, 55, 57, 62, 75'}, {'id': 5130667501, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5130858707, 'qualifierId': 194, 'value': 'd5kcfgycj51y6aw82r38sl7o4'}];;;;;ehe5x2izkvnpot5rl9hx3spas;Team set up;;8,0;;;6108,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;0;0;New England II;0;;
2705728955;1;34;16;0;0;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-03T23:41:52.841Z;2024-08-08T13:29:56Z;[{'id': 5130917217, 'qualifierId': 194, 'value': '40qi53orb0eur2jevowkvrcb8'}, {'id': 5130710597, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5130710605, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5130710601, 'qualifierId': 130, 'value': '8'}, {'id': 5130917219, 'qualifierId': 197, 'value': '23734'}, {'id': 5130710599, 'qualifierId': 59, 'value': '73, 41, 42, 17, 66, 43, 14, 31, 9, 39, 16, 11, 7, 23, 32, 33, 45, 46, 50, 99'}, {'id': 5130710603, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5130710595, 'qualifierId': 30, 'value': 'opnutov04c33y3gq2fjpkaac, dc8u2bssrhxycx8vtn0kutp4a, c1z6mxuhvuegd4c5b3hau93ze, 40qi53orb0eur2jevowkvrcb8, 7djbfbsqwu0g7wd1xo1ufp2zu, 357vd87hv0jvljqtt2qf4vmz8, 9u37akzkhdyszhevgrjghq99m, et772m1f5cqceeffckpnty1p0, d043ppr554ym2j2xf3fcmbqsq, 69ypla76c710iv0yegix1maz8, anysxg2z6niqapc5m3f4tzims, 6han4f5xq1d0ii0ol2drgi4bu, 5e00w1rqym73habcl01wm7jtg, akwjik09wytzzr3yras0diqz8, bzv3yqbc7ttf7fftbm2nelxck, 97kzr8rgekycws02q55a63z3e, bnspew1iw2jxr1s3a5oubp4ic, 9opfqphxw9mhs25lkzzhstyxg, 853mqqlenq3yctucs92vfieqc, e208kj99mfivrlo85v8znc4r8'}];;;;;ehe5x2izkvnpot5rl9hx3spas;Team set up;;8,0;;;23734,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;0;0;Atlanta United II;0;;
2705754429;2;32;1;0;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-08-04T00:34:17.671Z;2024-08-08T12:18:17Z;[{'id': 5130847797, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;ehe5x2izkvnpot5rl9hx3spas;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;0;0;New England II;0;;
2705754409;2;32;1;0;0;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-04T00:34:17.671Z;2024-08-04T00:34:17Z;[{'id': 5130847685, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;ehe5x2izkvnpot5rl9hx3spas;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;0;0;Atlanta United II;0;;
2705754473;3;1;1;0;0;erwnez7ksfkns4dqmyr1fhbe;1;49,8;49,6;2024-08-04T00:34:17.672Z;2024-08-04T00:34:23Z;[{'id': 5130848023, 'qualifierId': 141, 'value': '50.3'}, {'id': 5130848019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130848027, 'qualifierId': 213, 'value': '3.13'}, {'id': 5130848031, 'qualifierId': 279, 'value': 'S'}, {'id': 5130848025, 'qualifierId': 212, 'value': '32.2'}, {'id': 5130848021, 'qualifierId': 140, 'value': '19.1'}, {'id': 5130848029, 'qualifierId': 1}];5zeta56pml2qki1q095myhvys;R. Neri;;;ehe5x2izkvnpot5rl9hx3spas;Pass;;;;;;;;;;50,3;;3,13;;32,2;19,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;19,1;50,3;;;;;;;;0;0;0;New England II;0;FW;1,0
2705754521;4;1;1;0;6;erwnez7ksfkns4dqmyr1fhbe;0;20,2;48,4;2024-08-04T00:34:23.811Z;2024-08-04T00:43:41Z;[{'id': 5130848279, 'qualifierId': 212, 'value': '49.0'}, {'id': 5130848275, 'qualifierId': 140, 'value': '66.7'}, {'id': 5130848271, 'qualifierId': 157}, {'id': 5130848281, 'qualifierId': 213, 'value': '6.19'}, {'id': 5130848277, 'qualifierId': 141, 'value': '41.8'}, {'id': 5130848273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130848283, 'qualifierId': 1}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;ehe5x2izkvnpot5rl9hx3spas;Pass;;;;;;;;;;41,8;;6,19;;49,0;66,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;66,7;41,8;;;;;;;;0;0;6;New England II;6;GK;1,0
2705754519;3;44;1;0;10;csntc7hucmo21gknxc5y0kc4q;1;33,0;65,2;2024-08-04T00:34:27.783Z;2024-08-04T01:27:12Z;[{'id': 5130848257, 'qualifierId': 285}, {'id': 5130848367, 'qualifierId': 233, 'value': '5'}, {'id': 5130848255, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;ehe5x2izkvnpot5rl9hx3spas;Aerial;;;;;;;;;;;;;;;;;;1,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;0;10;Atlanta United II;10;MC;1,0
2705754529;5;44;1;0;10;erwnez7ksfkns4dqmyr1fhbe;0;67,0;34,8;2024-08-04T00:34:27.784Z;2024-08-07T05:46:59Z;[{'id': 5130848385, 'qualifierId': 233, 'value': '3'}, {'id': 5130848307, 'qualifierId': 286}, {'id': 5130848303, 'qualifierId': 56, 'value': 'Center'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;ehe5x2izkvnpot5rl9hx3spas;Aerial;;;;;;;;;;;;;;;;;;;3,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;0;10;New England II;10;MC;1,0
2705754547;4;1;1;0;10;csntc7hucmo21gknxc5y0kc4q;1;32,5;72,1;2024-08-04T00:34:28.318Z;2024-08-04T01:27:10Z;[{'id': 5130848417, 'qualifierId': 3}, {'id': 5130848425, 'qualifierId': 212, 'value': '15.3'}, {'id': 5130848421, 'qualifierId': 140, 'value': '41.5'}, {'id': 5130848419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130848427, 'qualifierId': 213, 'value': '0.91'}, {'id': 5130848423, 'qualifierId': 141, 'value': '89.8'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;ehe5x2izkvnpot5rl9hx3spas;Pass;;;;;;;;;;89,8;;0,91;;15,3;41,5;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;41,5;89,8;;;;;;;;0;0;10;Atlanta United II;10;MC;1,0
2705787781;366;49;1;0;11;csntc7hucmo21gknxc5y0kc4q;1;37,0;73,3;2024-08-04T00:34:28.671Z;2024-08-07T05:49:14Z;[];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;ehe5x2izkvnpot5rl9hx3spas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;0;11;Atlanta United II;11;AML;1,0
2705754555;5;1;1;0;12;csntc7hucmo21gknxc5y0kc4q;1;36,8;73,2;2024-08-04T00:34:30.175Z;2024-08-07T05:47:14Z;[{'id': 5130848481, 'qualifierId': 213, 'value': '3.75'}, {'id': 5130848473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130848475, 'qualifierId': 140, 'value': '27.5'}, {'id': 5130848479, 'qualifierId': 212, 'value': '11.9'}, {'id': 5130848477, 'qualifierId': 141, 'value': '63.2'}, {'id': 5135573735, 'qualifierId': 155}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;ehe5x2izkvnpot5rl9hx3spas;Pass;;;;;;;;;;63,2;;3,75;;11,9;27,5;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;27,5;63,2;;;;;;;;0;0;12;Atlanta United II;12;AML;1,0
2705787935;367;1;1;0;13;csntc7hucmo21gknxc5y0kc4q;0;32,6;61,6;2024-08-04T00:34:30.671Z;2024-08-04T01:27:53Z;[{'id': 5131046243, 'qualifierId': 56, 'value': 'Back'}, {'id': 5131046245, 'qualifierId': 140, 'value': '37.3'}, {'id': 5131046247, 'qualifierId': 141, 'value': '68.8'}, {'id': 5131046251, 'qualifierId': 213, 'value': '0.78'}, {'id': 5131046249, 'qualifierId': 212, 'value': '7.0'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;ehe5x2izkvnpot5rl9hx3spas;Pass;;;;;;;;;;68,8;;0,78;;7,0;37,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;37,3;68,8;;;;;;;;0;0;13;Atlanta United II;13;MC;1,0
2706603373;808;49;1;0;13;erwnez7ksfkns4dqmyr1fhbe;1;71,5;30,0;2024-08-04T00:34:31.499Z;2024-08-07T05:49:18Z;[];8dcbkmm7ktscumo0c6qcpy1p0;C. Sanchez;;;ehe5x2izkvnpot5rl9hx3spas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;0;13;New England II;13;AMC;1,0
2705754593;6;1;1;0;13;erwnez7ksfkns4dqmyr1fhbe;1;63,9;34,9;2024-08-04T00:34:31.649Z;2024-08-07T05:49:26Z;[{'id': 5130848645, 'qualifierId': 56, 'value': 'Center'}, {'id': 5135574145, 'qualifierId': 155}, {'id': 5130848649, 'qualifierId': 141, 'value': '50.0'}, {'id': 5130848651, 'qualifierId': 212, 'value': '11.2'}, {'id': 5130848653, 'qualifierId': 213, 'value': '1.16'}, {'id': 5130848647, 'qualifierId': 140, 'value': '68.2'}];8dcbkmm7ktscumo0c6qcpy1p0;C. Sanchez;;;ehe5x2izkvnpot5rl9hx3spas;Pass;;;;;;;;;;50,0;;1,16;;11,2;68,2;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;68,2;50,0;;;;;;;;0;0;13;New England II;13;AMC;1,0
2705754597;7;4;1;0;18;erwnez7ksfkns4dqmyr1fhbe;1;72,2;52,7;2024-08-04T00:34:36.354Z;2024-08-04T02:37:14Z;[{'id': 5130848691, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130848693, 'qualifierId': 152}, {'id': 5130848689, 'qualifierId': 13}, {'id': 5130848909, 'qualifierId': 233, 'value': '6'}, {'id': 5131255699, 'qualifierId': 294}, {'id': 5130848697, 'qualifierId': 286}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;ehe5x2izkvnpot5rl9hx3spas;Foul;;;;;;;;;;;;;;;;;;;6,0;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;0;18;New England II;18;AML;1,0
2705754603;6;4;1;0;18;csntc7hucmo21gknxc5y0kc4q;0;27,8;47,3;2024-08-04T00:34:36.355Z;2024-08-04T00:34:40Z;[{'id': 5130848863, 'qualifierId': 152}, {'id': 5130848861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130848865, 'qualifierId': 285}, {'id': 5130848859, 'qualifierId': 294}, {'id': 5130848857, 'qualifierId': 13}, {'id': 5130848913, 'qualifierId': 233, 'value': '7'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;ehe5x2izkvnpot5rl9hx3spas;Foul;;;;;;;;;;;;;;;;;;1,0;7,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;0;18;Atlanta United II;18;AMR;1,0
2705754973;8;13;1;0;56;erwnez7ksfkns4dqmyr1fhbe;1;72,9;53,8;2024-08-04T00:35:14.034Z;2024-08-08T12:54:52Z;[{'id': 5130852723, 'qualifierId': 102, 'value': '54.3'}, {'id': 5130852727, 'qualifierId': 458}, {'id': 5130852725, 'qualifierId': 103, 'value': '59.7'}, {'id': 5130852573, 'qualifierId': 20}, {'id': 5130852729, 'qualifierId': 230, 'value': '98.8'}, {'id': 5130850713, 'qualifierId': 26}, {'id': 5130852731, 'qualifierId': 231, 'value': '48.4'}, {'id': 5130850717, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136503015, 'qualifierId': 85}, {'id': 5130850715, 'qualifierId': 18}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;ehe5x2izkvnpot5rl9hx3spas;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;54,3;1,0;59,7;1,0;98,8;1,0;48,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;54,3;59.7;;;;0;0;56;New England II;56;MC;1,0
2705754967;7;5;1;0;56;csntc7hucmo21gknxc5y0kc4q;1;-1,2;44,0;2024-08-04T00:35:14.262Z;2024-08-04T00:35:16Z;[{'id': 5130850679, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130850837, 'qualifierId': 233, 'value': '9'}, {'id': 5130850681, 'qualifierId': 346}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;ehe5x2izkvnpot5rl9hx3spas;Out;;;;;;;;;;;;;;;;;;;9,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;0;56;Atlanta United II;56;AMR;1,0
2705754987;9;5;1;0;56;erwnez7ksfkns4dqmyr1fhbe;0;101,2;56,0;2024-08-04T00:35:14.262Z;2024-08-04T01:52:28Z;[{'id': 5130850859, 'qualifierId': 233, 'value': '7'}, {'id': 5130850797, 'qualifierId': 346}, {'id': 5130850795, 'qualifierId': 56, 'value': 'Center'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;ehe5x2izkvnpot5rl9hx3spas;Out;;;;;;;;;;;;;;;;;;;7,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;0;56;New England II;56;MC;1,0
2705755149;8;1;1;1;11;csntc7hucmo21gknxc5y0kc4q;1;5,0;49,3;2024-08-04T00:35:29.142Z;2024-08-04T01:28:15Z;[{'id': 5130851773, 'qualifierId': 212, 'value': '11.6'}, {'id': 5130851757, 'qualifierId': 124}, {'id': 5130851763, 'qualifierId': 56, 'value': 'Back'}, {'id': 5131047687, 'qualifierId': 189}, {'id': 5130851769, 'qualifierId': 141, 'value': '63.6'}, {'id': 5130851785, 'qualifierId': 237}, {'id': 5130851775, 'qualifierId': 213, 'value': '1.00'}, {'id': 5130851765, 'qualifierId': 140, 'value': '11.0'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;ehe5x2izkvnpot5rl9hx3spas;Pass;;;;;;;;;;63,6;;1,0;;11,6;11,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;11,0;63,6;;;;;;;;0;1;11;Atlanta United II;71;GK;1,0
2705755169;9;1;1;1;13;csntc7hucmo21gknxc5y0kc4q;1;11,0;63,6;2024-08-04T00:35:31.085Z;2024-08-04T00:35:34Z;[{'id': 5130851945, 'qualifierId': 140, 'value': '16.0'}, {'id': 5130851943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130851953, 'qualifierId': 213, 'value': '1.29'}, {'id': 5130851947, 'qualifierId': 141, 'value': '90.6'}, {'id': 5130851951, 'qualifierId': 212, 'value': '19.1'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;ehe5x2izkvnpot5rl9hx3spas;Pass;;;;;;;;;;90,6;;1,29;;19,1;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;16,0;90,6;;;;;;;;0;1;13;Atlanta United II;73;DC;1,0
