id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_Resume;value_Captain;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Assist;value_BlockedY;value_Assisted;value_BlockedX;value_LowLeft;value_IndividualPlay;value_RegularPlay;value_RightFooted;value_GoalmouthY;value_GoalmouthZ;value_BoxRight;value_RelatedEventId;value_Hands;value_ParriedDanger;value_Diving;value_OutOfPlay;value_NotVisible;value_Chipped;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_KeeperThrow;value_Cross;value_IntentionalAssist;value_GkY;value_GkX;value_FirstTouch;value_Left;value_Volley;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_ProfessionalFoulLastMan;value_RedCard;value_Tactical;value_FormationSlot;value_OutOfBoxCentre;value_LeftFooted;value_NotAssisted;value_LowCentre;value_FreeKick;value_Blocked;value_ByWall;value_DefBlock;value_Shove/Push;value_IntendedTackleTarget;value_SwitchOfPlay;value_FlickOn;value_Head;value_High;value_PenaltyTakerId;value_Penalty;value_YellowCard;value_RecklessOffence;value_Scored;value_Right;value_BoxCentre;value_GoalShotGameClock;value_KeeperTouched;value_GoalShotTimestamp;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_ShirtPull/Holding;value_HighClaim;value_LayOff;value_CornerTaken;value_BlockedCross;value_LowRight;value_Stooping;value_ParriedSafe;value_TacticalFoul;value_PullBack;value_SixYardBlocked;value_InSwinger;value_FromCorner;value_HighRight;value_Minutes;value_CloseLeft;value_EndType;value_OutSwinger;value_BoxLeft;value_Standing;value_PositionSideId;value_DetailedPositionId;value_DangerousPlay;value_GkKickFromHands;value_OverhitCross;value_FastBreak;value_Collected;value_SmallBoxCentre;value_Overrun;value_Injury;value_InjuredPlayerId;value_Handball;value_GoesToPenalties;value_Saved;value_HighLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708376045;142;1;1;15;25;6ddsx316t3j0z6nolrky9k4r8;1;37,3;5,9;2024-08-11T23:19:15.716Z;2024-08-11T23:19:22Z;[{'id': 5145292363, 'qualifierId': 196}, {'id': 5145292375, 'qualifierId': 1}, {'id': 5145292371, 'qualifierId': 212, 'value': '62.4'}, {'id': 5145292367, 'qualifierId': 140, 'value': '53.7'}, {'id': 5145292373, 'qualifierId': 213, 'value': '1.29'}, {'id': 5145292365, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145292369, 'qualifierId': 141, 'value': '94.1'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;53,7;62,4;94,1;;1,29;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;53,7;94,1;;;;;;;;0;15;25;New York RB II;925;DR;1,0
2708376047;143;1;1;15;32;6ddsx316t3j0z6nolrky9k4r8;1;65,4;83,9;2024-08-11T23:19:22.372Z;2024-08-11T23:19:26Z;[{'id': 5145292387, 'qualifierId': 213, 'value': '5.69'}, {'id': 5145292381, 'qualifierId': 140, 'value': '75.4'}, {'id': 5145292385, 'qualifierId': 212, 'value': '12.7'}, {'id': 5145292383, 'qualifierId': 141, 'value': '73.5'}, {'id': 5145292379, 'qualifierId': 56, 'value': 'Center'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;75,4;12,7;73,5;;5,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;75,4;73,5;;;;;;;;0;15;32;New York RB II;932;DC;1,0
2708376051;144;61;1;15;35;6ddsx316t3j0z6nolrky9k4r8;0;75,4;75,6;2024-08-11T23:19:26.020Z;2024-08-11T23:19:26Z;[{'id': 5145292395, 'qualifierId': 56, 'value': 'Center'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;emawamqcwzfaxrahkue0bojys;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;15;35;New York RB II;935;FWL;1,0
2708376093;126;5;1;15;36;4g68p0t2f5jzhzfr67i2rj1ex;1;-0,8;16,8;2024-08-11T23:19:27.124Z;2024-08-11T23:45:59Z;[{'id': 5145292613, 'qualifierId': 233, 'value': '145'}, {'id': 5145292599, 'qualifierId': 346}, {'id': 5145292597, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;emawamqcwzfaxrahkue0bojys;Out;;;;;;;;;;;;;;;;;;145,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;15;36;New York City II;936;DL;1,0
2708376053;145;5;1;15;36;6ddsx316t3j0z6nolrky9k4r8;0;100,8;83,2;2024-08-11T23:19:27.124Z;2024-08-11T23:45:59Z;[{'id': 5145292399, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145292627, 'qualifierId': 233, 'value': '126'}, {'id': 5145292401, 'qualifierId': 346}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;emawamqcwzfaxrahkue0bojys;Out;;;;;;;;;;;;;;;;;;126,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;15;36;New York RB II;936;FWL;1,0
2708376107;127;1;1;15;54;4g68p0t2f5jzhzfr67i2rj1ex;1;4,4;50,0;2024-08-11T23:19:45.096Z;2024-08-11T23:19:47Z;[{'id': 5145292671, 'qualifierId': 140, 'value': '7.0'}, {'id': 5145292667, 'qualifierId': 124}, {'id': 5145292681, 'qualifierId': 237}, {'id': 5145292675, 'qualifierId': 212, 'value': '14.8'}, {'id': 5145292669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145292677, 'qualifierId': 213, 'value': '4.90'}, {'id': 5145292673, 'qualifierId': 141, 'value': '28.6'}];76xo0u2yd2cqf8xdyh8rteqdw;A. Rutkowski;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;7,0;14,8;28,6;;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;7,0;28,6;;;;;;;;0;15;54;New York City II;954;GK;1,0
2708376113;128;1;1;15;57;4g68p0t2f5jzhzfr67i2rj1ex;1;7,6;28,5;2024-08-11T23:19:47.832Z;2024-08-11T23:19:49Z;[{'id': 5145292711, 'qualifierId': 212, 'value': '19.9'}, {'id': 5145292705, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145292709, 'qualifierId': 141, 'value': '29.2'}, {'id': 5145292707, 'qualifierId': 140, 'value': '26.5'}, {'id': 5145292713, 'qualifierId': 213, 'value': '0.02'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;26,5;19,9;29,2;;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;26,5;29,2;;;;;;;;0;15;57;New York City II;957;DL;1,0
2708376121;129;1;1;15;59;4g68p0t2f5jzhzfr67i2rj1ex;1;27,1;29,8;2024-08-11T23:19:49.689Z;2024-08-11T23:19:50Z;[{'id': 5145292751, 'qualifierId': 212, 'value': '10.4'}, {'id': 5145292745, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145292753, 'qualifierId': 213, 'value': '1.01'}, {'id': 5145292747, 'qualifierId': 140, 'value': '32.4'}, {'id': 5145292749, 'qualifierId': 141, 'value': '42.8'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;32,4;10,4;42,8;;1,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;32,4;42,8;;;;;;;;0;15;59;New York City II;959;MC;1,0
2708376129;130;1;1;16;0;4g68p0t2f5jzhzfr67i2rj1ex;1;32,4;42,8;2024-08-11T23:19:50.872Z;2024-08-11T23:19:52Z;[{'id': 5145292795, 'qualifierId': 213, 'value': '5.30'}, {'id': 5145292793, 'qualifierId': 212, 'value': '10.0'}, {'id': 5145292789, 'qualifierId': 140, 'value': '37.7'}, {'id': 5145292787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145292791, 'qualifierId': 141, 'value': '30.6'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;37,7;10,0;30,6;;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;37,7;30,6;;;;;;;;0;16;0;New York City II;960;MC;1,0
2708376131;131;1;1;16;1;4g68p0t2f5jzhzfr67i2rj1ex;1;37,7;30,6;2024-08-11T23:19:52.265Z;2024-08-11T23:19:53Z;[{'id': 5145292809, 'qualifierId': 212, 'value': '6.5'}, {'id': 5145292799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145292813, 'qualifierId': 213, 'value': '3.24'}, {'id': 5145292803, 'qualifierId': 140, 'value': '31.5'}, {'id': 5145292805, 'qualifierId': 141, 'value': '29.7'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;31,5;6,5;29,7;;3,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;31,5;29,7;;;;;;;;0;16;1;New York City II;961;MR;1,0
2708376143;132;1;1;16;2;4g68p0t2f5jzhzfr67i2rj1ex;1;31,5;29,7;2024-08-11T23:19:53.144Z;2024-08-11T23:19:58Z;[{'id': 5145292853, 'qualifierId': 140, 'value': '66.5'}, {'id': 5145292855, 'qualifierId': 141, 'value': '28.0'}, {'id': 5145292865, 'qualifierId': 1}, {'id': 5145292861, 'qualifierId': 213, 'value': '6.25'}, {'id': 5145292851, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145292857, 'qualifierId': 212, 'value': '36.8'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;66,5;36,8;28,0;;6,25;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;66,5;28,0;;;;;;;;0;16;2;New York City II;962;MC;1,0
2708376147;133;61;1;16;7;4g68p0t2f5jzhzfr67i2rj1ex;0;74,1;34,6;2024-08-11T23:19:58.041Z;2024-08-11T23:20:01Z;[{'id': 5145292869, 'qualifierId': 56, 'value': 'Center'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;emawamqcwzfaxrahkue0bojys;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;16;7;New York City II;967;FW;1,0
2708376149;146;49;1;16;8;6ddsx316t3j0z6nolrky9k4r8;1;16,9;68,4;2024-08-11T23:19:58.821Z;2024-08-11T23:19:58Z;[];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;emawamqcwzfaxrahkue0bojys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;16;8;New York RB II;968;DC;1,0
2708376153;147;1;1;16;8;6ddsx316t3j0z6nolrky9k4r8;1;16,9;68,4;2024-08-11T23:19:58.869Z;2024-08-11T23:20:00Z;[{'id': 5145292893, 'qualifierId': 141, 'value': '61.4'}, {'id': 5145292897, 'qualifierId': 212, 'value': '11.4'}, {'id': 5145292889, 'qualifierId': 140, 'value': '7.0'}, {'id': 5145292901, 'qualifierId': 213, 'value': '3.57'}, {'id': 5145292885, 'qualifierId': 56, 'value': 'Back'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;7,0;11,4;61,4;;3,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;7,0;61,4;;;;;;;;0;16;8;New York RB II;968;DC;1,0
2708376167;148;1;1;16;9;6ddsx316t3j0z6nolrky9k4r8;0;7,0;61,4;2024-08-11T23:19:59.909Z;2024-08-11T23:20:04Z;[{'id': 5145292957, 'qualifierId': 141, 'value': '71.8'}, {'id': 5145292963, 'qualifierId': 1}, {'id': 5145292953, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145292951, 'qualifierId': 157}, {'id': 5145292961, 'qualifierId': 213, 'value': '0.21'}, {'id': 5145292959, 'qualifierId': 212, 'value': '34.4'}, {'id': 5145292955, 'qualifierId': 140, 'value': '39.1'}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;39,1;34,4;71,8;;0,21;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;39,1;71,8;;;;;;;;0;16;9;New York RB II;969;Sub;1,0
2708376183;134;43;1;16;13;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-08-11T23:20:03.657Z;2024-08-11T23:20:08Z;[{'id': 5145293039, 'qualifierId': 3, 'value': '0'}, {'id': 5145293047, 'qualifierId': 212, 'value': '8.3'}, {'id': 5145293043, 'qualifierId': 140, 'value': '56.9'}, {'id': 5145293099, 'qualifierId': 144, 'value': '1'}, {'id': 5145293049, 'qualifierId': 213, 'value': '2.46'}, {'id': 5145293041, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145293045, 'qualifierId': 141, 'value': '41.9'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;emawamqcwzfaxrahkue0bojys;Deleted event;;;;;;;;;;56,9;8,3;41,9;;2,46;;;;;;;0,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;56,9;41,9;;;;;;;;0;16;13;New York City II;973;MC;1,0
2708376187;135;4;1;16;15;4g68p0t2f5jzhzfr67i2rj1ex;1;61,4;29,9;2024-08-11T23:20:06.314Z;2024-08-11T23:46:05Z;[{'id': 5145293059, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145293061, 'qualifierId': 152}, {'id': 5145293077, 'qualifierId': 233, 'value': '149'}, {'id': 5145293057, 'qualifierId': 13}, {'id': 5145293063, 'qualifierId': 265}, {'id': 5145293065, 'qualifierId': 286}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;emawamqcwzfaxrahkue0bojys;Foul;;;;;;;;;;;;;;;;;;149,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;16;15;New York City II;975;MC;1,0
2708376189;149;4;1;16;15;6ddsx316t3j0z6nolrky9k4r8;0;38,6;70,1;2024-08-11T23:20:06.315Z;2024-08-11T23:46:06Z;[{'id': 5145293073, 'qualifierId': 265}, {'id': 5145293069, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145293075, 'qualifierId': 285}, {'id': 5145293095, 'qualifierId': 233, 'value': '135'}, {'id': 5145293071, 'qualifierId': 152}, {'id': 5145293067, 'qualifierId': 13}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;emawamqcwzfaxrahkue0bojys;Foul;;;;;;;;;;;;;;;;;;135,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;16;15;New York RB II;975;MC;1,0
2708376381;136;1;1;17;0;4g68p0t2f5jzhzfr67i2rj1ex;0;66,1;27,9;2024-08-11T23:20:50.875Z;2024-08-11T23:20:52Z;[{'id': 5145294071, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145294067, 'qualifierId': 155}, {'id': 5145294079, 'qualifierId': 213, 'value': '0.74'}, {'id': 5145294075, 'qualifierId': 141, 'value': '56.1'}, {'id': 5145294077, 'qualifierId': 212, 'value': '28.5'}, {'id': 5145294069, 'qualifierId': 152}, {'id': 5145294073, 'qualifierId': 140, 'value': '86.2'}, {'id': 5145294065, 'qualifierId': 5}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;86,2;28,5;56,1;;0,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;86,2;56,1;;;;;;;;0;17;0;New York City II;1020;MC;1,0
2708376393;150;12;1;17;2;6ddsx316t3j0z6nolrky9k4r8;1;14,9;45,5;2024-08-11T23:20:52.374Z;2024-08-11T23:20:55Z;[{'id': 5145294137, 'qualifierId': 15}, {'id': 5145294131, 'qualifierId': 141, 'value': '14.6'}, {'id': 5145294135, 'qualifierId': 213, 'value': '5.59'}, {'id': 5145294133, 'qualifierId': 212, 'value': '32.8'}, {'id': 5145294129, 'qualifierId': 140, 'value': '38.9'}, {'id': 5145294127, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;emawamqcwzfaxrahkue0bojys;Clearance;;;;;;;;;;38,9;32,8;14,6;;5,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;38,9;14,6;;;;;;;;0;17;2;New York RB II;1022;DL;1,0
2708376411;137;1;1;17;6;4g68p0t2f5jzhzfr67i2rj1ex;1;59,1;73,3;2024-08-11T23:20:56.970Z;2024-08-11T23:21:00Z;[{'id': 5145294197, 'qualifierId': 213, 'value': '4.26'}, {'id': 5145294191, 'qualifierId': 140, 'value': '54.1'}, {'id': 5145294195, 'qualifierId': 212, 'value': '12.1'}, {'id': 5145294193, 'qualifierId': 141, 'value': '57.3'}, {'id': 5145294189, 'qualifierId': 56, 'value': 'Center'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;54,1;12,1;57,3;;4,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;54,1;57,3;;;;;;;;0;17;6;New York City II;1026;DC;1,0
2708376453;138;1;1;17;9;4g68p0t2f5jzhzfr67i2rj1ex;1;54,9;54,6;2024-08-11T23:20:59.978Z;2024-08-11T23:21:06Z;[{'id': 5145294387, 'qualifierId': 141, 'value': '27.0'}, {'id': 5145294383, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145294389, 'qualifierId': 212, 'value': '18.9'}, {'id': 5145294385, 'qualifierId': 140, 'value': '56.7'}, {'id': 5145294391, 'qualifierId': 213, 'value': '4.81'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;56,7;18,9;27,0;;4,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;56,7;27,0;;;;;;;;0;17;9;New York City II;1029;MC;1,0
2708376463;139;1;1;17;16;4g68p0t2f5jzhzfr67i2rj1ex;1;64,2;20,1;2024-08-11T23:21:06.650Z;2024-08-11T23:21:08Z;[{'id': 5145294445, 'qualifierId': 141, 'value': '7.3'}, {'id': 5145294449, 'qualifierId': 213, 'value': '5.71'}, {'id': 5145294441, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145294443, 'qualifierId': 140, 'value': '77.1'}, {'id': 5145294447, 'qualifierId': 212, 'value': '16.1'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;77,1;16,1;7,3;;5,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;77,1;7,3;;;;;;;;0;17;16;New York City II;1036;MC;1,0
2708376471;140;1;1;17;17;4g68p0t2f5jzhzfr67i2rj1ex;1;77,1;7,3;2024-08-11T23:21:08.027Z;2024-08-11T23:21:09Z;[{'id': 5145294485, 'qualifierId': 141, 'value': '15.3'}, {'id': 5145294483, 'qualifierId': 140, 'value': '73.9'}, {'id': 5145294489, 'qualifierId': 213, 'value': '2.12'}, {'id': 5145294487, 'qualifierId': 212, 'value': '6.4'}, {'id': 5145294481, 'qualifierId': 56, 'value': 'Right'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;73,9;6,4;15,3;;2,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;73,9;15,3;;;;;;;;0;17;17;New York City II;1037;DR;1,0
2708376487;141;1;1;17;18;4g68p0t2f5jzhzfr67i2rj1ex;1;73,9;15,3;2024-08-11T23:21:09.259Z;2024-08-11T23:21:10Z;[{'id': 5145294537, 'qualifierId': 212, 'value': '5.2'}, {'id': 5145294533, 'qualifierId': 140, 'value': '72.6'}, {'id': 5145294531, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145294539, 'qualifierId': 213, 'value': '4.45'}, {'id': 5145294535, 'qualifierId': 141, 'value': '7.9'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;72,6;5,2;7,9;;4,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;72,6;7,9;;;;;;;;0;17;18;New York City II;1038;MR;1,0
2708376479;151;83;1;17;18;6ddsx316t3j0z6nolrky9k4r8;0;25,5;93,9;2024-08-11T23:21:09.318Z;2024-08-11T23:21:12Z;[{'id': 5145294607, 'qualifierId': 399, 'value': '8q2wozyqz4nveabn71hc614dm'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;emawamqcwzfaxrahkue0bojys;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;17;18;New York RB II;1038;MC;1,0
