id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_Length;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_Offensive;value_TakeOnSpace;value_OppositeRelatedEventId;value_OutOfPlay;value_TouchTypeClearance;value_Defensive;value_IncorrectOutOfPlayDecision;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_TouchTypeControl;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_BlockedPass;value_LayOff;value_AttemptedTackle;value_Assist;value_ThroughBall;value_IntentionalAssist;value_GoalmouthZ;value_HitLeftPost;value_HitWoodwork;value_LowCentre;value_BoxRight;value_BlockedY;value_RegularPlay;value_Assisted;value_BlockedX;value_GoalmouthY;value_RelatedEventId;value_RightFooted;value_Diving;value_Hands;value_LowGkIntervention;value_HitRightPost;value_ParriedSafe;value_NotVisible;value_SwitchOfPlay;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_PullBack;value_GkY;value_CloseHigh;value_SwerveRight;value_FirstTouch;value_BoxLeft;value_LeftFooted;value_GkX;value_Weak;value_Overrun;value_KeeperThrow;value_YellowCard;value_TacticalFoul;value_Cross;value_OutSwinger;value_LowLeft;value_SmallBoxLeft;value_BigChance;value_ParriedDanger;value_Stooping;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Volley;value_NotAssisted;value_GkYTimeOfGoal;value_HighCentre;value_VideoCoverageLost;value_Head;value_OutOfBoxCentre;value_IndividualPlay;value_Blocked;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_GkKickFromHands;value_FlickOn;value_OverhitCross;value_TakeOnOvertake;value_HighRight;value_35Centre;value_FastBreak;value_Right;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_BoxCentre;value_HighGkIntervention;value_FromCorner;value_MisHit;value_NotPastGoalLine;value_EndOfOffside;value_PlayersCaughtOffside;value_Indirect;value_SwerveLeft;value_Shove/Push;value_BoxDeepLeft;value_CloseLeft;value_1On1;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_Minutes;value_CloseRight;value_SixYardBlocked;value_SmallBoxCentre;value_Collected;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LowRight;value_MediumGkIntervention;value_BlockedCross;value_GoalDisallowed;value_Straight;value_FloatedCross;value_HighClaim;value_SetPiece;value_KeeperTouched;value_Obstruction;value_Defensive1V1;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_HighLeft;value_TempShotOn;value_Standing;value_High;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2712095113;1;34;16;0;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-08-23T22:34:22.353Z;2024-08-23T23:33:50Z;[{'id': 5165987507, 'qualifierId': 59, 'value': '42, 36, 50, 45, 21, 95, 99, 86, 43, 30, 41, 62, 51, 38, 75, 23, 55, 57'}, {'id': 5166046499, 'qualifierId': 194, 'value': 'd5kcfgycj51y6aw82r38sl7o4'}, {'id': 5165987513, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5165987505, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5166046501, 'qualifierId': 197, 'value': '6108'}, {'id': 5165987511, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5165987503, 'qualifierId': 30, 'value': 'f1e7n1pmjklbr35g7uuqdr78q, 3uzxhd8g0jnft5xcd59yztm95, f69xf0cdfn1qe63t5tr5in10, 6ahu72g0u39bxbjiz7ggefai1, 8pzkxfe5txe71u08n67d8k1uy, 2iz7apzo49byqz0ws65h9d7v8, eg5gobm8zylt21enud00dfnmy, d5kcfgycj51y6aw82r38sl7o4, 5zeta56pml2qki1q095myhvys, 1b9b97pxox77ia41cilqqm4iy, astn4ytzoaav30ifi17s4dn8, ax2y5fvc4dzwn4qkxrfutapsk, a0wpfy3ac4q8lwyiwvlj6m590, 3lafo3mzfkp2kmf2fj8d6lnv8, bjk2ns3xadow18v3tkvqqrkh6, 216tgeofjnxr75ehcftkvxkpg, 7y5v3oex0pnupaahm8arguluc, b56zx0iumlw5cpjctu307c74k'}, {'id': 5165987509, 'qualifierId': 130, 'value': '8'}];;;;;eth1wamg20j31o3abp404awb8;Team set up;;;;;6108,0;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;0;0;Orlando City B;0;;
2712095425;1;34;16;0;0;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-08-23T22:37:48.228Z;2024-08-23T23:35:02Z;[{'id': 5165989387, 'qualifierId': 130, 'value': '8'}, {'id': 5165989381, 'qualifierId': 30, 'value': '8h2vywep73yn25kus2nda8ga2, 6g7i7z6m8vts105dny1g6z3hm, bdgjmawy0anbgy1tz87ocvd9l, i5wj5hcg2r9934e7gauxtgmi, ex99a6zbacpkkhgvynu80qpzo, 4jkf81djj5h43v8rlnib1tizu, 7tpb4dk9meee0utyu4cosnxn8, 9bv0zjyrsopyv3hw8m47sgr9w, aa4v8xfn3ra4digk5h7gdrbze, p99ze5cksh5tv01knf5oj33e, abemsr9zh7bklu5jboks5ivpw, 25rizu4n91uyax4z6l5jv6dqs, 2wsgrwgiotfis2l96i0sxlvys, 595bi39ikp8s9sfw6q5981mvo, 4ulfw4ik3i6ks2t7utgek5l3o, c2b6h5zwjvzdvdcybyuqd6exg, bebv65gzex5nuihc5mutjrwus, 3g6rx9q2duzspubkzzm0852xg, 7r0zyjb523r5phis7b1boqfpw, bvb7i5n0j5ltqkv991p40r8yc'}, {'id': 5166046199, 'qualifierId': 197, 'value': '16418'}, {'id': 5165989385, 'qualifierId': 59, 'value': '99, 30, 20, 53, 54, 68, 23, 56, 32, 49, 34, 95, 29, 62, 64, 59, 60, 65, 90, 61'}, {'id': 5165989391, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5165989383, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5166048271, 'qualifierId': 194, 'value': 'i5wj5hcg2r9934e7gauxtgmi'}, {'id': 5165989389, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;eth1wamg20j31o3abp404awb8;Team set up;;;;;16418,0;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;0;0;Atlanta United II;0;;
2712105501;2;32;1;0;0;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-08-23T23:36:31.185Z;2024-08-23T23:36:35Z;[{'id': 5166050693, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;eth1wamg20j31o3abp404awb8;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;0;0;Atlanta United II;0;;
2712105495;2;32;1;0;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-08-23T23:36:31.185Z;2024-08-29T08:01:50Z;[{'id': 5166050663, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;eth1wamg20j31o3abp404awb8;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;0;0;Orlando City B;0;;
2712105511;3;1;1;0;0;479lsfr4cwlzewpbuda3y2xv4;1;50,0;49,9;2024-08-23T23:36:31.186Z;2024-08-23T23:36:36Z;[{'id': 5166050737, 'qualifierId': 141, 'value': '52.9'}, {'id': 5166050743, 'qualifierId': 279, 'value': 'S'}, {'id': 5166050735, 'qualifierId': 140, 'value': '32.6'}, {'id': 5166050741, 'qualifierId': 213, 'value': '3.03'}, {'id': 5166050739, 'qualifierId': 212, 'value': '18.4'}, {'id': 5166050733, 'qualifierId': 56, 'value': 'Back'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;52,9;;32,6;3,03;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;32,6;52,9;;;;;;;0;0;0;0;Atlanta United II;0;MC;1,0
2712105535;4;1;1;0;5;479lsfr4cwlzewpbuda3y2xv4;0;32,4;53,7;2024-08-23T23:36:36.246Z;2024-08-23T23:36:37Z;[{'id': 5166050915, 'qualifierId': 141, 'value': '35.3'}, {'id': 5166050913, 'qualifierId': 140, 'value': '72.8'}, {'id': 5166050919, 'qualifierId': 213, 'value': '6.00'}, {'id': 5166050917, 'qualifierId': 212, 'value': '44.2'}, {'id': 5166050921, 'qualifierId': 1}, {'id': 5166050911, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166050909, 'qualifierId': 157}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;35,3;;72,8;6,0;44,2;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;72,8;35,3;;;;;;;0;0;0;5;Atlanta United II;5;DC;1,0
2712105557;3;1;1;0;8;erwnez7ksfkns4dqmyr1fhbe;0;27,3;66,3;2024-08-23T23:36:39.199Z;2024-08-23T23:36:41Z;[{'id': 5166051057, 'qualifierId': 212, 'value': '31.0'}, {'id': 5166051049, 'qualifierId': 3}, {'id': 5166051055, 'qualifierId': 141, 'value': '72.3'}, {'id': 5166051059, 'qualifierId': 213, 'value': '0.13'}, {'id': 5166051051, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166051053, 'qualifierId': 140, 'value': '56.6'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;72,3;;56,6;0,13;31,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;56,6;72,3;;;;;;;0;0;0;8;Orlando City B;8;DC;1,0
2712105599;5;1;1;0;13;479lsfr4cwlzewpbuda3y2xv4;0;37,0;9,8;2024-08-23T23:36:44.358Z;2024-08-29T08:34:10Z;[{'id': 5180454969, 'qualifierId': 155}, {'id': 5166051285, 'qualifierId': 141, 'value': '34.5'}, {'id': 5166051289, 'qualifierId': 213, 'value': '0.38'}, {'id': 5166051291, 'qualifierId': 1}, {'id': 5166051283, 'qualifierId': 140, 'value': '77.3'}, {'id': 5166051287, 'qualifierId': 212, 'value': '45.5'}, {'id': 5166051281, 'qualifierId': 56, 'value': 'Center'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;34,5;;77,3;0,38;45,5;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;77,3;34,5;;;;;;;0;0;0;13;Atlanta United II;13;DL;1,0
2712105611;4;49;1;0;17;erwnez7ksfkns4dqmyr1fhbe;1;21,9;58,4;2024-08-23T23:36:48.367Z;2024-08-23T23:36:48Z;[];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;eth1wamg20j31o3abp404awb8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;0;17;Orlando City B;17;DL;1,0
2712105631;5;1;1;0;18;erwnez7ksfkns4dqmyr1fhbe;1;24,3;56,7;2024-08-23T23:36:49.198Z;2024-08-23T23:36:50Z;[{'id': 5166051439, 'qualifierId': 213, 'value': '5.99'}, {'id': 5166051433, 'qualifierId': 140, 'value': '30.4'}, {'id': 5166051435, 'qualifierId': 141, 'value': '53.9'}, {'id': 5166051431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166051437, 'qualifierId': 212, 'value': '6.7'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;53,9;;30,4;5,99;6,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;30,4;53,9;;;;;;;0;0;0;18;Orlando City B;18;DL;1,0
2712105645;6;1;1;0;19;erwnez7ksfkns4dqmyr1fhbe;1;30,5;53,9;2024-08-23T23:36:50.366Z;2024-08-23T23:36:52Z;[{'id': 5166051507, 'qualifierId': 212, 'value': '8.3'}, {'id': 5166051501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166051505, 'qualifierId': 141, 'value': '54.5'}, {'id': 5166051503, 'qualifierId': 140, 'value': '22.6'}, {'id': 5166051509, 'qualifierId': 213, 'value': '3.09'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;54,5;;22,6;3,09;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;22,6;54,5;;;;;;;0;0;0;19;Orlando City B;19;MC;1,0
2712105661;7;1;1;0;21;erwnez7ksfkns4dqmyr1fhbe;1;22,0;56,3;2024-08-23T23:36:52.462Z;2024-08-23T23:36:55Z;[{'id': 5166051597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166051603, 'qualifierId': 212, 'value': '11.2'}, {'id': 5166051601, 'qualifierId': 141, 'value': '72.7'}, {'id': 5166051599, 'qualifierId': 140, 'value': '21.3'}, {'id': 5166051605, 'qualifierId': 213, 'value': '1.64'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;72,7;;21,3;1,64;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;21,3;72,7;;;;;;;0;0;0;21;Orlando City B;21;DL;1,0
2712105675;8;1;1;0;23;erwnez7ksfkns4dqmyr1fhbe;1;25,5;80,3;2024-08-23T23:36:54.942Z;2024-08-23T23:36:58Z;[{'id': 5166051679, 'qualifierId': 213, 'value': '0.84'}, {'id': 5166051673, 'qualifierId': 140, 'value': '33.7'}, {'id': 5166051675, 'qualifierId': 141, 'value': '94.5'}, {'id': 5166051671, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166051677, 'qualifierId': 212, 'value': '12.9'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;94,5;;33,7;0,84;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;33,7;94,5;;;;;;;0;0;0;23;Orlando City B;23;DC;1,0
2712105679;9;3;1;0;26;erwnez7ksfkns4dqmyr1fhbe;0;34,6;95,0;2024-08-23T23:36:57.653Z;2024-08-27T05:43:54Z;[{'id': 5166051697, 'qualifierId': 286}, {'id': 5166051695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5177170661, 'qualifierId': 464}, {'id': 5166051727, 'qualifierId': 233, 'value': '6'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;eth1wamg20j31o3abp404awb8;Take On;;;;;;;;;;;;;;;;;;;;1,0;1,0;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;0;26;Orlando City B;26;DC;1,0
2712105685;6;7;1;0;26;479lsfr4cwlzewpbuda3y2xv4;1;65,4;5,0;2024-08-23T23:36:57.654Z;2024-08-27T05:44:05Z;[{'id': 5166051715, 'qualifierId': 167}, {'id': 5177170737, 'qualifierId': 385}, {'id': 5166051717, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166051721, 'qualifierId': 233, 'value': '9'}, {'id': 5166051719, 'qualifierId': 285}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;eth1wamg20j31o3abp404awb8;Tackle;;;;;;;;;;;;;;;;;;;;;;9,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;0;26;Atlanta United II;26;AMR;1,0
2712105703;7;5;1;0;27;479lsfr4cwlzewpbuda3y2xv4;0;65,6;-1,6;2024-08-23T23:36:58.999Z;2024-08-29T08:34:42Z;[{'id': 5166051849, 'qualifierId': 56, 'value': 'Right'}, {'id': 5180455067, 'qualifierId': 361}, {'id': 5166051851, 'qualifierId': 347}, {'id': 5166051923, 'qualifierId': 233, 'value': '10'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;eth1wamg20j31o3abp404awb8;Out;;;;;;;;;;;;;;;;;;;;;;10,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;0;27;Atlanta United II;27;AMR;1,0
2712105717;10;5;1;0;27;erwnez7ksfkns4dqmyr1fhbe;1;34,4;101,6;2024-08-23T23:36:58.999Z;2024-08-29T08:34:41Z;[{'id': 5180455065, 'qualifierId': 361}, {'id': 5166051917, 'qualifierId': 233, 'value': '7'}, {'id': 5166051911, 'qualifierId': 347}, {'id': 5166051909, 'qualifierId': 56, 'value': 'Back'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;eth1wamg20j31o3abp404awb8;Out;;;;;;;;;;;;;;;;;;;;;;7,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;0;27;Orlando City B;27;DC;1,0
2712105741;11;1;1;0;32;erwnez7ksfkns4dqmyr1fhbe;0;39,2;100,0;2024-08-23T23:37:04.126Z;2024-08-23T23:37:07Z;[{'id': 5166052055, 'qualifierId': 212, 'value': '31.5'}, {'id': 5166052049, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166052053, 'qualifierId': 141, 'value': '95.4'}, {'id': 5166052059, 'qualifierId': 1}, {'id': 5166052057, 'qualifierId': 213, 'value': '6.16'}, {'id': 5166052051, 'qualifierId': 140, 'value': '69.0'}, {'id': 5166052047, 'qualifierId': 107}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;95,4;;69,0;6,16;31,5;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;69,0;95,4;;;;;;;0;0;0;32;Orlando City B;32;DC;1,0
2712105745;8;12;1;0;35;479lsfr4cwlzewpbuda3y2xv4;1;26,0;4,4;2024-08-23T23:37:07.046Z;2024-08-23T23:37:08Z;[{'id': 5166052085, 'qualifierId': 213, 'value': '5.32'}, {'id': 5166052113, 'qualifierId': 167}, {'id': 5166052077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166052083, 'qualifierId': 212, 'value': '5.3'}, {'id': 5166052081, 'qualifierId': 141, 'value': '0.0'}, {'id': 5166052079, 'qualifierId': 140, 'value': '28.9'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;eth1wamg20j31o3abp404awb8;Clearance;;;;;;;;;;0,0;;28,9;5,32;5,3;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;28,9;0,0;;;;;;;0;0;0;35;Atlanta United II;35;DL;1,0
2712105753;9;5;1;0;36;479lsfr4cwlzewpbuda3y2xv4;0;30,0;-1,5;2024-08-23T23:37:07.887Z;2024-08-23T23:45:13Z;[{'id': 5166052429, 'qualifierId': 233, 'value': '12'}, {'id': 5166052105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166052107, 'qualifierId': 347}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;eth1wamg20j31o3abp404awb8;Out;;;;;;;;;;;;;;;;;;;;;;12,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;0;36;Atlanta United II;36;DL;1,0
2712105815;12;5;1;0;36;erwnez7ksfkns4dqmyr1fhbe;1;70,0;101,5;2024-08-23T23:37:07.887Z;2024-08-23T23:45:12Z;[{'id': 5166052425, 'qualifierId': 233, 'value': '9'}, {'id': 5166052409, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166052413, 'qualifierId': 347}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;eth1wamg20j31o3abp404awb8;Out;;;;;;;;;;;;;;;;;;;;;;9,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;0;36;Orlando City B;36;DC;1,0
