id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_PassEndY;value_Zone;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_FlickOn;value_Head;value_OutOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_AttemptedTackle;value_Offensive;value_Direct;value_Foul;value_Defensive;value_RightFooted;value_OutSwinger;value_FreeKickTaken;value_Cross;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_Assist;value_DrivenCross;value_Straight;value_RegularPlay;value_IntentionalAssist;value_GkX;value_LeftFooted;value_RelatedEventId;value_GkY;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_IndividualPlay;value_Assisted;value_LowLeft;value_BoxCentre;value_GoalmouthY;value_GoalmouthZ;value_GoalShotGameClock;value_GkXTimeOfGoal;value_DeletedEventType;value_TouchTypeClearance;value_TouchTypePass;value_Handball;value_NotVisible;value_LayOff;value_TakeOnOvertake;value_InjuredPlayerId;value_Injury;value_LowGkIntervention;value_TakeOnSpace;value_LastLine;value_SwitchOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_FloatedCross;value_Overrun;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_BlockedX;value_HitWoodwork;value_HitRightPost;value_BlockedY;value_LowRight;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_NotAssisted;value_Left;value_Diving;value_Saved;value_Hands;value_ParriedSafe;value_HitLeftPost;value_Right;value_CornerTaken;value_PlayersCaughtOffside;value_Indirect;value_CloseRight;value_OutOfBoxCentre;value_FirstTouch;value_SmallBoxCentre;value_LowCentre;value_BoxRight;value_Caught;value_YellowCard;value_Argument;value_InSwinger;value_FromCorner;value_SixYardBlocked;value_Blocked;value_Volley;value_Weak;value_BoxDeepLeft;value_DefBlock;value_TacticalFoul;value_RecklessOffence;value_PullBack;value_High;value_Minutes;value_ShirtPull/Holding;value_FreeKick;value_OtherReason;value_TempBlocked;value_Strong;value_SwerveLeft;value_ByWall;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_DangerousPlay;value_BoxLeft;value_Collected;value_HighGkIntervention;value_RefereeInjury;value_RefereeDelay;value_RefereeStop;value_LeadingToAttempt;value_RelatedError1Id;value_CloseLeft;value_35Centre;value_OtherBodyPart;value_Standing;value_GkKickFromHands;value_Shove/Push;value_NotPastGoalLine;value_SoloRun;value_HighClaim;value_GkHoof;value_NotRetreating;value_BlockedCross;value_SecondYellow;value_TimeWasting;value_HighRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697316407;1;34;16;0;0;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-06-22T22:07:29.163Z;2024-06-22T23:07:25Z;[{'id': 5084258521, 'qualifierId': 30, 'value': '7jaa504py8qcx30a2p1vgn8d0, 87nhafgkozygrd5f06ore0xzo, 2d3dwhrtafkd1b8q1nzerqew9, b4te1cxogvhtglhug3sdgkmei, cpbyoj822ivx6qrqbkun1zr3d, 7e8xkqlux0myjc5cwtb7rega1, at2xv960peboe9spoag2kn21g, 4cwccglaxz5sf71eptnj6kzfu, a3eln6gas8765a3pn6ecqjvxm, 4hdai9za2ls03tjpcw0ahu5wq, 6zuton58biybp7ge3mpc17alm, jb43adjmhnwysrrwwmvuojfu, 6zbb5xiauoixj3clxdgud8lxw, 5m8hxfvza21t4wfe6v0a18etw, 9gk1m714ni2m8n26uybsgadey, 246vnjq690m4ju1wkfrezlql1, 1h5rgsol19v1pcl5ksstrv9t6, exunlng0cgo9bpqh4x6jpxyax, ew3qxbn1ev1qv7wi0iwoc642c, 82uh6ad46fvub9b0vfapw2vze'}, {'id': 5084258529, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5084258527, 'qualifierId': 130, 'value': '4'}, {'id': 5084258523, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5084258525, 'qualifierId': 59, 'value': '15, 14, 3, 25, 5, 20, 33, 8, 9, 11, 18, 2, 6, 10, 12, 19, 22, 23, 32, 71'}, {'id': 5084302921, 'qualifierId': 197, 'value': '23330'}, {'id': 5084270035, 'qualifierId': 194, 'value': 'at2xv960peboe9spoag2kn21g'}, {'id': 5084258531, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;dj776pxg04eae7ii441qvkg7o;Team set up;;;4,0;;;23330,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;0;Carolina Core;0;;
2697317175;1;34;16;0;0;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-22T22:12:39.043Z;2024-06-22T23:07:25Z;[{'id': 5084262915, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5084262913, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5084262909, 'qualifierId': 59, 'value': '98, 17, 14, 4, 20, 44, 12, 29, 13, 24, 10, 7, 8, 9, 11, 18, 23, 25, 31, 99'}, {'id': 5084262907, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5084262905, 'qualifierId': 30, 'value': '9i2pmc50q29y560ojvik3sdg4, 4t078b0rnzmi8u83wzmdwze38, 3acyax22zfwdjw0cpgg4x7dre, 2d9cw6dcm2wsgrr8mj5rt6zje, f0jwa1a61lxs31g47csjv7itw, 7s32iecltoopsjddclg0ixzx0, f3uzkdl46t1mujsddhr5tg07o, clvcgt5ofonse0q96sppu7hg4, 1nbbgew67td8zayaffvr1zcb8, 3jx1f1s8r150i6qo2juzooro4, 6oia90bi52zwmgdlvcvfnj1pm, ew25ktcp76pmryz5psl1ctlka, 5jxj5s38o1nx0xbnapwl58bo4, eehmjxbl4xwc3mz1geibnszkk, ami9xddgghvnly4mwtdj2tlyi, 11ppoeb5n4q657bwbg4cdxck, 1x89wne2srx1dupb7vt5gf3ai, 4n2c7qt6r6qqhzjs64nvytqs, 6le9ztbx7n6ogg6fdxmnrk9w4, 6qu8uu28fk2dbbeymuu6yii38'}, {'id': 5084262911, 'qualifierId': 130, 'value': '13'}, {'id': 5084302901, 'qualifierId': 194, 'value': '6oia90bi52zwmgdlvcvfnj1pm'}, {'id': 5084302903, 'qualifierId': 197, 'value': '23612'}];;;;;dj776pxg04eae7ii441qvkg7o;Team set up;;;13,0;;;23612,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;0;0;Chattanooga;0;;
2697326011;2;32;1;0;0;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-22T23:08:58.482Z;2024-06-22T23:09:01Z;[{'id': 5084304031, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;dj776pxg04eae7ii441qvkg7o;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;0;0;Chattanooga;0;;
2697326009;2;32;1;0;0;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-06-22T23:08:58.482Z;2024-06-25T07:23:35Z;[{'id': 5084304019, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;dj776pxg04eae7ii441qvkg7o;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;0;Carolina Core;0;;
2697326015;3;1;1;0;0;2nnef9tr9g7m2s6n873qif95g;1;49,9;50,3;2024-06-22T23:08:58.709Z;2024-06-25T07:35:51Z;[{'id': 5084304043, 'qualifierId': 212, 'value': '24.0'}, {'id': 5084304045, 'qualifierId': 213, 'value': '3.20'}, {'id': 5084304047, 'qualifierId': 279, 'value': 'S'}, {'id': 5084304041, 'qualifierId': 141, 'value': '48.2'}, {'id': 5084304037, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084304039, 'qualifierId': 140, 'value': '27.1'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;24,0;3,2;;48,2;;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;27,1;48,2;;;;;;;;0;0;0;Chattanooga;0;FWL;1,0
2697326043;4;1;1;0;6;2nnef9tr9g7m2s6n873qif95g;1;32,1;35,2;2024-06-22T23:09:04.971Z;2024-06-25T07:36:04Z;[{'id': 5084304185, 'qualifierId': 212, 'value': '43.9'}, {'id': 5084304183, 'qualifierId': 141, 'value': '12.5'}, {'id': 5084304179, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084304187, 'qualifierId': 213, 'value': '5.92'}, {'id': 5084304189, 'qualifierId': 1}, {'id': 5084304181, 'qualifierId': 140, 'value': '71.2'}, {'id': 5086913413, 'qualifierId': 157}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;43,9;5,92;;12,5;;71,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;71,2;12,5;;;;;;;;0;0;6;Chattanooga;6;DC;1,0
2697326045;5;1;1;0;10;2nnef9tr9g7m2s6n873qif95g;0;71,2;12,5;2024-06-22T23:09:09.395Z;2024-06-22T23:09:10Z;[{'id': 5084304205, 'qualifierId': 213, 'value': '6.10'}, {'id': 5084304197, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084304203, 'qualifierId': 212, 'value': '15.9'}, {'id': 5084304199, 'qualifierId': 140, 'value': '86.1'}, {'id': 5084304201, 'qualifierId': 141, 'value': '8.3'}, {'id': 5084304193, 'qualifierId': 3}, {'id': 5084304195, 'qualifierId': 168}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;15,9;6,1;;8,3;;86,1;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;86,1;8,3;;;;;;;;0;0;10;Chattanooga;10;FW;1,0
2697326053;3;12;1;0;12;cwnjxlibb02fuh0vwgvac6h45;1;10,1;93,8;2024-06-22T23:09:10.809Z;2024-06-22T23:09:13Z;[{'id': 5084304253, 'qualifierId': 15}, {'id': 5084304241, 'qualifierId': 140, 'value': '12.4'}, {'id': 5084304247, 'qualifierId': 213, 'value': '1.10'}, {'id': 5084304245, 'qualifierId': 212, 'value': '5.3'}, {'id': 5084304263, 'qualifierId': 167}, {'id': 5084304243, 'qualifierId': 141, 'value': '100.0'}, {'id': 5084304239, 'qualifierId': 56, 'value': 'Back'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;dj776pxg04eae7ii441qvkg7o;Clearance;;;;;;;;;;5,3;1,1;;100,0;;12,4;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;12,4;100,0;;;;;;;;0;0;12;Carolina Core;12;DC;1,0
2697326059;4;5;1;0;13;cwnjxlibb02fuh0vwgvac6h45;0;13,9;101,0;2024-06-22T23:09:12.323Z;2024-06-22T23:15:00Z;[{'id': 5084304255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084304487, 'qualifierId': 233, 'value': '6'}, {'id': 5084304257, 'qualifierId': 347}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;dj776pxg04eae7ii441qvkg7o;Out;;;;;;;;;;;;;;;;;;;;;;6,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;13;Carolina Core;13;DC;1,0
2697326111;6;5;1;0;13;2nnef9tr9g7m2s6n873qif95g;1;86,1;-1,0;2024-06-22T23:09:12.323Z;2024-06-22T23:09:26Z;[{'id': 5084304479, 'qualifierId': 233, 'value': '4'}, {'id': 5084304455, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084304457, 'qualifierId': 347}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;dj776pxg04eae7ii441qvkg7o;Out;;;;;;;;;;;;;;;;;;;;;;4,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;0;13;Chattanooga;13;FW;1,0
2697326121;7;1;1;0;27;2nnef9tr9g7m2s6n873qif95g;1;84,2;0,0;2024-06-22T23:09:25.803Z;2024-06-22T23:09:27Z;[{'id': 5084304517, 'qualifierId': 213, 'value': '1.50'}, {'id': 5084304511, 'qualifierId': 140, 'value': '84.9'}, {'id': 5084304507, 'qualifierId': 107}, {'id': 5084304509, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084304513, 'qualifierId': 141, 'value': '15.5'}, {'id': 5084304515, 'qualifierId': 212, 'value': '10.9'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;10,9;1,5;;15,5;;84,9;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;84,9;15,5;;;;;;;;0;0;27;Chattanooga;27;DMR;1,0
2697800159;770;83;1;0;28;cwnjxlibb02fuh0vwgvac6h45;1;13,3;85,3;2024-06-22T23:09:27.420Z;2024-06-25T07:36:39Z;[{'id': 5086913649, 'qualifierId': 399, 'value': '3jx1f1s8r150i6qo2juzooro4'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;dj776pxg04eae7ii441qvkg7o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;28;Carolina Core;28;DC;1,0
2697326137;8;1;1;0;29;2nnef9tr9g7m2s6n873qif95g;1;84,7;15,5;2024-06-22T23:09:27.555Z;2024-06-22T23:09:39Z;[{'id': 5084304601, 'qualifierId': 213, 'value': '4.65'}, {'id': 5084304593, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084304595, 'qualifierId': 140, 'value': '84.2'}, {'id': 5084304599, 'qualifierId': 212, 'value': '8.4'}, {'id': 5084304597, 'qualifierId': 141, 'value': '3.1'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;8,4;4,65;;3,1;;84,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;84,2;3,1;;;;;;;;0;0;29;Chattanooga;29;FWR;1,0
2697326147;9;4;1;0;32;2nnef9tr9g7m2s6n873qif95g;1;83,6;4,9;2024-06-22T23:09:30.987Z;2024-06-22T23:09:35Z;[{'id': 5084304703, 'qualifierId': 265}, {'id': 5084304705, 'qualifierId': 286}, {'id': 5084304713, 'qualifierId': 233, 'value': '5'}, {'id': 5084304701, 'qualifierId': 152}, {'id': 5084304697, 'qualifierId': 13}, {'id': 5084304699, 'qualifierId': 56, 'value': 'Right'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;dj776pxg04eae7ii441qvkg7o;Foul;;;;;;;;;;;;;;;;;;;;;;5,0;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;0;32;Chattanooga;32;DMR;1,0
2697326145;5;4;1;0;32;cwnjxlibb02fuh0vwgvac6h45;0;16,4;95,1;2024-06-22T23:09:30.988Z;2024-06-22T23:09:36Z;[{'id': 5084304635, 'qualifierId': 13}, {'id': 5084304637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084304639, 'qualifierId': 152}, {'id': 5084304737, 'qualifierId': 233, 'value': '9'}, {'id': 5084304643, 'qualifierId': 285}, {'id': 5084304641, 'qualifierId': 265}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;dj776pxg04eae7ii441qvkg7o;Foul;;;;;;;;;;;;;;;;;;;;;;9,0;;;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;32;Carolina Core;32;FWL;1,0
2697326363;10;1;1;1;22;2nnef9tr9g7m2s6n873qif95g;0;82,3;4,3;2024-06-22T23:10:21.243Z;2024-06-25T07:36:53Z;[{'id': 5086913693, 'qualifierId': 20}, {'id': 5086913691, 'qualifierId': 224}, {'id': 5084305667, 'qualifierId': 212, 'value': '24.6'}, {'id': 5084305655, 'qualifierId': 5}, {'id': 5084305669, 'qualifierId': 213, 'value': '1.34'}, {'id': 5084305653, 'qualifierId': 2}, {'id': 5084305661, 'qualifierId': 56, 'value': 'Center'}, {'id': 5084305657, 'qualifierId': 155}, {'id': 5084305665, 'qualifierId': 141, 'value': '39.5'}, {'id': 5084305659, 'qualifierId': 152}, {'id': 5084305663, 'qualifierId': 140, 'value': '87.7'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;24,6;1,34;;39,5;;87,7;;;;;;;;;;;;;1,0;;;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;87,7;39,5;;;;;;;;0;1;22;Chattanooga;82;FWL;1,0
2697326367;6;12;1;1;25;cwnjxlibb02fuh0vwgvac6h45;1;9,4;52,1;2024-06-22T23:10:23.639Z;2024-06-25T08:38:30Z;[{'id': 5084305677, 'qualifierId': 140, 'value': '29.6'}, {'id': 5084305685, 'qualifierId': 15}, {'id': 5084305683, 'qualifierId': 213, 'value': '5.81'}, {'id': 5084305679, 'qualifierId': 141, 'value': '36.2'}, {'id': 5084305681, 'qualifierId': 212, 'value': '23.8'}, {'id': 5084305675, 'qualifierId': 56, 'value': 'Back'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dj776pxg04eae7ii441qvkg7o;Clearance;;;;;;;;;;23,8;5,81;;36,2;;29,6;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;29,6;36,2;;;;;;;;0;1;25;Carolina Core;85;MC;1,0
2697326385;11;1;1;1;28;2nnef9tr9g7m2s6n873qif95g;1;68,6;51,3;2024-06-22T23:10:26.762Z;2024-06-23T00:06:31Z;[{'id': 5084305751, 'qualifierId': 140, 'value': '45.8'}, {'id': 5084305757, 'qualifierId': 213, 'value': '3.12'}, {'id': 5084305749, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084305755, 'qualifierId': 212, 'value': '23.9'}, {'id': 5084305753, 'qualifierId': 141, 'value': '51.9'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;23,9;3,12;;51,9;;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;45,8;51,9;;;;;;;;0;1;28;Chattanooga;88;MC;1,0
2697326417;12;1;1;1;32;2nnef9tr9g7m2s6n873qif95g;0;46,1;50,6;2024-06-22T23:10:30.635Z;2024-06-22T23:10:36Z;[{'id': 5084305931, 'qualifierId': 212, 'value': '55.2'}, {'id': 5084305935, 'qualifierId': 1}, {'id': 5084305933, 'qualifierId': 213, 'value': '6.08'}, {'id': 5084305925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5084305923, 'qualifierId': 155}, {'id': 5084305927, 'qualifierId': 140, 'value': '97.5'}, {'id': 5084305929, 'qualifierId': 141, 'value': '33.9'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;55,2;6,08;;33,9;;97,5;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;97,5;33,9;;;;;;;;0;1;32;Chattanooga;92;GK;1,0
2697326421;7;52;1;1;37;cwnjxlibb02fuh0vwgvac6h45;1;3,0;63,9;2024-06-22T23:10:35.911Z;2024-06-25T07:39:09Z;[{'id': 5086914349, 'qualifierId': 377}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;dj776pxg04eae7ii441qvkg7o;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;1;37;Carolina Core;97;GK;1,0
2697326439;8;1;1;1;37;cwnjxlibb02fuh0vwgvac6h45;1;3,0;63,9;2024-06-22T23:10:36.150Z;2024-06-22T23:10:41Z;[{'id': 5084306039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084306037, 'qualifierId': 123}, {'id': 5084306043, 'qualifierId': 141, 'value': '33.4'}, {'id': 5084306045, 'qualifierId': 212, 'value': '22.7'}, {'id': 5084306041, 'qualifierId': 140, 'value': '11.8'}, {'id': 5084306047, 'qualifierId': 213, 'value': '5.13'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;22,7;5,13;;33,4;;11,8;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;11,8;33,4;;;;;;;;0;1;37;Carolina Core;97;GK;1,0
